,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
11:29.1,0.410600658,0.915294406,0.244643755,0.314520176,0.018026034,-0.016637046,-0.029203866,-0.078026234,0.42431462,0.2198211,0.23204317,0.39955038,0.354140625,-0.110569768,-0.112368886,0.262841213,-0.177276554,-0.512828075,-0.682773375,0.05067985,0
11:29.2,0.416534768,0.945782749,0.274254236,0.334143529,0.016922452,0.100573222,0.062223392,-0.082935982,0.42431462,0.337116331,0.252621048,0.39041759,0.369812866,-0.102868173,-0.098016505,0.260481427,-0.171675666,-0.517875929,-0.671668975,0.052835338,0
11:29.3,0.42326385,0.97793764,0.297319,0.3473041,0.011403643,0.21000735,0.13622731,-0.093025744,0.42431462,0.42339772,0.27392855,0.3784348,0.38069254,-0.09750542,-0.084491245,0.2582704,-0.16636573,-0.5257742,-0.6594192,0.051267244,0
11:29.4,0.440360645,1.020866357,0.331544537,0.360523147,0.006637216,0.364278765,0.223035376,-0.111167666,0.424165463,0.468090073,0.304068094,0.361717985,0.395073354,-0.090787627,-0.067055122,0.253372747,-0.157881923,-0.549401168,-0.636313045,0.04529914,0
11:29.5,0.4563817,1.0436854,0.38546222,0.3702128,0.011445742,0.47965252,0.28114277,-0.1296267,0.42277333,0.47255337,0.32355726,0.35716483,0.4083207,-0.083397105,-0.056891218,0.24638745,-0.15716885,-0.5816388,-0.61496747,0.040303886,0
11:29.6,0.458263233,1.043305692,0.431522715,0.375938303,0.01877253,0.517520079,0.297564143,-0.143531977,0.421529355,0.47461563,0.330006842,0.35378652,0.414898754,-0.073794923,-0.05464247,0.239233962,-0.171517952,-0.605836133,-0.606377411,0.037476919,0
11:29.7,0.455287136,1.038180119,0.515864664,0.392016856,0.027735363,0.565971675,0.317241072,-0.170827853,0.418884099,0.482213574,0.347165899,0.342259757,0.423283166,-0.048443552,-0.049238265,0.223106916,-0.217923141,-0.649780882,-0.593185241,0.028120165,0
11:29.8,0.447294357,1.0323864,0.587883243,0.417254826,0.024164435,0.585824149,0.323221829,-0.190897707,0.40666277,0.494730663,0.387133529,0.323582903,0.421858449,-0.014172872,-0.039889968,0.204543926,-0.293620333,-0.683822317,-0.582435471,0.009549596,0
11:29.9,0.441381285,1.031667971,0.642327579,0.449632718,0.007693399,0.592983958,0.322842006,-0.192160865,0.371031865,0.507121775,0.436445887,0.30750797,0.407977402,0.02141439,-0.026502451,0.187618692,-0.385157003,-0.700250887,-0.570663162,-0.018537372,0
11:30.0,0.442844651,1.040707425,0.691200509,0.499743017,-0.018464495,0.596293789,0.316882855,-0.156861746,0.296045839,0.514507428,0.461534988,0.300344931,0.367894596,0.058061146,-0.007919509,0.173734485,-0.409722735,-0.692283114,-0.55148126,-0.063998861,0
11:30.1,0.452102377,1.065476821,0.722812228,0.52813065,-0.015836996,0.601004375,0.310409883,-0.12752289,0.256408139,0.51528987,0.46089885,0.29663584,0.310834748,0.074477812,0.003428883,0.16993743,-0.434288468,-0.6692003,-0.532673656,-0.08802956,0
11:30.2,0.422009289,1.084093133,0.754398098,0.52813065,0.084561331,0.616708333,0.311445102,-0.12752289,0.321762053,0.514621244,0.459005832,0.29663584,0.245184787,0.080160734,0.007289203,0.16993743,-0.4588542,-0.655275756,-0.517843178,-0.08802956,0
11:30.3,0.331304019,1.088511365,0.811007405,0.52813065,0.232321718,0.648677269,0.330420979,-0.12752289,0.450249479,0.511328384,0.455664341,0.29663584,0.161945005,0.085874435,0.008394571,0.16993743,-0.175911759,-0.658239776,-0.504761824,-0.08802956,0
11:30.4,0.242694658,1.09966595,0.881073535,0.52813065,0.266651623,0.683910569,0.366584736,-0.12752289,0.470389335,0.5102396,0.45507073,0.29663584,0.099888403,0.091722655,0.011474572,0.16993743,-0.03934427,-0.671364525,-0.494350249,-0.08802956,0
11:30.5,0.173372787,1.115988203,0.905543358,0.521444316,0.272125506,0.710732467,0.381716854,0.186296306,0.446532027,0.510223556,0.45507073,0.092960753,0.097459282,0.099632185,0.025281812,0.152966256,0.037677055,-0.684418796,-0.479100553,0.176522724,0
11:30.6,0.14495337,1.1335934,0.92776525,0.5436073,0.2858005,0.7366263,0.38370627,0.22241347,0.44228095,0.5097262,0.45507073,0.11397259,0.08795106,0.11253817,0.042298783,0.11717748,0.040721875,-0.6969462,-0.46043664,0.2021375,0
11:30.7,0.137589133,1.133640725,0.932453888,0.551854435,0.291087883,0.738553575,0.378341603,0.229302235,0.444567645,0.5097262,0.45507073,0.136549172,0.085378877,0.116243763,0.044995815,0.110259872,0.03926473,-0.69908685,-0.457371948,0.19412545,0
11:30.8,0.11617413,1.132955938,0.947447173,0.578164085,0.307819061,0.743317967,0.360251678,0.253024475,0.452458405,0.509400906,0.454984564,0.208222621,0.077209161,0.128144423,0.053321596,0.089172981,0.034696183,-0.705719494,-0.448053612,0.168582973,0
11:30.9,0.159845163,1.103643269,0.976902518,0.619429983,0.335154241,0.697766972,0.293067288,0.35113933,0.485748138,0.486501388,0.445162582,0.329351211,0.063462345,0.154201955,0.05979339,0.087762886,0.029834203,-0.709010401,-0.447287543,0.123241356,0
11:31.0,0.27099649,1.071606063,1.003284844,0.63243035,0.363772325,0.5999393,0.218527953,0.441740753,0.515917809,0.417143461,0.415502113,0.41354095,0.053024851,0.18518331,0.064613587,0.118546063,0.029898875,-0.696998763,-0.456501724,0.08874351,0
11:31.1,0.408595807,1.065850236,1.021045975,0.637287835,0.403151998,0.438178388,0.154916118,0.50819507,0.546639466,0.317654865,0.376012176,0.439122147,0.049243596,0.222223098,0.074042906,0.172990239,0.032024801,-0.660484449,-0.468354008,0.06446903,0
11:31.2,0.512912718,1.109225004,1.024685888,0.644852193,0.442217901,0.274932684,0.142323463,0.532158495,0.576068284,0.243342642,0.328349054,0.4395743,0.063647173,0.24239858,0.084931181,0.227344018,0.031030405,-0.600661274,-0.47371144,0.057753806,0
11:31.3,0.543138125,1.1239038,1.02488345,0.647414653,0.454744328,0.23815149,0.153547933,0.530740227,0.583868085,0.228325,0.304099023,0.439761833,0.07765263,0.24487987,0.086492173,0.24706645,0.02893108,-0.5842754,-0.474751295,0.059360878,0
11:31.4,0.573079006,1.1239038,1.029256285,0.647318918,0.46486608,0.23815149,0.195995429,0.512551915,0.592120805,0.228325,0.242490973,0.44205196,0.113950878,0.24487987,0.076260508,0.273956436,0.023028742,-0.5842754,-0.479253124,0.06603051,0
11:31.5,0.580947697,1.1239038,1.039862489,0.642290706,0.461925789,0.23815149,0.238268766,0.492908871,0.598866316,0.228325,0.160809433,0.446181073,0.142037622,0.24487987,0.053613194,0.28678249,0.018601932,-0.5842754,-0.489006378,0.069812121,0
11:31.6,0.585166238,1.1239038,1.0653632,0.630383381,0.452001751,0.23815149,0.29492977,0.470509648,0.60325171,0.228325,-0.016024064,0.44742742,0.166433409,0.24487987,0.01049803,0.29540722,0.013889688,-0.5842754,-0.50969756,0.070231338,0
11:31.7,0.595288876,1.1239038,1.0653632,0.612390972,0.445508032,0.23815149,0.29492977,0.453570117,0.605461304,0.228325,-0.016024064,0.445820422,0.179810245,0.24487987,0.01049803,0.301805803,0.005882496,-0.5842754,-0.50969756,0.065251718,0
11:31.8,0.616180058,1.1239038,1.0653632,0.605146471,0.447084971,0.23815149,0.29492977,0.443339434,0.609217223,0.228325,-0.016024064,0.441590247,0.185867079,0.24487987,0.01049803,0.309278945,-0.014434621,-0.5842754,-0.50969756,0.046173348,0
11:31.9,0.632396429,1.1239038,1.0653632,0.607270964,0.459042417,0.23815149,0.29492977,0.453334322,0.596773962,0.228325,-0.016024064,0.464752629,0.20277382,0.24487987,0.01049803,0.323373858,-0.031044907,-0.5842754,-0.50969756,0.031274745,0
11:32.0,0.65097294,1.1239038,1.0653632,0.629932716,0.460990554,0.23815149,0.29492977,0.466322313,0.544221441,0.228325,-0.016024064,0.484770675,0.222577636,0.24487987,0.01049803,0.338071557,-0.048545475,-0.5842754,-0.50969756,0.018983687,0
11:32.1,0.668108739,1.1239038,1.0653632,0.651181584,0.450529207,0.23815149,0.29492977,0.471112632,0.518194289,0.228325,-0.016024064,0.4897043,0.235707072,0.24487987,0.01049803,0.347547374,-0.064363647,-0.5842754,-0.50969756,0.012398155,0
11:32.2,0.68137135,1.1239038,1.0653632,0.659923619,0.435962174,0.23815149,0.29492977,0.4693335,0.51573665,0.228325,-0.016024064,0.489956956,0.244518041,0.24487987,0.01049803,0.35348335,-0.075712177,-0.5842754,-0.50969756,0.011518666,0
11:32.3,0.696454559,1.1239038,1.0653632,0.65668139,0.422206647,0.23815149,0.29492977,0.458073687,0.5194189,0.228325,-0.016024064,0.488936409,0.254589023,0.24487987,0.01049803,0.358417946,-0.084658029,-0.5842754,-0.50969756,0.01645809,0
11:32.4,0.712336145,1.1239038,1.0653632,0.6464884,0.420327365,0.23815149,0.29492977,0.433359143,0.519145935,0.228325,-0.016024064,0.482612447,0.267563593,0.24487987,0.01049803,0.361630299,-0.091390132,-0.5842754,-0.50969756,0.02588826,0
11:32.5,0.717271133,1.1239038,1.0653632,0.643665493,0.413634046,0.23815149,0.29492977,0.393628525,0.516505245,0.228325,-0.016024064,0.468140929,0.282513563,0.24487987,0.01049803,0.362585083,-0.101024944,-0.5842754,-0.50969756,0.036200597,0
11:32.6,0.69969045,1.1239038,1.0653632,0.652706141,0.389507229,0.23815149,0.29492977,0.329699167,0.497148232,0.228325,-0.016024064,0.418301953,0.302449359,0.24487987,0.01049803,0.35588177,-0.119075382,-0.5842754,-0.50969756,0.043296022,0
11:32.7,0.672964045,1.1239038,1.0653632,0.658122878,0.35804153,0.23815149,0.29492977,0.282829864,0.467823031,0.228325,-0.016024064,0.349630768,0.315135136,0.24487987,0.01049803,0.343457717,-0.134430146,-0.5842754,-0.50969756,0.041615776,0
11:32.8,0.64105326,1.1239038,1.0653632,0.65655875,0.31728885,0.23815149,0.29492977,0.24653596,0.41942534,0.228325,-0.016024064,0.30262944,0.32196084,0.24487987,0.01049803,0.32482445,-0.14846957,-0.5842754,-0.50969756,0.03261819,0
11:32.9,0.614442097,1.1239038,1.0653632,0.646238574,0.274720846,0.23815149,0.29492977,0.22576643,0.382913809,0.228325,-0.016024064,0.311995979,0.31745886,0.24487987,0.01049803,0.30079404,-0.160846112,-0.5842754,-0.50969756,0.015348223,0
11:33.0,0.572102219,1.1239038,1.0653632,0.634647171,0.203843776,0.23815149,0.29492977,0.215339934,0.407691152,0.228325,-0.016024064,0.33559156,0.326799828,0.24487987,0.01049803,0.275104182,-0.19347861,-0.5842754,-0.50969756,-0.008185083,0
11:33.1,0.528261507,1.1239038,1.0653632,0.626625905,0.14655973,0.23815149,0.29492977,0.206145655,0.5105673,0.228325,-0.016024064,0.3588523,0.342431989,0.24487987,0.01049803,0.254974129,-0.231470729,-0.5842754,-0.50969756,-0.030508723,0
11:33.2,0.48042366,1.1239038,1.0653632,0.62298733,0.08499087,0.23815149,0.29492977,0.18680161,0.5724039,0.228325,-0.016024064,0.40062088,0.3652617,0.24487987,0.01049803,0.24060276,-0.26382267,-0.5842754,-0.50969756,-0.049903963,0
11:33.3,0.465848173,1.1239038,1.0653632,0.624458509,-0.001146938,0.23815149,0.29492977,0.156660027,0.570854105,0.228325,-0.016024064,0.43863285,0.387577485,0.24487987,0.01049803,0.228330833,-0.27186816,-0.5842754,-0.50969756,-0.066409096,0
11:33.4,0.482919251,1.1239038,1.0653632,0.62493253,-0.099934052,0.23815149,0.29492977,0.12184075,0.54023629,0.228325,-0.016024064,0.463015696,0.406127244,0.24487987,0.01049803,0.216063722,-0.251020435,-0.5842754,-0.50969756,-0.080576013,0
11:33.5,0.559180237,1.1239038,1.393313817,0.627299431,-0.132589823,0.23815149,0.584233305,0.098614125,0.567487858,0.228325,0.255287412,0.497465576,0.425098077,0.24487987,-0.291518631,0.200612898,-0.184173242,-0.5842754,-0.81352949,-0.094443318,0
11:33.6,0.658275093,1.1239038,1.477890739,0.646961073,0.005041578,0.23815149,0.626395225,0.138236772,0.602459671,0.228325,0.359105523,0.522743884,0.444976157,0.24487987,-0.292083456,0.191752076,-0.121189976,-0.5842754,-0.788434043,-0.101489943,0
11:33.7,0.731231011,1.1239038,1.503447945,0.677047713,0.136608557,0.23815149,0.618088735,0.193819676,0.6076616,0.228325,0.410438106,0.555568509,0.464082503,0.24487987,-0.262588745,0.189154372,-0.088598025,-0.5842754,-0.749082794,-0.104887369,0
11:33.8,0.80537283,1.1239038,1.5168884,0.719046,0.25162235,0.23815149,0.6004843,0.25370425,0.6076616,0.228325,0.46153504,0.57732403,0.48646614,0.24487987,-0.22815199,0.18898727,-0.069041595,-0.5842754,-0.7125807,-0.10840812,0
11:33.9,0.832991693,1.250913583,1.525252925,0.743972774,0.278533011,0.527898637,0.588693788,0.275932219,0.6076616,0.374924554,0.473813638,0.57732403,0.48597533,0.251277308,-0.207815337,0.188782813,-0.064119476,-0.539344367,-0.697463488,-0.110910885,0
11:34.0,0.878656124,1.379217457,1.5323306,0.769105973,0.309228541,0.803243521,0.5787172,0.291557994,0.6076616,0.545539122,0.48420322,0.577196917,0.479588632,0.257674745,-0.1906074,0.184542798,-0.054272037,-0.496801164,-0.684672,-0.118116676,0
11:34.1,0.910838853,1.417291934,1.5323306,0.771635217,0.305894659,0.845108412,0.5787172,0.282631091,0.6076616,0.686560543,0.48420322,0.5740031,0.46303121,0.264072183,-0.1906074,0.164423965,-0.043431475,-0.485255256,-0.684672,-0.126318612,0
11:34.2,0.926497496,1.415510783,1.5323306,0.7722411,0.300544758,0.856357072,0.5787172,0.284768335,0.6076616,0.73690261,0.48420322,0.5740031,0.456802393,0.270469621,-0.1906074,0.149291445,-0.039860149,-0.475022223,-0.684672,-0.128377228,0
11:34.3,0.93555516,1.4003738,1.5323306,0.780402563,0.3000221,0.8617356,0.5787172,0.298395196,0.6076616,0.7460638,0.48420322,0.5740031,0.45753554,0.276867058,-0.1906074,0.142696774,-0.04026911,-0.46345454,-0.684672,-0.127483696,0
11:34.4,0.936637796,1.4003738,1.5323306,0.80061015,0.301214992,0.8617356,0.5787172,0.323052413,0.6076616,0.7460638,0.48420322,0.5740031,0.457431676,0.283264496,-0.1906074,0.145003919,-0.039596805,-0.46345454,-0.684672,-0.123103675,0
11:34.5,0.96153843,1.4003738,1.5323306,0.8305458,0.3286515,0.8617356,0.5787172,0.35736364,0.6076616,0.7460638,0.48420322,0.5740031,0.4550428,0.289661934,-0.1906074,0.1513358,-0.024133794,-0.46345454,-0.684672,-0.11275562,0
11:34.6,0.990542024,1.4003738,1.5323306,0.868031631,0.357226556,0.8617356,0.5787172,0.399683793,0.6076616,0.7460638,0.48420322,0.5740031,0.449908759,0.296059372,-0.1906074,0.154800731,-0.004730389,-0.46345454,-0.684672,-0.094387346,0
11:34.7,1.020234644,1.4003738,1.5662589,0.913159581,0.385801771,0.8617356,0.593109375,0.44705873,0.600571256,0.7460638,0.48420322,0.5740031,0.4439209,0.302456809,-0.178253835,0.154392561,0.013887347,-0.46345454,-0.663497919,-0.071510729,0
11:34.8,1.047383596,1.4003738,1.593767179,0.962997521,0.415907666,0.8617356,0.604896012,0.500830083,0.564982823,0.7460638,0.48420322,0.57259805,0.438459892,0.308854247,-0.160076262,0.15179713,0.027865199,-0.46345454,-0.636328285,-0.050885388,0
11:34.9,1.073192745,1.4003738,1.613935341,1.017755217,0.447091562,0.8617356,0.599644272,0.563816786,0.536989763,0.7460638,0.48420322,0.553061369,0.435291332,0.315251685,-0.133838677,0.146795987,0.034346176,-0.46345454,-0.604977545,-0.038257518,0
11:35.0,1.09972043,1.397049912,1.62607297,1.077797177,0.475382468,0.86737175,0.55444112,0.640990716,0.498580923,0.7460638,0.48420322,0.496564442,0.43439398,0.321649122,-0.092660646,0.136832375,0.028211728,-0.464426414,-0.567636774,-0.035552284,0
11:35.1,1.1077837,1.3893794,1.6268543,1.082543,0.47757465,0.88037825,0.55005985,0.6472564,0.46375245,0.7460638,0.48420322,0.49139538,0.432808,0.32804656,-0.089152545,0.13595207,0.020970967,-0.4666692,-0.5646227,-0.03553688,0
11:35.2,1.108129963,1.395628621,1.6268543,1.082543,0.445314984,0.906786382,0.55005985,0.6472564,0.379978735,0.7460638,0.48420322,0.49139538,0.421953811,0.291394145,-0.089152545,0.13595207,0.012264715,-0.458009476,-0.5646227,-0.03553688,0
11:35.3,1.103514428,1.413332952,1.6268543,1.082543,0.394268982,0.924039388,0.55005985,0.6472564,0.315161081,0.7460638,0.48420322,0.49139538,0.405921687,0.246897558,-0.089152545,0.13595207,0.008432351,-0.447018459,-0.5646227,-0.03553688,0
11:35.4,1.089946871,1.434760925,1.6268543,1.082543,0.313198415,0.934232878,0.55005985,0.6472564,0.237764775,0.740530683,0.48420322,0.49139538,0.38288366,0.171841887,-0.089152545,0.13595207,0.005736243,-0.431620871,-0.5646227,-0.03553688,0
11:35.5,1.0868411,1.4386598,1.6268543,1.082543,0.29680178,0.93533283,0.55005985,0.6472564,0.22342876,0.7390746,0.48420322,0.49139538,0.3783678,0.15634707,-0.089152545,0.13595207,0.005362449,-0.4286225,-0.5646227,-0.03553688,0
11:35.6,1.0868411,1.4386598,1.6268543,1.082543,0.29680178,0.93533283,0.55005985,0.6472564,0.22342876,0.7390746,0.48420322,0.49139538,0.3783678,0.15634707,-0.089152545,0.13595207,0.005362449,-0.4286225,-0.5646227,-0.03553688,0
11:35.7,1.0868411,1.4386598,1.6268543,1.082543,0.29680178,0.93533283,0.55005985,0.6472564,0.22342876,0.7390746,0.48420322,0.49139538,0.3783678,0.15634707,-0.089152545,0.13595207,0.005362449,-0.4286225,-0.5646227,-0.03553688,0
11:35.8,1.0868411,1.4386598,1.6268543,1.082543,0.29680178,0.93533283,0.55005985,0.6472564,0.22342876,0.7390746,0.48420322,0.49139538,0.3783678,0.15634707,-0.089152545,0.13595207,0.005362449,-0.4286225,-0.5646227,-0.03553688,0
11:35.9,1.0868411,1.4386598,1.6268543,1.082543,0.29680178,0.93533283,0.55005985,0.6472564,0.22342876,0.7390746,0.48420322,0.49139538,0.3783678,0.15634707,-0.089152545,0.13595207,0.005362449,-0.4286225,-0.5646227,-0.03553688,0
11:36.0,1.0868411,1.4386598,1.6268543,0.836882563,0.29680178,0.93533283,0.55005985,0.58595878,0.22342876,0.7390746,0.48420322,0.425872294,0.3783678,0.15634707,-0.089152545,0.16608357,0.005362449,-0.4286225,-0.5646227,-0.059315699,0
11:36.1,1.0868411,1.4386598,1.6268543,0.6818068,0.29680178,0.93533283,0.55005985,0.50409174,0.22342876,0.7390746,0.48420322,0.38947058,0.3783678,0.15634707,-0.089152545,0.16864035,0.005362449,-0.4286225,-0.5646227,-0.09407273,0
11:36.2,1.056001498,1.4386598,1.6268543,0.647151433,0.287656553,0.93533283,0.55005985,0.459550111,0.222195345,0.7390746,0.48420322,0.38947058,0.375801387,0.15634707,-0.089152545,0.145088202,-0.001820476,-0.4286225,-0.5646227,-0.101011169,0
11:36.3,0.25417185,1.4386598,1.6268543,0.6139867,0.049880654,0.93533283,0.55005985,0.42466673,0.19012655,0.7390746,0.48420322,0.38947058,0.30907464,0.15634707,-0.089152545,0.12320874,-0.18857653,-0.4286225,-0.5646227,-0.09747271,0
11:36.4,0.300873201,1.4386598,1.6268543,0.600695494,0.086589335,0.93533283,0.55005985,0.40400882,0.28629965,0.7390746,0.48420322,0.390291004,0.30731401,0.15634707,-0.089152545,0.111869524,-0.187893883,-0.4286225,-0.5646227,-0.092856684,0
11:36.5,0.43792136,1.4386598,1.6268543,0.597850948,0.14501155,0.93533283,0.55005985,0.369987311,0.38524021,0.7390746,0.48420322,0.398434618,0.290321073,0.15634707,-0.089152545,0.096126435,-0.181161023,-0.4286225,-0.5646227,-0.086745901,0
11:36.6,0.54042345,1.4386598,1.6268543,0.59821427,0.17014796,0.93533283,0.55005985,0.3674899,0.42197368,0.7390746,0.48420322,0.39923647,0.26884705,0.15634707,-0.089152545,0.09505885,-0.1764763,-0.4286225,-0.5646227,-0.08634213,0
11:36.7,0.570431346,1.4386598,1.6268543,0.59821427,0.172101177,0.93533283,0.55005985,0.3674899,0.426318722,0.7390746,0.48420322,0.39923647,0.259670212,0.15634707,-0.089152545,0.09505885,-0.177258325,-0.4286225,-0.5646227,-0.08634213,0
11:36.8,0.621050954,1.4386598,1.6268543,0.59821427,0.173430574,0.93533283,0.55005985,0.3674899,0.43240178,0.7390746,0.48420322,0.39923647,0.2445806,0.15634707,-0.089152545,0.09505885,-0.179482745,-0.4286225,-0.5646227,-0.08634213,0
11:36.9,0.693361646,1.4386598,1.6268543,0.59821427,0.159953505,0.93533283,0.55005985,0.3674899,0.43240178,0.7390746,0.48420322,0.39923647,0.226847413,0.15634707,-0.089152545,0.09505885,-0.189878722,-0.4286225,-0.5646227,-0.08634213,0
11:37.0,0.764138389,1.4386598,1.6268543,0.59821427,0.136149249,0.93533283,0.55005985,0.3674899,0.432931791,0.7390746,0.48420322,0.39923647,0.215783649,0.15634707,-0.089152545,0.09505885,-0.206891064,-0.4286225,-0.5646227,-0.08634213,0
11:37.1,0.800604954,1.4386598,1.6268543,0.61538327,0.116311015,0.93533283,0.55005985,0.366568675,0.437703481,0.7390746,0.48420322,0.414452642,0.211840184,0.15634707,-0.089152545,0.112902531,-0.223168201,-0.4286225,-0.5646227,-0.092869061,0
11:37.2,0.813454856,1.4386598,1.6268543,0.642113281,0.102667463,0.93533283,0.55005985,0.3495629,0.452007913,0.7390746,0.48420322,0.452409246,0.209742319,0.15634707,-0.089152545,0.149341901,-0.23601779,-0.4286225,-0.5646227,-0.114894552,0
11:37.3,0.81561846,1.4386598,1.6268543,0.63753545,0.09532131,0.93533283,0.55005985,0.31199193,0.4715288,0.7390746,0.48420322,0.4830003,0.20759031,0.15634707,-0.089152545,0.16561309,-0.24433084,-0.4286225,-0.5646227,-0.1419665,0
11:37.4,0.80893155,1.4386598,1.6268543,0.631890245,0.096874674,0.93533283,0.55005985,0.285214608,0.51001433,0.7390746,0.48420322,0.526044906,0.202910148,0.15634707,-0.089152545,0.170313961,-0.251926354,-0.4286225,-0.5646227,-0.177312479,0
11:37.5,0.797126589,1.4386598,1.444947137,0.606073633,0.118616953,0.93533283,0.680104534,0.275731298,0.574245933,0.7390746,0.478517208,0.558757775,0.194119428,0.15634707,-0.096723937,0.172003226,-0.264341694,-0.4286225,-0.546319054,-0.209658615,0
11:37.6,0.799738681,1.4386598,0.993522573,0.564320917,0.159399605,0.93533283,1.040336753,0.288196353,0.667863796,0.7390746,0.486357769,0.585533892,0.175988013,0.15634707,-0.114694333,0.186737617,-0.291133937,-0.4286225,-0.504733037,-0.230448103,0
11:37.7,0.818210505,1.2129134,1.0398066,0.564161488,0.172782933,1.013202307,1.06113935,0.303775488,0.68176574,-0.046089322,0.51451343,0.5916336,0.159457965,0.11689122,-0.109994145,0.204758013,-0.301778365,-0.491428475,-0.517447663,-0.242243535,0
11:37.8,0.830617337,1.149369475,1.059773271,0.57394802,0.174086731,1.052600958,1.062054608,0.313094515,0.68176574,-0.303952513,0.520709091,0.5916336,0.150171383,0.088722746,-0.106206288,0.215652836,-0.305332119,-0.517645058,-0.522217217,-0.253006775,0
11:37.9,0.858173293,1.216614009,1.089832711,0.601583125,0.167842738,1.118284472,1.042843443,0.343010355,0.68176574,-0.242237149,0.523877679,0.591056767,0.127022534,0.025853763,-0.089671056,0.24909488,-0.318198797,-0.532335818,-0.525913055,-0.299493528,0
11:38.0,0.878454092,1.300856642,1.092547665,0.6064664,0.157762357,1.194777096,1.0084431,0.3869619,0.692417679,-0.133086369,0.52424556,0.5778237,0.119563571,-0.022008193,-0.058324933,0.29191026,-0.343361263,-0.523139296,-0.52421826,-0.38142955,0
11:38.1,1.0156014,1.3385527,1.0808743,0.6064664,0.40442678,1.236572,0.9934081,0.3869619,0.95871615,-0.0936476,0.52424556,0.5778237,0.30735934,-0.03886464,-0.036293935,0.29191026,-0.35851735,-0.5105267,-0.52650225,-0.38142955,0
