,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
56:24.8,0.57684535,1.054655073,0.423238028,0.674732685,-0.10132985,-0.053147217,-0.318829616,0.199846122,0.2739227,-0.152346644,-0.111716645,0.279771582,0.19137266,-0.094741832,-0.229795689,0.288233495,-0.42248368,-0.657601833,-0.650245003,-0.183447859,0
56:24.9,0.59394509,1.077855517,0.443623923,0.698873835,-0.101082273,-0.050157599,-0.311435615,0.217408247,0.2739227,-0.148718278,-0.153641801,0.271347496,0.202380134,-0.095095481,-0.240958656,0.303927078,-0.423345797,-0.643008589,-0.619437833,-0.200822865,0
56:25.0,0.619410726,1.07835505,0.447999094,0.717338347,-0.106580282,-0.067548423,-0.279740258,0.241689492,0.273856634,-0.13933927,-0.151558338,0.293209158,0.218328491,-0.099907124,-0.243316803,0.327967768,-0.42162751,-0.62685486,-0.59953982,-0.195836398,0
56:25.1,0.650028606,1.0553469,0.45101063,0.740904729,-0.130980343,-0.104140141,-0.210490462,0.280076773,0.261135554,-0.153277918,-0.094142474,0.369450451,0.235744946,-0.107591468,-0.236933656,0.356852014,-0.412196363,-0.600645164,-0.577791971,-0.171859191,0
56:25.2,0.699353102,0.995726466,0.455551394,0.759145979,-0.148875744,-0.15142248,-0.128081289,0.312549566,0.408159997,-0.210143612,-0.00777165,0.485411708,0.273795016,-0.120321754,-0.21846269,0.36671489,-0.386844945,-0.573094632,-0.56280226,-0.143903402,0
56:25.3,0.795860356,0.850012034,0.462852482,0.7760039,-0.075574287,-0.206034379,-0.045141525,0.33403197,0.780493904,-0.207969953,0.025952615,0.5463665,0.364913247,-0.151514286,-0.184895941,0.37020093,-0.338081143,-0.547499561,-0.556020874,-0.12427206,0
56:25.4,0.857469516,0.759665914,0.461976412,0.7760039,0.096738563,-0.220676676,0.002564312,0.33403197,0.787543424,-0.177742446,0.026874612,0.5463665,0.397891679,-0.181401612,-0.155881436,0.37020093,-0.317023272,-0.545063392,-0.552837656,-0.12427206,0
56:25.5,0.9191223,0.72565246,0.45360836,0.7760039,0.32188562,-0.22925927,0.022136446,0.33403197,0.78978187,-0.17641525,0.027273335,0.5463665,0.38633025,-0.19657016,-0.14157742,0.37020093,-0.30844685,-0.550206,-0.54406905,-0.12427206,0
56:25.6,1.008033833,0.695644863,0.442310727,0.7760039,0.531690114,-0.240484431,0.037371053,0.33403197,0.78978187,-0.17641525,0.027273335,0.5463665,0.368619086,-0.206457318,-0.130656978,0.37020093,-0.299371144,-0.556842071,-0.530301129,-0.12427206,0
56:25.7,1.032828442,0.674980858,0.430490545,0.780920741,0.579820542,-0.248467992,0.045892966,0.341451288,0.78978187,-0.17641525,0.02755066,0.5463665,0.372188788,-0.211473509,-0.12472746,0.369853864,-0.303323843,-0.561823587,-0.519630008,-0.130037861,0
56:25.8,1.118464104,0.640707238,0.40480846,0.857967116,0.715122641,-0.261279225,0.055715408,0.473411054,0.78978187,-0.17641525,0.02774875,0.577795271,0.368610755,-0.218775051,-0.118732105,0.3466475,-0.3033456,-0.567004278,-0.502845385,-0.150643928,0
56:25.9,1.1378585,0.563939821,0.390458373,0.919523622,0.74526656,-0.25871729,0.060708708,0.556960098,0.78978187,-0.17641525,0.023147815,0.591274049,0.36669552,-0.226775745,-0.116295279,0.321875462,-0.30245325,-0.558995878,-0.496242451,-0.163193008,0
56:26.0,1.1378585,0.470826411,0.38857767,0.943437113,0.74526656,-0.249380194,0.071791906,0.588035194,0.78978187,-0.172055844,0.027127337,0.59341854,0.36669552,-0.237389703,-0.108015705,0.308170239,-0.30245325,-0.541607013,-0.49680175,-0.16885974,0
56:26.1,1.157947089,0.404092791,0.394956376,0.950958101,0.772695503,-0.236174879,0.090426564,0.605462905,0.78978187,-0.159175619,0.051598711,0.59341854,0.380789996,-0.247416544,-0.092107803,0.305130381,-0.298940252,-0.521271551,-0.502854896,-0.166488675,0
56:26.2,1.1855689,0.361283546,0.405674497,0.96049097,0.8104103,-0.219756194,0.116491285,0.62949083,0.78978187,-0.13900053,0.091210519,0.59341854,0.4001699,-0.257287015,-0.068377638,0.308538867,-0.29410988,-0.499076575,-0.512801304,-0.156102092,0
56:26.3,1.1855689,0.348634007,0.419668096,0.978620118,0.8104103,-0.203205473,0.147959607,0.662920447,0.78978187,-0.116968923,0.131025316,0.59341854,0.4001699,-0.266700558,-0.037436533,0.318631651,-0.29410988,-0.477840074,-0.526016027,-0.135514273,0
56:26.4,1.1855689,0.370678547,0.441046535,1.023208203,0.8104103,-0.184246588,0.185390826,0.724206992,0.78978187,-0.111671002,0.14991978,0.59341854,0.4001699,-0.274953147,0.009637783,0.33052309,-0.29410988,-0.459552961,-0.549338719,-0.09076251,0
56:26.5,1.1855689,0.406577125,0.468008614,1.071192542,0.8104103,-0.168678255,0.205302094,0.781978304,0.78978187,-0.106079276,0.14991978,0.59341854,0.4001699,-0.275477321,0.044776224,0.324191181,-0.29410988,-0.454958305,-0.572723758,-0.056647648,0
56:26.6,1.1855689,0.452418718,0.522256248,1.1133347,0.8104103,-0.156035011,0.212871879,0.82986516,0.78978187,-0.093533725,0.14991978,0.59341854,0.4001699,-0.26978996,0.069187905,0.30215126,-0.29410988,-0.456917206,-0.596460098,-0.043456204,0
56:26.7,1.195122383,0.516288087,0.613566194,1.1133347,0.831553085,-0.145140161,0.202206508,0.82986516,0.756531528,-0.074575176,0.147653537,0.59341854,0.374402149,-0.259016496,0.083694693,0.30215126,-0.30122032,-0.460791119,-0.622199033,-0.043456204,0
56:26.8,1.230746746,0.544763883,0.617107075,1.1133347,0.902170026,-0.145226281,0.186750325,0.82986516,0.635147367,-0.0831234,0.126231635,0.59341854,0.287429244,-0.250315742,0.085199318,0.30215126,-0.31354606,-0.457659167,-0.631496142,-0.043456204,0
56:26.9,1.2528728,0.572566413,0.62590325,1.1133347,0.94141877,-0.142518446,0.182250995,0.82986516,0.5612168,-0.105165929,0.096098072,0.59341854,0.23852111,-0.23978845,0.087754464,0.30215126,-0.31324556,-0.4513996,-0.636931875,-0.043456204,0
56:27.0,1.2528728,0.605424396,0.64567263,1.1133347,0.94141877,-0.133147051,0.188501931,0.82986516,0.5612168,-0.146116954,0.077660223,0.59341854,0.23852111,-0.226233356,0.095149189,0.30215126,-0.31324556,-0.441078485,-0.6435925,-0.043456204,0
56:27.1,1.2528728,0.636442676,0.670236402,1.1133347,0.94141877,-0.118958138,0.200824854,0.82986516,0.5612168,-0.169658192,0.072006188,0.59341854,0.23852111,-0.21454516,0.106909926,0.30215126,-0.31324556,-0.429145516,-0.651736876,-0.043456204,0
56:27.2,1.2528728,0.667844548,0.697241085,1.121164382,0.94141877,-0.101679886,0.215815133,0.83582246,0.5612168,-0.179100849,0.06758066,0.605778315,0.23852111,-0.204738879,0.122279904,0.30101565,-0.31324556,-0.415192463,-0.661583957,-0.043943364,0
56:27.3,1.2528728,0.724905986,0.74950712,1.263981019,0.94141877,-0.067615141,0.247502381,0.918787157,0.5612168,-0.185016886,0.06758066,0.864270043,0.23852111,-0.190382381,0.155418826,0.297168814,-0.31324556,-0.388314561,-0.685280329,-0.033559398,0
56:27.4,1.2528728,0.770654375,0.792114488,1.19901431,0.94141877,-0.039491116,0.27741837,0.793228022,0.5612168,-0.186649334,0.06758066,0.8620543,0.23852111,-0.178966984,0.184633339,0.350749855,-0.31324556,-0.371084714,-0.708581308,0.037493836,0
56:27.5,1.2528728,0.811215672,0.827055848,1.13946144,0.94141877,-0.016703939,0.305767852,0.690848412,0.5612168,-0.18831616,0.067343512,0.86280394,0.23852111,-0.170701424,0.211282438,0.377098778,-0.31324556,-0.363860428,-0.731506,0.114282071,0
56:27.6,1.02667807,0.858503307,0.862749858,1.060557976,0.723803304,-0.00426032,0.333356295,0.613688073,0.389666498,-0.193837911,0.061470715,0.869442316,0.263918636,-0.171662645,0.239605031,0.36789139,-0.16023982,-0.377050049,-0.759012657,0.177855941,0
56:27.7,0.71996959,0.891325692,0.898982572,0.993219469,0.421175842,-0.014511902,0.342396609,0.582000326,0.199756285,-0.215437967,-0.006297705,0.878254886,0.288063617,-0.184575587,0.222036317,0.362159754,0.002772967,-0.41228377,-0.779936169,0.218326109,0
56:27.8,0.675971501,0.8990659,0.91074336,0.952479313,0.37254605,-0.019168757,0.34327197,0.591814936,0.212495895,-0.225279,-0.038954776,0.88054,0.275665488,-0.18899746,0.204467602,0.36582467,-0.032558219,-0.42453384,-0.78535545,0.239655615,0
56:27.9,0.635589395,0.8990659,0.91074336,0.92968025,0.329938025,-0.019168757,0.34327197,0.617967586,0.21314988,-0.225279,-0.038954776,0.88054,0.263225746,-0.18899746,0.186898888,0.374634771,-0.062447157,-0.42453384,-0.78535545,0.255943608,0
56:28.0,0.61642206,0.8990659,0.91074336,0.9219104,0.3094871,-0.019168757,0.34327197,0.6332923,0.21314988,-0.225279,-0.038954776,0.88054,0.2570514,-0.18899746,0.169330174,0.37982425,-0.07678713,-0.42453384,-0.78535545,0.26354888,0
56:28.1,0.61642206,0.8990659,0.91074336,0.9219104,0.3094871,-0.019168757,0.34327197,0.6332923,0.21314988,-0.225279,-0.038954776,0.88054,0.2570514,-0.18899746,0.15176146,0.37982425,-0.07678713,-0.42453384,-0.78535545,0.26354888,0
56:28.2,0.61642206,0.8990659,0.80023611,0.864195009,0.3094871,-0.019168757,0.244948016,0.602928167,0.21314988,-0.225279,-0.055347034,0.791554833,0.2570514,-0.18899746,0.134192746,0.377854975,-0.07678713,-0.42453384,-0.760848952,0.267524244,0
56:28.3,0.61642206,0.8990659,0.569684202,0.72402906,0.3094871,-0.019168757,0.036278534,0.5291867,0.21314988,-0.225279,-0.056267201,0.575448,0.2570514,-0.18899746,-0.164941592,0.37307245,-0.07678713,-0.42453384,-0.691734251,0.2771787,0
56:28.4,0.61642206,0.91211725,0.739659921,0.72402906,0.3094871,-0.029079834,0.166099616,0.5291867,0.21314988,-0.171748718,0.105530146,0.575448,0.2570514,-0.183931518,-0.164232281,0.37307245,-0.07678713,-0.461864323,-0.651281078,0.2771787,0
56:28.5,0.61642206,1.001736465,0.930386292,0.72402906,0.3094871,-0.092757474,0.278128237,0.5291867,0.21314988,0.212073978,0.208922487,0.575448,0.2570514,-0.146346277,-0.162513516,0.37307245,-0.07678713,-0.721761433,-0.622964121,0.2771787,0
56:28.6,0.61642206,0.960051632,1.105476003,0.72402906,0.3094871,0.058650911,0.39302324,0.5291867,0.21314988,0.440706624,0.345399291,0.575448,0.2570514,-0.09184748,-0.146253615,0.37307245,-0.07678713,-0.683543521,-0.61248889,0.2771787,0
56:28.7,0.61642206,0.948295511,1.1958479,0.715248171,0.3094871,0.204851736,0.47857574,0.523879589,0.21314988,0.570174511,0.44019192,0.574905009,0.2570514,-0.051236686,-0.120197706,0.373027376,-0.07678713,-0.641776535,-0.6154407,0.283151885,0
56:28.8,0.614257428,0.941278262,1.196648068,0.674194855,0.302994277,0.29213012,0.481874147,0.50125858,0.209929075,0.61572495,0.442785296,0.57251585,0.257115958,-0.027105266,-0.118015913,0.372974042,-0.079087846,-0.611876529,-0.615970523,0.310807862,0
56:28.9,0.566080743,0.920903665,1.213266465,0.621184326,0.163590462,0.346487193,0.552235732,0.51848896,0.141355,0.6316894,0.498035618,0.57251585,0.258030637,-0.006086889,-0.071136354,0.376204488,-0.12973637,-0.583051538,-0.627514495,0.340422678,0
56:29.0,0.495312044,0.896453442,1.208158781,0.564289027,0.085407699,0.372092305,0.580123895,0.568418073,0.117267286,0.631845867,0.520219333,0.57251585,0.246159619,0.018318071,-0.044127028,0.381205817,-0.190071358,-0.559706846,-0.63822065,0.359729661,0
56:29.1,0.4257239,0.897193341,1.194022254,0.54505295,0.039925177,0.403083514,0.599202319,0.6325899,0.100799195,0.643278599,0.606334073,0.57251585,0.22502959,0.065798787,-0.030385755,0.39023423,-0.24002106,-0.544751722,-0.645033638,0.36639294,0
56:29.2,0.4257239,0.942693064,1.187185918,0.54505295,0.039925177,0.436661465,0.621378991,0.6325899,0.100799195,0.667626018,0.687576718,0.57251585,0.22502959,0.106256629,-0.023532115,0.39023423,-0.24002106,-0.543306373,-0.643519245,0.36639294,0
56:29.3,0.4257239,1.012002354,1.180232538,0.54505295,0.039925177,0.462890805,0.643094852,0.6325899,0.100799195,0.681973246,0.748215223,0.57251585,0.22502959,0.132689461,-0.018570734,0.39023423,-0.24002106,-0.545038331,-0.636578877,0.36639294,0
56:29.4,0.4257239,1.075383245,1.176441173,0.54505295,0.039925177,0.478147713,0.663388057,0.6325899,0.100799195,0.68674785,0.769086065,0.57251585,0.22502959,0.142966758,-0.014856572,0.39023423,-0.24002106,-0.543367418,-0.623571673,0.36639294,0
56:29.5,0.4257239,1.118341765,1.188994557,0.54505295,0.039925177,0.48828381,0.698446213,0.6325899,0.100799195,0.68674785,0.76909626,0.57251585,0.22502959,0.139885473,-0.008037076,0.39023423,-0.24002106,-0.535983028,-0.598909071,0.36639294,0
56:29.6,0.4257239,1.133078811,1.210326543,0.54505295,0.039925177,0.508322318,0.751290804,0.6325899,0.100799195,0.68674785,0.76909626,0.57251585,0.22502959,0.126977933,-2.05E-05,0.39023423,-0.24002106,-0.520664221,-0.562177764,0.36639294,0
56:29.7,0.4257239,1.124354417,1.234120075,0.54505295,0.039925177,0.546947013,0.808393926,0.6325899,0.100799195,0.686945635,0.76909626,0.57251585,0.22502959,0.126370981,0.007857484,0.39023423,-0.24002106,-0.502652786,-0.532549156,0.36639294,0
56:29.8,0.4257239,1.1083813,1.2632306,0.54505295,0.039925177,0.5841774,0.8642974,0.6325899,0.100799195,0.6914947,0.76909626,0.57251585,0.22502959,0.12969887,0.017995799,0.39023423,-0.24002106,-0.48575667,-0.5146921,0.36639294,0
56:29.9,0.4257239,1.096649288,1.283577263,0.54505295,0.039925177,0.606124192,0.903065338,0.6325899,0.100799195,0.6914947,0.76909626,0.57251585,0.22502959,0.132057635,0.033041128,0.39023423,-0.24002106,-0.476019572,-0.511531038,0.36639294,0
56:30.0,0.4257239,1.093252138,1.286498113,0.54505295,0.039925177,0.611979713,0.903412368,0.6325899,0.100799195,0.6914947,0.769346073,0.57251585,0.22502959,0.130920656,0.053269662,0.39023423,-0.24002106,-0.473883373,-0.513181864,0.36639294,0
56:30.1,0.4257239,1.091557279,1.272444633,0.54505295,0.039925177,0.606146354,0.903759398,0.6325899,0.100799195,0.691002917,0.794904365,0.57251585,0.22502959,0.125838184,0.07448582,0.39023423,-0.24002106,-0.478795454,-0.510087131,0.36639294,0
56:30.2,0.4257239,1.086830258,1.248702733,0.54505295,0.039925177,0.590841096,0.904106429,0.6325899,0.100799195,0.671663854,0.808554495,0.57251585,0.22502959,0.116826092,0.089219044,0.39023423,-0.24002106,-0.490788054,-0.500135079,0.36639294,0
56:30.3,0.4257239,1.078489405,1.240883428,0.54505295,0.039925177,0.56121948,0.904453459,0.6325899,0.100799195,0.61760281,0.811097556,0.57251585,0.22502959,0.09946586,0.095290543,0.39023423,-0.24002106,-0.513230489,-0.491231534,0.36639294,0
56:30.4,0.4257239,1.0741544,1.2267427,0.54505295,0.039925177,0.53056234,0.904800489,0.6325899,0.100799195,0.56041247,0.7892763,0.57251585,0.22502959,0.07923831,0.08717349,0.39023423,-0.24002106,-0.535898,-0.47722965,0.36639294,0
