,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
58:27.2,0.449807164,0.822047836,0.950269727,0.380717318,0.170011273,0.360362441,0.464166658,0.153289118,0.106333432,0.387747161,0.8333823,0.026243213,-0.031658276,0.018300606,-0.002525881,0.316234079,-0.250522329,-0.354052787,-0.508301578,-0.057071879,0
58:27.3,0.490820254,0.808484958,0.998252279,0.426508377,0.248753814,0.419179292,0.511148531,0.083764104,0.095226671,0.47840933,0.8333823,-0.057989982,-0.0523628,0.043623261,0.011676772,0.338309115,-0.208933867,-0.329931341,-0.471992756,-0.069938885,0
58:27.4,0.5006533,0.796287228,1.038958713,0.44106588,0.27121276,0.482369438,0.555157674,0.064278975,0.09276354,0.587002881,0.8333823,-0.08484293,-0.05689644,0.068181707,0.028614801,0.3443396,-0.19653358,-0.315992975,-0.447466514,-0.07235789,0
58:27.5,0.5006533,0.784942787,1.085959625,0.44106588,0.27121276,0.543962378,0.601978738,0.064278975,0.09276354,0.648416693,0.8333823,-0.08484293,-0.05689644,0.088034049,0.049654916,0.3443396,-0.19653358,-0.307771264,-0.43065593,-0.07235789,0
58:27.6,0.5006533,0.7747803,1.141781554,0.44106588,0.27121276,0.591066536,0.6505711,0.064278975,0.09276354,0.6620966,0.8333823,-0.08484293,-0.05689644,0.097993169,0.072550253,0.3443396,-0.19653358,-0.303543226,-0.422074793,-0.07235789,0
58:27.7,0.5006533,0.7667344,1.209784275,0.44106588,0.27121276,0.619187644,0.70466765,0.064278975,0.09276354,0.6620966,0.8333823,-0.08484293,-0.05689644,0.098024381,0.095762841,0.3443396,-0.19653358,-0.30052377,-0.418812879,-0.07235789,0
58:27.8,0.5006533,0.765420996,1.2627329,0.44106588,0.27121276,0.631456052,0.7458814,0.064278975,0.09276354,0.6620966,0.8333823,-0.08484293,-0.05689644,0.09203534,0.111570254,0.3443396,-0.19653358,-0.297741216,-0.41778526,-0.07235789,0
58:27.9,0.5006533,0.776108224,1.2627329,0.44106588,0.27121276,0.633842485,0.7458814,0.064278975,0.09276354,0.6620966,0.8333823,-0.08484293,-0.05689644,0.084660801,0.111570254,0.3443396,-0.19653358,-0.297223171,-0.41778526,-0.07235789,0
58:28.0,0.5006533,0.800739658,1.2627329,0.44106588,0.27121276,0.626831293,0.7458814,0.064278975,0.09276354,0.6620966,0.8333823,-0.08484293,-0.05689644,0.076540063,0.111570254,0.3443396,-0.19653358,-0.306355433,-0.41778526,-0.07235789,0
58:28.1,0.5006533,0.805769846,1.2627329,0.44106588,0.27121276,0.603958542,0.7458814,0.064278975,0.09276354,0.6620966,0.8333823,-0.08484293,-0.05689644,0.066076165,0.111570254,0.3443396,-0.19653358,-0.325719679,-0.41778526,-0.07235789,0
58:28.2,0.5006533,0.784924433,1.2627329,0.44106588,0.27121276,0.57042038,0.7458814,0.064278975,0.09276354,0.661928483,0.8333823,-0.08484293,-0.05689644,0.05080198,0.111570254,0.3443396,-0.19653358,-0.346051996,-0.41778526,-0.07235789,0
58:28.3,0.5006533,0.744215763,1.2627329,0.44106588,0.27121276,0.528755514,0.7458814,0.064278975,0.09276354,0.6617298,0.8333823,-0.08484293,-0.05689644,0.029691891,0.111570254,0.3443396,-0.19653358,-0.366806189,-0.41778526,-0.07235789,0
58:28.4,0.5006533,0.695666708,1.2627329,0.44106588,0.27121276,0.489457783,0.7458814,0.064278975,0.09276354,0.6617298,0.8333823,-0.08484293,-0.05689644,0.007292907,0.111570254,0.3443396,-0.19653358,-0.386016777,-0.41778526,-0.07235789,0
58:28.5,0.542395904,0.656269821,1.2627329,0.437059578,0.368677581,0.462749383,0.7458814,0.21469798,0.239625984,0.6617298,0.8333823,0.086113797,-0.000703732,-0.010475135,0.111570254,0.340672892,-0.248575359,-0.403965888,-0.41778526,-0.069016976,0
58:28.6,0.692885363,0.63560543,1.2627329,0.424705874,0.731787056,0.451076336,0.7458814,0.778849763,0.798018436,0.6617298,0.8333823,0.73574936,0.208051904,-0.021752799,0.111570254,0.320104535,-0.445927793,-0.422513394,-0.41778526,-0.054771153,0
58:28.7,0.620404342,0.623023698,1.2627329,0.459906462,0.662354463,0.436433246,0.7458814,0.708606946,0.8002246,0.6617298,0.8333823,0.73574936,0.167001506,-0.037763455,0.111570254,0.265746896,-0.435499607,-0.451731948,-0.41778526,-0.037785356,0
58:28.8,0.5902656,0.6211817,1.2627329,0.492206864,0.6227446,0.414109163,0.7458814,0.672335197,0.8002246,0.66150584,0.8333823,0.735857672,0.151878477,-0.053987614,0.111570254,0.252616991,-0.416108343,-0.471185313,-0.41778526,-0.022123635,0
58:28.9,0.571692273,0.644158709,1.045282236,0.535654066,0.567056917,0.338422642,0.369016545,0.643335236,0.8002246,0.650094292,0.538533055,0.738090091,0.139592666,-0.088353802,0.033184832,0.265633437,-0.358032565,-0.495156509,-0.552794107,0.022100208,0
58:29.0,0.565378204,0.684537709,0.459646319,0.559724066,0.52269577,0.233273678,0.320008674,0.639868473,0.8002246,0.593253084,0.50016377,0.748989108,0.1358437,-0.116886987,-0.169438753,0.295141087,-0.282463123,-0.506977854,-0.617636912,0.068834882,0
58:29.1,0.557053542,0.724699742,0.44382357,0.575057621,0.48979984,0.12693177,0.271000802,0.646293577,0.8002246,0.491300416,0.461794486,0.766859354,0.137629871,-0.131573978,-0.152094017,0.325145316,-0.207916523,-0.511661017,-0.682479717,0.10400294,0
58:29.2,0.543564381,0.757618023,0.436495935,0.592566438,0.462629293,0.039898089,0.221992931,0.651359298,0.8002246,0.371173281,0.423425202,0.7717969,0.141067259,-0.133314637,-0.145894494,0.349937852,-0.141676066,-0.515902115,-0.747322522,0.12696425,0
58:29.3,0.527357477,0.774615506,0.433081018,0.614447319,0.437795531,-0.005279217,0.172985059,0.648098627,0.8002246,0.283766005,0.385055917,0.7717969,0.141289446,-0.127714632,-0.150742443,0.364805703,-0.093629145,-0.523201418,-0.812165326,0.139631768,0
58:29.4,0.497488536,0.762616391,0.415074466,0.629575136,0.402944841,-0.024759835,0.123977188,0.628003903,0.8002246,0.241264824,0.346686633,0.7717969,0.131124666,-0.118918254,-0.169858217,0.368348001,-0.064030348,-0.532709107,-0.770951747,0.144607443,0
58:29.5,0.471491424,0.730345326,0.38459681,0.626614287,0.373849675,-0.042113054,0.074969316,0.603266836,0.8002246,0.221852641,0.308317349,0.7717969,0.11635914,-0.11226026,-0.18948474,0.363727006,-0.061962598,-0.53551,-0.75056819,0.13987494,0
58:29.6,0.45037517,0.692843762,0.360281695,0.616062663,0.3501157,-0.058604276,0.025961445,0.580214959,0.8002246,0.204647217,0.269948065,0.7717969,0.101803435,-0.105333168,-0.204666741,0.356936468,-0.071757405,-0.534929635,-0.741980371,0.128691278,0
58:29.7,0.409052055,0.655408129,0.350144302,0.605397429,0.303017025,-0.068492276,-0.023046427,0.549205535,0.768525683,0.169095187,0.23157878,0.756425031,0.078232191,-0.095784147,-0.215078803,0.344074699,-0.085231008,-0.533960892,-0.739841735,0.115042621,0
58:29.8,0.303460101,0.634725025,0.353617784,0.60128813,0.175013972,-0.065441733,-0.072054298,0.489901434,0.622135363,0.117905435,0.193209496,0.691587607,0.028384417,-0.084084335,-0.219629055,0.316438103,-0.091783966,-0.534274551,-0.741311831,0.107735954,0
58:29.9,0.248171865,0.65028096,0.357118719,0.598018845,0.06067136,-0.05509956,-0.12106217,0.439590488,0.434494746,0.121094986,0.154840212,0.64562714,0.003438736,-0.073116632,-0.219391548,0.299980693,-0.097794209,-0.536617096,-0.743517263,0.095261453,0
58:30.0,0.25078157,0.70531905,0.3539325,0.59570515,-0.01626594,-0.04951195,-0.170070041,0.40544534,0.294205,0.13034052,0.116470928,0.6228523,0.004435539,-0.06731356,-0.2171336,0.29898232,-0.10204873,-0.5406949,-0.74395686,0.07857286,0
58:30.1,0.288516836,0.78104149,0.368859021,0.597922369,-0.053944965,-0.057784168,-0.219077913,0.391047704,0.24981409,0.131306932,0.078101643,0.620342808,0.016494785,-0.067523986,-0.216566985,0.30876905,-0.10504287,-0.54308667,-0.744860348,0.060622184,0
58:30.2,0.335604683,0.879288234,0.436295995,0.596295061,-0.071849058,-0.072705728,-0.268085784,0.388799462,0.238605267,0.143918531,0.039732359,0.6202337,0.02545706,-0.06968457,-0.221309767,0.317746853,-0.110186125,-0.539506664,-0.744180895,0.037949811,0
58:30.3,0.363179913,0.912114894,0.550923079,0.582347192,-0.074055647,-0.069590434,-0.228826462,0.386978471,0.239342733,0.14506122,0.001363075,0.619760604,0.024712371,-0.060560535,-0.228516624,0.315306054,-0.120043274,-0.540212365,-0.742292064,0.010477727,0
58:30.4,0.369175028,0.928689819,0.641250296,0.561546537,-0.066334099,-0.062141711,-0.202182575,0.374462027,0.2419584,0.14506122,-0.037006209,0.616894054,0.016535309,-0.049995879,-0.239930543,0.300931937,-0.13686588,-0.545830044,-0.739890508,-0.023058783,0
58:30.5,0.378302896,0.93368665,0.718063244,0.534895195,-0.048719651,-0.063298516,-0.158827624,0.326412992,0.237926269,0.144782406,-0.075375494,0.589947596,-0.001760237,-0.036676943,-0.259342469,0.265052129,-0.182107276,-0.560881453,-0.739157303,-0.088286584,0
58:30.6,0.397666763,0.9307262,0.7686237,0.516273742,-0.032166243,-0.079727752,-0.111838306,0.262755959,0.220234581,0.125346277,-0.047340134,0.486604738,-0.017913309,-0.027994844,-0.27180125,0.228050191,-0.245214092,-0.573804153,-0.745127414,-0.15472339,0
58:30.7,0.40980014,0.9295066,0.7936788,0.5075472,-0.024101283,-0.0916096,-0.0880715,0.22853126,0.20775704,0.10295928,-0.047079016,0.40517172,-0.024373176,-0.024784597,-0.2754148,0.21030258,-0.2820937,-0.57880145,-0.75015134,-0.18764888,0
58:30.8,0.425140255,0.941252688,0.850012613,0.486790643,-0.009508892,-0.112031076,-0.064087012,0.183527726,0.152132214,0.022813394,-0.047079016,0.287524383,-0.022583114,-0.022536457,-0.273058294,0.191680323,-0.351187112,-0.581144394,-0.75928732,-0.234640107,0
58:30.9,0.435129708,0.976404635,0.877533868,0.463727779,0.009331471,-0.118823963,-0.062988869,0.151095162,0.115362468,-0.011094712,-0.047079016,0.253756535,-0.005991774,-0.021693474,-0.272005438,0.182709923,-0.429065386,-0.582768632,-0.77476882,-0.279999755,0
58:31.0,0.438512946,1.030533592,0.907477421,0.448933935,0.030159597,-0.102855607,-0.067143875,0.138179256,0.10926985,-0.015105193,-0.047079016,0.249294204,0.020387224,-0.020932835,-0.265409825,0.180327004,-0.493796123,-0.587232946,-0.793028674,-0.316031293,0
58:31.1,0.45914373,1.0864366,0.93790513,0.4485887,0.047799036,-0.07381995,-0.0627832,0.14992861,0.10926985,-0.015105193,-0.047079016,0.20003118,0.031167157,-0.022062114,-0.25556922,0.1742935,-0.5259106,-0.59327006,-0.80710644,-0.34592432,0
58:31.2,0.479283663,1.142296517,0.964392188,0.454308583,0.065731164,-0.051951892,-0.046403558,0.16359356,0.10926985,-0.015105193,-0.047079016,0.179987088,0.043731832,-0.030735333,-0.247958962,0.172258417,-0.53239085,-0.59777796,-0.81578929,-0.35329582,0
58:31.3,0.505570352,1.21715135,0.99794255,0.464424517,0.09175853,-0.053167334,-0.013696347,0.174905991,0.10926985,-0.024188225,-0.047079016,0.17597827,0.061516042,-0.058706199,-0.242754266,0.175285353,-0.525054925,-0.60220867,-0.823479335,-0.345851962,0
58:31.4,0.51599495,1.2229407,1.013490275,0.470436337,0.103006502,-0.05367543,0.002192981,0.175367171,0.10926985,-0.025013955,-0.047079016,0.17597827,0.067946061,-0.06109131,-0.243487971,0.178445044,-0.518397719,-0.6025295,-0.812685034,-0.3385449,0
58:31.5,0.533684878,1.2229407,1.047374442,0.481770936,0.12309252,-0.05367543,0.032631667,0.171809414,0.10926985,-0.025013955,-0.047079016,0.17597827,0.077922651,-0.06109131,-0.24753691,0.184804814,-0.504261369,-0.6025295,-0.801890733,-0.322282025,0
58:31.6,0.541563337,1.2229407,1.086040733,0.488223603,0.135374599,-0.05367543,0.068993106,0.160584721,0.10926985,-0.025013955,-0.048290829,0.17597827,0.081235891,-0.06109131,-0.255751513,0.188673695,-0.491188785,-0.6025295,-0.791096432,-0.304824204,0
58:31.7,0.535100489,1.2229407,1.125826713,0.487265735,0.137474355,-0.05367543,0.136094995,0.142680883,0.105549343,-0.025013955,-0.054776596,0.17597827,0.078866049,-0.06109131,-0.26454849,0.188358491,-0.480373435,-0.6025295,-0.780302131,-0.285518709,0
58:31.8,0.517970031,1.2229407,1.16848705,0.48177704,0.131387374,-0.05367543,0.184738123,0.119261468,0.074099266,-0.025013955,-0.063819253,0.175926487,0.076049933,-0.06109131,-0.25232838,0.187906134,-0.470910211,-0.6025295,-0.741598181,-0.262320318,0
58:31.9,0.50470895,1.2229407,1.1960859,0.48404163,0.12549418,-0.05367543,0.24192263,0.09260405,-0.050250873,-0.025013955,0.03102073,0.17473547,0.08163004,-0.06109131,-0.21067446,0.19727735,-0.45828876,-0.6025295,-0.69651544,-0.23257321,0
58:32.0,0.503538718,1.2229407,1.20804005,0.500360966,0.129731186,-0.05367543,0.313527884,0.074691907,-0.223366912,-0.025013955,0.212838201,0.17325178,0.101109764,-0.06109131,-0.154818725,0.221496972,-0.438449033,-0.6025295,-0.643755692,-0.202755101,0
58:32.1,0.497768456,1.2229407,1.213701619,0.511294913,0.134509952,-0.05367543,0.34665574,0.072262092,-0.273598642,-0.025013955,0.254764297,0.167734233,0.115724576,-0.06109131,-0.1308056,0.237391468,-0.426647483,-0.6025295,-0.620517749,-0.189165434,0
58:32.2,0.475831909,1.2229407,1.224339728,0.532442043,0.142776976,-0.05367543,0.403651056,0.073240533,-0.265126266,-0.025013955,0.301195499,0.154792144,0.148484985,-0.06109131,-0.090595182,0.270531466,-0.404206122,-0.6025295,-0.580661257,-0.163351869,0
58:32.3,0.44315895,1.2229407,1.228609861,0.5463776,0.14542852,-0.05367543,0.439753539,0.080152206,-0.256653889,-0.025013955,0.30384016,0.14409105,0.17791834,-0.06109131,-0.06536923,0.2971172,-0.38943633,-0.6025295,-0.55300414,-0.14417513,0
58:32.4,0.44315895,1.217554208,1.197928736,0.5463776,0.14542852,-0.051283151,0.438493874,0.080152206,-0.248181513,-0.015525317,0.30384016,0.14409105,0.17791834,-0.061982245,-0.059491242,0.2971172,-0.38943633,-0.606772008,-0.548132301,-0.14417513,0
58:32.5,0.44315895,1.013368827,1.158679945,0.5463776,0.14542852,0.032160469,0.393063732,0.080152206,-0.239709136,0.317491238,0.30384016,0.14409105,0.17791834,-0.101952243,-0.064169885,0.2971172,-0.38943633,-0.756866614,-0.5619404,-0.14417513,0
58:32.6,0.44315895,0.935765828,1.132053007,0.486311988,0.14542852,0.038873118,0.353751279,0.132992337,-0.23123676,0.32130048,0.30384016,0.125314443,0.17791834,-0.148855658,-0.063884222,0.309551082,-0.38943633,-0.766397874,-0.564434586,-0.133679706,0
58:32.7,0.44315895,0.9082978,1.1159168,0.35283285,0.14542852,0.05643966,0.3304859,0.25041485,-0.222764383,0.32130048,0.30384016,0.08358865,0.17791834,-0.17172183,-0.06222316,0.33718193,-0.38943633,-0.77270055,-0.56428,-0.11035654,0
58:32.8,0.427431106,0.905145938,1.095753446,0.356523402,0.021597762,0.081716524,0.305492366,0.282027327,-0.214292007,0.32130048,0.30384016,0.145646078,0.098637705,-0.188609497,-0.057655881,0.348397551,-0.212176321,-0.780067285,-0.561841825,-0.07754179,0
58:32.9,0.409362613,0.909150238,1.071644804,0.338704096,0.041729838,0.105798029,0.279887112,0.30787641,-0.139652093,0.323092627,0.30384016,0.183789283,0.07361483,-0.199180803,-0.048847692,0.382590738,-0.129614176,-0.78692723,-0.55280628,-0.050324427,0
58:33.0,0.399622059,0.906948732,1.043739261,0.310280367,0.104174137,0.122007028,0.258147147,0.318456299,-0.088074427,0.36271464,0.30384016,0.210011261,0.075613289,-0.201152851,-0.03391081,0.431922321,-0.073817145,-0.781507395,-0.529509369,-0.032455618,0
58:33.1,0.435409122,0.886990558,1.012253671,0.308477287,0.185364126,0.129793642,0.244275055,0.312655398,-0.039580882,0.468591558,0.30384016,0.255472829,0.102693406,-0.194802205,-0.014756292,0.474215893,-0.011532399,-0.776087559,-0.486096705,-0.01730132,0
58:33.2,0.51475966,0.8657595,0.97934544,0.3612462,0.26641527,0.13447993,0.22881594,0.30579284,0.02486943,0.522073,0.30384016,0.33889756,0.1432848,-0.18636082,0.007672054,0.48339498,0.025917301,-0.74261904,-0.44669333,0.002445924,0
58:33.3,0.61092339,0.847607554,0.920572282,0.450974921,0.33532164,0.136834852,0.21439218,0.302194059,0.18840761,0.525752279,0.30384016,0.430830756,0.187828464,-0.177017358,0.017076854,0.477539984,0.054560163,-0.695122203,-0.408272044,0.037499014,0
58:33.4,0.6183206,0.833550754,0.828091512,0.45787713,0.34062213,0.130168804,0.179902597,0.30191723,0.20098747,0.527512316,0.30376985,0.43790254,0.1912549,-0.165718409,0.01280046,0.4770896,0.05676346,-0.638933671,-0.370431388,0.040195405,0
58:33.5,0.6183206,0.825304467,0.740173562,0.45787713,0.34062213,0.116294394,0.129569563,0.30191723,0.20098747,0.5279254,0.299990916,0.43790254,0.1912549,-0.158642916,0.000653665,0.4770896,0.05676346,-0.604692816,-0.344627911,0.040195405,0
58:33.6,0.6183206,0.814555325,0.667603682,0.45787713,0.34062213,0.10539927,0.105025876,0.30191723,0.20098747,0.5279254,0.280969653,0.43790254,0.1912549,-0.1577174,-0.005242447,0.4770896,0.05676346,-0.589509186,-0.322349979,0.040195405,0
58:33.7,0.6183206,0.7582864,0.62154347,0.45787713,0.34062213,0.10361736,0.1676771,0.30191723,0.20098747,0.5279254,0.37062302,0.43790254,0.1912549,-0.18438545,0.004595286,0.4770896,0.05676346,-0.57943165,-0.2965159,0.040195405,0
58:33.8,0.6183206,0.679204047,0.676928916,0.460721053,0.34062213,0.12399332,0.335619882,0.304922563,0.20098747,0.531038345,0.44535579,0.43790254,0.1912549,-0.197009306,0.03475511,0.478252475,0.05676346,-0.57474429,-0.264876566,0.046077091,0
58:33.9,0.6183206,0.64263666,0.7490293,0.46925282,0.34062213,0.14110349,0.43413287,0.31393856,0.20098747,0.53561187,0.45776278,0.43790254,0.1912549,-0.19588879,0.054053266,0.4817411,0.05676346,-0.5718378,-0.24821186,0.06372215,0
58:34.0,0.635179775,0.631149165,0.815672631,0.485332979,0.373339615,0.154430153,0.493653291,0.324050471,0.20098747,0.533302602,0.45776278,0.4375138,0.204849503,-0.187246323,0.067066349,0.491067068,0.079348736,-0.565320167,-0.237464914,0.080832869,0
58:34.1,0.657021,0.624450641,0.863736683,0.501373183,0.412708373,0.160730695,0.53267388,0.333210402,0.20098747,0.530520033,0.45776278,0.435142524,0.219217808,-0.174913841,0.077051949,0.51107785,0.106968363,-0.553607088,-0.229020409,0.09854559,0
