,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
39:39.1,1.7449824,1.107121,1.190835,1.1710953,1.3291614,-0.100594334,0.24764182,0.6794625,1.3388158,0.24882999,0.2419344,0.59059286,0.95861626,-0.20654713,-0.15075752,0.28712806,-0.013614354,-0.63239443,-0.69545484,-0.043913443,0
39:39.2,1.7449824,1.106917254,1.182214708,1.173124523,1.3291614,-0.081626101,0.234558213,0.67618686,1.3388158,0.255843012,0.237393764,0.5932628,0.95861626,-0.199784528,-0.138762562,0.290779235,-0.013614354,-0.636501977,-0.688571617,-0.041928619,0
39:39.3,1.7449824,1.10609179,1.15298939,1.179858843,1.3291614,-0.015461763,0.189790162,0.66452931,1.3388158,0.281375276,0.222146968,0.602779767,0.95861626,-0.175479133,-0.095272747,0.30372231,-0.013614354,-0.650936743,-0.664302932,-0.035194635,0
39:39.4,1.7449824,1.102294222,1.143709319,1.1792637,1.3291614,0.045571778,0.166451844,0.6497543,1.3388158,0.326206028,0.218788606,0.6151231,0.95861626,-0.137997588,-0.020126512,0.3191721,-0.013614354,-0.666515763,-0.635653479,-0.032836545,0
39:39.5,1.7449824,1.0917622,1.149578088,1.17945626,1.3291614,0.07561933,0.163607222,0.649996156,1.3388158,0.348156266,0.204638376,0.61488229,0.95861626,-0.109178579,0.0443871,0.319195529,-0.013614354,-0.676121507,-0.607367741,-0.032432227,0
39:39.6,1.7449824,1.100407,1.128393,1.1840777,1.3291614,0.10806013,0.16066296,0.6558007,1.3388158,0.35889354,0.20448996,0.60910285,0.95861626,-0.08166303,0.08858406,0.31975782,-0.013614354,-0.69061047,-0.57569736,-0.022728587,0
39:39.7,1.7449824,1.10069575,1.050867058,1.171022404,1.3291614,0.118408486,0.163418782,0.636864273,1.3388158,0.35889354,0.231204763,0.583420052,0.95861626,-0.070611457,0.106404591,0.323729598,-0.013614354,-0.701178421,-0.546562881,-0.013419658,0
39:39.8,1.7449824,1.086710368,0.799573239,1.132743493,1.3291614,0.125065865,0.231073935,0.570565791,1.3388158,0.35889354,0.270276692,0.517687571,0.95861626,-0.064162026,0.114331746,0.338480806,-0.013614354,-0.711967995,-0.504217605,0.001089943,0
39:39.9,1.7449824,1.060404173,0.759136209,1.104187836,1.3291614,0.12506669,0.334551519,0.508102759,1.3388158,0.35889354,0.314972136,0.471536595,0.95861626,-0.063189962,0.105393922,0.359428196,-0.013614354,-0.7071073,-0.474257296,0.01386239,0
39:40.0,1.7449824,1.029928223,0.774925017,1.103331554,1.3291614,0.115725602,0.412985529,0.485208571,1.3388158,0.358130432,0.368119123,0.455530062,0.95861626,-0.064774782,0.094382185,0.381425088,-0.013614354,-0.689172937,-0.456410012,0.026011006,0
39:40.1,1.7449824,0.985998348,0.829063855,1.134823268,1.3291614,0.091326689,0.462069476,0.502732445,1.3388158,0.34704552,0.3872372,0.410905762,0.95861626,-0.072267802,0.078312134,0.405598903,-0.013614354,-0.664548277,-0.443026021,0.045307279,0
39:40.2,1.7449824,0.93948605,0.886683566,1.1583103,1.3291614,0.067317847,0.469210507,0.520963,1.3388158,0.326782041,0.3872372,0.34423393,0.95861626,-0.082884581,0.063822426,0.41721258,-0.013614354,-0.652202182,-0.438620818,0.059199125,0
39:40.3,1.7449824,0.873778464,0.943050601,1.1583103,1.3291614,0.049358941,0.450200843,0.520963,1.3388158,0.303082613,0.3872372,0.34423393,0.95861626,-0.095925026,0.048364622,0.41721258,-0.013614354,-0.655115431,-0.440863544,0.059199125,0
39:40.4,1.7449824,0.83549853,0.9700374,1.17309015,1.3291614,0.048697704,0.425064985,0.5138357,1.3388158,0.28793272,0.3872372,0.329959965,0.95861626,-0.106271636,0.038287521,0.41941248,-0.013614354,-0.66236075,-0.446031305,0.058390055,0
39:40.5,1.7449824,0.82666207,0.973679245,1.18787,1.3291614,0.057413146,0.404212489,0.5067084,1.3388158,0.296557459,0.3872372,0.315686,0.95861626,-0.112354602,0.033549419,0.42161238,-0.013614354,-0.666243075,-0.451210314,0.057580985,0
39:40.6,1.7449824,0.833068453,0.968666018,1.18787,1.3291614,0.088006322,0.388165242,0.5067084,1.3388158,0.335199237,0.3872372,0.315686,0.95861626,-0.10690237,0.034575393,0.42161238,-0.013614354,-0.672876704,-0.453161672,0.057580985,0
39:40.7,1.7449824,0.84685594,0.96788037,1.18787,1.3291614,0.11727851,0.38369673,0.5067084,1.3388158,0.36971647,0.3872372,0.315686,0.95861626,-0.09788949,0.0379987,0.42161238,-0.013614354,-0.6771048,-0.45094627,0.057580985,0
39:40.8,1.7449824,0.894422253,0.9954459,1.18787,1.3291614,0.21988201,0.388438054,0.5067084,1.3388158,0.434660331,0.38048412,0.315686,0.95861626,-0.066767533,0.020543544,0.42161238,-0.013614354,-0.672987703,-0.44262361,0.057580985,0
39:40.9,1.7449824,0.93712575,1.011155508,1.18787,1.3291614,0.309330683,0.400894974,0.5067084,1.3388158,0.478493342,0.373809503,0.315686,0.95861626,-0.046179556,-0.010531089,0.42161238,-0.013614354,-0.668300842,-0.436432502,0.057580985,0
39:41.0,1.7449824,0.96009319,1.016157888,1.18787,1.3291614,0.35823016,0.418893898,0.5067084,1.3388158,0.48188473,0.373722898,0.315686,0.95861626,-0.036671408,-0.035420233,0.42161238,-0.013614354,-0.664951366,-0.434731895,0.057580985,0
39:41.1,1.7449824,0.977087113,1.026506254,1.18787,1.3291614,0.397352912,0.468933913,0.5067084,1.3388158,0.466978711,0.392265344,0.315686,0.95861626,-0.027057164,-0.061864446,0.42161238,-0.013614354,-0.65868031,-0.438203017,0.057580985,0
39:41.2,1.7449824,0.982589,1.0591974,1.18787,1.3291614,0.4157012,0.5501127,0.5067084,1.3388158,0.45185417,0.42164195,0.315686,0.95861626,-0.012457836,-0.0717647,0.42161238,-0.013614354,-0.64687395,-0.4477277,0.057580985,0
39:41.3,1.7449824,0.99071641,1.108116513,1.18787,1.3291614,0.422571934,0.633128757,0.5067084,1.3388158,0.441178706,0.410209387,0.315686,0.95861626,0.012244684,-0.068315365,0.42161238,-0.013614354,-0.632121061,-0.45907434,0.057580985,0
39:41.4,1.7449824,1.014562546,1.150731023,1.18787,1.3291614,0.424894667,0.682882371,0.5067084,1.3388158,0.4396325,0.379546224,0.315686,0.95861626,0.042220512,-0.066808334,0.42161238,-0.013614354,-0.62855534,-0.467656625,0.057580985,0
39:41.5,1.7449824,1.035139463,1.169605705,1.18787,1.3291614,0.424653536,0.686495642,0.5067084,1.3388158,0.4396325,0.35535737,0.315686,0.95861626,0.059669272,-0.071897319,0.42161238,-0.013614354,-0.639719516,-0.468767829,0.057580985,0
39:41.6,1.7449824,1.056271388,1.181379938,1.18787,1.3291614,0.423455002,0.676019471,0.5067084,1.3388158,0.439806155,0.35178111,0.315686,0.95861626,0.071712931,-0.079134654,0.42161238,-0.013614354,-0.657571085,-0.465552364,0.057580985,0
39:41.7,1.7449824,1.0768387,1.1884845,1.18787,1.3291614,0.4207568,0.66607577,0.5067084,1.3388158,0.44102174,0.36213607,0.315686,0.95861626,0.07938256,-0.085039884,0.42161238,-0.013614354,-0.6754942,-0.45797482,0.057580985,0
39:41.8,1.7449824,1.086431027,1.187314615,1.18787,1.3291614,0.417091071,0.666138326,0.5067084,1.3388158,0.444814421,0.377268935,0.315686,0.95861626,0.081198979,-0.086170576,0.42161238,-0.013614354,-0.68091445,-0.451392116,0.057580985,0
39:41.9,1.7449824,1.101332666,1.178443959,1.18787,1.3291614,0.405787,0.677171836,0.5067084,1.3388158,0.452528459,0.402107429,0.315686,0.95861626,0.082531869,-0.085908048,0.42161238,-0.013614354,-0.681009855,-0.438234852,0.057580985,0
39:42.0,1.7449824,1.110907645,1.16967706,1.18787,1.3291614,0.393674849,0.696677833,0.5067084,1.3388158,0.459228643,0.423108088,0.315686,0.95861626,0.082496272,-0.082917775,0.42161238,-0.013614354,-0.66987429,-0.430246493,0.057580985,0
39:42.1,1.7449824,1.1153222,1.1666515,1.18787,1.3291614,0.38045976,0.7181572,0.5067084,1.3388158,0.46107474,0.43556464,0.315686,0.95861626,0.081909016,-0.07717131,0.42161238,-0.013614354,-0.65192175,-0.42638233,0.057580985,0
39:42.2,1.7449824,1.109811032,1.165320796,1.18787,1.3291614,0.357084967,0.733747893,0.5067084,1.3388158,0.46277803,0.438923793,0.315686,0.95861626,0.076008158,-0.068089989,0.42161238,-0.013614354,-0.633397842,-0.424138824,0.057580985,0
39:42.3,1.7449824,1.083549979,1.162951768,1.18787,1.3291614,0.25270656,0.756676471,0.5067084,1.3388158,0.429482666,0.447770498,0.315686,0.95861626,0.047484253,-0.041092391,0.42161238,-0.013614354,-0.596966532,-0.420453263,0.057580985,0
39:42.4,1.7449824,1.0630968,1.1608963,1.18787,1.3291614,0.14937872,0.76697654,0.5067084,1.3388158,0.38226882,0.45341808,0.315686,0.95861626,0.021826543,-0.020244613,0.42161238,-0.013614354,-0.575882,-0.41829556,0.057580985,0
39:42.5,1.7449824,1.050866262,1.161624058,1.18787,1.3291614,-0.00936962,0.768885502,0.5067084,1.3388158,0.28968348,0.45341808,0.315686,0.95861626,-0.003487927,0.000115549,0.42161238,-0.013614354,-0.563110531,-0.416253821,0.057580985,0
39:42.6,1.7449824,1.050196338,1.160786388,1.18787,1.3291614,-0.148716997,0.752886175,0.5067084,1.3388158,0.19155626,0.45341808,0.315686,0.95861626,-0.016091959,0.011658256,0.42161238,-0.013614354,-0.558552869,-0.416104544,0.057580985,0
39:42.7,1.7449824,1.051507075,1.150057746,1.18787,1.3291614,-0.22955024,0.711135596,0.5067084,1.3388158,0.087440087,0.447604492,0.315686,0.95861626,-0.020214005,0.01258145,0.42161238,-0.013614354,-0.55934488,-0.42022631,0.057580985,0
39:42.8,1.7449824,1.045444446,1.130247763,1.18787,1.3291614,-0.261012143,0.646874321,0.5067084,1.3388158,0.045513213,0.401729292,0.315686,0.95861626,-0.021733843,0.004793219,0.42161238,-0.013614354,-0.561703204,-0.430509311,0.057580985,0
39:42.9,1.7449824,1.027531212,1.115832425,1.18787,1.3291614,-0.271416598,0.575389712,0.5067084,1.3388158,0.03807446,0.320717785,0.315686,0.95861626,-0.023986513,-0.006090435,0.42161238,-0.013614354,-0.562468663,-0.446758845,0.057580985,0
39:43.0,1.7449824,1.000104767,1.117241683,1.18787,1.3291614,-0.275855425,0.518596309,0.5067084,1.3388158,0.03807446,0.265614632,0.315686,0.95861626,-0.027630301,-0.013675251,0.42161238,-0.013614354,-0.559874661,-0.467230073,0.057580985,0
39:43.1,1.7449824,0.96265235,1.13020535,1.18787,1.3291614,-0.279115625,0.489233385,0.5067084,1.3388158,0.03807446,0.251158895,0.315686,0.95861626,-0.031919657,-0.015077602,0.42161238,-0.013614354,-0.5546623,-0.489810375,0.057580985,0
39:43.2,1.7449824,0.910135041,1.143472611,1.18787,1.3291614,-0.282304886,0.489571251,0.5067084,1.3388158,0.03807446,0.25147036,0.315686,0.95861626,-0.035375023,-0.011344109,0.42161238,-0.013614354,-0.549193421,-0.513638391,0.057580985,0
39:43.3,1.7449824,0.856636194,1.158074772,1.18787,1.3291614,-0.278073469,0.512772622,0.5067084,1.3388158,0.03807446,0.245644446,0.315686,0.95861626,-0.035985623,-0.008732853,0.42161238,-0.013614354,-0.548374542,-0.5293149,0.057580985,0
39:43.4,1.7449824,0.832863491,1.159637079,1.18787,1.3291614,-0.261721041,0.519001511,0.5067084,1.3388158,0.015765152,0.233158354,0.315686,0.95861626,-0.037192963,-0.00240643,0.42161238,-0.013614354,-0.552490079,-0.543414199,0.057580985,0
39:43.5,1.7449824,0.826236998,1.167196325,1.18787,1.3291614,-0.245394986,0.517086325,0.5067084,1.3388158,0.007491577,0.22535631,0.315686,0.95861626,-0.041000243,-6.67E-05,0.42161238,-0.013614354,-0.558465288,-0.5517083,0.057580985,0
39:43.6,1.7449824,0.830713381,1.184115324,1.18787,1.3291614,-0.22638024,0.506414915,0.5067084,1.3388158,-0.011238549,0.198285141,0.315686,0.95861626,-0.049105525,-0.002428439,0.42161238,-0.013614354,-0.569073288,-0.55998578,0.057580985,0
39:43.7,1.7449824,0.85796743,1.211137183,1.18787,1.3291614,-0.216018844,0.489071481,0.5067084,1.3388158,-0.051459052,0.162013641,0.315686,0.95861626,-0.06127883,0.000891945,0.42161238,-0.013614354,-0.58616578,-0.557832517,0.057580985,0
39:43.8,1.7449824,0.85384927,1.230471925,1.18787,1.3291614,-0.223770225,0.470403689,0.5067084,1.3388158,-0.129480952,0.148927358,0.315686,0.95861626,-0.065731188,0.009085032,0.42161238,-0.013614354,-0.606715969,-0.55847695,0.057580985,0
39:43.9,1.7449824,0.82471816,1.233507046,1.18787,1.3291614,-0.232343265,0.456216171,0.5067084,1.3388158,-0.153714254,0.135197016,0.315686,0.95861626,-0.064753878,0.007812846,0.42161238,-0.013614354,-0.622637079,-0.570702263,0.057580985,0
39:44.0,1.7449824,0.784082811,1.229092452,1.18787,1.3291614,-0.239789084,0.434569203,0.5067084,1.3388158,-0.172916045,0.13165692,0.315686,0.95861626,-0.064138585,-0.001115115,0.42161238,-0.013614354,-0.635502042,-0.586766593,0.057580985,0
39:44.1,1.7449824,0.743679319,1.221009406,1.18787,1.3291614,-0.245025945,0.40936169,0.5067084,1.3388158,-0.190406583,0.131636,0.315686,0.95861626,-0.072067078,-0.014463963,0.42161238,-0.013614354,-0.642965334,-0.596933034,0.057580985,0
39:44.2,1.7449824,0.7362519,1.2313892,1.18787,1.3291614,-0.25099513,0.4150234,0.5067084,1.3388158,-0.1975436,0.131636,0.315686,0.95861626,-0.09594429,-0.016287949,0.42161238,-0.013614354,-0.646044,-0.59577334,0.057580985,0
39:44.3,1.7449824,0.7362519,1.2313892,1.18787,1.3291614,-0.25099513,0.4150234,0.5067084,1.3388158,-0.1975436,0.131636,0.315686,0.95861626,-0.09594429,-0.016287949,0.42161238,-0.013614354,-0.646044,-0.59577334,0.057580985,0
39:44.4,1.7449824,0.769405284,1.245546839,1.18787,1.3291614,-0.256998266,0.433542034,0.5067084,1.3388158,-0.211534491,0.131636,0.315686,0.95861626,-0.15213395,-0.008794605,0.42161238,-0.013614354,-0.65960043,-0.57319765,0.057580985,0
39:44.5,1.7449824,0.806026551,1.238858297,1.18787,1.3291614,-0.242993896,0.448745611,0.5067084,1.3388158,-0.228901458,0.131636,0.315686,0.95861626,-0.216848891,0.007917369,0.42161238,-0.013614354,-0.683712394,-0.542804012,0.057580985,0
39:44.6,1.7449824,0.848008732,1.202365524,1.18787,1.3291614,-0.20575685,0.456702072,0.5067084,1.3388158,-0.283239798,0.131636,0.315686,0.95861626,-0.272938327,0.031393082,0.42161238,-0.013614354,-0.701755839,-0.524794993,0.057580985,0
39:44.7,1.7449824,0.90811133,1.1495706,1.18787,1.3291614,-0.15387237,0.44661734,0.5067084,1.3388158,-0.36231866,0.131636,0.315686,0.95861626,-0.324485,0.06035223,0.42161238,-0.013614354,-0.70431954,-0.5286787,0.057580985,0
39:44.8,1.7449824,0.95604242,1.101290669,1.18787,1.3291614,-0.120835926,0.411694854,0.5067084,1.3388158,-0.420232334,0.131636,0.315686,0.95861626,-0.353212847,0.083037855,0.42161238,-0.013614354,-0.701327221,-0.550795346,0.057580985,0
39:44.9,1.7449824,0.9771321,1.0800475,1.18787,1.3291614,-0.10629989,0.39632896,0.5067084,1.3388158,-0.44571435,0.131636,0.315686,0.95861626,-0.3658531,0.09301953,0.42161238,-0.013614354,-0.7000106,-0.56052667,0.057580985,0
39:45.0,1.7449824,0.9771321,1.0800475,1.18787,1.3291614,-0.10629989,0.39632896,0.5067084,1.3388158,-0.44571435,0.131636,0.315686,0.95861626,-0.3658531,0.09301953,0.42161238,-0.013614354,-0.7000106,-0.56052667,0.057580985,0
39:45.1,1.7449824,0.9771321,1.089534667,1.18787,1.3291614,-0.10629989,0.381607208,0.5067084,1.3388158,-0.44571435,0.146432883,0.315686,0.95861626,-0.3658531,0.093406701,0.42161238,-0.013614354,-0.7000106,-0.559424801,0.057580985,0
39:45.2,1.7449824,0.9771321,1.128417525,1.18787,1.3291614,-0.10629989,0.315452726,0.5067084,1.3388158,-0.44571435,0.194934089,0.315686,0.95861626,-0.3658531,0.094993818,0.42161238,-0.013614354,-0.7000106,-0.5479903,0.057580985,0
39:45.3,1.7449824,0.9771321,1.148115146,1.18787,1.3291614,-0.10629989,0.242384159,0.5067084,1.3388158,-0.44571435,0.138406235,0.315686,0.95861626,-0.3658531,0.096607942,0.42161238,-0.013614354,-0.7000106,-0.49384548,0.057580985,0
39:45.4,1.7449824,0.9771321,1.1452688,1.18787,1.3291614,-0.10629989,0.20591073,0.5067084,1.3388158,-0.44571435,0.082304746,0.315686,0.95861626,-0.3658531,0.115078144,0.42161238,-0.013614354,-0.7000106,-0.41534603,0.057580985,0
39:45.5,1.7449824,0.9771321,1.158403717,1.18787,1.3291614,-0.10629989,0.30060726,0.5067084,1.3388158,-0.44571435,0.13291487,0.315686,0.95861626,-0.3658531,0.149071853,0.42161238,-0.013614354,-0.7000106,-0.351334931,0.057580985,0
39:45.6,1.7449824,0.883232875,1.1883363,1.18787,1.3291614,0.060470184,0.453954192,0.5067084,1.3388158,-0.111168512,0.17122586,0.315686,0.95861626,0.019855821,0.178693594,0.42161238,-0.013614354,-0.51793367,-0.316867311,0.057580985,0
39:45.7,1.7449824,0.860365488,1.196005979,1.18787,1.3291614,0.124811576,0.558358596,0.5067084,1.3388158,-0.011023013,0.243259261,0.315686,0.95861626,0.112724879,0.169032998,0.42161238,-0.013614354,-0.476634488,-0.325373929,0.057580985,0
39:45.8,1.7449824,0.874496775,1.193919974,1.18787,1.3291614,0.147414629,0.633538137,0.5067084,1.3388158,0.044509645,0.29981,0.315686,0.95861626,0.142573712,0.153441148,0.42161238,-0.013614354,-0.463016491,-0.344835201,0.057580985,0
39:45.9,1.720913584,0.896841858,1.175947184,1.18787,1.315530927,0.136690026,0.66496587,0.5067084,1.31687196,0.0761643,0.31727692,0.315686,0.938006128,0.145966637,0.135436301,0.42161238,-0.019979411,-0.457644355,-0.368569055,0.057580985,0
39:46.0,1.143262,0.9000986,1.1579876,1.18787,0.98839957,0.107483365,0.6514834,0.5067084,0.7902198,0.0761643,0.31727692,0.315686,0.44336295,0.12749425,0.11704032,0.42161238,-0.17274079,-0.46101695,-0.39317518,0.057580985,0
39:46.1,1.094980975,0.886724627,1.145451067,1.18787,0.954918652,0.072564697,0.621045488,0.5067084,0.7902198,0.0761643,0.31727692,0.315686,0.406733102,0.104642245,0.094931934,0.42161238,-0.206180049,-0.470064939,-0.420879897,0.057580985,0
39:46.2,0.938988025,0.861333619,1.137458613,1.18787,0.92896527,0.041059462,0.58798606,0.5067084,0.682554113,0.0761643,0.31727692,0.315686,0.343104067,0.087806118,0.072964146,0.42161238,-0.237830075,-0.484088555,-0.445627209,0.057580985,0
39:46.3,0.868153377,0.829542733,1.126150533,1.18787,0.93672979,0.013806222,0.55754356,0.5067084,0.542423702,0.0761643,0.31727692,0.315686,0.282784796,0.077172769,0.054110322,0.42161238,-0.269528486,-0.501651331,-0.464850227,0.057580985,0
39:46.4,0.924810239,0.800356129,1.110716104,1.18787,0.949717193,-0.007425692,0.531584905,0.5067084,0.5456632,0.0761643,0.31727692,0.315686,0.310351838,0.069523043,0.040397728,0.42161238,-0.263062659,-0.520313437,-0.477762665,0.057580985,0
39:46.5,1.03057309,0.777208251,1.089169028,1.18787,0.983184093,-0.027615309,0.506312387,0.5067084,0.627920693,0.0761643,0.31727692,0.315686,0.37252306,0.059899183,0.029893273,0.42161238,-0.240967275,-0.538742463,-0.486655584,0.057580985,0
39:46.6,1.0562865,0.76275337,1.063372,1.18787,0.992964,-0.048951313,0.48110244,0.5067084,0.6503893,0.0761643,0.31727692,0.315686,0.38760448,0.04554191,0.020924916,0.42161238,-0.23547874,-0.5515002,-0.49109104,0.057580985,0
39:46.7,1.0562865,0.75306623,1.0184404,1.18787,0.992964,-0.05755916,0.474541864,0.5067084,0.6503893,0.078662749,0.326269574,0.315686,0.38760448,0.034065838,-0.001541768,0.42161238,-0.23547874,-0.554496362,-0.49713426,0.057580985,0
39:46.8,1.0562865,0.702592765,0.983837041,1.18787,0.992964,-0.045853595,0.480781646,0.5067084,0.6503893,0.104501418,0.384392708,0.315686,0.38760448,0.024764161,-0.026185824,0.42161238,-0.23547874,-0.556405035,-0.505237198,0.057580985,0
39:46.9,1.093070975,0.669192205,0.986783252,1.18787,0.97259391,-0.000285693,0.518457312,0.5067084,0.744247527,0.218902554,0.496235985,0.315686,0.41967758,0.020449273,-0.038851564,0.42161238,-0.238124506,-0.559769799,-0.509837843,0.057580985,0
39:47.0,1.141634775,0.670081404,1.020113772,0.93410845,0.967101043,0.066250309,0.577620617,0.625249542,0.8794236,0.331497839,0.619085368,0.517389895,0.466671844,0.016386949,-0.02934766,0.2908375,-0.241874739,-0.566135509,-0.504760526,-0.069842285,0
39:47.1,1.18861595,0.687718638,1.064493025,0.872557806,0.97700761,0.137048253,0.637032888,0.779183163,0.96824329,0.385243206,0.68752439,0.62460729,0.511358191,0.004836507,-0.003602548,0.252639414,-0.247117829,-0.57451385,-0.49060895,-0.12281284,0
39:47.2,1.224023825,0.701158311,1.106202897,0.911165903,0.990400954,0.203538615,0.680758863,0.889013659,0.9944677,0.396718,0.705515617,0.649449797,0.545158972,-0.022618972,0.029529886,0.2683374,-0.251831724,-0.581409519,-0.47152693,-0.132356407,0
39:47.3,1.232409911,0.685916321,1.131565011,0.908324726,0.991213141,0.252026514,0.693899679,0.917476843,0.9945865,0.394620975,0.70597684,0.664678698,0.559624709,-0.068476754,0.054469379,0.273674496,-0.249832547,-0.5785337,-0.457209291,-0.154878406,0
39:47.4,1.24047955,0.648496675,1.139067675,0.903821353,0.957865438,0.274530015,0.691913562,0.89862735,0.996235278,0.38922305,0.704661685,0.684972263,0.576203958,-0.103627553,0.062230715,0.28596487,-0.251017545,-0.56336918,-0.454075993,-0.171753228,0
39:47.5,1.247890575,0.622728071,1.139872375,0.918743645,0.941892475,0.284565529,0.693241899,0.894256062,1.001814029,0.387065499,0.704528354,0.71048142,0.589756998,-0.118758245,0.06417434,0.304526023,-0.248275073,-0.551089813,-0.453028409,-0.181248375,0
39:47.6,1.272097442,0.568659264,1.133381822,0.995065407,0.939895981,0.300933089,0.705836096,0.915547169,1.014571653,0.38582644,0.706760501,0.802428952,0.626998024,-0.137064414,0.06541913,0.380721176,-0.232146141,-0.52094809,-0.448911108,-0.192434855,0
39:47.7,1.29804462,0.53914468,1.12167096,1.07265298,0.961309578,0.30886306,0.71974944,0.95127064,1.0151796,0.38582644,0.70842725,0.861625172,0.654892376,-0.145080276,0.065860224,0.459908668,-0.218061068,-0.499164088,-0.443375484,-0.191018074,0
39:47.8,1.328863056,0.522416889,1.104204933,1.1251267,0.986835672,0.313675076,0.7333243,0.9781177,1.0151796,0.38582644,0.70842725,0.87548393,0.680147444,-0.16042652,0.065338609,0.5104414,-0.206506106,-0.475523742,-0.436055244,-0.19111276,0
39:47.9,1.347394644,0.510612308,1.089290772,1.1251267,0.992943854,0.316104592,0.741048039,0.9781177,1.0151796,0.38582644,0.70842725,0.87548393,0.702483458,-0.192003149,0.061710147,0.5104414,-0.206953019,-0.449961987,-0.425196869,-0.19111276,0
39:48.0,1.34180739,0.492697074,1.0849397,1.1251267,0.972470997,0.316254995,0.74212824,0.9781177,1.0151796,0.38582644,0.70842725,0.87548393,0.708546355,-0.210286888,0.059150437,0.5104414,-0.215396841,-0.439607655,-0.416908874,-0.19111276,0
39:48.1,1.3392156,0.45466933,1.080793329,1.1251267,0.96375954,0.315342828,0.743259612,0.9781177,1.0151796,0.38582644,0.70842725,0.87548393,0.7108126,-0.229609241,0.057439904,0.5104414,-0.21892884,-0.43168029,-0.406489587,-0.19111276,0
39:48.2,1.3392156,0.420672009,1.076464238,1.1251267,0.96375954,0.311519852,0.743186926,0.9781177,1.0151796,0.38582644,0.70842725,0.87548393,0.7108126,-0.237417355,0.059451851,0.5104414,-0.21892884,-0.432440038,-0.403684912,-0.19111276,0
39:48.3,1.3392156,0.393062255,1.066009625,1.1251267,0.96375954,0.301208668,0.737094385,0.9781177,1.0151796,0.38582644,0.70842725,0.87548393,0.7108126,-0.244206596,0.060702491,0.5104414,-0.21892884,-0.436521506,-0.410510725,-0.19111276,0
