,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
50:28.2,0.6425184,0.428447853,0.70696465,0.06752191,0.09154422,0.305083408,0.352457188,-0.23994976,0.16214547,0.28826173,0.35635883,0.016055617,0.009820223,-0.125335308,-0.141904817,0.07460857,-0.5837932,-0.4373226,-0.593155158,-0.087287284,0
50:28.3,0.6425184,0.45971212,0.7145662,0.06752191,0.09154422,0.29995465,0.38505328,-0.23994976,0.16214547,0.28390113,0.35635883,0.016055617,0.009820223,-0.1441065,-0.1329265,0.07460857,-0.5837932,-0.4295526,-0.5808832,-0.087287284,0
50:28.4,0.6425184,0.48455338,0.718717825,0.06752191,0.09154422,0.298845198,0.409627165,-0.23994976,0.16214547,0.28390113,0.35635883,0.016055617,0.009820223,-0.157555695,-0.129343938,0.07460857,-0.5837932,-0.424964423,-0.5691172,-0.087287284,0
50:28.5,0.6425184,0.504019272,0.718740911,0.06752191,0.09154422,0.298937112,0.429626745,-0.23994976,0.16214547,0.28800371,0.35635883,0.016055617,0.009820223,-0.171887358,-0.131182641,0.07460857,-0.5837932,-0.420483326,-0.556558714,-0.087287284,0
50:28.6,0.6425184,0.512006328,0.711337388,0.06752191,0.09154422,0.298291348,0.440315424,-0.23994976,0.16214547,0.295657384,0.35635883,0.016055617,0.009820223,-0.189076789,-0.139750954,0.07460857,-0.5837932,-0.417071828,-0.546034824,-0.087287284,0
50:28.7,0.508987822,0.506883398,0.689282719,0.06752191,0.158448125,0.292929042,0.44132471,-0.23994976,0.319693489,0.308059496,0.356319721,0.016055617,0.100676635,-0.216003145,-0.155287604,0.07460857,-0.411917898,-0.41642126,-0.537977494,-0.087287284,0
50:28.8,0.320408759,0.497213328,0.664761235,0.06752191,0.247509249,0.285425959,0.436624679,-0.23994976,0.540468561,0.318024923,0.354111863,0.016055617,0.228908914,-0.239393301,-0.167932454,0.07460857,-0.175263828,-0.418819644,-0.534308045,-0.087287284,0
50:28.9,0.27243134,0.47889045,0.610875,0.06752191,0.20103359,0.26528063,0.4190796,-0.23994976,0.57468015,0.32556847,0.32611367,0.016055617,0.26051313,-0.27783132,-0.18642436,0.07460857,-0.19251636,-0.43130204,-0.53169173,-0.087287284,0
50:29.0,0.255801161,0.469657482,0.568183154,0.06752191,0.194290866,0.244077634,0.398772762,-0.23994976,0.582345159,0.322656395,0.290253814,0.016055617,0.293153077,-0.299293156,-0.197483235,0.07460857,-0.204955523,-0.448758025,-0.530038686,-0.087287284,0
50:29.1,0.248912964,0.466102024,0.548464711,0.06752191,0.192723907,0.232863397,0.388009003,-0.23994976,0.58575183,0.319151316,0.267376761,0.016055617,0.309985809,-0.309191067,-0.202876723,0.07460857,-0.211264314,-0.458169413,-0.529184078,-0.087287284,0
50:29.2,0.264155074,0.486647972,0.545922206,0.044537867,0.225362498,0.19503424,0.353001066,-0.182974558,0.58575183,0.270033035,0.129703202,0.12498717,0.354783414,-0.311349236,-0.211600843,0.109717602,-0.225599123,-0.490741505,-0.527260244,-0.074671056,0
50:29.3,0.305555562,0.568306859,0.581710374,0.041967004,0.27023426,0.154364695,0.333829171,0.007783879,0.58575183,0.219438761,0.054855393,0.52467449,0.375059118,-0.283383258,-0.212779903,0.24347456,-0.22730471,-0.509043718,-0.528039356,-0.038046016,0
50:29.4,0.360627682,0.697797145,0.595596711,0.273376186,0.30675681,0.117699471,0.339299904,0.005137468,0.58575183,0.205209466,0.041843499,0.5381595,0.368290812,-0.241176477,-0.204722963,0.250665283,-0.218002482,-0.509914785,-0.531534887,-0.064567046,0
50:29.5,0.419419,0.836233318,0.632832001,0.43505338,0.33027434,0.10354513,0.352305226,0.04825567,0.58575183,0.203120815,0.038466886,0.5381595,0.34779096,-0.195218788,-0.186348361,0.23437259,-0.20925792,-0.508909438,-0.537692756,-0.0878157,0
50:29.6,0.419419,0.920070691,0.683051466,0.435928978,0.33027434,0.121658618,0.357744654,0.050607752,0.58575183,0.195134568,0.099130123,0.538911747,0.34779096,-0.161308267,-0.117866156,0.235174887,-0.20925792,-0.513481344,-0.54839673,-0.087321148,0
50:29.7,0.419419,0.9679759,0.7713896,0.4735797,0.33027434,0.14066188,0.3561245,0.15174726,0.58575183,0.18846717,0.20476855,0.57125837,0.34779096,-0.13304989,-0.006531611,0.26967368,-0.20925792,-0.51596445,-0.5749759,-0.06605543,0
50:29.8,0.419419,0.984989845,0.856279691,0.487371836,0.33027434,0.147714753,0.353445155,0.23203786,0.58575183,0.18846717,0.239715205,0.612018943,0.34779096,-0.116621658,0.034785452,0.293514562,-0.20925792,-0.516478495,-0.597447627,-0.053734288,0
50:29.9,0.430719835,0.99761391,0.929386,0.488595463,0.31666148,0.15024707,0.34977285,0.28856195,0.524837303,0.19317813,0.250509837,0.63598545,0.354950085,-0.101511231,0.05312074,0.300827185,-0.21413976,-0.517280395,-0.6122198,-0.051763766,0
50:30.0,0.43448678,1.0012548,0.9509251,0.4885436,0.31212386,0.15085608,0.34863806,0.30472696,0.50453246,0.19474845,0.25294316,0.6426156,0.35733646,-0.09702203,0.057855267,0.30247003,-0.21576704,-0.51753056,-0.6163948,-0.05151763,0
50:30.1,0.448512547,1.03245449,1.013784535,0.471175737,0.319548285,0.14833195,0.348898795,0.362336704,0.405626536,0.196702233,0.24475014,0.6426156,0.365906952,-0.06979091,0.061625371,0.29091439,-0.204676506,-0.517865193,-0.626004973,-0.061156446,0
50:30.2,0.458942942,1.070917329,1.040565882,0.480183654,0.338338935,0.1410966,0.358814569,0.401188036,0.373250764,0.188850837,0.248280142,0.6426156,0.364867634,-0.047463573,0.061274666,0.284150239,-0.162154954,-0.516207985,-0.630787071,-0.070519722,0
50:30.3,0.461355353,1.095690619,1.058960414,0.549361123,0.34459616,0.129432847,0.371748731,0.43031643,0.361718284,0.133272856,0.25154526,0.6426156,0.350716019,-0.043026977,0.061494803,0.30237164,-0.106444513,-0.512481862,-0.637068404,-0.078376022,0
50:30.4,0.454206351,1.102551614,1.063971631,0.62532224,0.330712606,0.115543578,0.378717231,0.447851885,0.313629343,0.070346477,0.25113473,0.642353801,0.325066119,-0.053084071,0.061129762,0.318121855,-0.064640515,-0.507481237,-0.645901152,-0.08348055,0
50:30.5,0.4292509,1.0993967,1.0439334,0.70355135,0.28814158,0.08826798,0.38113645,0.46362296,0.22134282,0.038044184,0.25600332,0.63574404,0.28082237,-0.07110295,0.060991455,0.32599512,-0.026125714,-0.50325364,-0.6573217,-0.0806548,0
50:30.6,0.391120247,1.085929403,0.997569676,0.735845197,0.230299527,0.058929473,0.374554633,0.47283724,0.206216988,0.021731426,0.264006816,0.606634272,0.245134335,-0.082134617,0.067293785,0.324663167,-0.005497396,-0.511565915,-0.65975413,-0.060222971,0
50:30.7,0.34550264,1.0625129,0.9638653,0.7538958,0.17592758,0.030804863,0.34466395,0.4780013,0.2269761,-0.005154263,0.28358537,0.5557487,0.22658981,-0.08812413,0.06559939,0.32687977,0.0127628,-0.53006697,-0.64855313,-0.029873842,0
50:30.8,0.296572542,1.029796446,0.937762723,0.767551623,0.149210213,0.010227461,0.319317082,0.480292219,0.284973329,-0.019694453,0.304887065,0.503172364,0.231260266,-0.089993783,0.069588997,0.338497505,0.034366254,-0.552157872,-0.6311233,0.00197233,0
50:30.9,0.236238998,0.957858399,0.905920847,0.80515704,0.155220199,-0.014395938,0.28828667,0.477312112,0.462156565,0.018346826,0.323815373,0.522671135,0.265108862,-0.090474352,0.07937244,0.373352478,0.086663398,-0.581752002,-0.585307765,0.060188817,0
50:31.0,0.251183271,0.908721403,0.893721703,0.83189003,0.184698026,-0.028953623,0.274198413,0.467705661,0.556633348,0.08261044,0.32528418,0.554203704,0.287443112,-0.090806161,0.082236232,0.39412971,0.118159243,-0.595579279,-0.550197361,0.093917879,0
50:31.1,0.2737467,0.8559056,0.8885755,0.85413456,0.20373623,-0.04926724,0.25893584,0.45523673,0.60943717,0.12396026,0.32528418,0.5749283,0.31543714,-0.09304984,0.0592809,0.42135262,0.1566722,-0.60915965,-0.5029164,0.1364629,0
50:31.2,0.289911752,0.80650068,0.869888096,0.870792502,0.206131651,-0.076092111,0.224532229,0.434067185,0.615466074,0.118348873,0.304971059,0.583882248,0.341142323,-0.096418324,0.029280652,0.444101278,0.19135068,-0.624812252,-0.45363315,0.181461384,0
50:31.3,0.301163327,0.765241342,0.828512542,0.877790244,0.199838698,-0.105826842,0.17594298,0.403217668,0.6157282,0.116323113,0.302721524,0.59175835,0.356994287,-0.09882262,0.009659075,0.455634483,0.213356093,-0.636832213,-0.414339413,0.21311832,0
50:31.4,0.272176555,0.734374031,0.748921018,0.88053722,0.173379156,-0.133236622,0.114537189,0.354527379,0.6157282,0.117774565,0.264302009,0.579941744,0.360777908,-0.099885989,0.007855038,0.45960455,0.243540271,-0.641728449,-0.375015362,0.237432182,0
50:31.5,0.264412906,0.736439754,0.691501569,0.881197288,0.153984106,-0.139247703,0.083053104,0.310153843,0.614307569,0.125368226,0.247177956,0.559560473,0.356626174,-0.103631001,0.024483561,0.457376874,0.245617592,-0.636517075,-0.345465519,0.250291163,0
50:31.6,0.276266177,0.770319447,0.679295784,0.873316824,0.172932823,-0.120550456,0.067000123,0.299753809,0.622343048,0.126031,0.23982603,0.540095828,0.351861246,-0.109758576,0.043363881,0.452247326,0.247694913,-0.624275939,-0.331281371,0.256173063,0
50:31.7,0.311152737,0.797995762,0.669537656,0.856471193,0.229913369,-0.09851582,0.035141613,0.322529666,0.645832441,0.120213443,0.221919448,0.542430608,0.349454331,-0.114169285,0.059844691,0.44558533,0.249772235,-0.611069788,-0.316773329,0.259434919,0
50:31.8,0.383546105,0.787203506,0.646168123,0.826442895,0.326402181,-0.089461972,-0.027903354,0.378177852,0.666860469,0.111896851,0.179454076,0.572148452,0.349789105,-0.116228694,0.076452267,0.437730741,0.251849556,-0.605215712,-0.296299387,0.262190571,0
50:31.9,0.458945975,0.793028458,0.625290246,0.79513319,0.411154874,-0.084761224,-0.098880242,0.431723815,0.675483508,0.11057285,0.150122515,0.573482423,0.35119286,-0.113861484,0.090881059,0.433116753,0.249327773,-0.60197688,-0.2730427,0.264580523,0
50:32.0,0.50854725,0.80315006,0.6185688,0.77406555,0.4598942,-0.08122267,-0.14680667,0.46221986,0.6795916,0.11057285,0.1481098,0.5690303,0.35163015,-0.11095221,0.10130593,0.43183678,0.24990192,-0.60101026,-0.2545373,0.26604044,0
50:32.1,0.552736417,0.818025838,0.639757846,0.757104207,0.495011052,-0.070559707,-0.166880864,0.479895841,0.684737896,0.11057285,0.1481098,0.567471319,0.348568928,-0.108754679,0.113678083,0.432558354,0.251129698,-0.600736779,-0.229448569,0.265049403,0
50:32.2,0.587262688,0.835870619,0.683536275,0.737343964,0.513318957,-0.053952486,-0.143003819,0.483953745,0.6851496,0.11057285,0.1481098,0.5673466,0.340114934,-0.111273511,0.122636448,0.431391208,0.247738996,-0.598398005,-0.200875166,0.259043356,0
50:32.3,0.6071541,0.8555798,0.72996354,0.7199615,0.526284,-0.04278408,-0.1082643,0.49924332,0.6851496,0.11057285,0.1481098,0.5673466,0.34244192,-0.119627066,0.1228908,0.43269843,0.2536404,-0.59513485,-0.17562957,0.26018536,0
50:32.4,0.620083102,0.88010566,0.769161544,0.683909407,0.53091421,-0.051573972,-0.090527334,0.512187821,0.683097148,0.11057285,0.130409671,0.5673466,0.338386343,-0.13061952,0.115965675,0.427350265,0.252596712,-0.594697497,-0.157943248,0.257153449,0
50:32.5,0.628317125,0.909157128,0.79051048,0.632668052,0.53376802,-0.076517869,-0.094689722,0.524444559,0.6828811,0.11057285,0.096903495,0.5673466,0.326554026,-0.139380195,0.107897,0.412576457,0.243032111,-0.595738851,-0.151120566,0.245721114,0
50:32.6,0.635977166,0.943746142,0.797587042,0.597200476,0.539340139,-0.107288056,-0.114351553,0.527247111,0.680561311,0.08739539,0.061390467,0.557304116,0.307589256,-0.144764164,0.099732638,0.381217425,0.225808788,-0.595281483,-0.152476557,0.219245987,0
50:32.7,0.654275473,1.033672567,0.796266,0.568484089,0.564362133,-0.152484668,-0.13751768,0.523078987,0.650063329,-0.011225813,0.032864314,0.501420369,0.250744903,-0.14264189,0.09321629,0.290583891,0.171870044,-0.582548517,-0.15752433,0.140109407,0
50:32.8,0.676303342,1.132841268,0.796266,0.563519526,0.598321389,-0.152452973,-0.13751768,0.522768247,0.605609224,-0.064377288,0.032864314,0.451436365,0.188974184,-0.132494884,0.09321629,0.207163233,0.113080861,-0.557281092,-0.15752433,0.066135882,0
50:32.9,0.7030269,1.1522285,0.796266,0.5683764,0.599412,-0.14379017,-0.13751768,0.5230589,0.58975345,-0.01664467,0.032864314,0.43157345,0.13847922,-0.13574468,0.09321629,0.16405779,0.06275342,-0.50208575,-0.15752433,0.02544782,0
50:33.0,0.713113263,1.111872413,0.796266,0.567595646,0.60417438,-0.150371352,-0.13751768,0.519362513,0.58975345,-0.026190786,0.032864314,0.422332912,0.108357749,-0.140380886,0.09321629,0.143323443,0.021891714,-0.469602821,-0.15752433,0.001111862,0
50:33.1,0.739746561,0.992804363,0.906562288,0.588924475,0.60513324,-0.215928614,0.215519296,0.52513465,0.58975345,-0.026907361,0.279468124,0.42193115,0.094850935,-0.132545463,-0.239517414,0.150270875,-0.006691358,-0.450819801,-0.497233648,-0.003508048,0
50:33.2,0.794626323,0.697776367,0.916318486,0.614865204,0.590415225,-0.391695467,0.288758399,0.506438088,0.58975345,-0.141832894,0.319766678,0.42193115,0.085497547,-0.12255263,-0.254849806,0.156555202,-0.021382238,-0.447467777,-0.514540335,-0.002631359,0
50:33.3,0.861435338,0.612961251,0.909415533,0.6392333,0.550543075,-0.432843264,0.338965787,0.45080077,0.580277544,-0.126259824,0.323576032,0.417848395,0.072278176,-0.105558939,-0.213602035,0.154744732,-0.023381003,-0.442803081,-0.470144845,0.000420929,0
50:33.4,0.924054013,0.604303135,0.902932753,0.6607616,0.489450313,-0.406340958,0.395677923,0.356474983,0.541046013,-0.055105913,0.364894551,0.37604486,0.054397012,-0.092691812,-0.176916793,0.141402705,-0.016558332,-0.435572912,-0.423841889,0.000785939,0
50:33.5,0.97910145,0.603667246,0.906262437,0.682106515,0.424309173,-0.353829315,0.448351332,0.239901202,0.515628324,0.027532913,0.428894599,0.274234042,0.038763775,-0.086072935,-0.150878704,0.114191297,-0.001277916,-0.429221043,-0.384949809,-0.006412656,0
50:33.6,1.038876158,0.61632187,0.92946818,0.79258437,0.377132433,-0.277230675,0.508356671,0.290221462,0.564296902,0.11748387,0.496540332,0.438913819,0.038805983,-0.081600189,-0.133457449,0.067492607,0.031854228,-0.426739895,-0.357131887,0.003833614,0
50:33.7,1.115194513,0.652328055,0.966655063,0.977813983,0.394343435,-0.203495889,0.576921613,0.549130656,0.719062766,0.1850213,0.550884475,0.753638916,0.089624714,-0.078370641,-0.1190136,0.039668592,0.089698364,-0.43170295,-0.351939923,0.049620859,0
50:33.8,1.165271046,0.682510242,0.989731164,1.082264929,0.436835746,-0.165865168,0.622348661,0.669739226,0.824960754,0.206330774,0.57955656,0.853151031,0.156132513,-0.080472376,-0.099904269,0.091914438,0.122353905,-0.43900272,-0.360205603,0.085770554,0
50:33.9,1.2168643,0.703269271,1.006996238,1.167939071,0.483957473,-0.140621244,0.654426324,0.731504909,0.882950921,0.210686885,0.597702813,0.882788291,0.226470695,-0.087349249,-0.072743426,0.150023283,0.146760293,-0.446613948,-0.368768641,0.11195679,0
50:34.0,1.2577429,0.71180356,1.02168337,1.22384614,0.526041455,-0.127116345,0.67079891,0.75224457,0.913479441,0.21080947,0.60767674,0.890277802,0.289070126,-0.098352183,-0.040701332,0.199756811,0.163569083,-0.45360021,-0.373926369,0.128856299,0
50:34.1,1.274630725,0.7061017,1.031015125,1.255205275,0.549365067,-0.127289483,0.669008375,0.766762875,0.921353483,0.212130018,0.6098473,0.8911864,0.328328248,-0.111885544,-0.012764798,0.242625418,0.168174957,-0.458857155,-0.37551981,0.141879882,0
50:34.2,1.2708669,0.693827125,1.03101005,1.2751757,0.550123965,-0.133079775,0.6583897,0.7890688,0.9216658,0.2140645,0.6098473,0.89030427,0.33882655,-0.122360213,0.000474242,0.261748655,0.161949285,-0.460849745,-0.37625799,0.151382645,0
50:34.3,1.256925013,0.674665181,1.021687475,1.3026755,0.540016784,-0.139969516,0.64409035,0.8228034,0.9216658,0.2155588,0.59960095,0.889371175,0.339125336,-0.135368041,0.015125146,0.282027939,0.14771849,-0.461373625,-0.375682013,0.165608173,0
50:34.4,1.241038188,0.633414183,1.001919615,1.356298983,0.525954741,-0.134793545,0.628601725,0.880040073,0.9216658,0.21415822,0.569440469,0.889223952,0.334551057,-0.155620863,0.039882018,0.329753708,0.124388601,-0.461060458,-0.37170169,0.197198526,0
50:34.5,1.2383295,0.601739,0.9910831,1.3737984,0.51816344,-0.116551876,0.61999816,0.8978659,0.9216658,0.20890547,0.5568614,0.8909272,0.33279985,-0.17395908,0.058540266,0.37518632,0.10968042,-0.459971,-0.3708225,0.1991402,0
50:34.6,1.235828669,0.592402338,0.985125319,1.339664492,0.511209825,-0.107424556,0.614910086,0.867029665,0.9216658,0.20890547,0.553265115,0.8909272,0.330060215,-0.185741512,0.064616866,0.366921476,0.105085621,-0.460374227,-0.375778262,0.174105752,0
50:34.7,1.227778967,0.578522827,0.97510582,1.292037867,0.500708287,-0.094693929,0.603567267,0.8246412,0.9216658,0.20890547,0.556485093,0.8909272,0.32497574,-0.205117817,0.069656097,0.352937283,0.099115253,-0.464827127,-0.3891002,0.143121787,0
50:34.8,1.224547612,0.562122934,0.968871129,1.253112792,0.499659405,-0.081612127,0.586682012,0.791012912,0.9216658,0.209585939,0.573751469,0.8909272,0.333438362,-0.221846576,0.069461098,0.337333561,0.100242338,-0.47451048,-0.411188808,0.123373462,0
50:34.9,1.222256618,0.543212304,0.968192116,1.2417494,0.502768369,-0.069452604,0.568138882,0.7813204,0.9216658,0.215970932,0.600386764,0.8909272,0.347527436,-0.22869994,0.067224373,0.3322515,0.100511261,-0.484950598,-0.438289265,0.118252,0
50:35.0,1.213009222,0.520717037,0.964523839,1.2417494,0.521466608,-0.061182428,0.5474965,0.7813204,0.9216658,0.222134103,0.623263043,0.8909272,0.355075345,-0.227242722,0.065283858,0.3322515,0.090186091,-0.49352373,-0.46696354,0.118252,0
50:35.1,1.203156795,0.492713577,0.95172635,1.241557329,0.555492157,-0.058844513,0.521481479,0.776675567,0.9216658,0.222567478,0.631917962,0.890737914,0.356583367,-0.221176033,0.064279081,0.336516088,0.06891976,-0.49980702,-0.493884259,0.114997555,0
50:35.2,1.204747513,0.44927681,0.921813013,1.244299625,0.597204734,-0.065421168,0.478768851,0.761833,0.9216658,0.211983895,0.620474594,0.892019463,0.354776954,-0.212751505,0.063991968,0.35046579,0.033945051,-0.504646193,-0.518360162,0.098558409,0
50:35.3,1.214739088,0.381457374,0.87694093,1.268115067,0.63244493,-0.08254382,0.411855513,0.761770238,0.921097397,0.182281609,0.614113227,0.903777315,0.339950716,-0.205161553,0.062248186,0.351991766,-0.016045139,-0.508936122,-0.534577667,0.053614596,0
50:35.4,1.2150217,0.28900138,0.82108843,1.2754053,0.6602142,-0.10667692,0.3147774,0.7569618,0.90802413,0.110628754,0.5892934,0.87035865,0.3012,-0.19831522,0.054613713,0.338303,-0.083138764,-0.5141774,-0.5449821,-0.010080778,0
50:35.5,1.191006178,0.168447503,0.739631704,1.1998141,0.696630634,-0.124120846,0.1705935,0.703640178,0.778053093,-0.023241308,0.525731983,0.677363783,0.217656201,-0.189310858,0.031473361,0.309003959,-0.185248019,-0.520844275,-0.561293654,-0.081182015,0
50:35.6,1.176246492,0.089821506,0.660712113,1.143102654,0.740773209,-0.110085147,0.059748938,0.695268467,0.584990489,-0.074265546,0.458976795,0.468835365,0.139995293,-0.175825052,0.004629408,0.275310506,-0.268511866,-0.519327203,-0.579365927,-0.154386273,0
50:35.7,1.182549021,0.061465698,0.594189627,1.124991992,0.789605612,-0.075298609,-0.00313049,0.722651613,0.465831937,-0.077979867,0.412543026,0.448896173,0.089201247,-0.155108073,-0.018025573,0.25518301,-0.313976144,-0.506137567,-0.594943627,-0.210827344,0
50:35.8,1.205882463,0.074164897,0.539063613,1.12816075,0.842698139,-0.035081414,-0.030229869,0.765309921,0.524926194,-0.07804087,0.380908046,0.812220329,0.061719207,-0.125968468,-0.036483213,0.267142413,-0.320084165,-0.481959219,-0.608690488,-0.237071429,0
50:35.9,1.2433681,0.121001803,0.491190542,1.123153133,0.898183027,-0.00545353,-0.032180269,0.776767138,0.53653985,-0.07867384,0.37231517,0.85267353,0.051209911,-0.085738964,-0.053472304,0.28122185,-0.289831679,-0.446578734,-0.622626178,-0.248742573,0
50:36.0,1.270379356,0.156145185,0.467285181,1.121500117,0.928017477,-0.003707159,-0.027178595,0.779286014,0.53653985,-0.081751566,0.37231517,0.851681841,0.055825955,-0.063205354,-0.064276716,0.286460711,-0.271014304,-0.428282217,-0.628883172,-0.239780047,0
50:36.1,1.299385116,0.19573176,0.454649043,1.13900038,0.959416732,-0.013144295,-0.019998897,0.793719123,0.53653985,-0.088019569,0.37231517,0.848947162,0.068568849,-0.049291091,-0.073905587,0.28717393,-0.253153218,-0.419458136,-0.63040507,-0.218755538,0
50:36.2,1.330110717,0.252365471,0.456394023,1.154147687,0.992925635,-0.026038706,-0.011573015,0.799069387,0.53653985,-0.094793323,0.37231517,0.848248483,0.087292144,-0.041854325,-0.080841136,0.28796031,-0.242058538,-0.416787934,-0.626600065,-0.204382719,0
50:36.3,1.3634301,0.3486144,0.44161054,1.1651804,1.030696,-0.04074772,-0.002430935,0.7995135,0.53653985,-0.107805505,0.37231517,0.8509288,0.11091804,-0.039376676,-0.08264065,0.29904324,-0.24539061,-0.41570848,-0.6211169,-0.20547675,0
50:36.4,1.3634301,0.471653919,0.401528041,1.161543397,1.030696,-0.05668471,-0.014490891,0.792720185,0.53653985,-0.142793709,0.371675719,0.8509288,0.11091804,-0.041484581,-0.084809689,0.318476766,-0.24539061,-0.415589601,-0.61800414,-0.219691638,0
50:36.5,1.361887356,0.6589445,0.313357487,1.12363922,1.02855964,-0.083671179,-0.056719837,0.759137598,0.536969918,-0.129235707,0.362294971,0.8509288,0.112813995,-0.045884124,-0.08906849,0.328949141,-0.247745891,-0.417488518,-0.61717593,-0.213265286,0
