,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
11:54.0,0.31494164,1.183562926,0.398359117,0.1693567,-0.013671957,0.830470311,0.103728788,-0.19120543,0.08495967,0.788710914,0.283014462,0.07047381,0.27054465,0.002550108,-0.037590984,0.3275851,-0.3475139,-0.477672052,-0.597474411,-0.21322685,0
11:54.1,0.31494164,1.141395492,0.455785162,0.1693567,-0.013671957,0.743397603,0.203736157,-0.19120543,0.08495967,0.626838912,0.27273285,0.07047381,0.27054465,-0.009490293,-0.050821422,0.3275851,-0.3475139,-0.47098581,-0.586803167,-0.21322685,0
11:54.2,0.31494164,1.137736968,0.502173905,0.1693567,-0.013671957,0.701670639,0.268626356,-0.19120543,0.08495967,0.5321809,0.26696626,0.07047381,0.27054465,-0.017394157,-0.059563278,0.3275851,-0.3475139,-0.470931123,-0.574718585,-0.21322685,0
11:54.3,0.31494164,1.139037963,0.514015973,0.1693567,-0.013671957,0.685120388,0.28847724,-0.19120543,0.08495967,0.5321809,0.26577213,0.07047381,0.27054465,-0.022962788,-0.063171173,0.3275851,-0.3475139,-0.4771389,-0.56706799,-0.21322685,0
11:54.4,0.31494164,1.137448811,0.516338997,0.1693567,-0.013671957,0.666728353,0.296514139,-0.19120543,0.08495967,0.531947761,0.264762069,0.07047381,0.27054465,-0.024584107,-0.065212569,0.3275851,-0.3475139,-0.480935757,-0.559632839,-0.21322685,0
11:54.5,0.31494164,1.135046025,0.51542574,0.1693567,-0.013671957,0.64870071,0.299617762,-0.19120543,0.08495967,0.53128729,0.263071638,0.07047381,0.27054465,-0.023293364,-0.066392971,0.3275851,-0.3475139,-0.481271055,-0.552518907,-0.21322685,0
11:54.6,0.31494164,1.1166165,0.51408035,0.1693567,-0.013671957,0.6101841,0.30138215,-0.19120543,0.08495967,0.5256992,0.261111,0.07047381,0.27054465,-0.02480717,-0.0677757,0.3275851,-0.3475139,-0.4775937,-0.54135275,-0.21322685,0
11:54.7,0.31494164,1.0796543,0.5194749,0.1693567,-0.013671957,0.56239545,0.30503693,-0.19120543,0.08495967,0.5148153,0.261111,0.07047381,0.27054465,-0.027632307,-0.06964185,0.3275851,-0.3475139,-0.46879265,-0.5306294,-0.21322685,0
11:54.8,0.31494164,1.04962646,0.53238682,0.1693567,-0.013671957,0.532852722,0.32029777,-0.19120543,0.08495967,0.50509438,0.31991348,0.07047381,0.27054465,-0.031760778,-0.066850666,0.3275851,-0.3475139,-0.461047594,-0.52236836,-0.21322685,0
11:54.9,0.31494164,1.025793809,0.55566837,0.1693567,-0.013671957,0.518153463,0.357064265,-0.19120543,0.08495967,0.484271,0.445505566,0.07047381,0.27054465,-0.038051277,-0.054274039,0.3275851,-0.3475139,-0.454039676,-0.512475487,-0.21322685,0
11:55.0,0.31494164,1.016909524,0.5868367,0.1693567,-0.013671957,0.524115345,0.409689833,-0.19120543,0.08495967,0.456927334,0.569330847,0.07047381,0.27054465,-0.044802215,-0.032559367,0.3275851,-0.3475139,-0.449297349,-0.502701103,-0.21322685,0
11:55.1,0.31494164,1.016259175,0.606866378,0.1693567,-0.013671957,0.531744805,0.440723875,-0.19120543,0.08495967,0.441547805,0.609506563,0.07047381,0.27054465,-0.047733291,-0.019392431,0.3275851,-0.3475139,-0.446937625,-0.49673193,-0.21322685,0
11:55.2,0.743507127,1.01917308,0.644055051,0.1693567,0.435423081,0.545001592,0.487202361,-0.19120543,0.314103508,0.421679102,0.615668543,0.07047381,0.406155607,-0.048495746,-0.001591171,0.3275851,-0.230511021,-0.442378422,-0.483061633,-0.21322685,0
11:55.3,1.6785591,1.018148,0.670531564,0.1693567,1.4152668,0.548168789,0.507657886,-0.19120543,0.8140537,0.416187846,0.614615048,0.07047381,0.70203406,-0.042104374,-0.000313412,0.3275851,0.024767987,-0.438854628,-0.464309864,-0.21322685,0
11:55.4,1.6785591,1.006264992,0.681048487,0.1693567,1.4152668,0.541762393,0.506280752,-0.19120543,0.8140537,0.413380664,0.611535313,0.07047381,0.70203406,-0.032623418,-0.011368043,0.3275851,0.024767987,-0.440359205,-0.44197605,-0.21322685,0
11:55.5,1.6785591,0.974796133,0.668198671,0.1693567,1.4152668,0.520204116,0.483115801,-0.19120543,0.8140537,0.409712059,0.60909647,0.07047381,0.70203406,-0.025770816,-0.028742725,0.3275851,0.024767987,-0.451983715,-0.418085247,-0.21322685,0
11:55.6,1.666468629,0.932941557,0.636942743,0.1693567,1.403483771,0.48982697,0.449028019,-0.19120543,0.8140537,0.392384,0.6097367,0.07047381,0.694727951,-0.026358791,-0.041575793,0.3275851,0.027465415,-0.4686171,-0.401816923,-0.21322685,0
11:55.7,1.5939258,0.8731099,0.58483744,0.1693567,1.3327856,0.44835857,0.40290973,-0.19120543,0.8140537,0.3472274,0.6097367,0.07047381,0.6508913,-0.03332801,-0.050871793,0.3275851,0.043649986,-0.4879788,-0.38949996,-0.21322685,0
11:55.8,1.5939258,0.8731099,0.58483744,0.1693567,1.3327856,0.44835857,0.40290973,-0.19120543,0.8140537,0.3472274,0.6097367,0.07047381,0.6508913,-0.03332801,-0.050871793,0.3275851,0.043649986,-0.4879788,-0.38949996,-0.21322685,0
11:55.9,1.549739786,0.813956905,0.536987243,0.1693567,1.292388521,0.417746915,0.367454198,-0.19120543,0.8140537,0.311497496,0.6097367,0.07047381,0.617415929,-0.041527612,-0.054392006,0.3275851,0.027693988,-0.49799391,-0.383387456,-0.21322685,0
11:56.0,1.491964358,0.731491847,0.477027577,0.1693567,1.242238205,0.383033717,0.325230185,-0.19120543,0.8140537,0.28289397,0.6097367,0.07047381,0.5697224,-0.052069936,-0.058817884,0.3275851,-0.003642297,-0.505743213,-0.377351695,-0.21322685,0
11:56.1,1.439179242,0.657819025,0.441248702,0.1693567,1.199724108,0.363186725,0.298654708,-0.19120543,0.8140537,0.27652773,0.6097367,0.07047381,0.522306776,-0.05966453,-0.0648023,0.3275851,-0.041151556,-0.505803993,-0.376708929,-0.21322685,0
11:56.2,1.375694939,0.60158134,0.451502658,0.1693567,1.148637889,0.349661978,0.284112152,-0.19120543,0.8140537,0.283954865,0.6097367,0.07047381,0.466105018,-0.063055763,-0.078422955,0.3275851,-0.082317257,-0.506224408,-0.386710746,-0.21322685,0
11:56.3,1.334587391,0.600753946,0.490617341,0.1693567,1.111585345,0.341794947,0.278112447,-0.19120543,0.8140537,0.337777915,0.610377825,0.07047381,0.432074877,-0.05682172,-0.08774844,0.3275851,-0.099999438,-0.514438859,-0.398730614,-0.21322685,0
11:56.4,1.292811949,0.685449443,0.554093489,0.1693567,1.067264454,0.368029015,0.272908897,-0.19120543,0.8140537,0.5475512,0.62384146,0.07047381,0.399992428,-0.021542004,-0.089835796,0.3275851,-0.102453546,-0.539382724,-0.408720843,-0.21322685,0
11:56.5,1.240383676,0.76513781,0.54864246,0.1693567,1.003322342,0.436562073,0.24443863,-0.19120543,0.79900394,0.679648683,0.62384146,0.07047381,0.369256471,0.026116709,-0.103093402,0.3275851,-0.094560982,-0.569372856,-0.40921559,-0.21322685,0
11:56.6,1.129440083,0.810853521,0.522005383,0.1693567,0.873010525,0.531349583,0.152212674,-0.19120543,0.734193968,0.744440313,0.620106633,0.07047381,0.31069495,0.079305646,-0.140734971,0.3275851,-0.086937926,-0.597594029,-0.41035388,-0.21322685,0
11:56.7,0.904846919,0.866424615,0.470157687,0.1693567,0.667878561,0.636992567,-0.049136972,-0.19120543,0.618190731,0.765193516,0.51114228,0.07047381,0.201680055,0.137237822,-0.221293526,0.3275851,-0.104654015,-0.612051668,-0.417701788,-0.21322685,0
11:56.8,0.6146899,1.012559008,0.417561169,0.1693567,0.4950344,0.722447737,-0.288524546,-0.19120543,0.53856844,0.775695218,0.296546035,0.07047381,0.09332934,0.187311939,-0.317140689,0.3275851,-0.15338752,-0.610903878,-0.446404273,-0.21322685,0
11:56.9,0.6146899,1.134597196,0.410141058,0.1693567,0.4950344,0.75783455,-0.362025636,-0.19120543,0.53856844,0.77849627,0.211448188,0.07047381,0.09332934,0.20688308,-0.353241511,0.3275851,-0.15338752,-0.615337913,-0.486056257,-0.21322685,0
11:57.0,0.6146899,1.1795167,0.417103628,0.1693567,0.4950344,0.768599747,-0.366709521,-0.19120543,0.53856844,0.77849627,0.20647149,0.07047381,0.09332934,0.211955324,-0.358785048,0.3275851,-0.15338752,-0.619212296,-0.507676386,-0.21322685,0
11:57.1,0.6146899,1.2056636,0.44609165,0.1693567,0.4950344,0.79313916,-0.34710228,-0.19120543,0.53856844,0.77849627,0.20647149,0.07047381,0.09332934,0.22570443,-0.35388896,0.3275851,-0.15338752,-0.62080735,-0.5525704,-0.21322685,0
11:57.2,0.603181463,1.233792842,0.498104153,0.1693567,0.488832781,0.819966688,-0.316470417,-0.19120543,0.531796729,0.77849627,0.20647149,0.07047381,0.066156811,0.245390043,-0.344111445,0.3275851,-0.180900799,-0.622109074,-0.60795979,-0.21322685,0
11:57.3,0.589653064,1.283437189,0.606807592,0.1693567,0.459191033,0.869265292,-0.249140331,-0.19120543,0.516697033,0.77849627,0.20647149,0.07047381,0.052857078,0.285102572,-0.318639852,0.3275851,-0.186233073,-0.62866632,-0.701089304,-0.21322685,0
11:57.4,0.581953297,1.326223717,0.65086865,0.1693567,0.40302447,0.91510221,-0.22070539,-0.19120543,0.478468177,0.77849627,0.20647149,0.07047381,0.069569404,0.283552805,-0.30453545,0.3275851,-0.160017619,-0.635653427,-0.7296068,-0.21322685,0
11:57.5,0.582244412,1.365220543,0.65086865,0.1693567,0.341802046,0.959171844,-0.22070539,-0.19120543,0.35025675,0.77849627,0.20647149,0.07047381,0.09118971,0.282003038,-0.30453545,0.3275851,-0.132257639,-0.63489025,-0.7296068,-0.21322685,0
11:57.6,0.587923127,1.374869274,0.65086865,0.1693567,0.30670141,0.965622704,-0.22070539,-0.19120543,0.18577074,0.77849627,0.20647149,0.07047381,0.110598751,0.280453271,-0.30453545,0.3275851,-0.112582234,-0.641943835,-0.7296068,-0.21322685,0
11:57.7,0.592349225,1.370710691,0.65086865,0.1693567,0.298288086,0.947207824,-0.22070539,-0.19120543,0.032460625,0.777329962,0.20647149,0.07047381,0.1342083,0.278903504,-0.30453545,0.3275851,-0.099553105,-0.6536809,-0.7296068,-0.21322685,0
11:57.8,0.582804531,1.354997983,0.970416627,0.1693567,0.318450763,0.898132877,0.319474609,-0.19120543,-0.042355074,0.755333467,0.112282204,0.07047381,0.161077004,0.277353738,-0.179370504,0.3275851,-0.10477936,-0.66142111,-0.447639295,-0.21322685,0
11:57.9,0.5801039,1.338290458,1.007955641,0.1693567,0.32313174,0.826299285,0.402556015,-0.19120543,-0.05103083,0.728160829,0.098724574,0.07047381,0.16592811,0.219326442,-0.134957828,0.3275851,-0.10688882,-0.667270988,-0.420296814,-0.21322685,0
11:58.0,0.5801039,1.324934975,0.95955504,0.1693567,0.32313174,0.723287494,0.333890651,-0.19120543,-0.05103083,0.701651525,0.109862359,0.07047381,0.16592811,0.147564212,-0.124515342,0.3275851,-0.10688882,-0.685224228,-0.471890213,-0.21322685,0
11:58.1,0.5801039,1.305164157,0.926545118,0.1693567,0.32313174,0.577870508,0.273680415,-0.19120543,-0.05103083,0.65975831,0.123379733,0.07047381,0.16592811,0.059967325,-0.115408077,0.3275851,-0.10688882,-0.727835713,-0.517432517,-0.21322685,0
11:58.2,0.5801039,1.25623895,0.906512616,0.1693567,0.32313174,0.422578827,0.230039773,-0.19120543,-0.05103083,0.65514459,0.144041917,0.07047381,0.16592811,-0.028221698,-0.103301746,0.3275851,-0.10688882,-0.804499514,-0.556650887,-0.21322685,0
11:58.3,0.5801039,1.192931125,0.899514185,0.1693567,0.32313174,0.391452898,0.211723235,-0.19120543,-0.05103083,0.702579973,0.18877688,0.07047381,0.16592811,-0.061886186,-0.092479671,0.3275851,-0.10688882,-0.800684781,-0.57866538,-0.21322685,0
11:58.4,0.5801039,1.151556322,0.901168669,0.1693567,0.32313174,0.441939477,0.203392836,-0.19120543,-0.05103083,0.731851961,0.227837726,0.07047381,0.16592811,-0.052999674,-0.086579348,0.3275851,-0.10688882,-0.796870048,-0.588672176,-0.21322685,0
11:58.5,0.5801039,1.1297661,0.90738,0.1693567,0.32313174,0.4874877,0.195323338,-0.19120543,-0.05103083,0.7451221,0.26834049,0.07047381,0.16592811,-0.04005305,-0.081305808,0.3275851,-0.10688882,-0.793055314,-0.595983053,-0.21322685,0
11:58.6,0.5801039,1.1297661,0.912597545,0.1693567,0.32313174,0.4874877,0.194997992,-0.19120543,-0.05103083,0.7451221,0.282541467,0.07047381,0.16592811,-0.04005305,-0.078365148,0.3275851,-0.10688882,-0.789240581,-0.59823147,-0.21322685,0
11:58.7,0.5801039,1.1297661,0.921569349,0.1693567,0.32313174,0.4874877,0.203639614,-0.19120543,-0.05103083,0.7451221,0.304585566,0.07047381,0.16592811,-0.04005305,-0.07404189,0.3275851,-0.10688882,-0.785425848,-0.600379765,-0.21322685,0
11:58.8,0.5801039,1.1297661,0.930551509,0.1693567,0.32313174,0.4874877,0.227028512,-0.19120543,-0.05103083,0.7451221,0.351753778,0.07047381,0.16592811,-0.04005305,-0.070471578,0.3275851,-0.10688882,-0.781611114,-0.604126662,-0.21322685,0
11:58.9,0.5801039,1.1297661,0.927397012,0.1693567,0.32313174,0.4874877,0.243910232,-0.19120543,-0.05103083,0.7451221,0.36654324,0.07047381,0.16592811,-0.04005305,-0.070062476,0.3275851,-0.10688882,-0.777796381,-0.609099594,-0.21322685,0
11:59.0,0.5801039,1.1297661,0.91195542,0.1693567,0.32313174,0.4874877,0.205550606,-0.19120543,-0.05103083,0.7451221,0.353319866,0.07047381,0.16592811,-0.04005305,-0.060321977,0.3275851,-0.10688882,-0.773981648,-0.65685903,-0.21322685,0
11:59.1,0.5801039,1.128253596,0.882121654,0.1693567,0.32313174,0.501913546,0.164689805,-0.19120543,-0.05103083,0.7451221,0.34904754,0.07047381,0.16592811,-0.001451565,-0.043486903,0.3275851,-0.10688882,-0.770166915,-0.6914998,-0.21322685,0
11:59.2,0.5801039,1.1084488,0.845492244,0.1693567,0.32313174,0.510317188,0.146906669,-0.19120543,-0.05103083,0.7451221,0.349870846,0.07047381,0.16592811,0.049398878,-0.027192075,0.3275851,-0.10688882,-0.766352181,-0.693209652,-0.21322685,0
11:59.3,0.5801039,1.078020808,0.818627032,0.1693567,0.32313174,0.513090281,0.151402775,-0.19120543,-0.05103083,0.7451221,0.350502419,0.07047381,0.16592811,0.095214875,-0.017303744,0.3275851,-0.10688882,-0.6962994,-0.67618155,-0.21322685,0
11:59.4,0.5801039,1.05078105,0.80986726,0.1693567,0.32313174,0.514748742,0.168882412,-0.19120543,-0.05103083,0.7451221,0.35061884,0.07047381,0.16592811,0.128438117,-0.017087477,0.3275851,-0.10688882,-0.65008219,-0.65727255,-0.21322685,0
11:59.5,0.5801039,1.02978825,0.811343425,0.1693567,0.32313174,0.513714525,0.187319094,-0.19120543,-0.05103083,0.7451221,0.35061884,0.07047381,0.16592811,0.146363871,-0.025239644,0.3275851,-0.10688882,-0.625376019,-0.645358385,-0.21322685,0
11:59.6,0.5801039,1.000622676,0.811036292,0.1693567,0.32313174,0.496743443,0.200272405,-0.19120543,-0.05103083,0.7451221,0.353056981,0.07047381,0.16592811,0.147879728,-0.041716565,0.3275851,-0.10688882,-0.610264246,-0.639489355,-0.21322685,0
11:59.7,0.5801039,0.937091582,0.8043195,0.1693567,0.32313174,0.422970206,0.197613492,-0.19120543,-0.05103083,0.7451221,0.356680147,0.07047381,0.16592811,0.125597811,-0.060453205,0.3275851,-0.10688882,-0.592023126,-0.6379432,-0.21322685,0
11:59.8,0.5801039,0.82740604,0.791816806,0.1693567,0.32313174,0.275543193,0.184583464,-0.19120543,-0.05103083,0.736744412,0.357130407,0.07047381,0.16592811,0.092115354,-0.072852478,0.3275851,-0.10688882,-0.571111663,-0.638180475,-0.21322685,0
11:59.9,0.5801039,0.577710068,0.767771077,0.1693567,0.32313174,-0.072351909,0.165686886,-0.19120543,-0.05103083,0.419556416,0.357063715,0.07047381,0.16592811,0.048011056,-0.081343908,0.3275851,-0.10688882,-0.545253079,-0.637915268,-0.21322685,0
12:00.0,0.5801039,0.402679109,0.733942571,0.1693567,0.32313174,-0.312081733,0.144855329,-0.19120543,-0.05103083,0.15541986,0.356217242,0.07047381,0.16592811,0.016259753,-0.084460447,0.3275851,-0.10688882,-0.531076004,-0.635250216,-0.21322685,0
12:00.1,0.5801039,0.383191064,0.696022403,0.1693567,0.32313174,-0.32880827,0.123761276,-0.19120543,-0.05103083,0.15541986,0.352577486,0.07047381,0.16592811,0.001458012,-0.084436526,0.3275851,-0.10688882,-0.529841126,-0.630605729,-0.21322685,0
12:00.2,0.5801039,0.3655973,0.65690166,0.1693567,0.32313174,-0.34362307,0.10213624,-0.19120543,-0.05103083,0.15541986,0.3459579,0.07047381,0.16592811,-0.011622809,-0.08397654,0.3275851,-0.10688882,-0.52820194,-0.6256273,-0.21322685,0
12:00.3,0.36852503,0.347440149,0.593242015,0.1693567,0.192549951,-0.360641705,0.060128805,-0.19120543,0.445726206,0.15541986,0.326730036,0.07047381,0.222943961,-0.025537185,-0.085846031,0.3275851,-0.17325193,-0.523811492,-0.62062546,-0.21322685,0
12:00.4,0.52555962,0.333757021,0.517177447,0.1693567,0.174066303,-0.374494501,-0.002793163,-0.19120543,0.498121784,0.15541986,0.300425512,0.07047381,0.219385407,-0.037351221,-0.091282521,0.3275851,-0.224207916,-0.515417467,-0.616793184,-0.21322685,0
12:00.5,0.6689356,0.323583313,0.452099077,0.1693567,0.19080356,-0.383350378,-0.06602081,-0.19120543,0.4986185,0.15541986,0.240949736,0.07047381,0.21195498,-0.047612705,-0.10164948,0.3275851,-0.2673525,-0.505201212,-0.61474453,-0.21322685,0
12:00.6,0.6689356,0.314555637,0.420969045,0.1693567,0.19080356,-0.39103079,-0.095753728,-0.19120543,0.4986185,0.150903075,0.181116827,0.07047381,0.21195498,-0.05566058,-0.114315991,0.3275851,-0.2673525,-0.499289235,-0.61582661,-0.21322685,0
12:00.7,0.6689356,0.23052413,0.395903808,0.1693567,0.19080356,-0.488720608,-0.130703483,-0.19120543,0.4986185,0.057374077,0.147044876,0.07047381,0.21195498,-0.090061398,-0.137388803,0.3275851,-0.2673525,-0.500925977,-0.620783402,-0.21322685,0
12:00.8,0.6689356,0.20157687,0.38152,0.1693567,0.19080356,-0.5036443,-0.18411481,-0.19120543,0.4986185,0.09046099,0.14503352,0.07047381,0.21195498,-0.12994985,-0.16001312,0.3275851,-0.2673525,-0.50014114,-0.6232127,-0.21322685,0
12:00.9,0.810942426,0.183847648,0.366777404,0.1693567,0.538286663,-0.491494461,-0.246491603,-0.19120543,0.961815535,0.095327307,0.14503352,0.07047381,0.299123073,-0.158145379,-0.169015568,0.3275851,-0.247479665,-0.489326059,-0.615676061,-0.21322685,0
12:01.0,0.970380069,0.144327292,0.332521121,0.260008325,0.798089447,-0.435172685,-0.327644066,-0.065532253,1.140717447,0.067055504,0.14503352,0.162311493,0.39802707,-0.171942019,-0.164869573,0.345736314,-0.22224647,-0.462189072,-0.597408961,-0.184915102,0
12:01.1,1.0996999,0.096618047,0.283014617,1.257932388,0.94301736,-0.340078035,-0.33682171,1.316766983,1.1628804,0.026724232,0.144953455,1.172526,0.46734712,-0.161749893,-0.149132305,0.544993427,-0.20471548,-0.426505973,-0.577173528,0.125097973,0
12:01.2,1.0996999,0.08927361,0.22717193,1.2753247,0.94301736,-0.26176316,-0.345999355,1.3143355,1.1628804,0.012199675,0.14311196,1.172526,0.46734712,-0.13966054,-0.13367964,0.53564984,-0.20471548,-0.40231463,-0.5681913,0.09252659,0
12:01.3,1.0996999,0.136443505,0.168616,1.2753247,0.94301736,-0.21207028,-0.355176999,1.3143355,1.1628804,0.012199675,0.104997711,1.172526,0.46734712,-0.120419449,-0.117800143,0.53564984,-0.20471548,-0.386398486,-0.565782088,0.09252659,0
12:01.4,1.108273131,0.217998456,0.111563135,1.288527011,0.951269026,-0.194565493,-0.364354643,1.330482575,1.1628804,0.012199675,0.034606414,1.172154242,0.471265662,-0.110049579,-0.097637491,0.546837446,-0.206804702,-0.373027614,-0.565193814,0.099464568,0
12:01.5,1.155350196,0.277517193,0.076392974,1.3432223,0.995490375,-0.196535977,-0.373532287,1.3973776,1.1628804,0.012199675,-0.063122309,1.1706141,0.492649387,-0.109313195,-0.081642783,0.5931861,-0.218392844,-0.363238915,-0.5658964,0.12820762,0
12:01.6,1.206812738,0.309502305,0.056515231,1.3432223,1.040897838,-0.201646211,-0.364368502,1.3973776,1.1628804,0.012056894,-0.101996861,1.1706141,0.516551881,-0.112569199,-0.075181165,0.5931861,-0.230520324,-0.358482491,-0.568582125,0.12820762,0
12:01.7,1.262068079,0.328128131,0.045517679,1.3432223,1.094793121,-0.202482965,-0.354968622,1.3973776,1.1628804,0.010889044,-0.112276281,1.1706141,0.548839783,-0.11607855,-0.075818009,0.5931861,-0.236897955,-0.357975458,-0.573068717,0.12820762,0
12:01.8,1.3195101,0.33792132,0.055971388,1.3432223,1.1637315,-0.19513896,-0.34061024,1.3973776,1.1628804,0.007016176,-0.13010499,1.1706141,0.59378713,-0.120307565,-0.080843255,0.5931861,-0.2253424,-0.3626888,-0.5782073,0.12820762,0
12:01.9,1.378017596,0.336949522,0.079196665,1.3432223,1.248946883,-0.177952775,-0.325023581,1.3973776,1.1628804,0.011456692,-0.141349652,1.1706141,0.653590647,-0.126540416,-0.085209331,0.5931861,-0.183103964,-0.372077553,-0.58128585,0.12820762,0
12:02.0,1.3805614,0.331163359,0.105655844,1.3432223,1.2526519,-0.155654221,-0.308133769,1.3973776,1.1628804,0.01836189,-0.116472396,1.1706141,0.6561908,-0.131510615,-0.085833654,0.5931861,-0.18126751,-0.383344414,-0.580140161,0.12820762,0
12:02.1,1.3805614,0.346883596,0.169347975,1.3432223,1.2526519,-0.12035192,-0.267769116,1.3973776,1.1628804,0.036114082,-0.051697308,1.1706141,0.6561908,-0.129742986,-0.080325406,0.5931861,-0.18126751,-0.396548243,-0.574156878,0.12820762,0
12:02.2,1.3805614,0.410896919,0.267148639,1.3432223,1.2526519,-0.053330014,-0.179702774,1.3973776,1.1628804,0.151272179,0.069582584,1.1706141,0.6561908,-0.114613771,-0.06706914,0.5931861,-0.18126751,-0.407431579,-0.56702878,0.12820762,0
12:02.3,1.3805614,0.50861045,0.372999013,1.3432223,1.2526519,0.050383065,-0.062810388,1.3973776,1.1628804,0.412005579,0.218896701,1.1706141,0.6561908,-0.090525612,-0.050637663,0.5931861,-0.18126751,-0.415613968,-0.565389524,0.12820762,0
12:02.4,1.3805614,0.622664,0.48422962,1.3432223,1.2526519,0.1842655,0.061934985,1.3973776,1.1628804,0.5714703,0.33696148,1.1706141,0.6561908,-0.06361026,-0.033666093,0.5931861,-0.18126751,-0.42626154,-0.57241565,0.12820762,0
