,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 01:41:28.211,1.2624453,1.0306809,1.0701234,1.1995863,1.0919213,0.62652314,0.97737706,1.1526777,0.98044026,0.86004347,0.80565685,1.1320981,0.78764236,0.39106178,0.4388622,0.6652608,0.038331065,-0.23414445,-0.024398416,0.13216399
2023-04-29 01:41:28.311,1.257943,1.1117457,1.1094923,1.2323372,1.1219158,0.6734078,0.9839253,1.1316736,0.9620118,0.8652154,0.80565685,1.1247982,0.76456445,0.4306083,0.4423182,0.66827375,0.017948406,-0.20560887,0.032652378,0.1132007
2023-04-29 01:41:28.411,1.2250127,1.1891962,1.1470916,1.2364631,1.1095806,0.70742756,0.9779428,1.0514448,0.9150758,0.8652154,0.8007076,1.0306425,0.7252579,0.45688966,0.43714857,0.6523165,-0.0070971707,-0.17410737,0.062872194,0.08845916
2023-04-29 01:41:28.511,1.2016884,1.2422628,1.1700681,1.2715394,1.1326418,0.7125293,0.94349474,0.9835576,0.8934023,0.8652154,0.7773185,0.83311415,0.6861203,0.46620062,0.41657636,0.6403456,-0.03782277,-0.14844601,0.06326671,0.06598229
2023-04-29 01:41:28.611,1.1108067,1.2666391,1.1557964,1.2715394,1.1806314,0.67812455,0.8552137,0.9835576,0.6955943,0.8652154,0.7682138,0.83311415,0.64407164,0.4566427,0.36897805,0.6403456,-0.06374385,-0.1379753,0.038044784,0.06598229
2023-04-29 01:41:28.711,1.1108067,1.2550526,1.0671241,1.2715394,1.1806314,0.60739434,0.6744769,0.9835576,0.6955943,0.8652154,0.733152,0.83311415,0.64407164,0.43296248,0.28597394,0.6403456,-0.06374385,-0.14215733,-0.0054040514,0.06598229
2023-04-29 01:41:28.811,1.1108067,1.1977704,0.83272636,1.2715394,1.1806314,0.5243536,0.33351853,0.9835576,0.6955943,0.69972587,0.28679615,0.83311415,0.64407164,0.40539935,0.17567013,0.6403456,-0.06374385,-0.14698298,-0.05545153,0.06598229
2023-04-29 01:41:28.911,1.1108067,1.1703165,0.79169047,1.2715394,1.1806314,0.5106795,0.31328893,0.9835576,0.6955943,0.69972587,0.31532526,0.83311415,0.64407164,0.38835272,0.15620679,0.6403456,-0.06374385,-0.15321878,-0.07784246,0.06598229
2023-04-29 01:41:29.011,1.1108067,1.139067,0.7583477,1.2715394,1.1806314,0.50175995,0.2980294,0.9835576,0.6955943,0.69972587,0.34373614,0.83311415,0.64407164,0.37242186,0.14532053,0.6403456,-0.06374385,-0.15353677,-0.09863811,0.06598229
2023-04-29 01:41:29.111,1.1108067,1.109534,0.7309668,1.2715394,1.1806314,0.49178296,0.2863652,0.9835576,0.6955943,0.69972587,0.37454414,0.83311415,0.64407164,0.3558046,0.1415026,0.6403456,-0.06374385,-0.15035516,-0.1195051,0.06598229
2023-04-29 01:41:29.211,1.1108067,1.0848154,0.7139375,1.2715394,1.1806314,0.4809224,0.2782187,0.9835576,0.6955943,0.69972587,0.4230281,0.83311415,0.64407164,0.3381062,0.14202087,0.6403456,-0.06374385,-0.14722374,-0.13880973,0.06598229
2023-04-29 01:41:29.311,1.1108067,1.0641873,0.70545846,1.2715394,1.1806314,0.47057572,0.27162582,0.9835576,0.6955943,0.69972587,0.45871395,0.83311415,0.64407164,0.31997374,0.14461914,0.6403456,-0.06374385,-0.14724424,-0.1538869,0.06598229
2023-04-29 01:41:29.411,1.1108067,1.0458894,0.7025079,1.2715394,1.1806314,0.4591937,0.2636343,0.9835576,0.6955943,0.69972587,0.46366775,0.83311415,0.64407164,0.30280232,0.14900137,0.6403456,-0.06374385,-0.15225293,-0.16404793,0.06598229
2023-04-29 01:41:29.511,1.1108067,1.0461766,0.70122683,1.2715394,1.1806314,0.45482662,0.25667462,0.9835576,0.6955943,0.6951929,0.46366775,0.83311415,0.64407164,0.27256024,0.1583428,0.6403456,-0.06374385,-0.15928246,-0.17085892,0.06598229
2023-04-29 01:41:29.611,1.1108067,1.0461766,0.70122683,1.2715394,1.1806314,0.45482662,0.25667462,0.9835576,0.6955943,0.6951929,0.46366775,0.83311415,0.64407164,0.27256024,0.1583428,0.6403456,-0.06374385,-0.15928246,-0.17085892,0.06598229
2023-04-29 01:41:29.711,1.1108067,1.0311471,0.6912821,1.2715394,1.1806314,0.43781406,0.24129558,0.9835576,0.6955943,0.6996187,0.4636299,0.83311415,0.64407164,0.23962682,0.16488238,0.6403456,-0.06374385,-0.1675716,-0.19596477,0.06598229
2023-04-29 01:41:29.811,1.1108067,0.92603236,0.63149166,1.2715394,1.1806314,0.35792318,0.20348802,0.9835576,0.6955943,0.5701705,0.46197823,0.83311415,0.64407164,0.16346188,0.16726027,0.6403456,-0.06374385,-0.1892673,-0.28759137,0.06598229
2023-04-29 01:41:29.911,1.1108067,0.84389615,0.5717497,1.2715394,1.1806314,0.3096013,0.19461526,0.9835576,0.6955943,0.48777312,0.46248946,0.83311415,0.64407164,0.12591618,0.15558329,0.6403456,-0.06374385,-0.20227474,-0.32201982,0.06598229
2023-04-29 01:41:30.011,1.1108067,0.84389615,0.5717497,1.2715394,1.1806314,0.3096013,0.19461526,0.9835576,0.6955943,0.48777312,0.46248946,0.83311415,0.64407164,0.12591618,0.15558329,0.6403456,-0.06374385,-0.20227474,-0.32201982,0.06598229
2023-04-29 01:41:30.111,1.1108067,0.75459176,0.5028548,1.2715394,1.1806314,0.27652666,0.1961757,0.9835576,0.6955943,0.43278626,0.46838263,0.83311415,0.64407164,0.09982737,0.1483827,0.6403456,-0.06374385,-0.2140081,-0.33393934,0.06598229
2023-04-29 01:41:30.211,1.1108067,0.59204674,0.4184402,1.2715394,1.1806314,0.2620826,0.20703067,0.9835576,0.6955943,0.43256274,0.49557704,0.83311415,0.64407164,0.08362163,0.16655855,0.6403456,-0.06374385,-0.23110168,-0.3392585,0.06598229
2023-04-29 01:41:30.311,1.1108067,0.55769837,0.41268405,1.2715394,1.1806314,0.26147035,0.21121494,0.9835576,0.6955943,0.43256274,0.49557704,0.83311415,0.64407164,0.08042487,0.17745845,0.6403456,-0.06374385,-0.23882157,-0.35058063,0.06598229
2023-04-29 01:41:30.411,1.1108067,0.5530556,0.4105338,1.2715394,1.1806314,0.26183495,0.21788667,0.9835576,0.6955943,0.43256274,0.49557704,0.83311415,0.64407164,0.07804042,0.18048523,0.6403456,-0.06374385,-0.2485221,-0.36388874,0.06598229
2023-04-29 01:41:30.511,1.1108067,0.5530556,0.4105338,1.2715394,1.1806314,0.26183495,0.21788667,0.9835576,0.6955943,0.43256274,0.49557704,0.83311415,0.64407164,0.07804042,0.18048523,0.6403456,-0.06374385,-0.2485221,-0.36388874,0.06598229
2023-04-29 01:41:30.611,1.1176023,0.5906275,0.39437848,1.2715394,0.8056731,0.27350253,0.23197804,0.9835576,0.8967755,0.43359908,0.4907031,0.83311415,0.40129596,0.08318076,0.1683025,0.6403456,0.0463406,-0.27581882,-0.36296222,0.06598229
2023-04-29 01:41:30.711,1.1176023,0.593728,0.37424678,0.9212479,0.8056731,0.27897286,0.23334149,0.49705225,0.8967755,0.45325413,0.48809618,0.63442636,0.40129596,0.09065513,0.16148514,0.29844996,0.0463406,-0.29020417,-0.3468211,0.14385135
2023-04-29 01:41:30.811,1.1176023,0.593728,0.37424678,0.9212479,0.8056731,0.27897286,0.23334149,0.49705225,0.8967755,0.45325413,0.48809618,0.63442636,0.40129596,0.09065513,0.16148514,0.29844996,0.0463406,-0.29020417,-0.3468211,0.14385135
2023-04-29 01:41:30.911,1.1176023,0.5841676,0.34444466,0.9212479,0.8056731,0.28503007,0.2304531,0.49705225,0.8967755,0.4619478,0.4520948,0.63442636,0.40129596,0.09822376,0.1581909,0.29844996,0.0463406,-0.30106544,-0.33227447,0.14385135
2023-04-29 01:41:31.011,1.1176023,0.56915385,0.30429798,0.9212479,0.8056731,0.29529572,0.22472444,0.49705225,0.8967755,0.4619478,0.39256847,0.63442636,0.40129596,0.10207487,0.1559988,0.29844996,0.0463406,-0.30686364,-0.32732028,0.14385135
2023-04-29 01:41:31.111,1.1176023,0.55832595,0.25799906,0.9212479,0.8056731,0.3058259,0.21424377,0.49705225,0.8967755,0.4619478,0.36353675,0.63442636,0.40129596,0.09978137,0.1473721,0.29844996,0.0463406,-0.30817813,-0.33073947,0.14385135
2023-04-29 01:41:31.211,1.1176023,0.56102145,0.20796472,0.9212479,0.8056731,0.30820307,0.19359447,0.49705225,0.8967755,0.4605858,0.33695996,0.63442636,0.40129596,0.09371315,0.12940645,0.29844996,0.0463406,-0.30605263,-0.33324465,0.14385135
2023-04-29 01:41:31.311,1.0620997,0.5794288,0.15635765,0.92662686,0.7877962,0.30387616,0.15938808,0.515788,0.8967755,0.43390766,0.32586956,0.651433,0.36155844,0.09074301,0.109346576,0.29435104,0.009407807,-0.30309197,-0.32790542,0.10127872
2023-04-29 01:41:31.411,1.0782036,0.6125115,0.11131902,0.9628815,0.8128595,0.30363256,0.119440615,0.5826736,0.905935,0.34673262,0.29865608,0.651433,0.370122,0.09337058,0.09993949,0.28431618,-0.045003235,-0.30449665,-0.31492567,0.008031865
2023-04-29 01:41:31.511,1.1221341,0.6542125,0.09925633,0.99265456,0.8243251,0.31389377,0.09330846,0.6438153,0.9245639,0.31694913,0.25114715,0.6543599,0.42215648,0.09846286,0.105160765,0.28357604,-0.10677155,-0.3151422,-0.29816273,-0.071667984
2023-04-29 01:41:31.611,1.1199903,0.6953089,0.13744044,0.9390134,0.7721928,0.3292656,0.09404353,0.63711846,0.93969315,0.30847427,0.26570663,0.6587688,0.47858518,0.0995337,0.113415316,0.30934817,-0.08568628,-0.3350096,-0.28107014,-0.06941501
2023-04-29 01:41:31.711,1.1128076,0.72135085,0.19309434,0.88889205,0.72564214,0.34069246,0.11101685,0.6267557,0.9413291,0.33379248,0.26444033,0.66734433,0.5183795,0.094323635,0.11294537,0.3397838,-0.074292526,-0.3566264,-0.26685447,-0.07883581
2023-04-29 01:41:31.811,1.0964245,0.7297508,0.23005441,0.85082567,0.6839049,0.34444547,0.12346917,0.6115456,0.9413291,0.36944547,0.25168726,0.66810566,0.53026676,0.08478374,0.10610934,0.36266813,-0.0757261,-0.36957625,-0.2551235,-0.09624472
2023-04-29 01:41:31.911,1.0788752,0.7230924,0.23884217,0.8291179,0.65009093,0.34152722,0.120568596,0.5992765,0.9413291,0.3855491,0.21645278,0.66810566,0.52080536,0.072100356,0.10574743,0.37302938,-0.08777735,-0.37149954,-0.24406289,-0.11520294
2023-04-29 01:41:32.011,1.0788752,0.7230924,0.23884217,0.8291179,0.65009093,0.34152722,0.120568596,0.5992765,0.9413291,0.3855491,0.21645278,0.66810566,0.52080536,0.072100356,0.10574743,0.37302938,-0.08777735,-0.37149954,-0.24406289,-0.11520294
2023-04-29 01:41:32.111,1.035931,0.70126265,0.2302857,0.8229542,0.5546924,0.3352454,0.10725337,0.5932046,0.9342662,0.38553637,0.19202206,0.66810566,0.50125504,0.05609212,0.121322565,0.37449747,-0.11872131,-0.3680859,-0.23295864,-0.13198325
2023-04-29 01:41:32.211,0.9501463,0.64972156,0.20064998,0.7571086,0.4022686,0.3222985,0.08585591,0.5485592,0.7579622,0.3717789,0.19167075,0.5245324,0.46495366,0.018419128,0.17426232,0.37134382,-0.15403037,-0.3694388,-0.23096253,-0.17760544
2023-04-29 01:41:32.311,0.9379298,0.62937456,0.18079159,0.7102982,0.4189977,0.31004032,0.077786766,0.5228672,0.7579622,0.36250344,0.19091389,0.3576153,0.44222724,0.0009789761,0.19081779,0.373131,-0.17528683,-0.37820423,-0.24656701,-0.2048491
2023-04-29 01:41:32.411,0.9165965,0.61434674,0.15329263,0.70817655,0.4137664,0.28801838,0.06840144,0.5094513,0.7579622,0.33167222,0.19251998,0.40250346,0.42191908,-0.013815026,0.19628772,0.36106873,-0.19419913,-0.3893963,-0.26569775,-0.21920252
2023-04-29 01:41:32.511,0.890567,0.60552233,0.12064688,0.7127595,0.39448014,0.25937676,0.060438987,0.49646196,0.7579622,0.29123893,0.20892899,0.42601198,0.40482476,-0.02488494,0.19372785,0.35312524,-0.20993888,-0.39771995,-0.27885884,-0.23144165
2023-04-29 01:41:32.611,0.86238134,0.600357,0.08488207,0.7203476,0.37312898,0.23402332,0.054204345,0.48029175,0.7579622,0.24807906,0.22968553,0.4513633,0.3912434,-0.032907076,0.18670304,0.3503707,-0.22181715,-0.3988494,-0.28428718,-0.24124227
2023-04-29 01:41:32.711,0.83524084,0.58753026,0.048281714,0.7317416,0.35616174,0.21959393,0.04657209,0.4617816,0.75846076,0.2288803,0.23285441,0.47024602,0.38392517,-0.042650126,0.1767839,0.35216323,-0.22789294,-0.39212242,-0.28775784,-0.24572624
2023-04-29 01:41:32.811,0.82447314,0.5584811,0.016235787,0.7249119,0.31110358,0.21166629,0.036434684,0.43593097,0.7697158,0.20770046,0.23285441,0.49548614,0.40212962,-0.057787478,0.16418637,0.36435744,-0.22414559,-0.38122433,-0.29521796,-0.25015858
2023-04-29 01:41:32.911,0.80149555,0.5043269,-0.014251926,0.7302601,0.2898662,0.19860193,0.023890713,0.4175569,0.77354616,0.20299873,0.23285441,0.5788586,0.42177856,-0.07608928,0.14954956,0.382454,-0.22213028,-0.370128,-0.30928308,-0.2486868
2023-04-29 01:41:33.011,0.7621123,0.42074856,-0.061343964,0.74874115,0.2935695,0.1750367,0.0021941473,0.40145653,0.7420701,0.20166962,0.23889093,0.7208617,0.42789224,-0.09141471,0.1349706,0.3997707,-0.22489035,-0.3613182,-0.32942352,-0.24050748
2023-04-29 01:41:33.111,0.71224785,0.31822935,-0.14336553,0.77331656,0.30615404,0.14742246,-0.03587152,0.38338,0.6739087,0.18670473,0.24761549,0.7890033,0.41247427,-0.09754382,0.124207176,0.40915588,-0.23244281,-0.354655,-0.3508729,-0.21935317
2023-04-29 01:41:33.211,0.664459,0.23821531,-0.22162347,0.7919306,0.31743672,0.12957193,-0.0822839,0.3679591,0.5815333,0.17835684,0.23875178,0.80067813,0.3839189,-0.08925134,0.12098438,0.4135696,-0.23517327,-0.34678307,-0.36392727,-0.17532612
2023-04-29 01:41:33.311,0.63652295,0.20327458,-0.21341649,0.80143106,0.33420727,0.12652454,-0.112867765,0.35764924,0.5138041,0.19378014,0.22517952,0.80067813,0.3615359,-0.06443138,0.124705814,0.42419735,-0.2479354,-0.33571684,-0.36374763,-0.11280962
2023-04-29 01:41:33.411,0.63652295,0.20327458,-0.21341649,0.80143106,0.33420727,0.12652454,-0.112867765,0.35764924,0.5138041,0.19378014,0.22517952,0.80067813,0.3615359,-0.06443138,0.124705814,0.42419735,-0.2479354,-0.33571684,-0.36374763,-0.11280962
2023-04-29 01:41:33.511,0.611018,0.19898301,-0.11130763,0.800605,0.34861785,0.12736534,-0.10533828,0.347984,0.49114785,0.17986912,0.21317826,0.80067813,0.35625997,-0.027671717,0.12912728,0.44888008,-0.25060922,-0.3230341,-0.35470918,-0.046868604
2023-04-29 01:41:33.611,0.57441294,0.22281836,0.03278672,0.79749376,0.34746608,0.11498127,-0.0706478,0.33513314,0.4812218,0.11861703,0.19890715,0.80067813,0.36329052,0.009577451,0.12629913,0.48169506,-0.24454705,-0.31056815,-0.3441113,0.008173742
2023-04-29 01:41:33.711,0.5583845,0.25905588,0.16202566,0.80149627,0.31128266,0.08487734,-0.039413746,0.33003342,0.4844593,0.096999556,0.18223102,0.81822765,0.38754058,0.038152613,0.1138666,0.51194346,-0.18515389,-0.29942808,-0.3331153,0.047304977
2023-04-29 01:41:33.811,0.5479301,0.3141553,0.27547342,0.82323486,0.29195032,0.061496504,-0.017487448,0.35647795,0.48991472,0.18268585,0.17127134,0.83801293,0.41121805,0.05960601,0.09811759,0.5342623,-0.1467271,-0.2895591,-0.31953162,0.07311581
2023-04-29 01:41:33.911,0.5479301,0.3141553,0.27547342,0.82323486,0.29195032,0.061496504,-0.017487448,0.35647795,0.48991472,0.18268585,0.17127134,0.83801293,0.41121805,0.05960601,0.09811759,0.5342623,-0.1467271,-0.2895591,-0.31953162,0.07311581
2023-04-29 01:41:34.011,0.5170745,0.40058884,0.37646693,0.830565,0.25719002,0.07786437,0.0059785102,0.3568349,0.48991472,0.30444375,0.19982612,0.83801293,0.43063566,0.0824531,0.088925555,0.5495532,-0.12616456,-0.2824662,-0.301661,0.09372842
