,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
36:00.9,1.0195627,0.693628585,0.656634563,0.82331926,0.7417259,0.048015409,0.313096926,0.42010882,0.6064675,0.25826988,0.017783945,0.55506295,0.5728178,-0.338535393,-0.175535555,0.36820564,0.19153099,-0.47377742,-0.51431678,-0.026883584,1
36:01.0,1.0195627,0.756092592,0.592408192,0.82331926,0.7417259,0.046795568,0.263801353,0.42010882,0.6064675,0.26045199,-0.032545949,0.55506295,0.5728178,-0.276503617,-0.184900181,0.36820564,0.19153099,-0.437792638,-0.546096538,-0.026883584,1
36:01.1,1.0195627,0.775354321,0.475305603,0.82331926,0.7417259,0.021012411,0.163264948,0.42010882,0.6064675,0.26102623,-0.106936945,0.55506295,0.5728178,-0.221284978,-0.202430072,0.36820564,0.19153099,-0.397527417,-0.585609517,-0.026883584,1
36:01.2,1.0195627,0.773784494,0.43370304,0.82331926,0.7417259,-0.02053871,0.12706271,0.42010882,0.6064675,0.259847755,-0.13241151,0.55506295,0.5728178,-0.179690574,-0.20862903,0.36820564,0.19153099,-0.367375075,-0.59872913,-0.026883584,1
36:01.3,1.0195627,0.77165991,0.43370304,0.82331926,0.7417259,-0.062147516,0.12706271,0.42010882,0.6064675,0.25914067,-0.13241151,0.55506295,0.5728178,-0.143257937,-0.20862903,0.36820564,0.19153099,-0.346977558,-0.59872913,-0.026883584,1
36:01.4,1.0195627,0.772728827,0.43370304,0.82331926,0.7417259,-0.088377335,0.12706271,0.42010882,0.6064675,0.275210233,-0.13241151,0.55506295,0.5728178,-0.095674886,-0.20862903,0.36820564,0.19153099,-0.321661372,-0.59872913,-0.026883584,1
36:01.5,1.0195627,0.77625447,0.43370304,0.82331926,0.7417259,-0.056316247,0.12706271,0.42010882,0.6064675,0.37566228,-0.13241151,0.55506295,0.5728178,-0.031427594,-0.20862903,0.36820564,0.19153099,-0.274050906,-0.59872913,-0.026883584,1
36:01.6,1.0195627,0.779308542,0.43370304,0.82331926,0.7417259,0.008014325,0.12706271,0.42010882,0.6064675,0.463784442,-0.13241151,0.55506295,0.5728178,0.018836296,-0.20862903,0.36820564,0.19153099,-0.230361216,-0.59872913,-0.026883584,1
36:01.7,1.0195627,0.771979267,0.372718707,0.82331926,0.7417259,0.053560954,0.04290701,0.42010882,0.6064675,0.499388487,-0.132455772,0.55506295,0.5728178,0.050752509,-0.234829363,0.36820564,0.19153099,-0.204019424,-0.543941784,-0.026883584,1
36:01.8,1.0195627,0.750178185,0.302585643,0.82331926,0.7417259,0.099570149,-0.060908277,0.42010882,0.6064675,0.52161715,-0.116596625,0.55506295,0.5728178,0.084374962,-0.225204596,0.36820564,0.19153099,-0.177637174,-0.463708017,-0.026883584,1
36:01.9,1.0195627,0.550524137,0.467237522,0.82331926,0.7417259,0.117754907,0.086060279,0.42010882,0.6064675,0.4873,0.055810185,0.55506295,0.5728178,0.129710569,-0.215579829,0.36820564,0.19153099,-0.143452424,-0.432692784,-0.026883584,1
36:02.0,1.0195627,0.339437969,0.649901408,0.82331926,0.7417259,0.100177078,0.233538751,0.42010882,0.6064675,0.431209904,0.243159192,0.55506295,0.5728178,0.147230775,-0.152444534,0.36820564,0.19153099,-0.124510399,-0.417807925,-0.026883584,1
36:02.1,1.0195627,0.384257382,0.80599715,0.82331926,0.7417259,0.108920642,0.345516162,0.42010882,0.6064675,0.445949001,0.383708944,0.55506295,0.5728178,0.143899261,-0.103995778,0.36820564,0.19153099,-0.119697103,-0.412572701,-0.026883584,1
36:02.2,1.0195627,0.475231198,0.945014496,0.82331926,0.7417259,0.137266287,0.43639382,0.42010882,0.6064675,0.475722483,0.493871315,0.55506295,0.5728178,0.13921433,-0.066117074,0.36820564,0.19153099,-0.11842676,-0.411415369,-0.026883584,1
36:02.3,1.0195627,0.5690352,1.067247369,0.82331926,0.7417259,0.17286524,0.519799963,0.42010882,0.6064675,0.5128731,0.608595534,0.55506295,0.5728178,0.13520148,-0.035636828,0.36820564,0.19153099,-0.12029596,-0.412822363,-0.026883584,1
36:02.4,1.0195627,0.5690352,1.129919,0.82331926,0.7417259,0.17286524,0.56681716,0.42010882,0.6064675,0.5128731,0.6766042,0.55506295,0.5728178,0.13520148,-0.020484097,0.36820564,0.19153099,-0.12029596,-0.4146374,-0.026883584,1
36:02.5,1.0195627,0.538387429,1.129919,0.82331926,0.7417259,0.175954592,0.56681716,0.42010882,0.6064675,0.5128731,0.6766042,0.55506295,0.5728178,0.135874006,-0.020484097,0.36820564,0.19153099,-0.120255277,-0.4146374,-0.026883584,1
36:02.6,1.0195627,0.485397454,1.129919,0.82331926,0.7417259,0.192713085,0.56681716,0.42010882,0.6064675,0.5128731,0.6766042,0.55506295,0.5728178,0.138118503,-0.020484097,0.36820564,0.19153099,-0.11961878,-0.4146374,-0.026883584,1
36:02.7,1.0195627,0.49811325,1.129919,0.82331926,0.7417259,0.218976769,0.56681716,0.42010882,0.6064675,0.5128731,0.6766042,0.55506295,0.5728178,0.14105963,-0.020484097,0.36820564,0.19153099,-0.11575053,-0.4146374,-0.026883584,1
36:02.8,1.0195627,0.527021755,1.129919,0.82331926,0.7417259,0.251351354,0.56681716,0.42010882,0.6064675,0.5128731,0.6766042,0.55506295,0.5728178,0.145307531,-0.020484097,0.36820564,0.19153099,-0.106078617,-0.4146374,-0.026883584,1
36:02.9,1.0195627,0.560228373,1.13755425,0.82331926,0.7417259,0.284176514,0.57476971,0.42010882,0.6064675,0.512828027,0.6766042,0.55506295,0.5728178,0.149166471,-0.016369566,0.36820564,0.19153099,-0.09317514,-0.41140014,-0.026883584,1
36:03.0,0.9671811,0.59865869,1.172381888,0.82331926,0.697249531,0.310578039,0.61050137,0.42010882,0.596709013,0.51265675,0.6766042,0.55506295,0.606130754,0.150122475,0.002362513,0.36820564,0.188912896,-0.084142428,-0.397614338,-0.026883584,1
36:03.1,0.611315536,0.659449275,1.232483919,0.748303735,0.423778569,0.320467879,0.666214336,0.322771995,0.534520238,0.510413271,0.6766042,0.385729663,0.840614973,0.142050299,0.035284026,0.333841581,0.187074097,-0.086798667,-0.385141315,0.022140616,1
36:03.2,0.6304332,0.69441277,1.266818,0.61558396,0.49076805,0.31629458,0.6965198,0.15056069,0.54534906,0.50644404,0.6766042,0.08614,0.84290355,0.13485864,0.055176333,0.27304363,0.21624492,-0.0917659,-0.38145506,0.10887574,1
36:03.3,0.6900998,0.760245986,1.323592063,0.621978612,0.580535565,0.301806918,0.744992875,0.16437611,0.566255964,0.473037843,0.6766042,0.207691675,0.832564456,0.120136455,0.089506538,0.30150131,0.251926909,-0.096087523,-0.382749174,0.106158712,1
36:03.4,0.746327265,1.080444813,1.379847713,0.609985045,0.645591463,0.576150618,0.792040006,0.171741116,0.576809333,0.648492603,0.6766042,0.266005905,0.811495669,0.075507634,0.119029995,0.314269963,0.279557719,-0.139543803,-0.390483372,0.091109746,1
36:03.5,0.806851813,1.299020525,1.440849103,0.583692593,0.689955078,0.772368103,0.83799202,0.173574461,0.589593406,0.724308019,0.6710583,0.285135877,0.780903278,0.046663085,0.140589149,0.310132062,0.309826335,-0.200980864,-0.402673053,0.076224077,1
36:03.6,0.865427565,1.3956385,1.4494487,0.561266327,0.703751675,0.86321634,0.84436816,0.183965903,0.61907004,0.73011756,0.6701638,0.301724476,0.754980019,0.026587818,0.14342056,0.294113416,0.335570013,-0.2472615,-0.40446222,0.073525538,1
36:03.7,0.924756812,1.3956385,1.4494487,0.550844136,0.6909114,0.86321634,0.84436816,0.226816487,0.682373697,0.73011756,0.6701638,0.341406129,0.745177258,0.026587818,0.14342056,0.273144661,0.351408448,-0.2472615,-0.40446222,0.08684329,1
36:03.8,0.95189524,1.3956385,1.4494487,0.5498552,0.6813802,0.86321634,0.84436816,0.25559127,0.7158716,0.73011756,0.6701638,0.35196626,0.74600315,0.026587818,0.14342056,0.26398125,0.35505474,-0.2472615,-0.40446222,0.09597896,1
36:03.9,0.972588723,1.3956385,1.4494487,0.5498552,0.664922287,0.86321634,0.84436816,0.25559127,0.747014585,0.73011756,0.6701638,0.35196626,0.753503421,0.026587818,0.14342056,0.26398125,0.347849071,-0.2472615,-0.40446222,0.09597896,1
36:04.0,0.9741384,1.3956385,1.4494487,0.5498552,0.65568966,0.86321634,0.84436816,0.25559127,0.75660235,0.73011756,0.6701638,0.35196626,0.75706095,0.026587818,0.14342056,0.26398125,0.33876106,-0.2472615,-0.40446222,0.09597896,1
36:04.1,0.967269029,1.3956385,1.4494487,0.5498552,0.649899386,0.86321634,0.84436816,0.25559127,0.772868321,0.73011756,0.6701638,0.35196626,0.7604678,0.026587818,0.14342056,0.26398125,0.325975121,-0.2472615,-0.40446222,0.09597896,1
36:04.2,0.955574044,1.3956385,1.4494487,0.5498552,0.651313014,0.86321634,0.84436816,0.25559127,0.795960568,0.73011756,0.6701638,0.35196626,0.768920279,0.026587818,0.14342056,0.26398125,0.310976136,-0.2472615,-0.40446222,0.09597896,1
36:04.3,0.959609675,1.3956385,1.4494487,0.757823816,0.688580643,0.86321634,0.84436816,0.564829983,0.849276436,0.73011756,0.6701638,0.948884081,0.783628567,0.026587818,0.14342056,0.297757554,0.304404218,-0.2472615,-0.40446222,0.111364726,1
36:04.4,0.9851648,1.3956385,1.4494487,0.9656396,0.74534595,0.86321634,0.84436816,0.8475979,0.94518876,0.73011756,0.6701638,1.1765531,0.80153304,0.026587818,0.14342056,0.3388546,0.3049442,-0.2472615,-0.40446222,0.13890472,1
36:04.5,1.018878104,1.3956385,1.4494487,1.067795442,0.800857792,0.86321634,0.84436816,0.983547354,0.974998715,0.73011756,0.6701638,1.188740513,0.81008053,0.026587818,0.14342056,0.365179538,0.303891279,-0.2472615,-0.40446222,0.160361727,1
36:04.6,1.0440445,1.3956385,1.4494487,1.113271525,0.844787396,0.86321634,0.84436816,1.056450125,0.979416651,0.73011756,0.6701638,1.1892704,0.807153882,0.026587818,0.14342056,0.380360789,0.296711398,-0.2472615,-0.40446222,0.172640975,1
36:04.7,1.054017363,1.3956385,1.4494487,1.124660225,0.872806219,0.86321634,0.84436816,1.094299842,0.97986263,0.73011756,0.6701638,1.1892704,0.798793821,0.026587818,0.14342056,0.392303853,0.284097823,-0.2472615,-0.40446222,0.181267323,1
36:04.8,1.051315058,1.3956385,1.4494487,1.120714213,0.88577084,0.86321634,0.84436816,1.113706652,0.97986263,0.73011756,0.6701638,1.191387819,0.791329413,0.026587818,0.14342056,0.410411511,0.267881708,-0.2472615,-0.40446222,0.195035028,1
36:04.9,1.042668031,1.3956385,1.4494487,1.113783803,0.88739639,0.86321634,0.84436816,1.125412769,0.981051254,0.73011756,0.6701638,1.195723366,0.790920002,0.026587818,0.14342056,0.448095552,0.247058544,-0.2472615,-0.40446222,0.221512498,1
36:05.0,1.0339111,1.3956385,1.4494487,1.1137983,0.8891982,0.86321634,0.84436816,1.1366525,0.9811393,0.73011756,0.6701638,1.1962398,0.79799986,0.026587818,0.14342056,0.49171048,0.22757623,-0.2472615,-0.40446222,0.24655172,1
36:05.1,1.020262038,1.3956385,1.4494487,1.116954571,0.900304929,0.86321634,0.84436816,1.153888413,0.981018071,0.73011756,0.6701638,1.1962398,0.807530907,0.026587818,0.14342056,0.53393824,0.209229283,-0.2472615,-0.40446222,0.261054006,1
36:05.2,1.000554531,1.3956385,1.4494487,1.120861563,0.921245391,0.86321634,0.84436816,1.1766535,0.995880485,0.73011756,0.6701638,1.20154545,0.818176063,0.026587818,0.14342056,0.573736429,0.195978126,-0.2472615,-0.40446222,0.265052931,1
36:05.3,0.979593442,1.3956385,1.4494487,1.127346229,0.949387471,0.86321634,0.84436816,1.204371933,1.007768113,0.73011756,0.6701638,1.228335063,0.830591781,0.026587818,0.14342056,0.613150727,0.191347429,-0.2472615,-0.40446222,0.262157054,1
36:05.4,0.972829225,1.3956385,1.4494487,1.118217684,0.980947503,0.86321634,0.84436816,1.21397749,1.004133113,0.73011756,0.6701638,1.248844519,0.84535782,0.026587818,0.14342056,0.632803507,0.197197735,-0.2472615,-0.40446222,0.252740144,1
36:05.5,0.992217697,1.3956385,1.4494487,1.104984772,1.010404924,0.86321634,0.84436816,1.217175638,1.0023235,0.73011756,0.6701638,1.2528284,0.860925434,0.026587818,0.14342056,0.643317274,0.214066335,-0.2472615,-0.40446222,0.23841035,1
36:05.6,1.0197684,1.3956385,1.4494487,1.0907412,1.0206802,0.86321634,0.84436816,1.2135311,1.0023235,0.73011756,0.6701638,1.2528284,0.8650537,0.026587818,0.14342056,0.64516294,0.22977154,-0.2472615,-0.40446222,0.2260548,1
36:05.7,1.044760679,1.3956385,1.4494487,1.073145529,1.0147025,0.86321634,0.84436816,1.202103742,1.0023235,0.73011756,0.6701638,1.2528284,0.853393237,0.026587818,0.14342056,0.643839386,0.238368231,-0.2472615,-0.40446222,0.217262964,1
36:05.8,1.05362045,1.3956385,1.4494487,1.004864275,1.0204724,0.86321634,0.84436816,1.16536755,1.0023235,0.73011756,0.6701638,1.250207075,0.842932759,0.026587818,0.14342056,0.64750388,0.248197775,-0.2472615,-0.40446222,0.209620371,1
36:05.9,1.051203392,1.301604096,1.4494487,0.90509074,1.018818042,0.874690614,0.84436816,1.108691792,0.997081693,0.659838096,0.6701638,1.237812329,0.8290352,0.117886089,0.14342056,0.652138175,0.25611367,-0.332678296,-0.40446222,0.199690373,1
36:06.0,1.041895555,1.261329245,1.4494487,0.794910848,1.008831932,0.868678312,0.84436816,1.045704682,0.973394659,0.6413435,0.6701638,1.191742486,0.81838084,0.143095832,0.14342056,0.656300143,0.263490013,-0.375052652,-0.40446222,0.185891871,1
36:06.1,1.032957158,1.242154342,1.220633219,0.700309608,0.993464412,0.852683085,0.914441606,0.989069213,0.93049519,0.6413435,0.740906396,1.118586688,0.815043881,0.146840073,0.063559639,0.658416357,0.272336145,-0.396400224,-0.28190168,0.168865774,1
36:06.2,1.035005069,1.221850364,1.057476103,0.638189821,0.975427397,0.834573213,0.945825119,0.941949348,0.880020705,0.6413435,0.799052217,1.032965061,0.822054539,0.153736651,0.006310192,0.6571199,0.285880707,-0.415483927,-0.208514464,0.147665924,1
36:06.3,1.056999417,1.220373308,1.08762585,0.642475687,0.967958596,0.837268488,0.921905952,0.938190058,0.830489413,0.642901558,0.810787108,0.962930658,0.839652079,0.162452654,0.004484424,0.660735426,0.301472064,-0.426759645,-0.242616496,0.132533566,1
36:06.4,1.069401282,1.2307861,1.0901811,0.655548722,0.970525795,0.849507395,0.92053163,0.9474935,0.801316495,0.652495327,0.8116032,0.951776227,0.851184132,0.165391173,0.004265836,0.660627241,0.308553676,-0.427608142,-0.24505706,0.123361282,1
36:06.5,1.091202563,1.246696226,1.0901811,0.676357366,0.977175759,0.870681389,0.92053163,0.965190185,0.743264259,0.667837362,0.8116032,0.928809693,0.874323706,0.165869577,0.004265836,0.657100841,0.319433013,-0.424935223,-0.24505706,0.102664403,1
36:06.6,1.112436242,1.248064121,1.0901811,0.68836554,0.980664069,0.876080926,0.92053163,0.973306101,0.702801447,0.67098063,0.8116032,0.888759394,0.895512496,0.159433343,0.004265836,0.652067817,0.325214317,-0.419001611,-0.24505706,0.083639838,1
36:06.7,1.13558353,1.230706375,1.084231585,0.69462561,0.975780162,0.869631522,0.907167054,0.968607657,0.689815157,0.634715153,0.814681605,0.860497483,0.90854113,0.145216985,0.01103562,0.64649465,0.325472398,-0.422994236,-0.266938211,0.070212021,1
36:06.8,1.164732993,1.205057964,1.075394575,0.692754479,0.952299929,0.852834861,0.88826054,0.946920771,0.676747348,0.6050434,0.819476554,0.832365614,0.909558756,0.130612522,0.0163558,0.636868145,0.318373133,-0.426211611,-0.300504638,0.058688404,1
36:06.9,1.1826506,1.17518059,1.073581242,0.663600065,0.93047404,0.826307133,0.875430049,0.889204759,0.66419125,0.6050434,0.827240839,0.778135865,0.90427506,0.120492738,0.011242908,0.617810182,0.31122634,-0.426788486,-0.334107896,0.048795116,1
36:07.0,1.1826506,1.149895459,1.087380524,0.609220182,0.93047404,0.807725492,0.876432529,0.808669896,0.66419125,0.605538792,0.8309515,0.688056301,0.90427506,0.11509894,0.003612216,0.598675501,0.31122634,-0.434154176,-0.354546192,0.045120963,1
36:07.1,1.1826506,1.131370296,1.106379175,0.556278504,0.93047404,0.796883314,0.883488851,0.725624583,0.66419125,0.60597914,0.8309515,0.613836821,0.90427506,0.112861337,-0.001006712,0.585288142,0.31122634,-0.442831223,-0.365263464,0.045151064,1
36:07.2,1.1826506,1.105503679,1.1270431,0.493587311,0.93047404,0.783370912,0.89279866,0.595119186,0.66419125,0.596621419,0.8309515,0.559865086,0.90427506,0.112799462,-0.003329438,0.572183137,0.31122634,-0.460537454,-0.3713826,0.045586304,1
36:07.3,1.1826506,1.067534877,1.128915535,0.456442745,0.93047404,0.759026971,0.883923566,0.469721555,0.66419125,0.566127484,0.830980048,0.525490139,0.90427506,0.115264329,-0.005028561,0.555925794,0.31122634,-0.481977595,-0.381747198,0.034442815,1
36:07.4,1.1826506,1.030457854,1.12970185,0.44552162,0.93047404,0.728835354,0.851767868,0.422155,0.66419125,0.547284751,0.800066383,0.5140969,0.90427506,0.115706921,-0.013266542,0.54579896,0.31122634,-0.48696091,-0.41387434,0.024837097,1
36:07.5,1.1826506,1.001707475,1.123171929,0.44552162,0.93047404,0.700740437,0.810658283,0.422155,0.66419125,0.547001547,0.747723282,0.5140969,0.90427506,0.111021366,-0.026266024,0.54579896,0.31122634,-0.483625215,-0.452569407,0.024837097,1
36:07.6,1.1826506,0.971006942,1.105957567,0.44552162,0.93047404,0.673851646,0.765731408,0.422155,0.66419125,0.552064466,0.701633313,0.5140969,0.90427506,0.099087155,-0.041454405,0.54579896,0.31122634,-0.472401817,-0.498227571,0.024837097,1
36:07.7,1.1826506,0.943275529,1.083700275,0.44552162,0.93047404,0.65798961,0.739173948,0.422155,0.66419125,0.553296919,0.679942929,0.5140969,0.90427506,0.083530959,-0.044591511,0.54579896,0.31122634,-0.452203613,-0.528845079,0.024837097,1
36:07.8,0.768451906,0.922962924,1.070799959,0.44552162,0.470787305,0.643547159,0.726905005,0.422155,0.575664985,0.549159065,0.632974112,0.5140969,0.734658789,0.072242366,-0.040134671,0.54579896,0.143375007,-0.438235405,-0.539335924,0.024837097,1
36:07.9,0.462739488,0.902758425,1.074193816,0.44552162,0.148366516,0.621062826,0.725943175,0.422155,0.529267616,0.532817779,0.620804571,0.5140969,0.612013048,0.062382238,-0.029600768,0.54579896,0.019849089,-0.426069092,-0.547558573,0.024837097,1
36:08.0,0.442906606,0.91089867,1.108434221,0.44552162,0.166352442,0.602882202,0.753925327,0.422155,0.564039108,0.515804468,0.665612408,0.5140969,0.611015948,0.062035046,-0.008063506,0.54579896,0.00531104,-0.41797338,-0.559233972,0.024837097,1
36:08.1,0.440809699,0.931823691,1.1329252,0.460164883,0.185127613,0.602629196,0.777364871,0.436874607,0.581003614,0.514155861,0.690785514,0.516075236,0.614338105,0.066629062,0.005357646,0.517100729,-0.002098219,-0.415483182,-0.566726449,0.023424691,1
36:08.2,0.447899558,1.007015906,1.207710809,0.632770319,0.229978741,0.636047326,0.852785951,0.650061965,0.604935281,0.522755249,0.743515869,0.565289635,0.62261559,0.086280164,0.038701175,0.147275726,-0.009644345,-0.413448596,-0.58071901,-6.41E-05,1
36:08.3,0.451015471,1.012399096,1.264309254,0.565097308,0.246228393,0.639078321,0.903181606,0.720667533,0.616092515,0.51762605,0.740063855,0.632352326,0.619334987,0.092299127,0.056036852,0.155476768,-0.010345761,-0.417684958,-0.581414859,-0.021501212,1
36:08.4,0.4500711,1.035863039,1.279894406,0.501625735,0.24434344,0.657089986,0.913793023,0.742817636,0.6217391,0.51762605,0.738000102,0.63671386,0.6110324,0.100251246,0.062428655,0.148322402,-0.009401633,-0.417046695,-0.573954697,-0.047144007,1
36:08.5,0.4500711,1.066957175,1.287240888,0.488697038,0.24434344,0.674521081,0.91625346,0.728311425,0.6217391,0.51762605,0.733441077,0.637428966,0.6110324,0.106162626,0.074012583,0.141860794,-0.009401633,-0.405781938,-0.571374825,-0.055903841,1
36:08.6,0.4500711,1.080190383,1.287609025,0.500112298,0.24434344,0.679904493,0.91472403,0.720150603,0.6217391,0.516961012,0.7317155,0.638171973,0.6110324,0.1077921,0.078982272,0.143453837,-0.009401633,-0.398877612,-0.572652597,-0.054575875,1
36:08.7,0.4500711,1.115946708,1.271969072,0.609913889,0.24434344,0.687445556,0.902801289,0.71362621,0.6217391,0.501197857,0.74186135,0.644014589,0.6110324,0.107884332,0.091478395,0.17911378,-0.009401633,-0.373384134,-0.576921825,-0.03811376,1
36:08.8,0.538855481,1.150766963,1.243680388,0.744381125,0.321881819,0.700121069,0.904932663,0.72521485,0.691601165,0.481077069,0.775414962,0.656096622,0.620400451,0.105053601,0.106409791,0.224413701,0.005528227,-0.350220678,-0.558302799,-0.023604574,1
36:08.9,0.68682945,1.1736969,1.2347467,0.823008,0.45111245,0.7133291,0.9182831,0.734918,0.80803794,0.47954145,0.7929064,0.66718316,0.63601387,0.10323317,0.11882426,0.24932997,0.030411327,-0.33722994,-0.55195963,-0.01578366,1
36:09.0,0.794063297,1.223596186,1.264727431,0.823008,0.551191556,0.819844358,0.974271117,0.734918,0.837477529,0.57102011,0.843226922,0.66718316,0.64560439,0.101094385,0.142847413,0.24932997,0.051335725,-0.321213082,-0.537648643,-0.01578366,1
36:09.1,0.853746466,1.299470584,1.32363128,0.823008,0.626269694,0.934896435,1.03891606,0.734918,0.851217814,0.62112814,0.8786974,0.66718316,0.643458642,0.121647044,0.170556351,0.24932997,0.07267168,-0.30982425,-0.523559774,-0.01578366,1
36:09.2,0.87362217,1.339093874,1.351789548,0.823008,0.650223943,0.972806719,1.066835196,0.734918,0.850340054,0.62112814,0.8786974,0.66718316,0.643575527,0.136478543,0.185861849,0.24932997,0.077226002,-0.30558004,-0.524651663,-0.01578366,1
36:09.3,0.925122628,1.401561078,1.3916282,0.826330244,0.693969254,1.025884908,1.106131683,0.743089381,0.844425251,0.62112814,0.8786974,0.66718316,0.653475571,0.161410874,0.204054552,0.254031449,0.083374094,-0.31295228,-0.527902588,-0.017619489,1
36:09.4,0.97385835,1.44885915,1.416855488,0.837479338,0.73787076,1.07662035,1.139866013,0.7705428,0.831169838,0.62112814,0.8786974,0.66718316,0.665921625,0.184051906,0.218786969,0.270252136,0.094054508,-0.322116431,-0.52166729,-0.023483048,1
36:09.5,1.017601625,1.4711939,1.426197021,0.848321075,0.77784483,1.070653081,1.161178038,0.788625363,0.816634929,0.62112814,0.878165356,0.666949007,0.67437756,0.1946049,0.226163039,0.282661458,0.111052115,-0.3261682,-0.502939862,-0.027103082,1
36:09.6,1.065903108,1.4711939,1.410981054,0.867894146,0.819188479,1.064685813,1.163045292,0.794354342,0.805734075,0.62112814,0.876397917,0.66638035,0.678125548,0.1946049,0.222932593,0.29233692,0.134760877,-0.3261682,-0.470511823,-0.02886425,1
