,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
03:30.9,0.8106461,0.914851719,0.10727484,1.4269176,0.5189306,0.436700431,0.13326856,0.7922129,0.104883045,0.171508878,0.007884214,0.77683276,0.2865748,-0.093960101,-0.22445753,0.4528556,-0.20732138,-0.676205384,-0.3789758,0.51266825,1
03:31.0,0.8106461,0.978289512,0.10727484,1.4269176,0.5189306,0.496967037,0.13326856,0.7922129,0.104883045,0.153862886,0.007884214,0.77683276,0.2865748,-0.096165366,-0.22445753,0.4528556,-0.20732138,-0.678145068,-0.3789758,0.51266825,1
03:31.1,0.918851147,1.030108,0.424978773,1.4269176,0.693953439,0.5454561,0.055474116,0.7922129,0.291409942,0.14035381,0.083302937,0.77683276,0.548795456,-0.0985596,-0.072273946,0.4528556,0.044581333,-0.6696923,-0.435400217,0.51266825,1
03:31.2,1.03855645,1.030108,0.782553365,1.4269176,0.88312845,0.5454561,0.026792713,0.7922129,0.633629568,0.14035381,0.16759445,0.77683276,0.828101537,-0.0985596,0.092661809,0.4528556,0.325922373,-0.6696923,-0.499854156,0.51266825,1
03:31.3,1.063030854,1.030108,0.811404612,1.4269176,0.889487122,0.5454561,0.128036895,0.7922129,0.798863527,0.14035381,0.176873379,0.77683276,0.816734724,-0.0985596,0.085821681,0.4528556,0.331802081,-0.6696923,-0.503823958,0.51266825,1
03:31.4,1.107963517,1.030108,0.855577083,1.290225,0.909940645,0.5454561,0.224376265,0.745472525,0.891799433,0.14035381,0.18472478,0.75276872,0.813565643,-0.0985596,0.077860302,0.441885804,0.34099727,-0.6696923,-0.508153297,0.340897017,1
03:31.5,1.14616285,0.918519663,0.8895795,1.132807725,0.92699262,0.2161074,0.28608515,0.685805188,0.917191221,0.000268945,0.185341029,0.7243294,0.809025988,-0.129253958,0.067133371,0.42857938,0.344202906,-0.540288515,-0.510636925,0.130153079,1
03:31.6,1.162197363,0.752756488,0.905023071,1.133184725,0.927663241,-0.311675774,0.309636388,0.667610969,0.91809684,-0.220447668,0.191839293,0.7243294,0.79605235,-0.174560346,0.054725136,0.420716522,0.335560716,-0.325989978,-0.511498723,0.114558199,1
03:31.7,1.152393092,0.808876537,0.903185842,1.106034442,0.9090072,-0.226589279,0.309468165,0.627898083,0.91854355,-0.15372853,0.221154891,0.7243294,0.773581388,-0.15899224,0.042747195,0.395460795,0.313684296,-0.326396381,-0.511142723,0.10677598,1
03:31.8,1.128629741,0.827593447,0.896146757,1.068602186,0.8844365,-0.109327003,0.315340084,0.585073315,0.921344598,-0.02551224,0.288969833,0.7243294,0.752893514,-0.15604889,0.036700819,0.373249664,0.289335745,-0.31545632,-0.508973891,0.102476824,1
03:31.9,1.086428139,0.826104886,0.893597844,1.010677703,0.855433242,0.116041976,0.386702181,0.531681017,0.935214772,0.249277218,0.519444475,0.7243294,0.735551282,-0.163997641,0.043950422,0.363644912,0.258783577,-0.287905133,-0.497386165,0.093039923,1
03:32.0,1.0646235,0.8272722,0.8982303,0.9822743,0.8443137,0.22783676,0.44297048,0.5079264,0.94195443,0.38560554,0.6548199,0.7243294,0.73106855,-0.16971378,0.052954003,0.3660579,0.24578169,-0.27258652,-0.48851863,0.08668548,1
03:32.1,1.03721095,0.851319716,0.921420242,0.947084262,0.833090083,0.342629798,0.525064639,0.478761729,0.941997277,0.502510956,0.731627988,0.7243294,0.727417032,-0.170936958,0.068490395,0.374925588,0.232918988,-0.254845192,-0.47357897,0.077720875,1
03:32.2,1.015049638,0.885609669,0.948848338,0.91670642,0.821363828,0.39982995,0.573216233,0.454525055,0.94199914,0.539369075,0.735610009,0.7243294,0.720438494,-0.159080218,0.076294594,0.37919348,0.224203918,-0.247760434,-0.463410654,0.07282045,1
03:32.3,0.994618943,0.912121708,0.972327975,0.887740219,0.8066666,0.431824327,0.596031791,0.433506243,0.94199914,0.563986674,0.736709386,0.7243294,0.708644975,-0.130288988,0.077764927,0.376487225,0.216568643,-0.24548801,-0.458340391,0.070930232,1
03:32.4,0.952339812,0.935147149,1.006286214,0.855153105,0.780450633,0.472154165,0.63059149,0.414212681,0.94199914,0.606223722,0.739456008,0.7243294,0.677249383,-0.078442791,0.07324075,0.366008143,0.199766165,-0.237318256,-0.450874617,0.071399104,1
03:32.5,0.906821032,0.955388412,1.055787012,0.822183864,0.74122208,0.527010252,0.67919188,0.399240152,0.94199914,0.681913628,0.761367592,0.7243294,0.633857928,-0.015340218,0.075354635,0.351044076,0.171839081,-0.217909316,-0.449269028,0.071899302,1
03:32.6,0.8960597,0.96843725,1.1028141,0.79888445,0.7114702,0.5642582,0.71869105,0.39071155,0.94199914,0.72346115,0.77702165,0.7243294,0.6045781,0.026938753,0.08292118,0.33939913,0.14669825,-0.20023929,-0.45187065,0.070402145,1
03:32.7,0.894366565,0.982790017,1.144036425,0.757727656,0.690290305,0.588673083,0.747599194,0.353328883,0.94199914,0.774212461,0.782889238,0.718865204,0.582875367,0.062496587,0.088453658,0.330727335,0.120270368,-0.187693547,-0.454865652,0.053426039,1
03:32.8,0.869585942,1.033798908,1.175362955,0.691709216,0.665306039,0.640859624,0.760874805,0.319728935,0.940974424,0.812104979,0.78314435,0.709730039,0.556673095,0.11477812,0.091205884,0.312683097,0.08442634,-0.173924258,-0.458881708,0.045131771,1
03:32.9,0.81972986,1.0868847,1.1935854,0.60473555,0.63297564,0.6934145,0.7647821,0.284922,0.93354523,0.8447063,0.78314435,0.6809389,0.5246703,0.15836598,0.09506915,0.28603572,0.044355996,-0.1622649,-0.4635384,0.04641394,1
03:33.0,0.745527245,1.128284482,1.201618921,0.487265611,0.595381614,0.735670675,0.766115581,0.255440851,0.861431052,0.860244403,0.783171339,0.560318853,0.491084583,0.186958818,0.104585729,0.25601404,0.006610625,-0.150001128,-0.468249253,0.053454291,1
03:33.1,0.624143664,1.171669938,1.209823877,0.290167319,0.545812181,0.780312277,0.769842657,0.236683694,0.686240642,0.8642728,0.783489619,0.361443904,0.451841638,0.219482322,0.124703326,0.219137547,-0.038272061,-0.130473182,-0.473280798,0.062010501,1
03:33.2,0.54983777,1.1839509,1.2152733,0.1574553,0.5276042,0.7934342,0.77741784,0.25896055,0.5757477,0.8642728,0.7868476,0.308299,0.44532958,0.23942687,0.14573023,0.20904523,-0.051821407,-0.115895234,-0.4736,0.062107928,1
03:33.3,0.533455241,1.186013361,1.221207683,0.115712153,0.526184186,0.792535002,0.78441674,0.28568064,0.5951942,0.8642728,0.787226653,0.324317669,0.453133173,0.253766527,0.160327844,0.211843691,-0.050958305,-0.109146163,-0.471877588,0.057844972,1
03:33.4,0.531163744,1.191794287,1.237220875,0.08318123,0.52019114,0.781065408,0.790382918,0.331536208,0.657898156,0.8642728,0.787742556,0.337084465,0.46738989,0.282363166,0.184521555,0.217320291,-0.049837239,-0.101891854,-0.4711879,0.045741906,1
03:33.5,0.540519864,1.192275021,1.245095386,0.082915616,0.503705123,0.762070552,0.777015493,0.355229987,0.672213702,0.8642728,0.78778565,0.33761486,0.466892093,0.300403232,0.19442255,0.214897781,-0.057281908,-0.102421097,-0.478049634,0.03290343,1
03:33.6,0.54129853,1.18611365,1.24360009,0.080233146,0.478302913,0.738320412,0.74755923,0.376490648,0.658983299,0.8642728,0.7593727,0.33656602,0.455447506,0.311905822,0.198310526,0.206122932,-0.074242071,-0.102621882,-0.494443642,0.017143756,1
03:33.7,0.533351091,1.1757552,1.236303611,0.082566909,0.461692986,0.727590224,0.731630364,0.397227162,0.653274789,0.8642728,0.731429679,0.328669373,0.444875888,0.314968145,0.203055026,0.19886695,-0.090162642,-0.096536138,-0.512624201,0.001923928,1
03:33.8,0.5209895,1.1655316,1.2281657,0.11033979,0.45763528,0.7328222,0.7481446,0.4240337,0.64143336,0.8642728,0.7091614,0.3232262,0.44119057,0.31182456,0.21578848,0.19775248,-0.10258241,-0.08349226,-0.5332414,-0.017375104,1
03:33.9,0.526311892,1.163568358,1.226336529,0.15595844,0.470724024,0.745796404,0.788872665,0.434949807,0.634548157,0.8642728,0.713996192,0.343518813,0.447960591,0.301692849,0.226854125,0.207201513,-0.102040837,-0.07892491,-0.539944501,-0.027724613,1
03:34.0,0.569884587,1.166460275,1.215141963,0.212894581,0.494401124,0.752741963,0.784987144,0.435960226,0.634588003,0.8642728,0.69768185,0.3632129,0.454365441,0.285528695,0.231686904,0.22289775,-0.097920544,-0.084946438,-0.544050205,-0.024009502,1
03:34.1,0.57292794,1.171723475,1.198830921,0.296466272,0.504660727,0.758713973,0.775346871,0.435808382,0.632159763,0.8642728,0.677787525,0.347176908,0.459790168,0.266519631,0.235800374,0.244532448,-0.097733278,-0.095729366,-0.547640483,0.003095988,1
03:34.2,0.563199538,1.183607,1.1820852,0.418002983,0.511939675,0.769257413,0.770018295,0.439934585,0.6289985,0.862198225,0.6563617,0.32776765,0.46527684,0.244915563,0.242644795,0.271286018,-0.094717987,-0.105075914,-0.55005455,0.052726479,1
03:34.3,0.544086429,1.205773003,1.163009678,0.471638967,0.513565342,0.782346706,0.776831566,0.448391224,0.628162,0.842515729,0.6507578,0.313234271,0.47417779,0.216286667,0.254876873,0.287497942,-0.089095603,-0.110802341,-0.548476402,0.067824391,1
03:34.4,0.52386385,1.1913935,1.1443491,0.5009845,0.50179654,0.7687274,0.791771,0.45342034,0.628162,0.7860224,0.6507578,0.31084636,0.48800007,0.19191796,0.26851374,0.3026333,-0.08513519,-0.11198362,-0.54060066,0.06416042,1
03:34.5,0.510765235,1.161511038,1.132191204,0.527270625,0.479405906,0.746040488,0.806100096,0.451330023,0.628162,0.649906771,0.6507578,0.31084636,0.504163061,0.170913105,0.277232762,0.320986476,-0.084704042,-0.113432208,-0.530601774,0.057017521,1
03:34.6,0.502654569,1.134655238,1.128240562,0.549743375,0.456771862,0.733711038,0.8250533,0.443024456,0.628162,0.601260963,0.6507578,0.31084636,0.519352125,0.15383195,0.283026691,0.341157955,-0.086222412,-0.115793329,-0.523828505,0.050857804,1
03:34.7,0.503621019,1.123538804,1.135310692,0.571373371,0.441791472,0.741381283,0.849402548,0.428205265,0.628162,0.588865546,0.6507578,0.31084636,0.527536671,0.137739302,0.285446083,0.359478177,-0.088643958,-0.119268736,-0.523515088,0.049205851,1
03:34.8,0.507118019,1.128088883,1.144367013,0.595298146,0.439145173,0.766256949,0.87488772,0.409570469,0.628162,0.585783905,0.6507578,0.309470097,0.523191933,0.116477086,0.28347268,0.372910477,-0.089251087,-0.122713762,-0.532502046,0.05491445,1
03:34.9,0.511495058,1.142667258,1.141727361,0.628616842,0.453831627,0.806194495,0.905785809,0.390936999,0.602293183,0.583938508,0.64739309,0.294200256,0.50173247,0.082887325,0.275806611,0.381145474,-0.080297349,-0.124128573,-0.553961057,0.07353289,1
03:35.0,0.5343432,1.1726649,1.139786,0.6410934,0.49131334,0.85627407,0.95327723,0.37755087,0.5011374,0.5835191,0.63050824,0.3330028,0.4665029,0.0449469,0.26539496,0.35607943,-0.04990009,-0.120751254,-0.5852489,0.08643745,1
03:35.1,0.511924285,1.183701354,1.139786,0.649757165,0.494395781,0.868746175,0.95327723,0.4042111,0.505463125,0.595771871,0.63050824,0.561099358,0.420150971,0.052107088,0.26539496,0.351772651,-0.019628448,-0.148497914,-0.5852489,0.11187716,1
03:35.2,0.52831487,1.216494688,1.139786,0.676337169,0.510456988,0.892474208,0.95327723,0.474006474,0.529457938,0.677430488,0.63050824,0.780742725,0.390053884,0.09727531,0.26539496,0.383773701,0.014197364,-0.190902388,-0.5852489,0.144511484,1
03:35.3,0.585947223,1.255959117,1.139786,0.717454213,0.534500917,0.915985313,0.95327723,0.565675565,0.579763456,0.763252029,0.63050824,0.878242821,0.371629006,0.154640933,0.26539496,0.440831165,0.040327956,-0.247958274,-0.5852489,0.176031921,1
03:35.4,0.637752992,1.290762371,1.139786,0.75861785,0.55357365,0.926033883,0.95327723,0.650943944,0.604264976,0.783071692,0.63050824,0.8960163,0.360870268,0.204832198,0.26539496,0.500936763,0.054474026,-0.312611237,-0.5852489,0.19985233,1
03:35.5,0.613889288,1.310640438,1.250185438,0.7862503,0.539918925,0.915996175,0.833102461,0.711877938,0.572727944,0.783189,0.619671184,0.8960163,0.353501125,0.23861018,0.209891585,0.5456552,0.062038539,-0.377295723,-0.613136525,0.210045672,1
03:35.6,0.5903577,1.313588389,1.3164251,0.788754557,0.5284293,0.877019131,0.7609976,0.760947749,0.55080193,0.77616459,0.61316895,0.8960163,0.3508006,0.254797835,0.17658956,0.571441883,0.06447928,-0.453427075,-0.6298691,0.195064738,1
03:35.7,0.5903577,1.283820525,1.3164251,0.711153987,0.5284293,0.800132308,0.7609976,0.812127745,0.55080193,0.755959638,0.61316895,0.8960163,0.3508006,0.248987063,0.17658956,0.587190308,0.06447928,-0.558345579,-0.6298691,0.108643932,1
03:35.8,0.5903577,1.238441392,1.3164251,0.7043528,0.5284293,0.742112683,0.7609976,0.81565034,0.55080193,0.7302734,0.61316895,0.8960163,0.3508006,0.23762423,0.17658956,0.5882062,0.06447928,-0.637363519,-0.6298691,0.10146623,1
03:35.9,0.5903577,1.177103833,1.3164251,0.7043528,0.5284293,0.669203225,0.7609976,0.81565034,0.55080193,0.713536308,0.61316895,0.8960163,0.3508006,0.197836646,0.17658956,0.5882062,0.06447928,-0.696616288,-0.6298691,0.10146623,1
03:36.0,0.5903577,1.142518775,1.3164251,0.7043528,0.5284293,0.63234925,0.7609976,0.81565034,0.55080193,0.7136676,0.61316895,0.8960163,0.3508006,0.163587816,0.17658956,0.5882062,0.06447928,-0.704971429,-0.6298691,0.10146623,1
03:36.1,0.5903577,1.111062175,1.3164251,0.7043528,0.5284293,0.599443775,0.7609976,0.81565034,0.55080193,0.7136676,0.61316895,0.8960163,0.3508006,0.134033451,0.17658956,0.5882062,0.06447928,-0.709495125,-0.6298691,0.10146623,1
03:36.2,0.5903577,1.082483396,1.3164251,0.7043528,0.5284293,0.569234425,0.7609976,0.81565034,0.55080193,0.7136676,0.61316895,0.8960163,0.3508006,0.109786328,0.17658956,0.5882062,0.06447928,-0.71011378,-0.6298691,0.10146623,1
03:36.3,0.5903577,1.054856392,1.3164251,0.7043528,0.5284293,0.540996829,0.7609976,0.81565034,0.55080193,0.7136676,0.61316895,0.8960163,0.3508006,0.090321313,0.17658956,0.5882062,0.06447928,-0.709394408,-0.6298691,0.10146623,1
03:36.4,0.5903577,1.027084213,1.3164251,0.7043528,0.5284293,0.514303311,0.7609976,0.81565034,0.55080193,0.7136676,0.61316895,0.8960163,0.3508006,0.074177517,0.17658956,0.5882062,0.06447928,-0.710389387,-0.6298691,0.10146623,1
03:36.5,0.5903577,0.997059061,1.3164251,0.725603464,0.5284293,0.485980916,0.7609976,0.836459865,0.55080193,0.7136676,0.61316895,0.8960163,0.3508006,0.058306472,0.17658956,0.611130946,0.06447928,-0.714445036,-0.6298691,0.117434973,1
03:36.6,0.630371769,0.965336442,1.3164251,0.789661809,0.551713865,0.449949205,0.7609976,0.894177628,0.550739386,0.7136676,0.61316895,0.8960163,0.358539409,0.036913102,0.17658956,0.675054629,0.078554724,-0.732466654,-0.6298691,0.157363519,1
03:36.7,0.6656783,0.915064325,1.3164251,0.8172057,0.57225907,0.378963731,0.7609976,0.91672844,0.5506842,0.7101621,0.61316895,0.8960163,0.36536777,0.000777416,0.17658956,0.70019686,0.090974234,-0.753611847,-0.6298691,0.17081903,1
03:36.8,0.6656783,0.855394111,1.3164251,0.8172057,0.57225907,0.287921675,0.7609976,0.91672844,0.5506842,0.694782312,0.61316895,0.8960163,0.36536777,-0.035351885,0.17658956,0.70019686,0.090974234,-0.755399189,-0.6298691,0.17081903,1
03:36.9,0.6656783,0.787134474,1.3164251,0.8172057,0.57225907,0.177670993,0.7609976,0.91672844,0.5506842,0.657952835,0.61316895,0.8960163,0.36536777,-0.074918781,0.17658956,0.70019686,0.090974234,-0.750471062,-0.6298691,0.17081903,1
03:37.0,0.6656783,0.662143455,1.3164251,0.8172057,0.57225907,-0.048961516,0.7609976,0.91672844,0.5506842,0.426606034,0.61316895,0.8960163,0.36536777,-0.154814213,0.17658956,0.70019686,0.090974234,-0.745476519,-0.6298691,0.17081903,1
03:37.1,0.6656783,0.539859952,1.3164251,0.8172057,0.57225907,-0.240544085,0.7609976,0.91672844,0.5506842,0.171232019,0.61316895,0.8960163,0.36536777,-0.213737245,0.17658956,0.70019686,0.090974234,-0.738716095,-0.6298691,0.17081903,1
03:37.2,0.6656783,0.397977921,1.3164251,0.8172057,0.57225907,-0.358321419,0.7609976,0.91672844,0.5506842,0.053234565,0.61316895,0.8960163,0.36536777,-0.250570422,0.17658956,0.70019686,0.090974234,-0.733497527,-0.6298691,0.17081903,1
03:37.3,0.6656783,0.261497685,1.3164251,0.8172057,0.57225907,-0.388987813,0.7609976,0.91672844,0.5506842,0.037884694,0.61316895,0.8960163,0.36536777,-0.255417064,0.17658956,0.70019686,0.090974234,-0.730251551,-0.6298691,0.17081903,1
03:37.4,0.6656783,0.181509972,1.3164251,0.8172057,0.57225907,-0.405925675,0.7609976,0.91672844,0.5506842,0.030615964,0.61316895,0.8960163,0.36536777,-0.243121514,0.17658956,0.70019686,0.090974234,-0.725666154,-0.6298691,0.17081903,1
03:37.5,0.6656783,0.130254947,1.3164251,0.8172057,0.57225907,-0.435171155,0.7609976,0.91672844,0.5506842,0.018765802,0.61316895,0.8960163,0.36536777,-0.222781822,0.17658956,0.70019686,0.090974234,-0.718914923,-0.6298691,0.17081903,1
03:37.6,0.6656783,0.076781248,1.3164251,0.8172057,0.57225907,-0.48019115,0.7609976,0.91672844,0.5506842,-0.000341824,0.61316895,0.8960163,0.36536777,-0.199934319,0.17658956,0.70019686,0.090974234,-0.712924525,-0.6298691,0.17081903,1
03:37.7,0.6656783,-0.001665205,1.3164251,0.8172057,0.57225907,-0.464313971,0.7609976,0.91672844,0.5506842,-0.03404992,0.61316895,0.8960163,0.36536777,-0.179132532,0.17658956,0.70019686,0.090974234,-0.711017954,-0.6298691,0.17081903,1
03:37.8,0.6656783,-0.09357148,1.3164251,0.8172057,0.57225907,-0.448436791,0.7609976,0.91672844,0.5506842,-0.07847929,0.61316895,0.8960163,0.36536777,-0.162680984,0.17658956,0.70019686,0.090974234,-0.712874942,-0.6298691,0.17081903,1
03:37.9,0.6656783,-0.143186787,1.3164251,0.8172057,0.57225907,-0.432559612,0.7609976,0.91672844,0.5506842,-0.156544133,0.61316895,0.8960163,0.36536777,-0.144147367,0.17658956,0.70019686,0.090974234,-0.710010873,-0.6298691,0.17081903,1
03:38.0,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.416682433,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.1,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.400805254,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.2,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.384928074,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.3,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.369050895,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.4,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.353173716,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.5,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.337296537,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.6,0.6656783,-0.13457716,1.3164251,0.8172057,0.57225907,-0.321419357,0.7609976,0.91672844,0.5506842,-0.19857708,0.61316895,0.8960163,0.36536777,-0.13409059,0.17658956,0.70019686,0.090974234,-0.70383465,-0.6298691,0.17081903,1
03:38.7,0.6656783,-0.099245777,1.3164251,0.8172057,0.57225907,-0.305542178,0.7609976,0.91672844,0.5506842,-0.16996476,0.61316895,0.8960163,0.36536777,-0.157538677,0.17658956,0.70019686,0.090974234,-0.698204551,-0.6298691,0.17081903,1
03:38.8,0.6656783,0.048903659,1.3164251,0.8172057,0.57225907,-0.289664999,0.7609976,0.91672844,0.5506842,-0.10753788,0.61316895,0.8960163,0.36536777,-0.20826023,0.17658956,0.70019686,0.090974234,-0.679058913,-0.6298691,0.17081903,1
03:38.9,0.6656783,0.226846982,1.100248668,0.8172057,0.57225907,-0.194189541,0.572145661,0.91672844,0.5506842,-0.10539486,0.49120375,0.8960163,0.36536777,-0.206380753,0.122319953,0.70019686,0.090974234,-0.663360223,-0.561341275,0.17081903,1
03:39.0,0.6656783,0.467776915,0.370725985,0.8172057,0.57225907,-0.112177289,-0.070976397,0.91672844,0.5506842,-0.096423231,0.081859612,0.8960163,0.36536777,-0.200762532,-0.060744608,0.70019686,0.090974234,-0.641088565,-0.326566483,0.17081903,1
03:39.1,0.6656783,0.64448473,0.393640299,0.8172057,0.57225907,-0.060578764,-0.078084454,0.91672844,0.5506842,-0.087336933,0.104385032,0.8960163,0.36536777,-0.192028134,-0.051954953,0.70019686,0.090974234,-0.599711231,-0.31869567,0.17081903,1
03:39.2,0.6656783,0.748471913,0.392312923,0.8172057,0.57225907,-0.027311261,-0.098771427,0.91672844,0.5506842,-0.07169991,0.10513923,0.8960163,0.36536777,-0.180438155,-0.031785897,0.70019686,0.090974234,-0.535103826,-0.315958261,0.17081903,1
