,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
07:13.4,-0.147633139,0.650204775,-0.050509194,0.55193245,-0.02089871,0.266381708,0.079944506,-0.08674476,0.2773854,-0.042215565,-0.14041151,-0.069659105,0.5534874,-0.063300574,-0.241025705,0.37693715,-0.05053706,-0.352124435,-0.663679635,-0.35353523,1
07:13.5,-0.147633139,0.65692275,-0.051061396,0.55193245,-0.02089871,0.243418141,0.081719905,-0.08674476,0.2773854,-0.083419548,-0.14041151,-0.052234043,0.5534874,-0.051068494,-0.24054757,0.37693715,-0.05053706,-0.324033406,-0.66347665,-0.35353523,1
07:13.6,-0.147633139,0.6577012,-0.051061396,0.55193245,-0.02089871,0.24004194,0.081719905,-0.08674476,0.2773854,-0.089006275,-0.14041151,-0.03480898,0.5534874,-0.049343634,-0.24054757,0.37693715,-0.05053706,-0.32015073,-0.66347665,-0.35353523,1
07:13.7,-0.147633139,0.6577012,-0.051061396,0.55193245,-0.02089871,0.24004194,0.081719905,-0.08674476,0.2773854,-0.089006275,-0.14041151,-0.017383918,0.5534874,-0.049343634,-0.24054757,0.37693715,-0.05053706,-0.32015073,-0.66347665,-0.35353523,1
07:13.8,-0.147633139,0.6577012,-0.051061396,0.55193245,-0.02089871,0.24004194,0.081719905,-0.08674476,0.2773854,-0.089006275,-0.14041151,4.11E-05,0.5534874,-0.049343634,-0.24054757,0.37693715,-0.05053706,-0.32015073,-0.66347665,-0.35353523,1
07:13.9,-0.147633139,0.6577012,0.474256282,0.55193245,-0.02089871,0.24004194,0.228995818,-0.08674476,0.2773854,-0.089006275,0.063717914,0.017466207,0.5534874,-0.049343634,0.09552352,0.37693715,-0.05053706,-0.32015073,-0.577489914,-0.35353523,1
07:14.0,-0.147633139,0.488816925,0.635078131,0.55193245,-0.02089871,0.378160294,0.281452756,-0.08674476,0.2773854,0.041066147,0.157025407,0.03489127,0.5534874,0.086689462,0.220040734,0.37693715,-0.05053706,-0.155380666,-0.53863086,-0.35353523,1
07:14.1,-0.147633139,0.429019577,0.586832304,0.55193245,-0.02089871,0.33173404,0.259504291,-0.08674476,0.2773854,0.072209083,0.165154195,0.052316332,0.5534874,0.065140794,0.192996995,0.37693715,-0.05053706,-0.139322839,-0.5422375,-0.35353523,1
07:14.2,-0.147633139,0.399452488,0.558124792,0.55193245,-0.02089871,0.288135749,0.239431049,-0.08674476,0.2773854,0.097530806,0.168251229,0.069741395,0.5534874,0.036984182,0.167303775,0.37693715,-0.05053706,-0.132454239,-0.542846104,-0.35353523,1
07:14.3,-0.147633139,0.408516757,0.545352948,0.55193245,0.001194055,0.247207293,0.224829556,-0.08674476,0.287203195,0.112939143,0.16876635,0.087166457,0.554731889,0.008584758,0.143863306,0.380329781,-0.036653076,-0.126570199,-0.536873682,-0.347014895,1
07:14.4,0.42123014,0.4754799,0.5667482,0.55193245,0.7302553,0.20450981,0.22246331,-0.08674476,0.61119044,0.14059025,0.16876635,0.10459152,0.59580004,-0.01844831,0.12481015,0.49228662,0.4215184,-0.12303933,-0.5221358,-0.13184385,1
07:14.5,0.423753473,0.510288429,0.584853083,0.525206752,0.727596984,0.191455194,0.239274823,-0.073426428,0.635073119,0.154567357,0.173502862,0.124607116,0.585375535,-0.027686999,0.120689188,0.531572772,0.39420923,-0.12570531,-0.509933556,-0.126326504,1
07:14.6,0.4258886,0.571079196,0.627235304,0.501425252,0.72534764,0.190851106,0.297331361,0.001633365,0.65528154,0.187883832,0.274610407,0.192774611,0.5765548,-0.038003732,0.117982931,0.593265025,0.37110147,-0.134005823,-0.485975556,-0.112281628,1
07:14.7,0.4258886,0.664173421,0.720040275,0.538386704,0.72534764,0.245457304,0.425998992,0.187562245,0.65528154,0.256919347,0.535219471,0.369581471,0.5765548,-0.03528034,0.1245394,0.653579483,0.37110147,-0.150834513,-0.452755508,-0.086141726,1
07:14.8,0.4258886,0.787116379,0.859056854,0.644695933,0.72534764,0.339143375,0.569012735,0.385635365,0.65528154,0.330388807,0.71718655,0.570704234,0.5765548,-0.015850286,0.137391568,0.693928463,0.37110147,-0.168271961,-0.424143343,-0.056671311,1
07:14.9,0.741703479,0.866893017,0.951049092,0.73377298,0.793467108,0.393603514,0.638325958,0.477807505,0.677154519,0.347632586,0.738524788,0.62964418,0.590561001,0.001968281,0.143253882,0.706050784,0.333153135,-0.176547628,-0.413750987,-0.040864578,1
07:15.0,0.8717449,0.927992418,1.021327781,0.813472584,0.8215163,0.423391192,0.674463422,0.525024496,0.68616104,0.35014948,0.7388824,0.641463825,0.59632826,0.018962252,0.141167679,0.704907934,0.31752735,-0.182702543,-0.412745917,-0.03240393,1
07:15.1,0.8717449,0.9404035,1.0541352,0.8645135,0.8215163,0.42813897,0.69137084,0.5275436,0.68616104,0.35014948,0.7388824,0.6415789,0.59632826,0.02273656,0.12105153,0.6902443,0.31752735,-0.18399827,-0.411054,-0.03201224,1
07:15.2,0.8717449,0.944251117,1.061116442,0.868835285,0.8215163,0.419645334,0.70026494,0.519833654,0.68616104,0.343101354,0.7388824,0.6415789,0.59632826,0.018503681,0.115644127,0.68198935,0.31752735,-0.185672094,-0.407098162,-0.03069639,1
07:15.3,0.8717449,0.962696975,1.083761567,0.87394285,0.8215163,0.408456425,0.722413679,0.5107219,0.68616104,0.33477175,0.7388824,0.6415789,0.59632826,0.006863031,0.100823466,0.6722335,0.31752735,-0.188265299,-0.398625399,-0.029141294,1
07:15.4,0.855921721,0.995462858,1.112098617,0.862276889,0.791553465,0.440944208,0.74353081,0.504090403,0.68616104,0.388237079,0.7388824,0.642485283,0.581552625,0.017615313,0.08833775,0.661428166,0.306921026,-0.195208098,-0.391698478,-0.016003088,1
07:15.5,0.832181801,1.033828158,1.141386033,0.841578822,0.746810161,0.496524686,0.765384762,0.494112322,0.68616104,0.456347993,0.7388824,0.6431327,0.559160556,0.041517491,0.082780846,0.645553862,0.292636427,-0.206983712,-0.383443831,0.00150414,1
07:15.6,0.817743025,1.085758675,1.178920137,0.818229113,0.704273194,0.563306413,0.79310185,0.490112725,0.692545928,0.494657794,0.7388824,0.641911544,0.514723363,0.071268102,0.081870081,0.635620381,0.258152889,-0.228489084,-0.37829175,0.021164878,1
07:15.7,0.823838075,1.120605683,1.205594046,0.80328107,0.670476521,0.59676961,0.810302221,0.492939143,0.714252098,0.497760025,0.7388824,0.64117885,0.476872465,0.092032377,0.083569077,0.631170573,0.204066185,-0.252363954,-0.376324027,0.032929429,1
07:15.8,0.844816628,1.148790197,1.232081861,0.787575383,0.611754192,0.618255398,0.825571468,0.499393623,0.731176903,0.496996589,0.7388824,0.64117885,0.446224851,0.113680274,0.085901552,0.618165419,0.121108062,-0.288032385,-0.367972814,0.042891615,1
07:15.9,0.877994004,1.162419639,1.255304261,0.7822077,0.534213817,0.635002613,0.837119198,0.513909239,0.719988853,0.515455354,0.7388824,0.643281067,0.424468383,0.134247729,0.085350775,0.591567678,0.047061274,-0.331290204,-0.353265774,0.054392666,1
07:16.0,0.894417056,1.168479004,1.276907092,0.784884778,0.479148243,0.649627717,0.84077951,0.524849519,0.6301375,0.536687744,0.7388824,0.645939024,0.40739185,0.147239878,0.084072628,0.561427438,0.040539936,-0.356576485,-0.344779521,0.062520779,1
07:16.1,0.881657525,1.174549437,1.303416279,0.783232858,0.445331238,0.661258361,0.833773762,0.523367138,0.60234153,0.555912254,0.754504479,0.652550501,0.393782745,0.157920047,0.083602487,0.517971638,0.055583276,-0.375460423,-0.34130513,0.069028539,1
07:16.2,0.856224463,1.172501287,1.320352875,0.767617494,0.421483194,0.660062278,0.809471956,0.496156306,0.60234153,0.565986144,0.775050881,0.65496826,0.380186501,0.162223241,0.08296496,0.464268369,0.075771084,-0.38917337,-0.343385197,0.072030466,1
07:16.3,0.827291653,1.157234279,1.318651479,0.730913906,0.398532431,0.643028699,0.767208022,0.438950623,0.60234153,0.574132847,0.76115414,0.652244132,0.365144548,0.158812486,0.07988262,0.402976278,0.089912226,-0.405014895,-0.348360416,0.071222235,1
07:16.4,0.701665135,1.1300008,1.2972381,0.66891715,0.26674354,0.614835562,0.714410488,0.360789513,0.556762375,0.584449247,0.691264164,0.621009558,0.33031176,0.14864849,0.074092564,0.341926324,0.099966089,-0.427798838,-0.354000405,0.067663958,1
07:16.5,0.5621531,1.09574635,1.261722813,0.584028163,0.126840056,0.587114563,0.663472969,0.287692435,0.544255,0.595583313,0.606253456,0.567913061,0.302183613,0.1359511,0.067636333,0.291021116,0.100279179,-0.457748975,-0.358521281,0.064475971,1
07:16.6,0.547809844,1.067628713,1.22448545,0.496535958,0.143876588,0.569002821,0.625239884,0.255191951,0.643053858,0.606629147,0.564956,0.572873509,0.318498663,0.127718444,0.063224503,0.2581322,0.087023084,-0.483873389,-0.360661851,0.065490584,1
07:16.7,0.563544749,1.063177097,1.194322539,0.453173161,0.210838398,0.562543647,0.592440948,0.30537698,0.73735745,0.617622329,0.565177047,0.726789462,0.363384927,0.130994122,0.054947066,0.2436981,0.07720445,-0.493817827,-0.368447095,0.074266806,1
07:16.8,0.594707733,1.070390375,1.182677925,0.491575525,0.271754168,0.56792575,0.57370935,0.36546152,0.764366955,0.634484675,0.571202025,0.81644842,0.396927245,0.136863618,0.044867155,0.244170758,0.076804851,-0.49388872,-0.380607158,0.080628198,1
07:16.9,0.665687072,1.089862258,1.181503131,0.611586874,0.37146563,0.580412079,0.568685699,0.440744818,0.772049958,0.708077919,0.591828285,0.867944439,0.436327267,0.140354787,0.039134506,0.247963942,0.080399462,-0.48281272,-0.395347387,0.085981753,1
07:17.0,0.7129709,1.1044364,1.1899364,0.67291385,0.43621516,0.58407205,0.57954895,0.47621444,0.7714188,0.75953656,0.59765345,0.8707797,0.45442727,0.13597459,0.04070343,0.24519931,0.081269726,-0.47414356,-0.40238816,0.08666056,1
07:17.1,0.80080487,1.133748864,1.1912378,0.75531614,0.554392085,0.598883389,0.577631713,0.510591969,0.784035036,0.819483009,0.59765345,0.8707797,0.476664362,0.134265602,0.041410566,0.242885214,0.086269776,-0.427476486,-0.39957267,0.095613777,1
07:17.2,0.815329821,1.157489567,1.196612408,0.785018892,0.578587551,0.624014316,0.571296008,0.529665761,0.7843955,0.869624471,0.59765345,0.8707797,0.487311708,0.140966676,0.044841028,0.244464205,0.087906365,-0.377535377,-0.389238038,0.096606673,1
07:17.3,0.8255293,1.179727625,1.202095588,0.810633285,0.595830739,0.650286863,0.570741523,0.54922402,0.783818938,0.8815567,0.59765345,0.8707797,0.495829855,0.149663986,0.049370918,0.250088457,0.095436617,-0.3422466,-0.385026108,0.101059578,1
07:17.4,0.83456061,1.216826306,1.212322191,0.843251899,0.619245907,0.682273089,0.576783976,0.572734225,0.780975935,0.881827138,0.59765345,0.8707797,0.507444824,0.155308053,0.057626943,0.258973772,0.109653886,-0.319970533,-0.390811759,0.107595241,1
07:17.5,0.844204465,1.2543743,1.21396965,0.8741721,0.646422825,0.708343835,0.58322558,0.591886765,0.7799226,0.88454625,0.59765345,0.8707797,0.52159035,0.15141488,0.06472682,0.26493255,0.118778108,-0.3150277,-0.407898245,0.112840463,1
07:17.6,0.858536717,1.275168704,1.197211875,0.903081586,0.675033129,0.722953694,0.579396888,0.609970873,0.7799226,0.8868285,0.597515762,0.8707797,0.538493374,0.14985604,0.062576027,0.268751329,0.115993676,-0.309978121,-0.431602851,0.116676534,1
07:17.7,0.871299144,1.281806019,1.178017569,0.922886914,0.695303863,0.728453247,0.569875042,0.623627913,0.7799226,0.8868285,0.59605405,0.8707797,0.551631735,0.152467973,0.055855843,0.271669484,0.109299573,-0.303311496,-0.450241413,0.118910651,1
07:17.8,0.913958456,1.295393153,1.119422188,0.967547389,0.742794766,0.739935886,0.515024408,0.663696898,0.7799226,0.8868285,0.556949631,0.8707797,0.587284669,0.158464414,0.020695733,0.28489637,0.086638318,-0.284876281,-0.497522391,0.125300063,1
07:17.9,0.964488717,1.309856408,1.068493958,1.012769663,0.791745596,0.7562048,0.448023595,0.710584031,0.7799226,0.8868285,0.464941044,0.8707797,0.625480283,0.166979663,-0.018883603,0.301519117,0.07549857,-0.264698068,-0.541569396,0.137193932,1
07:18.0,1.021166663,1.327862712,1.0432509,1.061003975,0.844011324,0.778706519,0.397210162,0.761568468,0.7799226,0.8868285,0.37506229,0.8707797,0.663079013,0.178525555,-0.050271901,0.31668057,0.084809322,-0.242793435,-0.575463609,0.15566892,1
07:18.1,1.107135017,1.362690881,1.0638162,1.134651819,0.920063531,0.815480177,0.3941054,0.825268889,0.776272514,0.8868285,0.32948032,0.869722981,0.701035797,0.192716471,-0.06372928,0.322735138,0.127770532,-0.208529801,-0.59566987,0.187478851,1
07:18.2,1.1515875,1.39202025,1.0638162,1.1706557,0.9583275,0.84360723,0.3941054,0.8501916,0.76981467,0.8868285,0.32948032,0.8678534,0.7121248,0.195642361,-0.06372928,0.31909144,0.15349318,-0.175980667,-0.59566987,0.20345743,1
07:18.3,1.1515875,1.410893413,1.0638162,1.1706557,0.9583275,0.860655779,0.3941054,0.8501916,0.76981467,0.88643985,0.32948032,0.8678534,0.7121248,0.191304661,-0.06372928,0.31909144,0.15349318,-0.150710288,-0.59566987,0.20345743,1
07:18.4,1.1515875,1.4222171,1.0638162,1.1706557,0.9583275,0.86974716,0.3941054,0.8501916,0.76981467,0.8857921,0.32948032,0.8678534,0.7121248,0.18681818,-0.06372928,0.31909144,0.15349318,-0.1353961,-0.59566987,0.20345743,1
07:18.5,1.1515875,1.415299438,1.0638162,1.1706557,0.9583275,0.860967054,0.3941054,0.8501916,0.76981467,0.869518442,0.32948032,0.8678534,0.7121248,0.159762425,-0.06372928,0.31909144,0.15349318,-0.135987182,-0.59566987,0.20345743,1
07:18.6,1.1515875,1.412568632,1.0638162,1.240009766,0.9583275,0.847343104,0.3941054,0.918257047,0.76981467,0.830613271,0.32948032,0.830441212,0.7121248,0.136946963,-0.06372928,0.364225206,0.15349318,-0.159452869,-0.59566987,0.202346676,1
07:18.7,1.1515875,1.411851932,1.0638162,1.253768837,0.9583275,0.824221923,0.3941054,0.875743162,0.76981467,0.783464206,0.32948032,0.59010251,0.7121248,0.105131257,-0.06372928,0.661329803,0.15349318,-0.21097506,-0.59566987,0.196223106,1
07:18.8,1.1515875,1.4134507,1.0638162,1.267527909,0.9583275,0.8025336,0.3941054,0.833229276,0.76981467,0.689457,0.32948032,0.72831905,0.7121248,0.052614808,-0.06372928,0.6449864,0.15349318,-0.27590516,-0.59566987,0.22157864,1
07:18.9,1.1515875,1.4134507,1.0638162,1.281286981,0.9583275,0.8025336,0.3941054,0.79071539,0.76981467,0.689457,0.32948032,0.856173194,0.7121248,0.052614808,-0.06372928,0.628492525,0.15349318,-0.27590516,-0.59566987,0.227170496,1
07:19.0,1.1515875,1.4134507,1.0638162,1.295046052,0.9583275,0.8025336,0.3941054,0.748201504,0.76981467,0.689457,0.32948032,0.910898959,0.7121248,0.052614808,-0.06372928,0.613190331,0.15349318,-0.27590516,-0.59566987,0.215629794,1
07:19.1,1.1515875,1.4134507,1.0638162,1.308805124,0.9583275,0.8025336,0.3941054,0.705687619,0.76981467,0.689457,0.32948032,0.935023433,0.7121248,0.052614808,-0.06372928,0.593017286,0.15349318,-0.27590516,-0.59566987,0.193803709,1
07:19.2,1.1515875,1.4134507,1.0638162,1.322564196,0.9583275,0.8025336,0.3941054,0.663173733,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.3,1.1515875,1.4134507,1.0638162,1.336323267,0.9583275,0.8025336,0.3941054,0.620659847,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.4,1.1515875,1.4134507,1.0638162,1.350082339,0.9583275,0.8025336,0.3941054,0.578145962,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.5,1.1515875,1.4134507,1.0638162,1.363841411,0.9583275,0.8025336,0.3941054,0.535632076,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.6,1.1515875,1.4134507,1.0638162,1.377600482,0.9583275,0.8025336,0.3941054,0.49311819,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.7,1.1515875,1.4134507,1.0638162,1.391359554,0.9583275,0.8025336,0.3941054,0.450604304,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.8,1.1515875,1.4134507,1.0638162,1.405118626,0.9583275,0.8025336,0.3941054,0.408090419,0.76981467,0.689457,0.32948032,0.9377816,0.7121248,0.052614808,-0.06372928,0.59009963,0.15349318,-0.27590516,-0.59566987,0.19055489,1
07:19.9,1.1515875,1.4134507,1.0638162,1.418877697,0.9583275,0.8025336,0.3941054,0.365576533,0.76981467,0.689457,0.32948032,0.937019913,0.7121248,0.052614808,-0.06372928,0.585061961,0.15349318,-0.27590516,-0.59566987,0.20035354,1
07:20.0,1.1515875,1.4134507,1.0638162,1.432636769,0.9583275,0.8025336,0.3941054,0.323062647,0.76981467,0.689457,0.32948032,0.9365629,0.7121248,0.052614808,-0.06372928,0.572213494,0.15349318,-0.27590516,-0.59566987,0.211522035,1
07:20.1,1.1515875,1.4134507,1.0638162,1.446395841,0.9583275,0.8025336,0.3941054,0.280548761,0.76981467,0.689457,0.32948032,0.936004294,0.7121248,0.052614808,-0.06372928,0.544712061,0.15349318,-0.27590516,-0.59566987,0.213271404,1
07:20.2,1.1515875,1.4134507,1.0638162,1.460154913,0.9583275,0.8025336,0.3941054,0.238034876,0.76981467,0.689457,0.32948032,0.93568856,0.7121248,0.052614808,-0.06372928,0.50749845,0.15349318,-0.27590516,-0.59566987,0.18925813,1
07:20.3,1.1515875,1.4134507,1.0638162,1.4502189,0.9583275,0.8025336,0.3941054,0.19552099,0.76981467,0.689457,0.32948032,0.93568856,0.7121248,0.052614808,-0.06372928,0.5037315,0.15349318,-0.27590516,-0.59566987,0.18604779,1
07:20.4,1.1515875,1.4134507,1.0638162,1.4502189,0.9583275,0.8025336,0.3941054,0.153007104,0.76981467,0.689457,0.32948032,0.93568856,0.7121248,0.052614808,-0.06372928,0.5037315,0.15349318,-0.27590516,-0.59566987,0.18604779,1
07:20.5,1.1515875,1.4134507,1.0638162,1.4502189,0.9583275,0.8025336,0.3941054,0.110493218,0.76981467,0.689457,0.32948032,0.93568856,0.7121248,0.052614808,-0.06372928,0.5037315,0.15349318,-0.27590516,-0.59566987,0.18604779,1
07:20.6,1.1515875,1.4134507,1.0638162,1.4502189,0.9583275,0.8025336,0.3941054,0.067979333,0.76981467,0.689457,0.32948032,0.93568856,0.7121248,0.052614808,-0.06372928,0.5037315,0.15349318,-0.27590516,-0.59566987,0.18604779,1
07:20.7,1.1515875,1.4134507,1.0638162,1.4502189,0.9583275,0.8025336,0.3941054,0.025465447,0.76981467,0.689457,0.32948032,0.93568856,0.7121248,0.052614808,-0.06372928,0.5037315,0.15349318,-0.27590516,-0.59566987,0.18604779,1
07:20.8,1.1515875,0.10026099,1.0638162,0.607268164,0.9583275,-0.024665115,0.3941054,-0.017048439,0.76981467,-0.22186922,0.32948032,0.434556346,0.7121248,-0.133430097,-0.06372928,0.346571499,0.15349318,-0.343754209,-0.59566987,-0.220600226,1
07:20.9,1.1515875,-0.134270105,0.30285974,0.484097623,0.9583275,-0.178495457,-0.019428104,-0.187836815,0.76981467,-0.242244304,-0.098654058,0.386322136,0.7121248,-0.172889109,0.062104419,0.308815277,0.15349318,-0.337855538,-0.52344057,-0.242967258,1
07:21.0,0.78690225,-0.172048645,0.120233415,0.4725184,0.566132775,-0.212417997,-0.112964447,-0.172748435,0.520378327,-0.262619387,-0.17905183,0.394821005,0.453835938,-0.173915782,0.102010355,0.288002273,-0.067580083,-0.31474259,-0.4822091,-0.21558581,1
07:21.1,0.625996325,-0.202150917,0.155912198,0.44990749,0.45599773,-0.24103295,-0.097248348,-0.177196833,0.464011405,-0.24709407,-0.1597725,0.396514892,0.413049288,-0.162378593,0.10431026,0.265944832,-0.123199376,-0.285782798,-0.452036423,-0.205978973,1
07:21.2,0.584238917,-0.22655901,0.18214349,0.428858521,0.468425366,-0.260547802,-0.095160097,-0.178115435,0.47562969,-0.237086673,-0.139966547,0.39685381,0.468593442,-0.150982804,0.099791073,0.251209942,-0.111728821,-0.263865814,-0.433278462,-0.209481288,1
07:21.3,0.540230392,-0.256206618,0.201966778,0.404956722,0.471238286,-0.27788663,-0.10530447,-0.159860587,0.47790763,-0.220593301,-0.102354378,0.399744028,0.529927443,-0.139409415,0.088484984,0.240360436,-0.109389321,-0.243808285,-0.418548728,-0.220194523,1
07:21.4,0.493156363,-0.290552226,0.205197784,0.378891087,0.461705832,-0.28691253,-0.1301596,-0.099525142,0.47790763,-0.172881118,-0.048276719,0.416855184,0.579865954,-0.127290958,0.068437394,0.240317063,-0.121129436,-0.22822502,-0.408813691,-0.23637667,1
07:21.5,0.447039232,-0.316254385,0.188549727,0.355009357,0.445589957,-0.284540009,-0.155845802,-0.006783256,0.47790763,-0.114234097,-0.01459421,0.465944973,0.596685945,-0.112869311,0.047175159,0.253984759,-0.141895638,-0.21531287,-0.405491898,-0.247270314,1
07:21.6,0.417116388,-0.326240758,0.171910612,0.337945386,0.434517939,-0.282539589,-0.16719948,0.065066707,0.47790763,-0.096036443,-0.008398351,0.510874502,0.591842493,-0.102550541,0.035046553,0.266795633,-0.153956953,-0.204030127,-0.408702215,-0.245412887,1
07:21.7,0.391304644,-0.329685381,0.158256027,0.320952369,0.424255526,-0.286161404,-0.170111963,0.125790984,0.47790763,-0.09211215,-0.005411093,0.545486569,0.582923,-0.096743496,0.025048292,0.276259688,-0.157023636,-0.193410251,-0.415122963,-0.234903026,1
07:21.8,0.367260966,-0.330318861,0.147047779,0.303742778,0.412302084,-0.296547928,-0.163717175,0.168182855,0.47790763,-0.09211215,-0.000796748,0.56069426,0.574060052,-0.095899548,0.014877825,0.28102351,-0.151033143,-0.186528291,-0.422354482,-0.217541234,1
07:21.9,0.344120103,-0.333117646,0.136817016,0.286705879,0.396955624,-0.311248385,-0.146597161,0.187263917,0.47790763,-0.09211215,0.00628465,0.563041,0.565949017,-0.097321338,0.004388955,0.281484839,-0.14056857,-0.18488762,-0.42871482,-0.19636789,1
07:22.0,0.317436931,-0.381619066,0.124584167,0.251437081,0.374577897,-0.353216597,-0.112212446,0.196144454,0.483751013,-0.10348035,0.020719572,0.555110429,0.555727994,-0.100365509,-0.00615901,0.274070059,-0.12895949,-0.180609099,-0.436331699,-0.160028334,1
