,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
12:38.4,0.30186135,0.452709826,0.948256075,0.25240448,0.042713165,0.101156641,0.292192431,-0.012047192,0.61274344,0.225779674,0.484473578,0.38215852,0.6460707,-0.120348391,-0.134406709,0.12629539,0.08681454,-0.419857685,-0.48362949,-0.27667296,1
12:38.5,0.30186135,0.468721325,0.914850225,0.25240448,0.042713165,0.108562055,0.286235456,-0.012047192,0.61274344,0.286428818,0.485918304,0.38215852,0.6460707,-0.120381076,-0.145635433,0.12629539,0.08681454,-0.43186785,-0.469694205,-0.27667296,1
12:38.6,0.30186135,0.502475712,0.8704642,0.25240448,0.042713165,0.126558279,0.289430058,-0.012047192,0.61274344,0.353499481,0.482095894,0.38215852,0.6460707,-0.111519597,-0.148774688,0.12629539,0.08681454,-0.444653556,-0.453258706,-0.27667296,1
12:38.7,0.30186135,0.557846789,0.822700771,0.25240448,0.042713165,0.164120761,0.302352143,-0.012047192,0.61274344,0.444097428,0.450406928,0.38215852,0.6460707,-0.095062253,-0.141440058,0.12629539,0.08681454,-0.4536528,-0.431347483,-0.27667296,1
12:38.8,0.30186135,0.617608869,0.789010968,0.25240448,0.042713165,0.21323803,0.317995949,-0.012047192,0.61274344,0.52242521,0.434708087,0.38215852,0.6460707,-0.074935679,-0.124081112,0.12629539,0.08681454,-0.453197217,-0.40992061,-0.27667296,1
12:38.9,0.30186135,0.668583,0.7696891,0.25240448,0.042713165,0.2604791,0.33108845,-0.012047192,0.61274344,0.5729995,0.44830105,0.38215852,0.6460707,-0.055964906,-0.10384877,0.12629539,0.08681454,-0.44689262,-0.39254037,-0.27667296,1
12:39.0,0.30186135,0.743946933,0.76691145,0.25240448,0.042713165,0.34409027,0.348189792,-0.012047192,0.61274344,0.604388667,0.462551243,0.38215852,0.6460707,-0.017122732,-0.060771432,0.12629539,0.08681454,-0.418702621,-0.365681784,-0.27667296,1
12:39.1,0.30186135,0.796563286,0.775402905,0.25240448,0.042713165,0.409370381,0.36063587,-0.012047192,0.61274344,0.624519982,0.464326028,0.38215852,0.6460707,0.020864825,-0.027140419,0.12629539,0.08681454,-0.387035397,-0.34103665,-0.27667296,1
12:39.2,0.30186135,0.828188609,0.783864522,0.25240448,0.042713165,0.454495629,0.367721224,-0.012047192,0.61274344,0.638912815,0.46463445,0.38215852,0.6460707,0.064354555,-0.007858743,0.12629539,0.08681454,-0.347781444,-0.309602358,-0.27667296,1
12:39.3,0.30186135,0.835439176,0.793345986,0.25240448,0.042713165,0.47313288,0.368207365,-0.012047192,0.61274344,0.6385322,0.470277181,0.38215852,0.6460707,0.103021392,-0.002211781,0.12629539,0.08681454,-0.309154545,-0.279310957,-0.27667296,1
12:39.4,0.30186135,0.82851556,0.807379134,0.25240448,0.042713165,0.474560704,0.370902156,-0.012047192,0.61274344,0.6385322,0.483023734,0.38215852,0.6460707,0.128504634,0.001962746,0.12629539,0.08681454,-0.280239695,-0.2616341,-0.27667296,1
12:39.5,0.30186135,0.814003712,0.826927329,0.25240448,0.042713165,0.467398248,0.381054179,-0.012047192,0.61274344,0.6385322,0.491352282,0.38215852,0.6460707,0.145444307,0.011681222,0.12629539,0.08681454,-0.258510108,-0.2555214,-0.27667296,1
12:39.6,0.30186135,0.797049108,0.846781166,0.25240448,0.042713165,0.457062177,0.394265668,-0.012047192,0.61274344,0.6387218,0.49125478,0.38215852,0.6460707,0.154496395,0.024739914,0.12629539,0.08681454,-0.245264295,-0.258011483,-0.27667296,1
12:39.7,0.30186135,0.77676475,0.8685395,0.25240448,0.042713165,0.44456115,0.40882355,-0.012047192,0.61274344,0.6397962,0.49125478,0.38215852,0.6460707,0.1601313,0.04115037,0.12629539,0.08681454,-0.2353238,-0.26538825,-0.27667296,1
12:39.8,1.271668493,0.757317474,0.886447944,0.25240448,0.95947483,0.436467244,0.425700408,-0.012047192,0.814037225,0.646275691,0.49125478,0.38215852,0.698480861,0.168516845,0.058931851,0.12629539,0.309644952,-0.223119679,-0.27176943,-0.27667296,1
12:39.9,1.415976978,0.749691903,0.899821801,0.25240448,1.094644672,0.438529266,0.448436027,-0.012047192,0.83233666,0.662987873,0.49125478,0.38215852,0.697438173,0.180963634,0.071437971,0.12629539,0.268901046,-0.207921322,-0.274420045,-0.27667296,1
12:40.0,1.4225888,0.7505301,0.90497124,0.25240448,1.1034751,0.4417579,0.4606964,-0.012047192,0.83233666,0.670625,0.49125478,0.38215852,0.6943726,0.18673508,0.07445404,0.12629539,0.24273747,-0.20123258,-0.27527872,-0.27667296,1
12:40.1,1.421468461,0.742469059,0.916036606,1.224791693,1.09669213,0.435995027,0.47944936,0.848602014,0.83233666,0.672288321,0.493653375,0.916464216,0.676852752,0.19016219,0.074174916,0.496339253,0.200397906,-0.193539459,-0.282662365,0.069671136,1
12:40.2,1.410621163,0.705832215,0.923210326,1.2324682,1.069867,0.408054929,0.485397259,0.8456513,0.83233666,0.6721219,0.49151833,0.9395372,0.656854604,0.183613501,0.067138336,0.4708742,0.170367762,-0.191735581,-0.293869687,0.05373709,1
12:40.3,1.390760206,0.61493893,0.92038954,1.2324682,1.038184411,0.342973436,0.484815957,0.8456513,0.830494663,0.664660783,0.488971104,0.9395372,0.640875842,0.166279849,0.051003106,0.4708742,0.136113136,-0.196011763,-0.305884553,0.05373709,1
12:40.4,1.382917525,0.528601175,0.914969728,1.2324682,1.026550725,0.282654267,0.486473277,0.8456513,0.82843596,0.642318935,0.477217245,0.9395372,0.63433885,0.151617537,0.037977844,0.4708742,0.105597775,-0.200625588,-0.311428835,0.05373709,1
12:40.5,1.370669471,0.419696528,0.908218984,1.229898929,1.009548958,0.207026272,0.490646137,0.842446483,0.82589644,0.594291213,0.449653408,0.934181975,0.634435377,0.134568575,0.024490971,0.464416,0.089159894,-0.205705844,-0.315251015,0.051591137,1
12:40.6,1.340712636,0.235688546,0.895339862,1.15571147,0.969476124,0.074657691,0.494372386,0.755592233,0.76748747,0.468356613,0.405974377,0.8110118,0.635458782,0.104762407,0.013283802,0.312977046,0.103665656,-0.210540942,-0.32567273,-0.000109998,1
12:40.7,1.294713967,0.097168491,0.88499485,1.091280767,0.927737267,-0.02764449,0.491660053,0.700179967,0.76748747,0.3154509,0.395936073,0.8110118,0.6349428,0.075334605,0.015722547,0.29721366,0.135356753,-0.213719737,-0.3489102,-0.012578261,1
12:40.8,1.2685889,0.03179474,0.871367534,1.0567583,0.9047144,-0.07943852,0.485566862,0.6715021,0.76748747,0.225527467,0.38948891,0.8110118,0.6287762,0.052438804,0.023878826,0.2838141,0.1454406,-0.218351033,-0.377561545,-0.02286338,1
12:40.9,1.2685889,0.010453319,0.839116338,1.0567583,0.9047144,-0.104363961,0.471367637,0.6715021,0.76748747,0.20257518,0.385324843,0.8110118,0.6287762,0.033991135,0.032313366,0.2838141,0.1454406,-0.22605879,-0.411362001,-0.02286338,1
12:41.0,1.2685889,0.008636807,0.782276745,1.0567583,0.9047144,-0.120287794,0.444303538,0.6715021,0.76748747,0.20257518,0.378618774,0.8110118,0.6287762,0.026128782,0.033166488,0.2838141,0.1454406,-0.2318659,-0.437140663,-0.02286338,1
12:41.1,1.268463671,0.015023607,0.701148558,1.0567583,0.903834728,-0.137037096,0.405810862,0.6715021,0.767930062,0.202669366,0.337943426,0.8110118,0.628692731,0.02779027,0.02450612,0.2838141,0.146110389,-0.230941061,-0.452044395,-0.02286338,1
12:41.2,1.2655834,0.04059789,0.6053397,1.0567583,0.88360226,-0.14605531,0.3660807,0.6715021,0.77810967,0.20483565,0.2584436,0.8110118,0.62677294,0.034719475,0.009019073,0.2838141,0.16151553,-0.22370414,-0.45970833,-0.02286338,1
12:41.3,1.203722517,0.096874482,0.5434273,1.0567583,0.780145051,-0.115846203,0.347768395,0.6715021,0.724240773,0.237740518,0.269502542,0.8110118,0.628982437,0.041596918,-0.00272569,0.2838141,0.189148328,-0.217741003,-0.463245169,-0.02286338,1
12:41.4,1.176447126,0.157272247,0.529399176,0.987327785,0.711849568,-0.053253116,0.351594243,0.62309563,0.696422926,0.28777965,0.383471105,0.774391244,0.625378961,0.048017937,-0.000719192,0.268601072,0.214020674,-0.21666053,-0.461018203,-0.030536951,1
12:41.5,1.1585919,0.28650893,0.541913765,0.849951437,0.603732814,0.093650764,0.375573432,0.507751095,0.691149724,0.390294067,0.542075645,0.66251371,0.618908385,0.063149944,0.024976377,0.237688634,0.262207824,-0.217479438,-0.444383342,-0.059610878,1
12:41.6,1.122117557,0.401916512,0.582536839,0.7237711,0.513876348,0.203294268,0.395359625,0.38844472,0.682405838,0.435788471,0.565489861,0.5134152,0.623186386,0.079823111,0.05895825,0.22306699,0.287299498,-0.2153096,-0.420574,-0.08189764,1
12:41.7,1.0917897,0.50651103,0.6337155,0.7237711,0.458632,0.28969967,0.40582958,0.38844472,0.6769039,0.48892173,0.5792032,0.5134152,0.6331521,0.098981954,0.08302875,0.22306699,0.31043965,-0.21139252,-0.40263733,-0.08189764,1
12:41.8,1.085310609,0.602040401,0.691639742,0.7237711,0.448910455,0.368310026,0.406360012,0.38844472,0.675177264,0.553653124,0.591202102,0.5134152,0.641510055,0.122014459,0.092954447,0.22306699,0.328516582,-0.208551262,-0.396044088,-0.08189764,1
12:41.9,1.160012163,0.745110179,0.780057071,0.7237711,0.707601028,0.49191867,0.396266288,0.38844472,0.893474302,0.643994667,0.602129114,0.5134152,0.649975042,0.163590642,0.095735434,0.22306699,0.343809975,-0.207319255,-0.398484081,-0.08189764,1
12:42.0,1.230664388,0.827712665,0.82810925,0.7237711,0.855322963,0.565901969,0.378980106,0.38844472,0.908019263,0.686988931,0.60243726,0.5134152,0.649400013,0.192566535,0.088868942,0.22306699,0.333958338,-0.211821401,-0.410604562,-0.08189764,1
12:42.1,1.292101617,0.87762385,0.8553391,0.7237711,0.937094271,0.612556686,0.362012982,0.38844472,0.905956485,0.692763258,0.60243726,0.5134152,0.646378589,0.212333711,0.081688799,0.22306699,0.311977758,-0.222097345,-0.423585305,-0.08189764,1
12:42.2,1.349517525,0.906261174,0.8695517,0.7237711,0.993816335,0.637948282,0.352512702,0.38844472,0.90087137,0.6927803,0.60243726,0.5134152,0.644579745,0.224709013,0.076739485,0.22306699,0.301011693,-0.240440513,-0.430243443,-0.08189764,1
12:42.3,1.4098456,0.9169454,0.87523335,0.7237711,1.0487226,0.64678514,0.35630137,0.38844472,0.8998206,0.6927803,0.60243726,0.5134152,0.6574683,0.2302505,0.07500903,0.22306699,0.30288795,-0.26091036,-0.42440683,-0.08189764,1
12:42.4,1.4098456,0.917546433,0.876760698,0.7237711,1.0487226,0.647605635,0.362447255,0.38844472,0.8998206,0.696735583,0.60243726,0.5134152,0.6574683,0.230304439,0.074592992,0.22306699,0.30288795,-0.269326668,-0.415915474,-0.08189764,1
12:42.5,1.4098456,0.917388549,0.880044697,0.7237711,1.0487226,0.648158833,0.373200401,0.38844472,0.8998206,0.7053118,0.60243726,0.5134152,0.6574683,0.227493129,0.073557323,0.22306699,0.30288795,-0.285620202,-0.398726323,-0.08189764,1
12:42.6,1.4098456,0.915682215,0.881650025,0.7237711,1.0487226,0.646972625,0.377817698,0.38844472,0.8998206,0.709881323,0.60243726,0.5134152,0.6574683,0.219129388,0.07240964,0.22306699,0.30288795,-0.303412177,-0.3841714,-0.08189764,1
12:42.7,1.390696081,0.912881712,0.8795337,0.7237711,1.042259856,0.644685787,0.374758274,0.38844472,0.903910297,0.71041924,0.60243726,0.5134152,0.655171279,0.210799397,0.071014867,0.22306699,0.287130221,-0.317175005,-0.375998742,-0.08189764,1
12:42.8,1.328548,0.902958538,0.868474775,0.7237711,1.020647425,0.634990855,0.35748878,0.38844472,0.912859333,0.71041924,0.60243726,0.5134152,0.647996606,0.195574535,0.065591555,0.22306699,0.245370153,-0.33543425,-0.364007644,-0.08189764,1
12:42.9,1.25864945,0.887709625,0.851703106,0.7237711,0.997115513,0.616253548,0.326740089,0.38844472,0.912999213,0.71041924,0.60243726,0.5134152,0.638422131,0.179750638,0.054226456,0.22306699,0.20650111,-0.342766808,-0.355840305,-0.08189764,1
12:43.0,1.166827592,0.863967345,0.829533714,0.517627273,0.96979819,0.58688453,0.278405192,0.206271544,0.908597865,0.71041924,0.587492623,0.195798864,0.62275919,0.159079555,0.034165104,0.167484737,0.160861437,-0.344357588,-0.351765298,-0.070013571,1
12:43.1,1.089825713,0.829433102,0.800355412,0.315039195,0.932434719,0.551246547,0.216411759,0.057013181,0.90590847,0.71041924,0.524931035,-0.063062584,0.602116338,0.134583134,0.00647263,0.141951491,0.133658139,-0.343859035,-0.353134243,-0.083259778,1
12:43.2,1.041480488,0.780411488,0.7589158,0.26205465,0.890043238,0.511943935,0.151202296,0.069813016,0.90590847,0.71041924,0.442363225,-0.034417049,0.581090625,0.108042745,-0.023954431,0.178570035,0.126686533,-0.3453596,-0.357998881,-0.122598211,1
12:43.3,1.0109023,0.685361454,0.686566528,0.22921115,0.8644703,0.445817613,0.089178384,0.08151786,0.90590847,0.700840263,0.386279724,-0.006156438,0.5680695,0.072226342,-0.053474615,0.19725661,0.12006252,-0.352832455,-0.361781009,-0.14226447,1
12:43.4,0.933518867,0.551877313,0.569737263,0.22921115,0.765205274,0.330325707,0.046151616,0.08151786,0.864750925,0.655646968,0.341119678,-0.006156438,0.555600779,0.031066,-0.066646615,0.19725661,0.100216335,-0.363295502,-0.35592623,-0.14226447,1
12:43.5,0.733558852,0.367254261,0.404219221,0.22921115,0.529515607,0.182560593,0.006965417,0.08151786,0.756526898,0.557115922,0.313882607,-0.006156438,0.525606617,-0.015777879,-0.069034952,0.19725661,0.07882826,-0.365323315,-0.343060501,-0.14226447,1
12:43.6,0.13120358,0.11106044,0.1945376,0.22921115,0.058267612,-0.000962592,-0.03539625,0.08151786,0.3822684,0.36633882,0.30138904,-0.006156438,0.47447732,-0.06585954,-0.072651476,0.19725661,0.06855504,-0.35883546,-0.32592544,-0.14226447,1
12:43.7,0.13120358,0.02574392,0.13365032,0.22921115,0.058267612,-0.044374118,-0.048828419,0.08151786,0.3822684,0.276468559,0.290198637,-0.006156438,0.47447732,-0.078174545,-0.079301004,0.19725661,0.06855504,-0.353413433,-0.320572811,-0.14226447,1
12:43.8,0.13120358,-0.115266404,0.034616026,0.22921115,0.058267612,-0.109022954,-0.083042736,0.08151786,0.3822684,0.107709404,0.255844206,-0.006156438,0.47447732,-0.101395919,-0.10133032,0.19725661,0.06855504,-0.340344688,-0.311229012,-0.14226447,1
12:43.9,0.13120358,-0.15526211,0.006898899,0.22921115,0.058267612,-0.128004365,-0.12989964,0.08151786,0.3822684,-0.017338406,0.177803821,-0.006156438,0.47447732,-0.11712706,-0.132247099,0.19725661,0.06855504,-0.328598613,-0.307507702,-0.14226447,1
12:44.0,0.13120358,-0.134321243,0.005154121,0.22921115,0.058267612,-0.128505495,-0.171018577,0.08151786,0.3822684,-0.066044074,0.055970795,-0.006156438,0.47447732,-0.122764942,-0.149802552,0.19725661,0.06855504,-0.323636445,-0.305445961,-0.14226447,1
12:44.1,0.13120358,-0.097915835,0.013121726,0.22921115,0.058267612,-0.116950676,-0.211905685,0.08151786,0.3822684,-0.117705681,-0.072061521,-0.006156438,0.47447732,-0.120072319,-0.155896456,0.19725661,0.06855504,-0.322361715,-0.300085369,-0.14226447,1
12:44.2,0.082898893,-0.05401246,0.029775065,0.172773865,0.052563847,-0.092374662,-0.254940345,0.056782858,0.378751846,-0.193768977,-0.168870581,-0.090917707,0.462835078,-0.108996801,-0.151548579,0.214438526,0.071543025,-0.324436158,-0.292572535,-0.171001783,1
12:44.3,-0.005778317,-0.00186704,0.049067959,0.07040003,0.052224467,-0.056228576,-0.304341336,0.040270492,0.37083983,-0.280903708,-0.226787962,-0.191274008,0.438366861,-0.091428663,-0.14120862,0.246523885,0.077480353,-0.329343831,-0.2886077,-0.230677172,1
12:44.4,-0.062273968,0.075544101,0.060058407,0.005850055,0.057527147,-0.000211787,-0.3362573,0.04549088,0.36500582,-0.196399156,-0.24925642,-0.22511564,0.42109212,-0.062135745,-0.13402313,0.26726103,0.08150921,-0.339955374,-0.28863955,-0.27246532,1
12:44.5,-0.062273968,0.200174631,0.060058407,0.005850055,0.057527147,0.001744554,-0.3362573,0.04549088,0.36500582,-0.111894604,-0.24925642,-0.22511564,0.42109212,-0.009342241,-0.13402313,0.26726103,0.08150921,-0.35139196,-0.28863955,-0.27246532,1
12:44.6,-0.062273968,0.286992975,0.060058407,0.005850055,0.057527147,-0.048746444,-0.3362573,0.04549088,0.36500582,-0.046258111,-0.24925642,-0.22511564,0.42109212,0.024410628,-0.13402313,0.26726103,0.08150921,-0.354278825,-0.28863955,-0.27246532,1
12:44.7,-0.062273968,0.34323198,0.060058407,0.005850055,0.057527147,-0.135089203,-0.3362573,0.04549088,0.36500582,-0.045101896,-0.24925642,-0.22511564,0.42109212,0.047176328,-0.13402313,0.26726103,0.08150921,-0.347431886,-0.28863955,-0.27246532,1
12:44.8,-0.062273968,0.364253976,0.060058407,0.005850055,0.057527147,-0.250541144,-0.3362573,0.04549088,0.36500582,-0.041856505,-0.24925642,-0.22511564,0.42109212,0.062283377,-0.13402313,0.26726103,0.08150921,-0.331040158,-0.28863955,-0.27246532,1
12:44.9,-0.062273968,0.269407732,0.258316661,0.005850055,0.057527147,-0.36701843,-0.010114936,0.04549088,0.36500582,-0.030519856,-0.070063936,-0.22511564,0.42109212,0.071189521,-0.001859088,0.26726103,0.08150921,-0.31011088,-0.322354958,-0.27246532,1
12:45.0,-0.062273968,0.152658156,0.478368919,0.005850055,0.057527147,-0.404892765,0.360924937,0.04549088,0.36500582,0.00461179,0.141709,-0.22511564,0.42109212,0.078984658,0.1506248,0.26726103,0.08150921,-0.298547315,-0.366948364,-0.27246532,1
12:45.1,-0.062273968,0.168591757,0.453679781,0.005850055,0.057527147,-0.341046256,0.327211382,0.04549088,0.36500582,0.098399825,0.163254409,-0.22511564,0.42109212,0.091269848,0.146835257,0.26726103,0.08150921,-0.297940348,-0.370193877,-0.27246532,1
12:45.2,-0.062273968,0.215985523,0.497916028,0.005850055,0.057527147,-0.312236814,0.326594761,0.04549088,0.36500582,0.191791002,0.310662977,-0.22511564,0.42109212,0.106777678,0.164021714,0.26726103,0.08150921,-0.283422917,-0.348940878,-0.27246532,1
12:45.3,-0.062273968,0.242819918,0.576212928,0.005850055,0.057527147,-0.316343691,0.354263054,0.04549088,0.36500582,0.248010531,0.480962378,-0.22511564,0.42109212,0.123910935,0.19029593,0.26726103,0.08150921,-0.264370174,-0.328213383,-0.27246532,1
12:45.4,-0.062273968,0.24889601,0.661834469,0.005850055,0.057527147,-0.335129094,0.391996619,0.04549088,0.36500582,0.28283665,0.586963642,-0.22511564,0.42109212,0.139157798,0.218958526,0.26726103,0.08150921,-0.247400499,-0.314611783,-0.27246532,1
12:45.5,-0.062273968,0.235970813,0.737847769,0.005850055,0.057527147,-0.360915473,0.424361236,0.04549088,0.36500582,0.294658616,0.624604404,-0.22511564,0.42109212,0.147132555,0.241321659,0.26726103,0.08150921,-0.238407889,-0.30813029,-0.27246532,1
12:45.6,-0.062273968,0.213454044,0.800806225,0.005850055,0.057527147,-0.388042892,0.445768325,0.04549088,0.36500582,0.29599175,0.634341086,-0.22511564,0.42109212,0.147419369,0.252216333,0.26726103,0.08150921,-0.23730306,-0.302314815,-0.27246532,1
12:45.7,-0.062273968,0.186110594,0.8671385,0.005850055,0.057527147,-0.420273575,0.465317219,0.04549088,0.36500582,0.296235409,0.63555723,-0.22511564,0.42109212,0.143529783,0.250435,0.26726103,0.08150921,-0.239209179,-0.287027007,-0.27246532,1
12:45.8,-0.062273968,0.174481228,0.8923342,0.005850055,0.057527147,-0.436000469,0.4734359,0.04549088,0.36500582,0.296765823,0.63555723,-0.22511564,0.42109212,0.142376846,0.2472299,0.26726103,0.08150921,-0.23901778,-0.27862674,-0.27246532,1
12:45.9,-0.062273968,0.158686834,0.8923342,0.005850055,0.057527147,-0.462599083,0.4734359,0.04549088,0.36500582,0.301229835,0.63555723,-0.22511564,0.42109212,0.145115948,0.2472299,0.26726103,0.08150921,-0.234527894,-0.27862674,-0.27246532,1
12:46.0,-0.062273968,0.141554521,0.8923342,0.005850055,0.057527147,-0.469047877,0.4734359,0.04549088,0.36500582,0.30704326,0.63555723,-0.22511564,0.42109212,0.151160008,0.2472299,0.26726103,0.08150921,-0.230377043,-0.27862674,-0.27246532,1
12:46.1,-0.062273968,0.117598561,0.88866562,0.005850055,0.057527147,-0.457034893,0.461922585,0.04549088,0.36500582,0.30926317,0.634652431,-0.22511564,0.42109212,0.15781272,0.242724187,0.26726103,0.08150921,-0.227805186,-0.275266684,-0.27246532,1
12:46.2,-0.062273968,0.089980439,0.87983726,0.005850055,0.057527147,-0.434231762,0.435506124,0.04549088,0.36500582,0.30926317,0.6330439,-0.22511564,0.42109212,0.163084048,0.230774245,0.26726103,0.08150921,-0.226250112,-0.266444767,-0.27246532,1
12:46.3,-0.062273968,0.071288037,0.873757046,0.005850055,0.057527147,-0.414868725,0.421651351,0.04549088,0.36500582,0.30926317,0.6330439,-0.22511564,0.42109212,0.164018535,0.220984986,0.26726103,0.08150921,-0.22246731,-0.259787115,-0.27246532,1
12:46.4,-0.062273968,0.06411356,0.86957115,0.005850055,0.057527147,-0.40650928,0.4152909,0.04549088,0.36500582,0.30926317,0.6330439,-0.22511564,0.42109212,0.16209604,0.21528405,0.26726103,0.08150921,-0.21734975,-0.25668538,-0.27246532,1
12:46.5,-0.062273968,0.053939784,0.862874375,0.005850055,0.057527147,-0.415391455,0.408175551,0.04549088,0.36500582,0.309538014,0.6330439,-0.22511564,0.42109212,0.156074981,0.208210268,0.26726103,0.08150921,-0.207275275,-0.256644059,-0.27246532,1
12:46.6,-0.062273968,0.02200307,0.85438747,0.005850055,0.057527147,-0.443277804,0.398475913,0.04549088,0.36500582,0.312056826,0.6330439,-0.22511564,0.42109212,0.146564916,0.195869985,0.26726103,0.08150921,-0.19301649,-0.262308375,-0.27246532,1
12:46.7,-0.062273968,-0.02744881,0.84361243,0.005850055,0.057527147,-0.4699618,0.38851145,0.04549088,0.36500582,0.30045393,0.6330439,-0.22511564,0.42109212,0.13702857,0.17963095,0.26726103,0.08150921,-0.18252137,-0.27877533,-0.27246532,1
12:46.8,-0.062273968,-0.061993564,0.81883958,0.005850055,0.057527147,-0.467673894,0.367511894,0.04549088,0.36500582,0.276434445,0.6330439,-0.22511564,0.42109212,0.127643976,0.154669807,0.26726103,0.08150921,-0.174559374,-0.305166268,-0.27246532,1
12:46.9,-0.062273968,-0.012924422,0.777947113,0.005850055,0.057527147,-0.41282469,0.330031684,0.04549088,0.36500582,0.225847996,0.628441339,-0.22511564,0.42109212,0.126025283,0.121550799,0.26726103,0.08150921,-0.167399838,-0.331792151,-0.27246532,1
12:47.0,0.658380173,0.123209613,0.722491867,0.811072387,0.527127468,-0.319269932,0.280155346,0.509071627,0.910412283,0.172625179,0.593154802,0.85808215,0.683569425,0.137976927,0.082828716,0.517036352,0.223517379,-0.158360937,-0.353904324,-0.041915442,1
12:47.1,0.92756531,0.304335842,0.642694314,1.126303197,0.739680045,-0.203274486,0.217160223,0.722738156,1.131839228,0.135099659,0.547299472,1.192747644,0.783974829,0.165819738,0.039184686,0.659681914,0.30229094,-0.1448934,-0.380688164,0.012643216,1
12:47.2,0.988056563,0.453553044,0.536652644,1.214975588,0.808033026,-0.108375986,0.145113069,0.789990033,1.1588837,0.096990138,0.474261514,1.2049478,0.801138761,0.195362085,0.003125042,0.71366165,0.326618104,-0.131204356,-0.421862885,0.020706539,1
12:47.3,0.99211913,0.51876366,0.38747934,1.2344632,0.8107881,-0.064862184,0.054845855,0.7910189,1.1588837,0.04772387,0.122183576,1.2049478,0.78561884,0.20650133,-0.01827536,0.7109856,0.321687,-0.12455934,-0.478006,0.042256076,1
12:47.4,0.99211913,0.545785536,0.399922254,1.2344632,0.8107881,-0.043028647,0.039865081,0.7910189,1.1588837,-0.01681268,0.122948474,1.2049478,0.78561884,0.20237236,-0.023017466,0.7109856,0.321687,-0.123379206,-0.487570876,0.042256076,1
