,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
41:38.0,0.64163405,0.735462728,0.402767919,0.45567557,0.48948884,-0.043983187,0.440239183,0.7466181,0.56903577,0.2536798,-0.153216081,0.7391996,0.58049375,-0.085052588,-0.157302674,0.15948068,0.19481453,-0.489559263,-0.42030875,-0.008059161,1
41:38.1,0.64163405,0.751277638,0.423046423,0.45567557,0.48948884,-0.063715762,0.474238673,0.7466181,0.56903577,0.253266508,-0.167396137,0.7391996,0.58049375,-0.089199877,-0.201003598,0.15948068,0.19481453,-0.515533824,-0.420205744,-0.008059161,1
41:38.2,0.64163405,0.76997019,0.444223325,0.45567557,0.48948884,-0.078317161,0.509522731,0.7466181,0.56903577,0.248600414,-0.181603113,0.7391996,0.58049375,-0.093602128,-0.240076753,0.15948068,0.19481453,-0.548005013,-0.415682453,-0.008059161,1
41:38.3,0.64163405,0.802868227,0.461062308,0.45567557,0.48948884,-0.077269188,0.545165917,0.7466181,0.56903577,0.235084507,-0.193632518,0.7391996,0.58049375,-0.091654619,-0.256527751,0.15948068,0.19481453,-0.590693083,-0.401605225,-0.008059161,1
41:38.4,0.64163405,0.853044733,0.445271283,0.45567557,0.48948884,-0.049126371,0.55015606,0.7466181,0.56903577,0.220863164,-0.215710433,0.7391996,0.58049375,-0.077990274,-0.227607534,0.15948068,0.19481453,-0.635023844,-0.375665826,-0.008059161,1
41:38.5,0.64163405,0.901260542,0.4402587,0.45567557,0.48948884,-0.013293847,0.5487157,0.7466181,0.56903577,0.21870242,-0.22044165,0.7391996,0.58049375,-0.063190054,-0.22034414,0.15948068,0.19481453,-0.667136853,-0.37064457,-0.008059161,1
41:38.6,0.64163405,0.957366619,0.4402587,0.45567557,0.48948884,0.031233984,0.5487157,0.7466181,0.56903577,0.21870242,-0.22044165,0.7391996,0.58049375,-0.04858952,-0.22034414,0.15948068,0.19481453,-0.697482188,-0.37064457,-0.008059161,1
41:38.7,0.64163405,1.022334081,0.4402587,0.45567557,0.48948884,0.084470327,0.5487157,0.7466181,0.56903577,0.21870242,-0.22044165,0.7391996,0.58049375,-0.037866309,-0.22034414,0.15948068,0.19481453,-0.697042802,-0.37064457,-0.008059161,1
41:38.8,0.64163405,1.098683729,0.4402587,0.45567557,0.48948884,0.148369643,0.5487157,0.7466181,0.56903577,0.217156755,-0.22044165,0.7391996,0.58049375,-0.035087822,-0.22034414,0.15948068,0.19481453,-0.696603416,-0.37064457,-0.008059161,1
41:38.9,0.64163405,1.1480294,0.4402587,0.45567557,0.48948884,0.19004406,0.5487157,0.7466181,0.56903577,0.21533006,-0.22044165,0.7391996,0.58049375,-0.036701664,-0.22034414,0.15948068,0.19481453,-0.69616403,-0.37064457,-0.008059161,1
41:39.0,1.23975211,1.1480294,0.4402587,0.45567557,0.576519971,0.19004406,0.5487157,0.7466181,0.722030127,0.21533006,-0.22044165,0.7391996,0.616621286,-0.036701664,-0.22034414,0.15948068,0.171249622,-0.695724644,-0.37064457,-0.008059161,1
41:39.1,1.3687021,1.1480294,0.4402587,0.45567557,0.572782384,0.19004406,0.5487157,0.7466181,0.792855576,0.21533006,-0.22044165,0.7391996,0.652748823,-0.036701664,-0.22034414,0.15948068,0.165908898,-0.695285258,-0.37064457,-0.008059161,1
41:39.2,1.32608085,1.1480294,0.4402587,0.441079995,0.546640623,0.19004406,0.5487157,0.4018516,0.84316106,0.21533006,-0.22044165,0.5542041,0.688876359,-0.036701664,-0.22034414,0.405359349,0.164382938,-0.694845873,-0.37064457,0.152416558,1
41:39.3,1.2822687,1.1480294,0.4402587,0.43232265,0.526931702,0.19004406,0.5487157,0.1949917,0.879156341,0.21533006,-0.22044165,0.4432068,0.725003895,-0.036701664,-0.22034414,0.55288655,0.156701862,-0.694406487,-0.37064457,0.24870199,1
41:39.4,1.242491646,1.1480294,0.4402587,0.43232265,0.506600315,0.19004406,0.5487157,0.1949917,0.890876245,0.21533006,-0.22044165,0.4432068,0.761131432,-0.036701664,-0.22034414,0.55288655,0.141482693,-0.693967101,-0.37064457,0.24870199,1
41:39.5,1.208210838,1.1480294,0.4402587,0.43232265,0.480952942,0.19004406,0.5487157,0.1949917,0.891364,0.21533006,-0.22044165,0.4432068,0.797258968,-0.036701664,-0.22034414,0.55288655,0.121437244,-0.693527715,-0.37064457,0.24870199,1
41:39.6,1.179064583,1.1480294,0.4402587,0.424186302,0.450645321,0.19004406,0.5487157,0.176602029,0.891364,0.21533006,-0.22044165,0.4432068,0.833386504,-0.036701664,-0.22034414,0.542032948,0.101976459,-0.693088329,-0.37064457,0.236556512,1
41:39.7,1.150672836,1.1480294,0.4402587,0.391755031,0.416759366,0.19004406,0.5487157,0.113704833,0.891364,0.21533006,-0.22044165,0.4432068,0.798212012,-0.036701664,-0.22034414,0.507811961,0.086121979,-0.692648943,-0.37064457,0.19737969,1
41:39.8,1.1291361,1.070322807,0.45484155,0.359832099,0.391896403,0.152846916,0.448126863,0.068547787,0.891364,0.185564247,-0.189092887,0.444375035,0.774706028,-0.035154906,-0.201463627,0.489616871,0.077595338,-0.692209557,-0.401608125,0.174212508,1
41:39.9,1.106102175,0.627402923,0.533822207,0.329199368,0.366635205,-0.060640112,-0.122185383,0.029501788,0.891364,0.016997347,-0.010718392,0.452355907,0.754902117,-0.02641057,-0.095409551,0.480607008,0.07010478,-0.410293523,-0.576983625,0.158419014,1
41:40.0,1.074229203,0.555003381,0.428750374,0.289960758,0.33096254,-0.135670314,-0.130050534,-0.006329782,0.891364,0.027430871,0.012911712,0.491401461,0.734004581,-0.031534799,-0.120055378,0.483057478,0.055645495,-0.373029934,-0.569242733,0.150060619,1
41:40.1,1.047151288,0.51356675,0.361887161,0.263392675,0.301431334,-0.174807339,-0.133801062,-0.019142586,0.892265913,0.060049519,0.032333087,0.51175851,0.719296163,-0.049271026,-0.124817871,0.487072608,0.042530168,-0.364243533,-0.546132025,0.146309386,1
41:40.2,1.016226738,0.485626757,0.318803751,0.249815139,0.264010825,-0.197260568,-0.1390693,-0.016704705,0.884380963,0.091744645,0.04070973,0.521681304,0.699472217,-0.064757323,-0.117622431,0.48654211,0.032231331,-0.374307176,-0.522125971,0.141695728,1
41:40.3,0.959887202,0.461743884,0.289545165,0.242425358,0.196978328,-0.213143305,-0.138170999,-0.007127655,0.850492254,0.117444901,0.050869474,0.544361846,0.660304471,-0.073390583,-0.10897216,0.481289153,0.020251322,-0.394018263,-0.499651854,0.135221751,1
41:40.4,0.871283186,0.450261355,0.2814741,0.229257436,0.125829516,-0.214070419,-0.11718903,-0.000879665,0.806473108,0.148817613,0.072993375,0.581938044,0.614589159,-0.072656405,-0.106362626,0.471366392,0.004786583,-0.414597239,-0.4828686,0.125658556,1
41:40.5,0.7604199,0.486215663,0.2814741,0.174504146,0.063033152,-0.172979071,-0.11718903,-0.017257041,0.792983613,0.183715168,0.072993375,0.585372663,0.563866627,-0.066002595,-0.106362626,0.448974216,-0.014751738,-0.429568089,-0.4828686,0.103702388,1
41:40.6,0.623240349,0.690140499,0.2814741,0.132674132,0.048313125,0.087179168,-0.11718903,-0.024383841,0.787932486,0.419510036,0.072993375,0.562646133,0.499528975,-0.049438928,-0.106362626,0.427503075,-0.05218741,-0.437033087,-0.4828686,0.073639944,1
41:40.7,0.56765205,0.83812845,0.2814741,0.12439034,0.07820283,0.27357632,-0.11718903,-0.023104241,0.7932545,0.5843198,0.072993375,0.5530503,0.4715596,-0.037901606,-0.106362626,0.4194947,-0.075942986,-0.43812433,-0.4828686,0.057901636,1
41:40.8,0.534857889,0.83812845,0.2814741,0.141881725,0.204240405,0.27357632,-0.11718903,0.020545345,0.808892389,0.5843198,0.072993375,0.55027944,0.461710473,-0.037901606,-0.106362626,0.416277729,-0.106697854,-0.43812433,-0.4828686,0.041764311,1
41:40.9,0.522556648,0.83812845,0.2814741,0.167213309,0.341018236,0.27357632,-0.11718903,0.099455366,0.800360852,0.5843198,0.072993375,0.569429613,0.479515824,-0.037901606,-0.106362626,0.424721302,-0.117562666,-0.43812433,-0.4828686,0.045059922,1
41:41.0,0.51803042,0.835810686,0.243609146,0.183364956,0.434015526,0.272334326,-0.125178088,0.155392705,0.770531119,0.5843198,0.062451586,0.57476467,0.50922734,-0.037762453,-0.107106249,0.435783801,-0.104424724,-0.438363166,-0.482932255,0.054177478,1
41:41.1,0.511175728,0.820277201,-0.028854778,0.189985028,0.493791623,0.264803388,-0.180367672,0.18932203,0.7642939,0.5843198,-0.011729531,0.57476467,0.537990467,-0.036691873,-0.112587203,0.447782426,-0.077772935,-0.439892033,-0.482958938,0.066889338,1
41:41.2,0.5002339,0.836167,-0.19926742,0.17995766,0.52279514,0.2915528,-0.16348985,0.2189527,0.7642939,0.5843198,-0.020667091,0.57476467,0.5592164,-0.034472097,-0.11892583,0.46539873,-0.049301352,-0.43660334,-0.47332418,0.08421497,1
41:41.3,0.481416709,0.869839192,-0.209348799,0.172320836,0.531367681,0.329168668,-0.135989373,0.238297166,0.7642939,0.5843198,-0.020667091,0.57476467,0.57213112,-0.036992248,-0.123833417,0.478803226,-0.029201091,-0.437096556,-0.451697443,0.097537049,1
41:41.4,0.463408119,0.908500675,-0.170738276,0.169180225,0.538083538,0.370643091,-0.116139925,0.257182979,0.7642939,0.5843198,-0.020667091,0.57476467,0.580504604,-0.042939908,-0.11710517,0.484634761,-0.016149816,-0.45010895,-0.423768746,0.10519411,1
41:41.5,0.467890475,0.952152586,-0.119416773,0.181992653,0.561392679,0.417369042,-0.104805321,0.28391854,0.753220011,0.5843198,-0.025171644,0.579407874,0.586485748,-0.045492981,-0.098218919,0.484056971,-0.001763858,-0.479599326,-0.396065418,0.10963439,1
41:41.6,0.528025725,1.012784936,-0.107379116,0.227026047,0.618951872,0.481574168,-0.1025238,0.325230331,0.767283279,0.5843198,-0.026357053,0.592625515,0.589499359,-0.033904479,-0.093509816,0.481238061,0.021616627,-0.524597166,-0.38978967,0.114790599,1
41:41.7,0.629668496,1.088805413,-0.107379116,0.294335717,0.696199738,0.560507364,-0.1025238,0.368948296,0.854777827,0.5843198,-0.026357053,0.62084066,0.589940722,-0.005871111,-0.093509816,0.483503007,0.047758849,-0.559803688,-0.38978967,0.122479896,1
41:41.8,0.718402588,1.1708145,-0.107379116,0.356027352,0.754255623,0.64384013,-0.1025238,0.396259242,0.924548145,0.5843198,-0.026357053,0.63778729,0.594614757,0.02534597,-0.093509816,0.49322406,0.061167672,-0.5565811,-0.38978967,0.131046453,1
41:41.9,0.7829798,1.1708145,-0.107379116,0.40756366,0.7914187,0.64384013,-0.1025238,0.41183978,0.95187527,0.5843198,-0.026357053,0.6657033,0.60827494,0.02534597,-0.093509816,0.50340605,0.064144336,-0.5565811,-0.38978967,0.13988028,1
41:42.0,0.837298488,1.1708145,-0.107379116,0.456704185,0.814565898,0.64384013,-0.1025238,0.425091926,0.95187527,0.5843198,-0.026357053,0.680805538,0.626857805,0.02534597,-0.093509816,0.507869968,0.063163794,-0.5565811,-0.38978967,0.146807279,1
41:42.1,0.901327196,1.1708145,-0.107379116,0.518088643,0.838641152,0.64384013,-0.1025238,0.445704341,0.954381513,0.5843198,-0.026357053,0.684789454,0.643183982,0.02534597,-0.093509816,0.507323835,0.06544409,-0.5565811,-0.38978967,0.15087329,1
41:42.2,0.970857021,1.1708145,-0.107379116,0.585757805,0.862224831,0.64384013,-0.1025238,0.470108359,0.97381461,0.5843198,-0.026357053,0.69076195,0.649304158,0.02534597,-0.093509816,0.502360958,0.071868184,-0.5565811,-0.38978967,0.149799627,1
41:42.3,1.041612325,1.226890438,-0.107379116,0.657199044,0.877725031,0.857338049,-0.1025238,0.490396626,0.9865849,0.643393738,-0.026357053,0.703838206,0.6414543,0.03592187,-0.093509816,0.494127513,0.078349143,-0.392650581,-0.38978967,0.142826795,1
41:42.4,1.114239581,1.273000653,0.849425409,0.736626474,0.878381113,0.987572494,0.522541894,0.504263164,0.975149039,0.682764454,0.444709303,0.714555351,0.616965478,0.04818131,0.064270195,0.484047461,0.081082155,-0.297581527,-0.536060038,0.129869641,1
41:42.5,1.173321788,1.257665213,1.242881404,0.817057634,0.859539279,0.966646004,0.785489188,0.519523754,0.957222262,0.68449205,0.6519785,0.713969173,0.579994046,0.047887656,0.118215119,0.480414731,0.074587799,-0.284472215,-0.619460537,0.112799863,1
41:42.6,1.195842425,1.217378963,1.196577063,0.867267046,0.845984935,0.934672,0.762930787,0.544822264,0.958042451,0.68449205,0.6519785,0.727238225,0.564784996,0.039641742,0.106566264,0.489824974,0.066497006,-0.25649389,-0.628592504,0.101650318,1
41:42.7,1.216053492,1.2117531,1.1901332,0.917212011,0.854235925,0.9302401,0.7597832,0.577636248,0.95823145,0.68449205,0.6519785,0.770341712,0.559764214,0.03848174,0.10499828,0.505485731,0.054722306,-0.2525874,-0.6297788,0.093065657,1
41:42.8,1.244382817,1.2117531,1.1901332,0.965329238,0.879124375,0.9302401,0.7597832,0.609802769,0.958185454,0.68449205,0.6519785,0.792516502,0.560179825,0.03848174,0.10499828,0.526079319,0.040571293,-0.2525874,-0.6297788,0.086454019,1
41:42.9,1.277720933,1.214429096,1.1901332,1.001119525,0.909554995,0.932593325,0.7597832,0.626153988,0.957528783,0.691679298,0.6519785,0.795280062,0.562032833,0.038975371,0.10499828,0.547003715,0.029506778,-0.251703693,-0.6297788,0.081445191,1
41:43.0,1.2799573,1.275977,1.1901332,1.0234554,0.90243936,0.9867175,0.7597832,0.6222207,0.9540623,0.856986,0.6519785,0.79591537,0.5779082,0.05032888,0.10499828,0.56317145,0.03917647,-0.23137842,-0.6297788,0.0761651,1
41:43.1,1.274966831,1.319909809,1.1901332,1.035692588,0.883856612,1.020671688,0.7597832,0.625593812,0.951545121,0.879071214,0.6519785,0.79591537,0.584229476,0.063730221,0.10499828,0.566480092,0.039944034,-0.22621745,-0.6297788,0.070898522,1
41:43.2,1.255115225,1.388410725,1.1901332,1.0576041,0.8326596,1.065372025,0.7597832,0.630094558,0.94826908,0.894464892,0.6519785,0.79591537,0.59131192,0.091605527,0.10499828,0.570437655,0.03974638,-0.221712497,-0.6297788,0.058149691,1
41:43.3,1.227447604,1.4012246,1.1901332,1.065021625,0.777778315,1.0725282,0.7597832,0.61422239,0.955725769,0.89455914,0.6519785,0.888422673,0.584356561,0.09784085,0.10499828,0.576614333,0.044105168,-0.22138791,-0.6297788,0.054614709,1
41:43.4,1.206054421,1.4012246,1.1901332,1.065288254,0.743911038,1.0725282,0.7597832,0.600566227,0.941646973,0.89455914,0.6519785,0.917738938,0.562511325,0.09784085,0.10499828,0.582748208,0.053009523,-0.22138791,-0.6297788,0.06077119,1
41:43.5,1.185601892,1.420613586,1.190040919,1.060454242,0.722209391,1.087366844,0.760108764,0.590667143,0.8836068,0.89455914,0.651710118,0.917982892,0.522840324,0.104646191,0.105414337,0.593509243,0.063018032,-0.219216454,-0.630247706,0.077928438,1
41:43.6,1.1551859,1.4496363,1.1868111,1.0476044,0.69227886,1.1077144,0.7715035,0.5778933,0.8011737,0.89455914,0.64231676,0.91252613,0.47330874,0.11868322,0.11997634,0.6115526,0.06769461,-0.21241294,-0.64665943,0.10723639,1
41:43.7,1.111008267,1.463970858,1.166411442,1.028702617,0.63703103,1.115458213,0.766733549,0.56086065,0.774325225,0.894151302,0.608236127,0.91252613,0.446048048,0.126473838,0.112534585,0.626403796,0.065287516,-0.199870072,-0.6667904,0.133077963,1
41:43.8,1.051737637,1.430655825,1.098004513,1.00018285,0.57722615,1.083282088,0.751467148,0.542384988,0.74387991,0.893818946,0.60948352,0.91252613,0.442458913,0.133588796,0.077563002,0.635566575,0.075308159,-0.181667667,-0.671518285,0.157612529,1
41:43.9,0.970945436,1.399975575,1.04724375,0.963458996,0.516716177,1.052632496,0.718742121,0.524214083,0.667388486,0.893318103,0.575216054,0.91252613,0.447675201,0.142403806,0.039133096,0.635532182,0.086905705,-0.170039987,-0.674006217,0.180847609,1
41:44.0,0.881901844,1.382290475,1.046256446,0.923741329,0.470701897,1.031977733,0.690188903,0.501043487,0.617228137,0.89319813,0.544602458,0.911622368,0.454615375,0.15741923,0.022630786,0.625360691,0.098253897,-0.169659525,-0.666840713,0.202695566,1
41:44.1,0.799613803,1.38315625,1.1152936,0.890662975,0.441828179,1.026315763,0.715098303,0.46609525,0.584300575,0.89319813,0.566604675,0.910921255,0.451472756,0.180031098,0.036427329,0.616391975,0.104319776,-0.184219756,-0.654240448,0.21621215,1
41:44.2,0.7675199,1.373533525,1.187616804,0.852327304,0.43247125,1.012870871,0.778135192,0.416362883,0.5722354,0.89319813,0.646430893,0.907201428,0.44823402,0.192550016,0.071671659,0.603930823,0.10581561,-0.197840999,-0.640117482,0.224557582,1
41:44.3,0.7675199,1.358155571,1.239203229,0.807878665,0.43247125,0.993857165,0.843529293,0.360999525,0.5722354,0.89319813,0.723299763,0.874351395,0.44823402,0.193821776,0.105870079,0.586259021,0.10581561,-0.207589135,-0.624884608,0.232510523,1
41:44.4,0.7675199,1.347963145,1.275616464,0.760879023,0.43247125,0.97502729,0.888291387,0.31350064,0.5722354,0.894239114,0.753063711,0.79222065,0.44823402,0.188048245,0.121733862,0.563472609,0.10581561,-0.218125448,-0.608483636,0.244669,1
41:44.5,0.769808654,1.310430574,1.275074389,0.710753706,0.439518737,0.917995993,0.88445861,0.303200399,0.57088602,0.88457307,0.75325847,0.738945694,0.406210277,0.175211639,0.111260345,0.538532757,0.093036055,-0.229961757,-0.596124559,0.262763104,1
41:44.6,0.778927162,1.223887625,1.252331263,0.69689053,0.467602417,0.814816175,0.854725217,0.30431634,0.57031786,0.801621374,0.75325847,0.73294586,0.344565049,0.150626319,0.096857046,0.53203636,0.075349811,-0.227494975,-0.585996479,0.2678906,1
41:44.7,0.808079761,1.104036013,1.226106788,0.69689053,0.507953099,0.700793719,0.823398125,0.30431634,0.56232726,0.635064515,0.75325847,0.73294586,0.291854301,0.114007913,0.091026858,0.53203636,0.052906486,-0.212760614,-0.573482008,0.2678906,1
41:44.8,0.856099088,1.038070633,1.199863492,0.681307056,0.548450591,0.647568881,0.794769988,0.322113947,0.538667278,0.554956571,0.75325847,0.727829407,0.251521822,0.083438745,0.092297884,0.52068229,0.016136496,-0.19898078,-0.55436766,0.273628009,1
41:44.9,0.88363504,1.021848658,1.174823275,0.661131668,0.56748253,0.643283598,0.769456238,0.35267076,0.52270406,0.55744676,0.75325847,0.701124221,0.23496723,0.062471925,0.09514321,0.500777854,-0.006154706,-0.193591779,-0.526819183,0.280256334,1
41:45.0,0.88363504,1.014493812,1.152286787,0.650525125,0.56748253,0.647363115,0.7459394,0.380995842,0.52270406,0.56283895,0.75325847,0.66597319,0.23496723,0.046369856,0.094758284,0.477696075,-0.006154706,-0.196331468,-0.492807,0.280288235,1
41:45.1,0.88363504,1.015983619,1.127939683,0.640311514,0.56748253,0.660330055,0.71658826,0.406921284,0.52270406,0.569229772,0.75325847,0.629954136,0.23496723,0.033614033,0.089270784,0.436462418,-0.006154706,-0.20564966,-0.450826971,0.269746647,1
41:45.2,0.88363504,1.016010229,1.103646117,0.634672,0.56748253,0.670527179,0.68659031,0.4151904,0.52270406,0.5706573,0.75325847,0.6107104,0.23496723,0.025800175,0.084765645,0.41584206,-0.006154706,-0.216427143,-0.422228244,0.26339284,1
41:45.3,0.88363504,1.0145933,1.087174988,0.634672,0.56748253,0.672567488,0.659607139,0.4151904,0.52270406,0.564961525,0.75325847,0.6107104,0.23496723,0.013383035,0.0862411,0.41584206,-0.006154706,-0.22688599,-0.406052646,0.26339284,1
41:45.4,0.88363504,1.0137582,1.073754729,0.634672,0.56748253,0.674835225,0.645359032,0.4151904,0.52270406,0.558826784,0.755220154,0.6107104,0.23496723,-0.003486082,0.095524544,0.41584206,-0.006154706,-0.236428723,-0.391105915,0.26339284,1
41:45.5,0.88363504,1.023539156,1.074472311,0.634672,0.56748253,0.689758188,0.667440322,0.4151904,0.52270406,0.563712399,0.770322396,0.6107104,0.23496723,-0.025910576,0.115570529,0.41584206,-0.006154706,-0.243597256,-0.371496718,0.26339284,1
41:45.6,0.88363504,1.05143295,1.106855175,0.634672,0.56748253,0.724668757,0.726237213,0.4151904,0.52270406,0.640474125,0.819804818,0.6107104,0.23496723,-0.051908441,0.137594143,0.41584206,-0.006154706,-0.246841098,-0.347894705,0.26339284,1
41:45.7,0.88363504,1.056797046,1.107739783,0.634672,0.56748253,0.733031157,0.732136679,0.4151904,0.52270406,0.663586723,0.829405165,0.6107104,0.23496723,-0.066444868,0.140122044,0.41584206,-0.006154706,-0.246710373,-0.338661307,0.26339284,1
41:45.8,0.88363504,1.047346346,1.076847888,0.634672,0.56748253,0.72943836,0.699075304,0.4151904,0.52270406,0.660399831,0.814248544,0.6107104,0.23496723,-0.09315309,0.132571844,0.41584206,-0.006154706,-0.244108337,-0.327064351,0.26339284,1
41:45.9,0.88363504,1.019714725,1.021076717,0.634672,0.56748253,0.721923008,0.63901115,0.4151904,0.52270406,0.652823843,0.796727033,0.6107104,0.23496723,-0.126149169,0.125099136,0.41584206,-0.006154706,-0.238111722,-0.311348838,0.26339284,1
41:46.0,0.88363504,0.996382658,0.983963908,0.634672,0.56748253,0.723993895,0.606064001,0.4151904,0.52270406,0.636427471,0.795499952,0.6107104,0.23496723,-0.14481413,0.130990228,0.41584206,-0.006154706,-0.236902038,-0.294569556,0.26339284,1
41:46.1,0.88363504,0.990740419,0.976027147,0.634672,0.56748253,0.734411491,0.60841108,0.4151904,0.52270406,0.625060346,0.794405196,0.6107104,0.23496723,-0.14881231,0.142535314,0.41584206,-0.006154706,-0.246298746,-0.279505469,0.26339284,1
41:46.2,0.88363504,1.002638808,0.988319529,0.634672,0.56748253,0.754492267,0.633708758,0.4151904,0.52270406,0.6198877,0.792710775,0.6107104,0.23496723,-0.140651698,0.155214689,0.41584206,-0.006154706,-0.273582467,-0.260922197,0.26339284,1
41:46.3,0.88363504,1.030595671,1.015758783,0.634672,0.56748253,0.780039472,0.669418575,0.4151904,0.52270406,0.6198877,0.7917219,0.6107104,0.23496723,-0.120257988,0.161077209,0.41584206,-0.006154706,-0.311686553,-0.245698336,0.26339284,1
41:46.4,0.88363504,1.053109717,1.045256025,0.634672,0.56748253,0.790725404,0.701599138,0.4151904,0.52270406,0.6198877,0.7917219,0.6107104,0.23496723,-0.101846448,0.165997846,0.41584206,-0.006154706,-0.316956946,-0.243986366,0.26339284,1
41:46.5,0.88363504,1.061860175,1.064610625,0.634672,0.56748253,0.79072125,0.724300725,0.4151904,0.52270406,0.615138,0.7917219,0.6107104,0.23496723,-0.093072195,0.172152497,0.41584206,-0.006154706,-0.312849095,-0.248312447,0.26339284,1
41:46.6,0.88363504,1.067597304,1.094914663,0.634672,0.56748253,0.782803529,0.763301925,0.4151904,0.52270406,0.599760758,0.7917219,0.6107104,0.23496723,-0.084158651,0.186484065,0.41584206,-0.006154706,-0.301862663,-0.261744745,0.26339284,1
41:46.7,0.88363504,1.089378661,1.163422817,0.634672,0.56748253,0.780505297,0.852846047,0.4151904,0.52270406,0.573709183,0.7917219,0.6107104,0.23496723,-0.069897405,0.224489556,0.41584206,-0.006154706,-0.291158022,-0.293287524,0.26339284,1
41:46.8,0.88363504,1.1282732,1.2133774,0.634672,0.56748253,0.802489464,0.9130432,0.4151904,0.52270406,0.58295426,0.7917219,0.6107104,0.23496723,-0.0504615,0.24744032,0.41584206,-0.006154706,-0.28720902,-0.30708385,0.26339284,1
41:46.9,0.88363504,1.160983163,1.2133774,0.634672,0.56748253,0.824630487,0.9130432,0.4151904,0.52270406,0.600520807,0.7917219,0.6107104,0.23496723,-0.032293848,0.24744032,0.41584206,-0.006154706,-0.284407025,-0.30708385,0.26339284,1
41:47.0,0.88363504,1.171235771,1.2133774,0.634672,0.56748253,0.827647854,0.9130432,0.4151904,0.52270406,0.605417052,0.7917219,0.6107104,0.23496723,-0.019260374,0.24744032,0.41584206,-0.006154706,-0.283973544,-0.30708385,0.26339284,1
41:47.1,0.88363504,1.152030487,1.2133774,0.664919083,0.56748253,0.797386713,0.9130432,0.459150138,0.52270406,0.593460644,0.7917219,0.606927508,0.23496723,-0.010906515,0.24744032,0.444891152,-0.006154706,-0.288312864,-0.30708385,0.256707719,1
41:47.2,0.88363504,1.115849167,1.2133774,0.875520998,0.56748253,0.735032025,0.9130432,0.764721201,0.52270406,0.496244484,0.7917219,0.58044726,0.23496723,-0.002486854,0.24744032,0.647373392,-0.006154706,-0.294086821,-0.30708385,0.20881619,1
