,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,check
47:08.3,0.63589203,0.268460799,0.813564444,0.5181891,0.2745147,-0.038187636,0.426921013,0.1731831,0.5229957,-0.11477127,0.495148191,0.13751394,0.46154654,-0.158896703,-0.144200736,0.35525218,0.16913924,-0.665996565,-0.46878179,0.010007042,1
47:08.4,0.63589203,0.273333663,0.801008487,0.5181891,0.2745147,-0.030338574,0.420177163,0.1731831,0.5229957,-0.11477127,0.474052156,0.13751394,0.46154654,-0.161197753,-0.146501093,0.35525218,0.16913924,-0.671763525,-0.472989163,0.010007041,1
47:08.5,0.63589203,0.277617956,0.751829833,0.5181891,0.2745147,-0.012288243,0.382809216,0.1731831,0.5229957,-0.11477127,0.331748425,0.13751394,0.46154654,-0.159653699,-0.13827372,0.35525218,0.16913924,-0.691440631,-0.487105876,0.010007041,1
47:08.6,0.63589203,0.272774961,0.713754287,0.5181891,0.2745147,-0.011638795,0.350623959,0.1731831,0.5229957,-0.120812794,0.210417044,0.13751394,0.46154654,-0.149767369,-0.113012365,0.35525218,0.16913924,-0.71604205,-0.496728806,0.010007042,1
47:08.7,0.63589203,0.270375135,0.692954542,0.5181891,0.2745147,-0.026423466,0.332859137,0.1731831,0.5229957,-0.142823367,0.154943567,0.13751394,0.46154654,-0.141552142,-0.082019031,0.35525218,0.16913924,-0.746127446,-0.499601877,0.010007042,1
47:08.8,0.63589203,0.273747991,0.674855011,0.5181891,0.2745147,-0.053455177,0.31538749,0.1731831,0.5229957,-0.175576634,0.117473638,0.13751394,0.46154654,-0.140892258,-0.049525315,0.35525218,0.16913924,-0.78716305,-0.498555997,0.010007042,1
47:08.9,0.63589203,0.286986918,0.6481227,0.5181891,0.2745147,-0.086517704,0.28570375,0.1731831,0.5229957,-0.192220654,0.08999777,0.13751394,0.46154654,-0.15080957,-0.025045697,0.35525218,0.16913924,-0.840541556,-0.49839973,0.010007042,1
47:09.0,0.63589203,0.317056415,0.6481227,0.5181891,0.2745147,-0.118972462,0.28570375,0.1731831,0.5229957,-0.199658583,0.08999777,0.13751394,0.46154654,-0.165119131,-0.025045697,0.35525218,0.16913924,-0.851367153,-0.49839973,0.010007042,1
47:09.1,0.63589203,0.40446734,0.6481227,0.5181891,0.2745147,-0.12820102,0.28570375,0.1731831,0.5229957,0.012990619,0.08999777,0.13751394,0.46154654,-0.10185466,-0.025045697,0.35525218,0.16913924,-0.86219275,-0.49839973,0.010007042,1
47:09.2,0.63589203,0.611438223,0.6481227,0.5181891,0.2745147,0.180687738,0.28570375,0.1731831,0.5229957,0.354062869,0.08999777,0.13751394,0.46154654,0.004253436,-0.025045697,0.35525218,0.16913924,-0.703925211,-0.49839973,0.010007041,1
47:09.3,0.63589203,0.875737729,0.6481227,0.5181891,0.2745147,0.539276693,0.28570375,0.1731831,0.5229957,0.580084042,0.08999777,0.13751394,0.46154654,0.097294039,-0.025045697,0.35525218,0.16913924,-0.520947923,-0.49839973,0.010007042,1
47:09.4,0.669123711,1.094269367,0.787000825,0.5181891,0.369632075,0.78524229,0.47590176,0.1731831,0.565489867,0.67696484,0.202146789,0.13751394,0.509078407,0.164001323,-0.040270886,0.35525218,0.183196719,-0.372716431,-0.538072024,0.010007042,1
47:09.5,0.791730909,1.244381438,1.322578,0.5181891,0.736867338,0.935979204,1.199014838,0.1731831,0.731381675,0.70909972,0.62831306,0.13751394,0.685323825,0.203783924,-0.100537076,0.35525218,0.234415435,-0.262319146,-0.687565898,0.010007042,1
47:09.6,0.76450108,1.302174771,1.377616679,0.5181891,0.778183842,0.957498418,1.199979363,0.1731831,0.7622795,0.71809832,0.62831306,0.13751394,0.653030352,0.184187723,-0.118341717,0.35525218,0.219044668,-0.236048992,-0.677552367,0.010007042,1
47:09.7,0.7295988,1.3093156,1.381218,0.5181891,0.7963962,0.9368646,1.1641008,0.1731831,0.7622795,0.7221707,0.62831306,0.13751394,0.61476415,0.16569832,-0.1397627,0.35525218,0.21966952,-0.22338386,-0.6502368,0.010007042,1
47:09.8,0.688677346,1.269837753,1.3363634,0.5181891,0.79406484,0.884139841,1.098321611,0.1731831,0.7622795,0.727774794,0.62831306,0.13751394,0.57236361,0.162546297,-0.142938089,0.35525218,0.244923994,-0.220823616,-0.569501038,0.010007041,1
47:09.9,0.66637427,1.2371655,1.3005216,0.5181891,0.7847448,0.8495871,1.0581708,0.1731831,0.7622795,0.7303567,0.62831306,0.13751394,0.5523688,0.16745159,-0.12731951,0.35525218,0.26843247,-0.22391474,-0.50284994,0.010007041,1
47:10.0,0.65308601,1.194332856,1.256542286,0.755014484,0.764630457,0.810091858,1.018426608,0.609036714,0.7622795,0.7303567,0.633363177,0.305950704,0.545630587,0.175440393,-0.076420721,0.606725796,0.299091932,-0.236792418,-0.420380558,0.343938505,1
47:10.1,0.644872338,1.150769975,1.213624513,0.785480383,0.743209488,0.769156275,0.981837228,0.73588999,0.763272731,0.7303567,0.646348184,0.368291806,0.549122456,0.180525921,-0.014591778,0.694306708,0.324615844,-0.255788158,-0.352111596,0.452346334,1
47:10.2,0.6431205,1.1225605,1.187859,0.78127396,0.7298947,0.739747,0.9585662,0.7671592,0.77022535,0.7303567,0.65880877,0.38935044,0.5551152,0.18237197,0.02467087,0.71709806,0.33444464,-0.26951724,-0.3266539,0.48669067,1
47:10.3,0.643407406,1.113324629,1.180135235,0.782572572,0.724784196,0.728809035,0.950827082,0.769789388,0.773295479,0.7303567,0.660243592,0.402363448,0.555528212,0.18334139,0.033356548,0.718381898,0.335465868,-0.271989639,-0.325125799,0.495697281,1
47:10.4,0.646794777,1.084345335,1.157361607,0.785487982,0.708749749,0.693840653,0.928580891,0.771864237,0.782612774,0.7303567,0.663487505,0.471861033,0.554423218,0.186338869,0.053784703,0.715540595,0.335960613,-0.275699553,-0.324948687,0.519572101,1
47:10.5,0.665358666,1.054430888,1.137373813,0.780765153,0.710385314,0.659322215,0.91627965,0.778746813,0.857643633,0.7303567,0.665892289,0.61975308,0.554786829,0.186187704,0.058386902,0.70166455,0.329129075,-0.271813743,-0.327255761,0.529020544,1
47:10.6,0.704756738,1.048961838,1.126838979,0.77263966,0.746002921,0.656020008,0.916010571,0.824590042,0.989063854,0.7303567,0.666433206,0.748644067,0.567963183,0.18302055,0.057985853,0.710557722,0.321621978,-0.259851416,-0.320599711,0.554667196,1
47:10.7,0.778748901,1.035925653,1.133111311,0.791632978,0.82205032,0.637528932,0.920632397,0.876975219,1.136838683,0.7303567,0.666979213,0.872946499,0.586186166,0.169794634,0.067687474,0.716515202,0.312529139,-0.252144853,-0.292009555,0.554568022,1
47:10.8,0.86420125,1.0037779,1.1354679,0.83480346,0.89081097,0.58266395,0.9034816,0.9152486,1.1872988,0.7303567,0.66709363,0.91416365,0.60078114,0.14880843,0.07856708,0.7212045,0.30805787,-0.25100756,-0.26900727,0.54727226,1
47:10.9,0.913297639,0.964936581,1.112664567,0.877048349,0.906670713,0.507343943,0.86339044,0.92014485,1.1872988,0.713274061,0.653588213,0.91416365,0.601402432,0.133750937,0.085239031,0.720145889,0.312555933,-0.251131407,-0.255884332,0.541717607,1
47:11.0,0.943372589,0.844907073,1.028892429,0.8956361,0.913792079,0.325922169,0.763138853,0.9222992,1.1872988,0.608107702,0.547241505,0.91416365,0.600693317,0.123294712,0.100705972,0.7196801,0.325085813,-0.264343405,-0.229833785,0.53927356,1
47:11.1,0.958696058,0.703864154,0.92962449,0.8956361,0.913037348,0.153452819,0.689979738,0.9222992,1.1872988,0.512654789,0.423756838,0.91416365,0.607824288,0.127175314,0.118319575,0.7196801,0.335553368,-0.277293421,-0.208363599,0.53927356,1
47:11.2,0.979502494,0.559796644,0.837227617,0.8956361,0.914975328,0.012868153,0.655972588,0.9222992,1.1872988,0.438042895,0.358373954,0.91416365,0.622179389,0.133609494,0.140664135,0.7196801,0.343538493,-0.28897966,-0.187768599,0.53927356,1
47:11.3,0.998616775,0.486897605,0.7982566,0.89892035,0.920007585,-0.044004775,0.659670275,0.9327014,1.1872988,0.402045905,0.33996431,0.91416365,0.636918395,0.13563986,0.158872655,0.726948125,0.345819325,-0.296597225,-0.175995995,0.54660938,1
47:11.4,1.029954344,0.444429474,0.788814098,0.909559329,0.934151304,-0.073400815,0.689530607,0.954461395,1.1872988,0.343741993,0.333772136,0.91416365,0.660283932,0.131257179,0.181284429,0.737730489,0.340841704,-0.30398432,-0.170332415,0.557640696,1
47:11.5,1.069754376,0.467392031,0.825019618,0.927072145,0.9635526,-0.076521255,0.732850935,0.974843224,1.1872988,0.25542153,0.33333135,0.91416365,0.684216872,0.115143604,0.188946101,0.735809847,0.319293599,-0.301523451,-0.190353946,0.559204736,1
47:11.6,1.100210922,0.498312907,0.859825362,0.942042052,0.991685339,-0.074018495,0.761129889,0.982613728,1.1872988,0.224185779,0.332692697,0.91416365,0.695526703,0.101425706,0.174323678,0.723132044,0.296507789,-0.288125468,-0.22085271,0.55279963,1
47:11.7,1.148148563,0.531416381,0.902781245,0.96749278,1.03804585,-0.058994086,0.804225025,0.993521063,1.1872988,0.211122156,0.328399409,0.911832869,0.70873953,0.079900039,0.131914543,0.700643876,0.264087019,-0.260824806,-0.26109376,0.536241675,1
47:11.8,1.190278683,0.538295146,0.924924671,0.987745801,1.081116933,-0.037861451,0.843255156,1.013453329,1.1872988,0.19611715,0.304838253,0.908803935,0.725586672,0.055282334,0.096223745,0.69222481,0.244471092,-0.245020597,-0.262415638,0.518182179,1
47:11.9,1.245497342,0.5366446,0.9296897,1.021422869,1.138181342,-0.011942885,0.85233575,1.053873369,1.1872988,0.13422572,0.29878578,0.903205839,0.759507163,0.010795261,0.08811827,0.700533269,0.230959742,-0.23977276,-0.2617761,0.494296406,1
47:12.0,1.2672762,0.5482277,0.9296897,1.0735706,1.1398767,0.007737843,0.85233575,1.0970337,1.1872988,0.039219152,0.29878578,0.8979189,0.79881346,-0.04426884,0.08811827,0.7219438,0.2480897,-0.24284005,-0.2617761,0.4735333,1
47:12.1,1.256147381,0.881993047,0.9296897,1.065212614,1.095062186,0.379559688,0.85233575,1.039370297,1.1872988,0.477879567,0.29878578,0.909032858,0.794614529,0.034871841,0.08811827,0.697800147,0.261944742,-0.197003717,-0.2617761,0.460280293,1
47:12.2,1.240300811,1.164219856,0.9296897,1.045983406,1.0059328,0.666945572,0.85233575,0.878158436,1.158985489,0.668775869,0.29878578,0.91150934,0.775210628,0.186896009,0.08811827,0.632545948,0.286766687,-0.112698281,-0.2617761,0.425955223,1
47:12.3,1.2396567,1.20924311,0.9296897,1.01425166,1.0018498,0.69698204,0.85233575,0.724042885,1.15732,0.66537256,0.29878578,0.847612438,0.7741779,0.264801578,0.08811827,0.583264408,0.2878682,-0.085647487,-0.2617761,0.397431516,1
47:12.4,1.2396567,1.225212075,0.9296897,0.893481363,1.0018498,0.695846298,0.85233575,0.464259555,1.15732,0.656995757,0.29878578,0.443159325,0.7741779,0.253453241,0.08811827,0.520322758,0.2878682,-0.081182103,-0.2617761,0.360209882,1
47:12.5,1.2396567,1.185464617,0.9296897,0.853972088,1.0018498,0.633792776,0.85233575,0.376157223,1.15732,0.65516114,0.29878578,0.411323752,0.7741779,0.242104903,0.08811827,0.50309405,0.2878682,-0.095563043,-0.2617761,0.343912624,1
47:12.6,0.976448513,1.1690887,0.9296897,0.828551225,0.622851375,0.60942113,0.85233575,0.33334835,0.918654706,0.65516114,0.29878578,0.477391845,0.670039087,0.230756566,0.08811827,0.490602113,0.241029225,-0.10088745,-0.2617761,0.33276665,1
47:12.7,0.860265804,1.1690887,0.9296897,0.800735898,0.364820463,0.60942113,0.85233575,0.296938083,0.785271852,0.65516114,0.29878578,0.514488115,0.593859271,0.219408228,0.08811827,0.47426105,0.21529737,-0.10088745,-0.2617761,0.325698654,1
47:12.8,0.954264058,1.1690887,0.9296897,0.77786534,0.321421114,0.60942113,0.85233575,0.264234556,0.804919946,0.65516114,0.29878578,0.540545098,0.582597402,0.208059891,0.08811827,0.457370381,0.224862361,-0.10088745,-0.2617761,0.323449952,1
47:12.9,1.106566008,1.1690887,0.9296897,0.762433967,0.28903265,0.60942113,0.85233575,0.226791261,0.823568325,0.65516114,0.29878578,0.568333373,0.590050979,0.196711554,0.08811827,0.439213222,0.242328587,-0.10088745,-0.2617761,0.323205233,1
47:13.0,1.1658198,1.1690887,0.9296897,0.768256964,0.28065395,0.60942113,0.85233575,0.209958456,0.8273142,0.65516114,0.29878578,0.579725639,0.5950985,0.185363216,0.08811827,0.428774086,0.24842407,-0.10088745,-0.2617761,0.31814065,1
47:13.1,1.1658198,1.1690887,0.9296897,0.777641435,0.28065395,0.60942113,0.85233575,0.226292285,0.8273142,0.65516114,0.29878578,0.587707785,0.5950985,0.174014879,0.08811827,0.431130813,0.24842407,-0.10088745,-0.2617761,0.312826929,1
47:13.2,1.1658198,1.1690887,0.9296897,0.789072465,0.28065395,0.60942113,0.85233575,0.259999563,0.8273142,0.65516114,0.29878578,0.601635037,0.5950985,0.162666541,0.08811827,0.438391213,0.24842407,-0.10088745,-0.2617761,0.306193869,1
47:13.3,1.1658198,1.1690887,0.9296897,0.798816143,0.28065395,0.60942113,0.85233575,0.329683946,0.8273142,0.65516114,0.29878578,0.63051259,0.5950985,0.151318204,0.08811827,0.455607902,0.24842407,-0.10088745,-0.2617761,0.299220583,1
47:13.4,1.1658198,1.1690887,0.9296897,0.788832547,0.28065395,0.60942113,0.85233575,0.419653301,0.8273142,0.65516114,0.29878578,0.655016939,0.5950985,0.139969867,0.08811827,0.476488183,0.24842407,-0.10088745,-0.2617761,0.295093079,1
47:13.5,1.195287375,1.1690887,0.9296897,0.767723494,0.409282119,0.60942113,0.85233575,0.466517675,0.887991735,0.65516114,0.29878578,0.677233206,0.576210913,0.128621529,0.08811827,0.48384689,0.242742344,-0.10088745,-0.2617761,0.291084489,1
47:13.6,1.256043258,1.107782655,0.9296897,0.742764251,0.666553974,0.504486185,0.85233575,0.485748706,0.984471429,0.597276767,0.29878578,0.68110055,0.519661547,0.117273192,0.08811827,0.482280781,0.219933054,-0.107887403,-0.2617761,0.27651025,1
47:13.7,1.2701815,1.0333396,0.9296897,0.710392018,0.7186366,0.37706518,0.85233575,0.484709411,0.97882557,0.5269886,0.29878578,0.68110055,0.48921934,0.105924854,0.08811827,0.475568388,0.20373479,-0.116387345,-0.2617761,0.251943796,1
47:13.8,1.2701815,1.0333396,0.9296897,0.663602653,0.7186366,0.37706518,0.85233575,0.47270604,0.97882557,0.5269886,0.29878578,0.68110055,0.48921934,0.094576517,0.08811827,0.466022996,0.20373479,-0.116387345,-0.2617761,0.229928209,1
47:13.9,1.2701815,1.0333396,0.9296897,0.608630468,0.7186366,0.37706518,0.85233575,0.460909812,0.97882557,0.5269886,0.29878578,0.68110055,0.48921934,0.08322818,0.08811827,0.454611421,0.20373479,-0.116387345,-0.2617761,0.20979178,1
47:14.0,1.296757913,1.0333396,0.9296897,0.562475279,0.745613688,0.37706518,0.85233575,0.453396698,0.97882557,0.5269886,0.29878578,0.680466588,0.49660188,0.071879842,0.08811827,0.444073513,0.21371086,-0.116387345,-0.2617761,0.192978756,1
47:14.1,1.364791042,1.0333396,0.9296897,0.5213971,0.818136592,0.37706518,0.85233575,0.447339818,0.97882557,0.5269886,0.29878578,0.67930576,0.519457192,0.060531505,0.08811827,0.433258233,0.235253189,-0.116387345,-0.2617761,0.172786449,1
47:14.2,1.364166233,1.0333396,0.9296897,0.495025253,0.863414935,0.37706518,0.85233575,0.444991406,0.979538275,0.5269886,0.29878578,0.678744967,0.523703125,0.049183167,0.08811827,0.428095862,0.221122254,-0.116387345,-0.2617761,0.152103128,1
47:14.3,1.296024175,1.0333396,0.9296897,0.474626516,0.887847771,0.37706518,0.85233575,0.446677825,0.983566718,0.5269886,0.29878578,0.678988486,0.50516889,0.03783483,0.08811827,0.428076088,0.17714637,-0.116387345,-0.2617761,0.130395736,1
47:14.4,1.08276785,0.86618735,0.849993762,0.44357434,0.911807335,0.425626518,0.549964106,0.452517631,0.980916611,0.445340088,0.043824918,0.673098927,0.450786044,0.026486493,0.101715045,0.432893156,0.088048376,-0.259344379,-0.120117222,0.099727435,1
47:14.5,0.949299771,0.742381763,0.78346725,0.400785578,0.884013842,0.433808869,0.360860639,0.452195633,0.9769665,0.39635098,-0.103606886,0.658633438,0.419146205,-0.164602732,0.09872639,0.43597298,0.035427501,-0.349066619,-0.053542659,0.077467323,1
47:14.6,0.9168247,0.696506583,0.747207739,0.333797383,0.8556101,0.394014023,0.344699141,0.447150675,0.9769665,0.39635098,-0.080093608,0.645840561,0.41183698,-0.186524283,0.079775904,0.434108458,0.019734288,-0.357508541,-0.08203647,0.062191134,1
47:14.7,0.9168247,0.645097549,0.7150117,0.23982137,0.8556101,0.351941848,0.332432781,0.42908669,0.9769665,0.39635098,-0.028754506,0.633617319,0.41183698,-0.202186581,0.062841253,0.423870887,0.019734288,-0.368121974,-0.103691775,0.051210493,1
47:14.8,0.9168247,0.600810296,0.718544787,0.131124788,0.8556101,0.316806424,0.349562346,0.38256907,0.9769665,0.39635098,0.08697687,0.60437615,0.41183698,-0.208538075,0.052752419,0.404214913,0.019734288,-0.377619436,-0.117934124,0.036046497,1
47:14.9,0.9168247,0.5772347,0.785351135,0.039857178,0.8556101,0.293583313,0.419617465,0.3065025,0.9769665,0.39640913,0.300900881,0.552882163,0.41183698,-0.206804056,0.053898524,0.379580071,0.019734288,-0.381947277,-0.129741125,0.013536188,1
47:15.0,0.876141163,0.581080675,0.897603965,-0.009907439,0.829704013,0.283369143,0.529279794,0.208830813,0.96292255,0.4006861,0.508911424,0.500660635,0.40870194,-0.201291166,0.06635619,0.357238645,0.012252579,-0.380900419,-0.14424312,-0.013803871,1
47:15.1,0.559905708,0.605632658,1.0015848,-0.018657603,0.640102561,0.281939829,0.6312015,0.10718352,0.861506788,0.430971462,0.618249,0.446791592,0.387066451,-0.194435947,0.08345677,0.342478803,-0.041297382,-0.378426931,-0.16251144,-0.036733691,1
47:15.2,-0.1634602,0.666550059,1.0015848,0.011479375,0.45014927,0.274225231,0.6312015,0.005595176,0.7900202,0.483092212,0.618249,0.357861126,0.39419165,-0.184099327,0.08345677,0.334010372,-0.06839137,-0.381941026,-0.16251144,-0.044879216,1
47:15.3,-0.1634602,0.733753777,1.0015848,0.047990003,0.45014927,0.266374229,0.6312015,-0.044818301,0.7900202,0.522541892,0.618249,0.285619877,0.39419165,-0.172158419,0.08345677,0.328831292,-0.06839137,-0.393264701,-0.16251144,-0.041973933,1
47:15.4,-0.1634602,0.7831308,1.0015848,0.0819774,0.45014927,0.26903656,0.6312015,-0.06103345,0.7900202,0.5520739,0.618249,0.255869507,0.39419165,-0.16307662,0.08345677,0.325381903,-0.06839137,-0.40240428,-0.16251144,-0.042254984,1
47:15.5,-0.1634602,0.7831308,1.0015848,0.122616565,0.45014927,0.26903656,0.6312015,-0.052359328,0.7900202,0.5520739,0.618249,0.24956107,0.39419165,-0.16307662,0.08345677,0.326906919,-0.06839137,-0.40240428,-0.16251144,-0.047413528,1
47:15.6,-0.1634602,0.785567646,1.0112973,0.191212935,0.45014927,0.263651777,0.642795083,-0.006622136,0.7900202,0.5520739,0.618249,0.24737945,0.39419165,-0.166048616,0.082052953,0.344472729,-0.06839137,-0.40983158,-0.169739115,-0.053502899,1
47:15.7,-0.1634602,0.788642026,1.035542071,0.2266917,0.45014927,0.240601258,0.672476008,0.020229185,0.7900202,0.546792417,0.618249,0.24737945,0.39419165,-0.172254716,0.075957662,0.35759133,-0.06839137,-0.422658482,-0.197089853,-0.054166757,1
47:15.8,-0.1634602,0.7883567,1.0445513,0.2266917,0.45014927,0.22747587,0.6838567,0.020229185,0.7900202,0.54232347,0.618249,0.24737945,0.39419165,-0.17398536,0.07246309,0.35759133,-0.06839137,-0.42471352,-0.21167077,-0.054166757,1
47:15.9,-0.1634602,0.786428794,1.0724448,0.2266917,0.45014927,0.178981802,0.71833528,0.020229185,0.7900202,0.473434713,0.618249,0.24737945,0.39419165,-0.173050159,0.065116397,0.35759133,-0.06839137,-0.426902258,-0.254070839,-0.054166757,1
47:16.0,-0.1634602,0.7905765,1.0969129,0.2266917,0.45014927,0.15145949,0.74599373,0.020229185,0.7900202,0.42506716,0.618249,0.24737945,0.39419165,-0.16882409,0.06490875,0.35759133,-0.06839137,-0.43051022,-0.27447388,-0.054166757,1
47:16.1,-0.1634602,0.819870913,1.156397706,0.2266917,0.45014927,0.146775537,0.80184451,0.020229185,0.7900202,0.391367651,0.618249,0.24737945,0.39419165,-0.154025358,0.07958965,0.35759133,-0.06839137,-0.436233163,-0.280891144,-0.054166757,1
47:16.2,-0.1634602,0.870920925,1.2346067,0.2266917,0.45014927,0.165453836,0.87290066,0.020229185,0.7900202,0.374029134,0.618249,0.24737945,0.39419165,-0.132567589,0.104931645,0.35759133,-0.06839137,-0.43835426,-0.28345034,-0.054166757,1
47:16.3,-0.1634602,0.926493946,1.2346067,0.2266917,0.45014927,0.193845384,0.87290066,0.020229185,0.7900202,0.372816279,0.618249,0.24737945,0.39419165,-0.114577617,0.104931645,0.35759133,-0.06839137,-0.435755554,-0.28345034,-0.054166757,1
47:16.4,-0.1634602,0.9884593,1.2346067,0.2266917,0.45014927,0.22165155,0.87290066,0.020229185,0.7900202,0.37079594,0.618249,0.24737945,0.39419165,-0.09964411,0.104931645,0.35759133,-0.06839137,-0.4369544,-0.28345034,-0.054166757,1
47:16.5,-0.1634602,0.965951883,1.2346067,0.2266917,0.45014927,0.168043006,0.87290066,0.020229185,0.7900202,0.367986404,0.618249,0.24737945,0.39419165,-0.115331389,0.104931645,0.35759133,-0.06839137,-0.417278523,-0.28345034,-0.054166757,1
47:16.6,-0.1634602,0.922496075,1.2346067,0.2266917,0.45014927,0.071874763,0.87290066,0.020229185,0.7900202,0.360565481,0.618249,0.24737945,0.39419165,-0.126780701,0.104931645,0.35759133,-0.06839137,-0.404540996,-0.28345034,-0.054166757,1
47:16.7,-0.1634602,0.85072651,1.2346067,0.2266917,0.45014927,-0.044937614,0.87290066,0.020229185,0.7900202,0.343854086,0.618249,0.24737945,0.39419165,-0.137756188,0.104931645,0.35759133,-0.06839137,-0.400251556,-0.28345034,-0.054166757,1
47:16.8,-0.1634602,0.739957339,1.2346067,0.2266917,0.45014927,-0.152276451,0.87290066,0.020229185,0.7900202,0.341216299,0.618249,0.24737945,0.39419165,-0.15786257,0.104931645,0.35759133,-0.06839137,-0.397740122,-0.28345034,-0.054166757,1
47:16.9,-0.1634602,0.434924101,0.760898856,0.244438506,0.45014927,-0.395703481,0.230985788,0.053956333,0.7900202,-0.062612966,0.427430564,0.276814088,0.39419165,-0.204970734,0.126092424,0.370661831,-0.06839137,-0.381563947,-0.399690323,-0.04537503,1
47:17.0,-0.1634602,0.40177384,0.72987473,0.8655767,0.45014927,-0.3667726,0.082492106,1.2344065,0.7900202,-0.018239591,0.5411449,1.3070264,0.39419165,-0.22724436,0.13405335,0.82812935,-0.06839137,-0.36559588,-0.43369338,0.2623354,1
47:17.1,-0.1634602,0.46636221,0.849235933,0.999364729,0.45014927,-0.254903954,0.140860734,1.293243758,0.7900202,0.091377158,0.607800529,1.30881005,0.39419165,-0.229841731,0.144634404,0.900230565,-0.06839137,-0.332533303,-0.431088362,0.284101833,1
47:17.2,-0.1634602,0.51736575,0.930789058,1.07755355,0.45014927,-0.154013505,0.20302149,1.306785075,0.7900202,0.153762271,0.641720815,1.3088876,0.39419165,-0.224602049,0.16269427,0.928848725,-0.06839137,-0.300053162,-0.43215796,0.292410625,1
47:17.3,-0.1634602,0.5618157,1.01136414,1.130851638,0.45014927,-0.05453132,0.305644018,1.297715288,0.7900202,0.273744273,0.675840013,1.310055071,0.39419165,-0.21216436,0.182951815,0.931336106,-0.06839137,-0.27821131,-0.434976221,0.293465963,1
47:17.4,-0.1634602,0.603535995,1.10066295,1.174244271,0.45014927,0.040800486,0.433719173,1.282385467,0.7900202,0.397136489,0.726566776,1.311966038,0.39419165,-0.192774585,0.198632666,0.921852759,-0.06839137,-0.269151912,-0.437140358,0.292634552,1
47:17.5,-0.1634602,0.645613827,1.194200125,1.1874568,0.45014927,0.137226217,0.566778598,1.277226,0.7900202,0.497612534,0.768999517,1.3126264,0.39419165,-0.163809254,0.206314133,0.9180728,-0.06839137,-0.269844078,-0.435943373,0.29229182,1
