,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-28 22:25:46.065,1.0737932,0.0,0.7960113,0.55100954,0.41666892,0.0,0.30410174,0.55309045,0.35353813,0.0,0.52991295,0.93236977,0.23409612,0.0,0.085849196,0.68889785,-0.05973562,0.0,-0.18864478,0.2856665
2023-04-28 22:25:46.165,1.0737932,0.0,0.7607953,0.55100954,0.41666892,0.0,0.27791238,0.55309045,0.35353813,0.0,0.54221416,0.93236977,0.23409612,0.0,0.10297456,0.68889785,-0.05973562,0.0,-0.19248174,0.2856665
2023-04-28 22:25:46.265,1.0737932,0.0,0.6960868,0.55100954,0.41666892,0.0,0.24092832,0.55309045,0.35353813,0.0,0.5388217,0.93236977,0.23409612,0.0,0.110960536,0.68889785,-0.05973562,0.0,-0.19054973,0.2856665
2023-04-28 22:25:46.365,1.0737932,0.0,0.6038122,0.55100954,0.41666892,0.0,0.20630391,0.55309045,0.35353813,0.0,0.50024486,0.93236977,0.23409612,0.0,0.12036971,0.68889785,-0.05973562,0.0,-0.18710665,0.2856665
2023-04-28 22:25:46.465,1.0737932,0.0,0.6038122,0.55100954,0.41666892,0.0,0.20630391,0.55309045,0.35353813,0.0,0.50024486,0.93236977,0.23409612,0.0,0.12036971,0.68889785,-0.05973562,0.0,-0.18710665,0.2856665
2023-04-28 22:25:46.565,1.0737932,0.0,0.49972787,0.55100954,0.41666892,0.0,0.18803786,0.55309045,0.35353813,0.0,0.4828812,0.93236977,0.23409612,0.0,0.13173594,0.68889785,-0.05973562,0.0,-0.18677318,0.2856665
2023-04-28 22:25:46.665,1.0737932,0.0,0.3637157,0.55100954,0.41666892,0.0,0.17546484,0.55309045,0.35353813,0.0,0.4753764,0.93236977,0.23409612,0.0,0.15468742,0.68889785,-0.05973562,0.0,-0.2021203,0.2856665
2023-04-28 22:25:46.765,1.0737932,0.0,0.31337693,0.55100954,0.41666892,0.0,0.14930107,0.55309045,0.35353813,0.0,0.47382352,0.93236977,0.23409612,0.0,0.16437148,0.68889785,-0.05973562,0.0,-0.21664672,0.2856665
2023-04-28 22:25:46.865,1.0737932,0.0,0.2681781,0.55100954,0.41666892,0.0,0.111966014,0.55309045,0.35353813,0.0,0.45838493,0.93236977,0.23409612,0.0,0.17082617,0.68889785,-0.05973562,0.0,-0.23709494,0.2856665
2023-04-28 22:25:46.965,1.0737932,0.0,0.24804778,0.55100954,0.41666892,0.0,0.07909125,0.55309045,0.35353813,0.0,0.39598992,0.93236977,0.23409612,0.0,0.17382167,0.68889785,-0.05973562,0.0,-0.2684977,0.2856665
