,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 01:01:02.618,0.9448836,1.0230745,0.9051938,1.2443357,0.41052917,0.5347375,0.47476983,0.70576036,0.34019566,0.54788506,0.6445866,0.7164688,0.57475907,0.21820587,0.08881669,0.5413541,-0.30472228,-0.32659128,-0.526244,0.1705162
2023-04-29 01:01:02.718,0.9448836,1.048405,0.9269264,1.2443357,0.41052917,0.55686694,0.4857812,0.70576036,0.34019566,0.54788506,0.6445866,0.7164688,0.57475907,0.2301809,0.090197586,0.5413541,-0.30472228,-0.32069013,-0.5287264,0.1705162
2023-04-29 01:01:02.818,0.9448836,1.1569073,0.9677755,1.2443357,0.41052917,0.6109625,0.5167855,0.70576036,0.34019566,0.6108211,0.6394499,0.7164688,0.57475907,0.25015816,0.08909256,0.5413541,-0.30472228,-0.2933434,-0.5531375,0.1705162
2023-04-29 01:01:02.918,0.9448836,1.1830809,0.9920791,1.2443357,0.41052917,0.63886154,0.54276294,0.70576036,0.34019566,0.6088821,0.63135713,0.7164688,0.57475907,0.25491145,0.08902091,0.5413541,-0.30472228,-0.27722245,-0.5597219,0.1705162
2023-04-29 01:01:03.018,0.9448836,1.2116494,1.0211551,1.2443357,0.41052917,0.6599147,0.572057,0.70576036,0.34019566,0.60128987,0.61460066,0.7164688,0.57475907,0.25608328,0.09138753,0.5413541,-0.30472228,-0.26226163,-0.55596083,0.1705162
2023-04-29 01:01:03.118,0.9448836,1.2665031,1.0815892,1.2443357,0.41052917,0.6560689,0.6190221,0.70576036,0.34019566,0.59759974,0.6057968,0.7164688,0.57475907,0.23583888,0.104533285,0.5413541,-0.30472228,-0.23932023,-0.5448352,0.1705162
2023-04-29 01:01:03.218,0.9448836,1.2951486,1.1107234,1.2443357,0.41052917,0.6491124,0.6376518,0.70576036,0.34019566,0.59759974,0.5819115,0.7164688,0.57475907,0.21779984,0.114284396,0.5413541,-0.30472228,-0.22215109,-0.54854006,0.1705162
2023-04-29 01:01:03.318,0.9448836,1.2654401,1.0955397,1.2443357,0.41052917,0.60155576,0.61965686,0.70576036,0.34019566,0.59456146,0.5380199,0.7164688,0.57475907,0.17184693,0.08557124,0.5413541,-0.30472228,-0.23778665,-0.5617321,0.1705162
2023-04-29 01:01:03.418,0.9448836,1.2654401,1.0955397,1.2443357,0.41052917,0.60155576,0.61965686,0.70576036,0.34019566,0.59456146,0.5380199,0.7164688,0.57475907,0.17184693,0.08557124,0.5413541,-0.30472228,-0.23778665,-0.5617321,0.1705162
2023-04-29 01:01:03.518,0.9448836,1.2266216,1.0444576,1.2443357,0.41052917,0.54180044,0.57645726,0.70576036,0.34019566,0.5875579,0.51629347,0.7164688,0.57475907,0.121333934,0.047916815,0.5413541,-0.30472228,-0.27584523,-0.556516,0.1705162
2023-04-29 01:01:03.618,0.9448836,1.1717942,0.9610876,1.2443357,0.41052917,0.45012376,0.5086025,0.70576036,0.34019566,0.58606863,0.49215814,0.7164688,0.57475907,0.068244606,0.0007934678,0.5413541,-0.30472228,-0.338471,-0.5380302,0.1705162
2023-04-29 01:01:03.718,0.9448836,1.0876592,0.8553401,1.2443357,0.41052917,0.3351588,0.43359753,0.70576036,0.34019566,0.5831103,0.48230067,0.7164688,0.57475907,0.024847008,-0.04066107,0.5413541,-0.30472228,-0.41461673,-0.51894265,0.1705162
2023-04-29 01:01:03.818,0.9448836,1.0876592,0.8553401,1.2443357,0.41052917,0.3351588,0.43359753,0.70576036,0.34019566,0.5831103,0.48230067,0.7164688,0.57475907,0.024847008,-0.04066107,0.5413541,-0.30472228,-0.41461673,-0.51894265,0.1705162
2023-04-29 01:01:03.918,0.9448836,0.9819946,0.7624966,1.2443357,0.41052917,0.23963949,0.38758773,0.70576036,0.34019566,0.5500692,0.47385573,0.7164688,0.57475907,0.005057693,-0.06100535,0.5413541,-0.30472228,-0.48182064,-0.5157896,0.1705162
