,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 02:14:17.498,0.7631352,0.0,0.9186238,0.0,0.5298787,0.0,0.49658144,0.0,0.3806098,0.0,0.17390347,0.0,0.4260865,0.0,0.08489804,0.0,-0.02812764,0.0,-0.33823782,0.0
2023-04-29 02:14:17.598,0.7631352,0.0,0.8227212,0.0,0.5298787,0.0,0.50561684,0.0,0.3806098,0.0,0.11851776,0.0,0.4260865,0.0,0.08581634,0.0,-0.02812764,0.0,-0.23563445,0.0
2023-04-29 02:14:17.698,0.7631352,0.0,0.5952158,0.0,0.5298787,0.0,0.44939288,0.0,0.3806098,0.0,0.11851776,0.0,0.4260865,0.0,0.076010756,0.0,-0.02812764,0.0,-0.209224,0.0
2023-04-29 02:14:17.798,0.7631352,0.0,0.5952158,0.0,0.5298787,0.0,0.44939288,0.0,0.3806098,0.0,0.11851776,0.0,0.4260865,0.0,0.076010756,0.0,-0.02812764,0.0,-0.209224,0.0
2023-04-29 02:14:17.898,0.7631352,0.0,0.5405028,0.0,0.5298787,0.0,0.42425066,0.0,0.3806098,0.0,0.12481498,0.0,0.4260865,0.0,0.04212013,0.0,-0.02812764,0.0,-0.23111421,0.0
2023-04-29 02:14:17.998,0.7631352,0.0,0.51720124,0.0,0.5298787,0.0,0.40498328,0.0,0.3806098,0.0,0.12481498,0.0,0.4260865,0.0,0.03495684,0.0,-0.02812764,0.0,-0.24872325,0.0
2023-04-29 02:14:18.098,0.7631352,0.0,0.49492955,0.0,0.5298787,0.0,0.38251054,0.0,0.3806098,0.0,0.12481498,0.0,0.4260865,0.0,0.033471674,0.0,-0.02812764,0.0,-0.26229855,0.0
2023-04-29 02:14:18.198,0.7631352,0.0,0.47674423,0.0,0.5298787,0.0,0.36081615,0.0,0.3806098,0.0,0.12481498,0.0,0.4260865,0.0,0.033756133,0.0,-0.02812764,0.0,-0.2723424,0.0
2023-04-29 02:14:18.298,0.7631352,0.0,0.46645346,0.0,0.5298787,0.0,0.3427559,0.0,0.3806098,0.0,0.12481498,0.0,0.4260865,0.0,0.03306423,0.0,-0.02812764,0.0,-0.28140625,0.0
2023-04-29 02:14:18.398,0.7631352,0.0,0.46645346,0.0,0.5298787,0.0,0.3427559,0.0,0.3806098,0.0,0.12481498,0.0,0.4260865,0.0,0.03306423,0.0,-0.02812764,0.0,-0.28140625,0.0
