,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 01:58:05.247,1.2088238,1.5848471,0.7951525,1.2122416,0.9838013,1.2308272,0.83100176,0.6941859,1.1437377,0.6223732,0.6586871,1.1417723,0.54579264,0.40905103,0.5719736,0.5678588,0.29772934,-0.024023473,0.1005584,0.11974925
2023-04-29 01:58:05.347,1.2088238,1.5848471,0.81370175,1.2477791,0.9838013,1.2308272,0.79587466,0.7450118,1.1437377,0.6223732,0.6595871,1.1417723,0.54579264,0.40905103,0.5397066,0.5678281,0.29772934,-0.024023473,0.13068515,0.15860005
2023-04-29 01:58:05.447,1.2088238,1.5848471,0.8086162,1.2514616,0.9838013,1.2308272,0.74457514,0.76590824,1.1437377,0.6223732,0.6595871,1.1417723,0.54579264,0.40905103,0.5156254,0.5647517,0.29772934,-0.024023473,0.13269985,0.18605244
2023-04-29 01:58:05.547,1.2088238,1.5848471,0.7832328,1.2269233,0.9838013,1.2308272,0.6921718,0.75528777,1.1437377,0.6223732,0.6833015,1.1417723,0.54579264,0.40905103,0.50391763,0.56452477,0.29772934,-0.024023473,0.11810358,0.20263223
2023-04-29 01:58:05.647,1.2088238,1.5848471,0.7832328,1.2269233,0.9838013,1.2308272,0.6921718,0.75528777,1.1437377,0.6223732,0.6833015,1.1417723,0.54579264,0.40905103,0.50391763,0.56452477,0.29772934,-0.024023473,0.11810358,0.20263223
2023-04-29 01:58:05.747,1.2088238,1.5848471,0.75346786,1.1777217,0.9838013,1.2308272,0.6458071,0.72497475,1.1437377,0.6223732,0.6959971,1.1417723,0.54579264,0.40905103,0.5031022,0.56304544,0.29772934,-0.024023473,0.10348401,0.2096715
2023-04-29 01:58:05.847,1.1691351,1.5848471,0.72910845,1.1138117,0.99099785,1.2308272,0.6065388,0.6932408,1.1437377,0.6223732,0.6959971,1.1417723,0.5427576,0.40905103,0.50780374,0.5519429,0.3088932,-0.024023473,0.09931669,0.20919953
2023-04-29 01:58:05.947,1.1282976,1.5848471,0.7114034,1.0591676,1.030621,1.2308272,0.54671544,0.7361375,1.1437377,0.6223732,0.6959971,1.1417723,0.5245779,0.40905103,0.5123106,0.51592445,0.32352552,-0.024023473,0.1118964,0.19890729
2023-04-29 01:58:06.047,1.1282976,1.5848471,0.7114034,1.0591676,1.030621,1.2308272,0.54671544,0.7361375,1.1437377,0.6223732,0.6959971,1.1417723,0.5245779,0.40905103,0.5123106,0.51592445,0.32352552,-0.024023473,0.1118964,0.19890729
2023-04-29 01:58:06.147,1.169262,1.5848471,0.7082257,1.101572,1.0807499,1.2308272,0.52517647,0.80922943,1.1483494,0.6223732,0.6959971,1.157614,0.5348197,0.40905103,0.5095319,0.5137202,0.31881025,-0.024023473,0.113981955,0.19370092
2023-04-29 01:58:06.247,1.2075062,1.5848471,0.7088545,1.147001,1.1285716,1.2308272,0.50678533,0.8772668,1.1521883,0.6223732,0.6959971,1.1645169,0.5475653,0.40905103,0.50585073,0.5217288,0.32357898,-0.024023473,0.10900076,0.18932757
2023-04-29 01:58:06.347,1.2297493,1.5848471,0.72497714,1.1736325,1.1586987,1.2308272,0.4925265,0.9247932,1.1521883,0.6223732,0.6959971,1.1645169,0.5526449,0.40905103,0.50151485,0.5298691,0.32859406,-0.024023473,0.09873345,0.18594277
2023-04-29 01:58:06.447,1.2516289,1.5848471,0.72497714,1.1756932,1.1707528,1.2308272,0.4925265,0.95332086,1.1521883,0.6223732,0.6959971,1.1645169,0.5542039,0.40905103,0.50151485,0.53742146,0.32377774,-0.024023473,0.09873345,0.18229404
2023-04-29 01:58:06.547,1.277847,1.5848471,0.70131814,1.1567459,1.1667396,1.2308272,0.46188584,0.9460171,1.1521883,0.6223732,0.6585182,1.1645169,0.5559586,0.40905103,0.49379504,0.53325695,0.29764327,-0.024023473,0.11028971,0.17945716
2023-04-29 01:58:06.647,1.2845417,1.5848471,0.7006337,1.1398667,1.1701157,1.2308272,0.40771526,0.93254673,1.1499361,0.6223732,0.6546521,1.1645169,0.5651712,0.40905103,0.4803476,0.5321635,0.27709004,-0.024023473,0.116824925,0.17393923
2023-04-29 01:58:06.747,1.2577329,1.5848471,0.7052872,1.1257535,1.1263028,1.2308272,0.31978,0.9140637,1.1455338,0.6223732,0.6287581,1.1645169,0.57667613,0.40905103,0.47016484,0.5299057,0.20378426,-0.024023473,0.11299793,0.16403879
2023-04-29 01:58:06.847,1.1922914,1.5848471,0.6933906,1.0703725,1.0229554,1.2308272,0.21512951,0.8787706,0.71729875,0.6223732,0.5731864,1.0860049,0.5921147,0.40905103,0.46978492,0.51496756,0.052582957,-0.024023473,0.098001316,0.12325877
2023-04-29 01:58:06.947,1.2178996,1.5848471,0.6665269,1.0238299,0.9805306,1.2308272,0.13449399,0.844721,0.7321428,0.6223732,0.50724417,0.9081255,0.5570102,0.40905103,0.47874993,0.49525377,-0.0040173256,-0.024023473,0.079911165,0.08288509
2023-04-29 01:58:07.047,1.196855,1.5848471,0.6496256,0.9961382,0.92873436,1.2308272,0.105293736,0.82323575,0.7321428,0.6223732,0.43169948,0.7464243,0.51753426,0.40905103,0.4906226,0.4762572,-0.052747384,-0.024023473,0.07139316,0.051823452
2023-04-29 01:58:07.147,1.157786,1.5848471,0.6576785,0.9832717,0.8754932,1.2308272,0.112037994,0.8130852,0.7321428,0.6223732,0.38809383,0.69131446,0.48286825,0.40905103,0.49909866,0.45732656,-0.09149319,-0.024023473,0.0784589,0.03339403
2023-04-29 01:58:07.247,1.157786,1.5848471,0.6838263,1.0002477,0.8754932,1.2308272,0.1316835,0.83153975,0.7321428,0.6223732,0.34588754,0.6773646,0.48286825,0.40905103,0.49938926,0.45503998,-0.09149319,-0.024023473,0.09231744,0.03798731
2023-04-29 01:58:07.347,1.157786,1.5848471,0.7174403,1.0116848,0.8754932,1.2308272,0.15493377,0.8471625,0.7321428,0.6223732,0.28348643,0.67525077,0.48286825,0.40905103,0.48996007,0.45044547,-0.09149319,-0.024023473,0.09768164,0.04560063
2023-04-29 01:58:07.447,1.157786,1.5848471,0.68278015,1.0060605,0.8754932,1.2308272,0.13833077,0.8495793,0.7321428,0.6223732,0.21944278,0.67223316,0.48286825,0.40905103,0.47806776,0.4437224,-0.09149319,-0.024023473,0.06768255,0.04806678
2023-04-29 01:58:07.547,1.157786,1.5848471,0.63199216,0.9724912,0.8754932,1.2308272,0.090618975,0.82500094,0.7321428,0.6223732,0.17913176,0.66919523,0.48286825,0.40905103,0.48103678,0.43090615,-0.09149319,-0.024023473,0.043793757,0.04043962
2023-04-29 01:58:07.647,1.1892434,1.5848471,0.5860865,0.9046454,0.8431458,1.2308272,0.02710678,0.765088,0.73234075,0.6223732,0.16932613,0.6442327,0.5073198,0.40905103,0.48874566,0.40904176,-0.054806367,-0.024023473,0.03701814,0.023610208
2023-04-29 01:58:07.747,1.233086,1.5848471,0.5360198,0.8153692,0.81552774,1.2308272,-0.026161827,0.6747785,0.7971698,0.6223732,0.15281273,0.5474045,0.53539795,0.40905103,0.48595172,0.38222218,-0.036647916,-0.024023473,0.046925485,0.0019436149
2023-04-29 01:58:07.847,1.2722564,1.5848471,0.4351866,0.73851806,0.8090299,1.2308272,-0.050554,0.57098114,0.8084189,0.6223732,0.19139811,0.4290444,0.5666394,0.40905103,0.47082132,0.35897142,-0.022566166,-0.024023473,0.060141727,-0.022406317
2023-04-29 01:58:07.947,1.2833604,1.5848471,0.5281979,0.6932791,0.8194808,1.2308272,0.055391748,0.46442688,0.8222183,0.6223732,0.26594076,0.34422678,0.5944051,0.40905103,0.4440264,0.340358,0.0033899515,-0.024023473,0.03472614,-0.05363019
2023-04-29 01:58:08.047,1.2547344,1.5848471,0.6081425,0.66706336,0.8243269,1.2308272,0.15708578,0.3476945,0.85276544,0.6223732,0.36387336,0.30583653,0.61216366,0.40905103,0.42090967,0.3120272,0.044038292,-0.024023473,0.0012353851,-0.09744991
2023-04-29 01:58:08.147,1.2145013,1.5848471,0.6545104,0.6270572,0.8033737,1.2308272,0.24155605,0.22042029,0.86682767,0.6223732,0.49488965,0.25295597,0.60710645,0.40905103,0.40301505,0.2559466,0.060353845,-0.024023473,-0.026568385,-0.1487959
2023-04-29 01:58:08.247,1.2145013,1.5848471,0.6545104,0.6270572,0.8033737,1.2308272,0.24155605,0.22042029,0.86682767,0.6223732,0.49488965,0.25295597,0.60710645,0.40905103,0.40301505,0.2559466,0.060353845,-0.024023473,-0.026568385,-0.1487959
2023-04-29 01:58:08.347,1.1357174,1.5848471,0.6464503,0.42297575,0.74310815,1.2308272,0.34665307,0.16621369,0.86682767,0.6223732,0.5808552,0.45602563,0.57784355,0.40905103,0.38130987,0.25957292,0.07910168,-0.024023473,-0.023625206,0.042089537
2023-04-29 01:58:08.447,1.0721314,1.5848471,0.6206634,0.33667818,0.7149391,1.2308272,0.37589797,0.25484154,0.86682767,0.6223732,0.5811227,0.46723205,0.5787706,0.40905103,0.37335196,0.37252462,0.10516214,-0.024023473,-0.0020336853,0.19485563
2023-04-29 01:58:08.547,1.0379491,1.5848471,0.5963058,0.33917174,0.7034784,1.2308272,0.40380794,0.32800803,0.86682767,0.6223732,0.5811227,0.5092377,0.5898346,0.40905103,0.3669327,0.46459714,0.12487163,-0.024023473,0.01818075,0.28371853
2023-04-29 01:58:08.647,1.0379491,1.5848471,0.5963058,0.33917174,0.7034784,1.2308272,0.40380794,0.32800803,0.86682767,0.6223732,0.5811227,0.5092377,0.5898346,0.40905103,0.3669327,0.46459714,0.12487163,-0.024023473,0.01818075,0.28371853
2023-04-29 01:58:08.747,1.0260346,1.5848471,0.57751036,0.40193233,0.7020799,1.2308272,0.43559456,0.38636732,0.86682767,0.6223732,0.5811227,0.5526569,0.608555,0.40905103,0.36284226,0.5314046,0.14063317,-0.024023473,0.03234956,0.32984146
2023-04-29 01:58:08.847,0.99436694,1.5848471,0.56759006,0.41684487,0.66959494,1.2308272,0.46735117,0.36329675,0.86682767,0.6223732,0.61432517,0.5728535,0.60650927,0.40905103,0.35930675,0.5215656,0.12705934,-0.024023473,0.042791888,0.2814228
2023-04-29 01:58:08.947,0.93634313,1.5848471,0.5777221,0.43570006,0.6199559,1.2308272,0.5270732,0.3381761,0.86682767,0.6223732,0.6572522,0.5728535,0.6107277,0.40905103,0.3350109,0.54965633,0.10929656,-0.024023473,0.063637875,0.1949124
2023-04-29 01:58:09.047,0.93634313,1.5848471,0.5777221,0.43570006,0.6199559,1.2308272,0.5270732,0.3381761,0.86682767,0.6223732,0.6572522,0.5728535,0.6107277,0.40905103,0.3350109,0.54965633,0.10929656,-0.024023473,0.063637875,0.1949124
2023-04-29 01:58:09.147,0.9116317,1.5848471,0.5897044,0.42253184,0.5984799,1.2308272,0.56004936,0.33113024,0.86682767,0.6223732,0.6572522,0.5728535,0.6116242,0.40905103,0.31567696,0.56957024,0.102862574,-0.024023473,0.068642974,0.1667775
2023-04-29 01:58:09.247,0.81652945,1.5848471,0.6037341,0.4020048,0.52758026,1.2308272,0.60095775,0.33107904,0.8667279,0.6223732,0.6572522,0.5728535,0.5973543,0.40905103,0.30956757,0.5808178,0.07889506,-0.024023473,0.071562245,0.15150014
2023-04-29 01:58:09.347,0.68958277,1.5848471,0.6457286,0.39525086,0.42563912,1.2308272,0.65663993,0.34611815,0.8601297,0.6223732,0.6572522,0.5728535,0.57838964,0.40905103,0.32255387,0.58218133,0.061780676,-0.024023473,0.07997042,0.1456641
2023-04-29 01:58:09.447,0.56444174,1.5848471,0.6468415,0.41803873,0.30199307,1.2308272,0.67690456,0.37322366,0.7918339,0.6223732,0.6572522,0.5785688,0.5593391,0.40905103,0.3205767,0.5760047,0.053638935,-0.024023473,0.084212005,0.14322346
2023-04-29 01:58:09.547,0.4850626,1.5848471,0.6300008,0.4745839,0.17375135,1.2308272,0.69336617,0.39664075,0.65977424,0.6223732,0.65273976,0.5840685,0.54287916,0.40905103,0.32370728,0.5641776,0.04659239,-0.024023473,0.09661376,0.13862418
2023-04-29 01:58:09.647,0.51773316,1.5848471,0.5562385,0.52962273,0.054989867,1.2308272,0.7147151,0.4050271,0.42898932,0.6223732,0.6425366,0.59123176,0.5175834,0.40905103,0.33587542,0.5476504,0.013491582,-0.024023473,0.14082557,0.13051686
2023-04-29 01:58:09.747,0.51773316,1.5848471,0.5562385,0.52962273,0.054989867,1.2308272,0.7147151,0.4050271,0.42898932,0.6223732,0.6425366,0.59123176,0.5175834,0.40905103,0.33587542,0.5476504,0.013491582,-0.024023473,0.14082557,0.13051686
2023-04-29 01:58:09.847,0.63671744,1.5848471,0.5350843,0.52962273,0.14681979,1.2308272,0.7228126,0.4050271,0.5840648,0.6223732,0.6111407,0.59123176,0.5164281,0.40905103,0.3415176,0.5476504,0.00094183756,-0.024023473,0.15959103,0.13051686
2023-04-29 01:58:09.947,0.8185532,1.5848471,0.5969712,0.53494996,0.34050936,1.2308272,0.7087311,0.40178117,0.95406216,0.6223732,0.557501,0.54811645,0.53321606,0.40905103,0.35008648,0.5448806,0.0068009607,-0.024023473,0.14963202,0.09585126
2023-04-29 01:58:10.047,1.0062281,1.5848471,0.69766223,0.5489189,0.57518333,1.2308272,0.703892,0.39897072,1.219533,0.6223732,0.50217783,0.52500296,0.56612927,0.40905103,0.35792652,0.5430141,0.029672578,-0.024023473,0.1353646,0.0547152
2023-04-29 01:58:10.147,1.2583505,1.5848471,0.84048504,0.57620233,0.9324727,1.2308272,0.68607265,0.41306973,1.3408623,0.6223732,0.49596524,0.4558684,0.62531036,0.40905103,0.35306376,0.55468017,0.07171895,-0.024023473,0.10612534,0.0004183206
2023-04-29 01:58:10.247,1.3250744,1.5848471,0.8558077,0.5876457,1.0315093,1.2308272,0.65412587,0.4292088,1.3408623,0.6223732,0.49596524,0.38822204,0.63712585,0.40905103,0.34690854,0.56319207,0.07511221,-0.024023473,0.08757718,-6.3360974e-05
2023-04-29 01:58:10.347,1.3250744,1.5848471,0.8558077,0.5876457,1.0315093,1.2308272,0.65412587,0.4292088,1.3408623,0.6223732,0.49596524,0.38822204,0.63712585,0.40905103,0.34690854,0.56319207,0.07511221,-0.024023473,0.08757718,-6.3360974e-05
2023-04-29 01:58:10.447,1.353094,1.5848471,0.8514913,0.5999944,1.0586766,1.2308272,0.6104983,0.4485197,1.3408623,0.6223732,0.49091482,0.35602248,0.6376809,0.40905103,0.35100928,0.56259257,0.08141928,-0.024023473,0.064294994,0.015795765
2023-04-29 01:58:10.547,1.3838413,1.5848471,0.8402725,0.61842877,1.0874743,1.2308272,0.56771266,0.47189173,1.3408623,0.6223732,0.44958365,0.35602248,0.63741946,0.40905103,0.36451092,0.54529846,0.08756719,-0.024023473,0.043001696,0.040889315
2023-04-29 01:58:10.647,1.416568,1.5848471,0.827199,0.6598462,1.1190796,1.2308272,0.53054804,0.50205654,1.3408623,0.6223732,0.35749337,0.35602248,0.63852054,0.40905103,0.37217173,0.5101011,0.09405444,-0.024023473,0.02923521,0.06535628
2023-04-29 01:58:10.747,1.4500703,1.5848471,0.81070274,0.7263178,1.1544162,1.2308272,0.4803702,0.53609043,1.3408623,0.6223732,0.3131773,0.35602248,0.64281297,0.40905103,0.3578042,0.46222308,0.100005455,-0.024023473,0.015872192,0.07923317
