,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 01:52:26.629,0.8066501,0.4549242,0.0,0.9557656,0.36880606,0.0,0.0,0.38940716,0.5595069,0.0,0.0,0.25583774,0.21516988,0.0,0.0,0.5111485,-0.09501617,0.0,0.0,-0.0027812151
2023-04-29 01:52:26.729,0.762714,0.4549242,0.0,0.9557656,0.3319813,0.0,0.0,0.38940716,0.52050745,0.0,0.0,0.25583774,0.18371487,0.0,0.0,0.5111485,-0.09812199,0.0,0.0,-0.0027812151
2023-04-29 01:52:26.829,0.7047835,0.4549242,0.0,0.7552564,0.27215633,0.0,0.0,0.28100526,0.44525197,0.0,0.0,0.48104182,0.17208311,0.0,0.0,0.48138425,-0.092740476,0.0,0.0,-0.011140085
2023-04-29 01:52:26.929,0.6506037,0.4549242,0.0,0.71918035,0.21883471,0.0,0.0,0.27515182,0.38072175,0.0,0.0,0.48491126,0.17700674,0.0,0.0,0.45001832,-0.08474177,0.0,0.0,-0.000502537
2023-04-29 01:52:27.029,0.61210215,0.4549242,0.0,0.62310684,0.2037431,0.0,0.0,0.20986418,0.3397267,0.0,0.0,0.5054106,0.18845643,0.0,0.0,0.42126152,-0.0812861,0.0,0.0,0.008316162
2023-04-29 01:52:27.129,0.59081024,0.4549242,0.0,0.5554174,0.2233197,0.0,0.0,0.17849113,0.3086019,0.0,0.0,0.5202564,0.19538338,0.0,0.0,0.37768814,-0.08332283,0.0,0.0,0.012830373
2023-04-29 01:52:27.229,0.5983974,0.4549242,0.0,0.49936378,0.25668168,0.0,0.0,0.1690383,0.26651528,0.0,0.0,0.5099375,0.19764924,0.0,0.0,0.3233877,-0.07822704,0.0,0.0,0.004853273
2023-04-29 01:52:27.329,0.5484678,0.4549242,0.0,0.49043295,0.21825829,0.0,0.0,0.17921098,0.3912718,0.0,0.0,0.49073046,0.20276104,0.0,0.0,0.2804712,-0.08390096,0.0,0.0,-0.0139847845
2023-04-29 01:52:27.429,0.5157173,0.4549242,0.0,0.4844416,0.1718965,-0.0190643685,0.0,0.2161682,0.39206582,0.08823985,0.0,0.48836148,0.22952393,0.21883759,0.0,0.2818529,-0.085184805,-0.28502166,0.0,-0.03290104
2023-04-29 01:52:27.529,0.3554704,0.5283066,0.0,0.4161842,-0.15486084,-0.038128737,0.0,0.34860516,0.36471397,0.350803,0.0,0.49355644,0.3101079,0.20896946,0.0,0.40049112,-0.26433006,-0.26168153,0.0,-0.04329164
2023-04-29 01:52:27.629,0.44504234,0.6280535,0.5913797,0.41862473,-0.06543869,0.054942526,0.31864437,0.401466,0.43137333,0.44238386,0.25649205,0.49355644,0.34642512,0.222942,0.344095,0.45151332,-0.2674036,-0.25836718,-0.05138401,-0.04543597
2023-04-29 01:52:27.729,0.44504234,0.6280535,0.5913797,0.41862473,-0.06543869,0.054942526,0.31864437,0.401466,0.43137333,0.44238386,0.25649205,0.49355644,0.34642512,0.222942,0.344095,0.45151332,-0.2674036,-0.25836718,-0.05138401,-0.04543597
2023-04-29 01:52:27.829,0.53076226,0.8101424,0.89594585,0.42392612,0.06432887,0.22232357,0.4943607,0.42692104,0.45536494,0.5292463,0.3230091,0.49547583,0.35557675,0.24189532,0.3470349,0.4811316,-0.27104914,-0.25109363,-0.060440496,-0.051018737
2023-04-29 01:52:27.929,0.6333045,0.8101424,1.1718872,0.42974108,0.21644352,0.22232357,0.6927011,0.43201107,0.48419446,0.5292463,0.3764212,0.5033017,0.34496537,0.24189532,0.3413001,0.4943481,-0.27510113,-0.25109363,-0.056375578,-0.054866634
2023-04-29 01:52:28.029,0.7103473,0.8101424,1.3644223,0.42974108,0.34582886,0.22232357,0.8392854,0.43201107,0.5526457,0.5292463,0.39574432,0.5033017,0.32718143,0.24189532,0.3311198,0.4943481,-0.278387,-0.25109363,-0.039421413,-0.054866634
