,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 22:32:40.913,1.0664815,0.70082885,1.0045664,1.5060017,1.0643045,-0.017490996,0.90357304,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.16040388,1.0181787,0.28525254,-0.618941,-0.48938733,0.6369218
2023-04-29 22:32:41.013,1.0664815,0.70082885,1.0429986,1.5060017,1.0643045,-0.017490996,0.9389724,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.15813325,1.0181787,0.28525254,-0.618941,-0.45979753,0.6369218
2023-04-29 22:32:41.113,1.0664815,0.70082885,1.0497218,1.5060017,1.0643045,-0.017490996,0.9464235,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.16097842,1.0181787,0.28525254,-0.618941,-0.46275145,0.6369218
2023-04-29 22:32:41.213,1.0664815,0.70082885,1.0481968,1.5060017,1.0643045,-0.017490996,0.9471791,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.16342227,1.0181787,0.28525254,-0.618941,-0.47475985,0.6369218
2023-04-29 22:32:41.313,1.0664815,0.70082885,1.0325634,1.5060017,1.0643045,-0.017490996,0.9388938,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.15688957,1.0181787,0.28525254,-0.618941,-0.48917422,0.6369218
2023-04-29 22:32:41.413,1.0664815,0.70082885,0.9843964,1.5060017,1.0643045,-0.017490996,0.90890723,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.13235174,1.0181787,0.28525254,-0.618941,-0.49963593,0.6369218
2023-04-29 22:32:41.513,1.0664815,0.70082885,0.9843964,1.5060017,1.0643045,-0.017490996,0.90890723,1.1907939,1.4273258,0.15827483,0.9042398,1.1492615,0.79088086,-0.08595823,0.13235174,1.0181787,0.28525254,-0.618941,-0.49963593,0.6369218
2023-04-29 22:32:41.613,1.0664815,0.70082885,0.76504654,1.5060017,1.0643045,-0.017490996,0.72178704,1.1907939,1.4273258,0.15827483,0.8350642,1.1492615,0.79088086,-0.08595823,0.019811513,1.0181787,0.28525254,-0.618941,-0.5091724,0.6369218
2023-04-29 22:32:41.713,1.0664815,0.70082885,0.6427635,1.5060017,1.0643045,-0.017490996,0.55992097,1.1907939,1.4273258,0.15827483,0.69074374,1.1492615,0.79088086,-0.08595823,-0.048744958,1.0181787,0.28525254,-0.618941,-0.51450336,0.6369218
2023-04-29 22:32:41.813,1.0664815,0.70082885,0.5475864,1.5060017,1.0643045,-0.017490996,0.39041978,1.1907939,1.4273258,0.15827483,0.6118418,1.1492615,0.79088086,-0.08595823,-0.107981205,1.0181787,0.28525254,-0.618941,-0.5212432,0.6369218
