,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-29 02:03:43.042,0.59700376,1.5848471,0.6011146,0.64243865,0.47772428,1.2308272,0.47764856,0.4488343,1.0553194,0.6223732,0.5874003,0.8863758,0.71238446,0.40905103,0.65504277,0.5493762,0.1709114,-0.024023473,0.518223,0.119684204
2023-04-29 02:03:43.142,0.50542456,1.5848471,0.6011146,0.54547995,0.456115,1.2308272,0.47764856,0.4020492,1.0553194,0.6223732,0.5874003,0.8863758,0.70463164,0.40905103,0.65504277,0.5624717,0.1899701,-0.024023473,0.518223,0.17378552
2023-04-29 02:03:43.242,0.46227765,1.5848471,0.6011146,0.50654495,0.42891037,1.2308272,0.47764856,0.3704833,1.0553194,0.6223732,0.5874003,0.8863758,0.69687882,0.40905103,0.65504277,0.5571411,0.1855517,-0.024023473,0.518223,0.20515037
2023-04-29 02:03:43.342,0.43414155,1.5848471,0.6011146,0.4895389,0.396922,1.2308272,0.47764856,0.35983694,1.0495934,0.6223732,0.5874003,0.8863758,0.689126,0.40905103,0.65504277,0.54100937,0.17031613,-0.024023473,0.518223,0.23713373
2023-04-29 02:03:43.442,0.41577134,1.5848471,0.6011146,0.48560485,0.3713208,1.2308272,0.47764856,0.3732851,1.0171309,0.6223732,0.5874003,0.8869849,0.6491274,0.40905103,0.65504277,0.5170299,0.14737475,-0.024023473,0.518223,0.2677597
2023-04-29 02:03:43.542,0.39967594,1.5848471,0.6011146,0.4852603,0.36546588,1.2308272,0.47764856,0.39970747,0.97660977,0.6223732,0.5874003,0.89440095,0.6129778,0.40905103,0.65504277,0.49041897,0.12300112,-0.024023473,0.518223,0.29547194
2023-04-29 02:03:43.642,0.38927785,1.5848471,0.6182522,0.4860738,0.37829477,1.2308272,0.46404526,0.42550197,0.94671124,0.6223732,0.5675133,0.8961985,0.5887337,0.40905103,0.66004175,0.46452183,0.102977,-0.024023473,0.51931596,0.31767112
2023-04-29 02:03:43.742,0.39366215,1.5848471,0.65239006,0.4982904,0.39790097,1.2308272,0.47962034,0.44427535,0.93800133,0.6223732,0.5327271,0.8961985,0.57289183,0.40905103,0.666594,0.44128513,0.08906353,-0.024023473,0.5223394,0.33177933
2023-04-29 02:03:43.842,0.42780012,1.5848471,0.7032576,0.5200479,0.41757053,1.2308272,0.5009102,0.45620272,0.93800133,0.6223732,0.504833,0.8863312,0.55715364,0.40905103,0.6791327,0.42349315,0.07849748,-0.024023473,0.53370154,0.3391752
2023-04-29 02:03:43.942,0.4839681,1.5848471,0.7616295,0.54637283,0.43721464,1.2308272,0.5064464,0.46166703,0.93800133,0.6223732,0.4844344,0.86034906,0.53825647,0.40905103,0.69856095,0.41241133,0.06374577,-0.024023473,0.558437,0.3452482
2023-04-29 02:03:44.042,0.4839681,1.5848471,0.7616295,0.54637283,0.43721464,1.2308272,0.5064464,0.46166703,0.93800133,0.6223732,0.4844344,0.86034906,0.53825647,0.40905103,0.69856095,0.41241133,0.06374577,-0.024023473,0.558437,0.3452482
2023-04-29 02:03:44.142,0.54630995,1.5848471,0.81209123,0.56375206,0.45250762,1.2308272,0.49000186,0.45510063,0.93800133,0.6223732,0.47527003,0.85600203,0.5128464,0.40905103,0.72096825,0.40185663,0.035429608,-0.024023473,0.5927784,0.35324064
2023-04-29 02:03:44.242,0.5960567,1.5848471,0.81209123,0.5593953,0.4520403,1.2308272,0.49000186,0.42924142,0.93800133,0.6223732,0.47527003,0.85629976,0.47644377,0.40905103,0.72096825,0.3840675,-0.009848254,-0.024023473,0.5927784,0.36051887
2023-04-29 02:03:44.342,0.62107754,1.5848471,0.81209123,0.5309472,0.42953694,1.2308272,0.49000186,0.38554254,0.91446424,0.6223732,0.47527003,0.850871,0.42405516,0.40905103,0.72096825,0.35983062,-0.06447423,-0.024023473,0.5927784,0.36224562
2023-04-29 02:03:44.442,0.63085973,1.5848471,0.81209123,0.49306092,0.39490467,1.2308272,0.49000186,0.3422225,0.86215544,0.6223732,0.47527003,0.7800424,0.35538697,0.40905103,0.72096825,0.3471928,-0.11219485,-0.024023473,0.5927784,0.35702476
2023-04-29 02:03:44.542,0.63715696,1.5848471,0.81209123,0.46509814,0.37228435,1.2308272,0.49000186,0.32193157,0.7437494,0.6223732,0.47527003,0.69006115,0.2792563,0.40905103,0.72096825,0.3671228,-0.1405948,-0.024023473,0.5927784,0.34646258
2023-04-29 02:03:44.642,0.6582553,1.5848471,0.81209123,0.4670796,0.37944955,1.2308272,0.49000186,0.32834896,0.5775765,0.6223732,0.47527003,0.6804479,0.21215221,0.40905103,0.72096825,0.41679135,-0.15274051,-0.024023473,0.5927784,0.33192667
2023-04-29 02:03:44.742,0.7022469,1.5848471,0.81209123,0.5006909,0.408548,1.2308272,0.49000186,0.34062922,0.512461,0.6223732,0.47527003,0.6804479,0.16589709,0.40905103,0.72096825,0.47164097,-0.15895091,-0.024023473,0.5927784,0.31134015
2023-04-29 02:03:44.842,0.7507816,1.5848471,0.81209123,0.5465714,0.43918714,1.2308272,0.49000186,0.34201705,0.50457835,0.6223732,0.47527003,0.6804479,0.14108959,0.40905103,0.72096825,0.51275486,-0.16191655,-0.024023473,0.5927784,0.2820069
2023-04-29 02:03:44.942,0.78244364,1.5848471,0.81209123,0.5797767,0.4584641,1.2308272,0.49000186,0.33344954,0.50457835,0.6223732,0.47527003,0.6804479,0.13718624,0.40905103,0.72096825,0.53746814,-0.15233554,-0.024023473,0.5927784,0.24507041
2023-04-29 02:03:45.042,0.8029467,1.5848471,0.81209123,0.61496323,0.4627348,1.2308272,0.49000186,0.32755938,0.50457835,0.6223732,0.47527003,0.6804479,0.16176976,0.40905103,0.72096825,0.55261844,-0.12217713,-0.024023473,0.5927784,0.20555505
2023-04-29 02:03:45.142,0.83643186,1.5848471,0.81209123,0.68290013,0.46916646,1.2308272,0.49000186,0.35374737,0.5466784,0.6223732,0.47527003,0.69795287,0.22005151,0.40905103,0.72096825,0.56667244,-0.07558437,-0.024023473,0.5927784,0.16977361
2023-04-29 02:03:45.242,0.8973866,1.5848471,0.81209123,0.79027647,0.50546175,1.2308272,0.49000186,0.43480477,0.78574055,0.6223732,0.47527003,0.8297042,0.29910624,0.40905103,0.72096825,0.5842853,-0.027566433,-0.024023473,0.5927784,0.14269143
2023-04-29 02:03:45.342,0.96892565,1.5848471,0.81209123,0.90621996,0.57077795,1.2308272,0.49000186,0.5455087,0.93177927,0.6223732,0.47527003,0.9142464,0.37414554,0.40905103,0.72096825,0.60428053,0.009395266,-0.024023473,0.5927784,0.12659891
2023-04-29 02:03:45.442,1.0288423,1.5848471,0.81209123,1.0002928,0.63406056,1.2308272,0.49000186,0.640654,0.9424304,0.6223732,0.47527003,0.9219045,0.42883492,0.40905103,0.72096825,0.6208977,0.031417094,-0.024023473,0.5927784,0.11816624
2023-04-29 02:03:45.542,1.0612762,1.5848471,0.81209123,1.0154376,0.6720206,1.2308272,0.49000186,0.6595947,0.9424304,0.6223732,0.47527003,0.91944623,0.45939252,0.40905103,0.72096825,0.6384,0.041838665,-0.024023473,0.5927784,0.11146563
2023-04-29 02:03:45.642,1.0667298,1.5848471,0.9299081,1.0306609,0.6863903,1.2308272,0.8438147,0.6827675,0.9424304,0.6223732,0.71541804,0.91371936,0.4765196,0.40905103,0.5248572,0.65790933,0.050570365,-0.024023473,0.3155362,0.097660616
2023-04-29 02:03:45.742,1.0746957,1.5848471,0.9529782,1.049779,0.70592433,1.2308272,0.8354627,0.70934016,0.9424304,0.6223732,0.7209257,0.9131328,0.49251568,0.40905103,0.5388871,0.67934793,0.056563213,-0.024023473,0.2957267,0.07390739
2023-04-29 02:03:45.842,1.0903249,1.5848471,0.9553373,1.07678,0.730821,1.2308272,0.83806163,0.7380338,0.9424304,0.6223732,0.74310607,0.9131328,0.50998044,0.40905103,0.5648302,0.7008725,0.06265982,-0.024023473,0.2753586,0.049782712
2023-04-29 02:03:45.942,1.112101,1.5848471,0.94635,1.111949,0.7568758,1.2308272,0.8454581,0.766977,0.9424304,0.6223732,0.74945176,0.9131328,0.53174263,0.40905103,0.61073935,0.7149817,0.07072055,-0.024023473,0.2598349,0.03683502
2023-04-29 02:03:46.042,1.1389507,1.5848471,0.9282577,1.152862,0.77900904,1.2308272,0.84313583,0.79564357,0.9424304,0.6223732,0.75059396,0.9131328,0.55880153,0.40905103,0.6681228,0.7112995,0.08084114,-0.024023473,0.2499591,0.039527368
2023-04-29 02:03:46.142,1.1310546,1.5848471,0.902922,1.1730802,0.77135235,1.2308272,0.8269132,0.8124212,0.9424304,0.6223732,0.7519862,0.9131328,0.58584774,0.40905103,0.7178447,0.67341524,0.08775585,-0.024023473,0.2446063,0.11257468
2023-04-29 02:03:46.242,1.1111351,1.5848471,0.8803117,1.2058159,0.7523334,1.2308272,0.8027406,0.84375423,0.9424304,0.6223732,0.7519862,0.9131328,0.6079001,0.40905103,0.7485437,0.63293606,0.0910731,-0.024023473,0.24556579,0.13614635
2023-04-29 02:03:46.342,1.0826439,1.5848471,0.8803117,1.211448,0.72905445,1.2308272,0.8027406,0.8425325,0.9424304,0.6223732,0.7519862,0.9131328,0.62615514,0.40905103,0.7485437,0.58821636,0.09521629,-0.024023473,0.24556579,0.16978553
2023-04-29 02:03:46.442,1.058715,1.5848471,0.8803117,1.213796,0.7086548,1.2308272,0.8027406,0.84174246,0.9424304,0.6223732,0.7519862,0.9136791,0.6401449,0.40905103,0.7485437,0.5745556,0.09362408,-0.024023473,0.24556579,0.18925247
2023-04-29 02:03:46.542,1.0394719,1.5848471,0.8803117,1.2116535,0.69349104,1.2308272,0.8027406,0.83694553,0.9424304,0.6223732,0.7519862,0.9282346,0.6459507,0.40905103,0.7485437,0.5861354,0.07932015,-0.024023473,0.24556579,0.20417136
2023-04-29 02:03:46.642,1.0053934,1.5848471,0.8803117,1.1891615,0.66980284,1.2308272,0.8027406,0.81095266,0.9424304,0.6223732,0.7519862,0.942223,0.6408424,0.40905103,0.7485437,0.60373414,0.050319564,-0.024023473,0.24556579,0.2131606
2023-04-29 02:03:46.742,0.9307921,1.5848471,0.8803117,1.1196023,0.6101054,1.2308272,0.8027406,0.73637646,0.9424304,0.6223732,0.7519862,0.9435189,0.6302038,0.40905103,0.7485437,0.6147781,0.014202164,-0.024023473,0.24556579,0.2133415
2023-04-29 02:03:46.842,0.7983126,1.5848471,0.89575785,0.9802384,0.49035972,1.2308272,0.80386996,0.5830166,0.9148325,0.6223732,0.7519862,0.91214263,0.62693214,0.40905103,0.76886225,0.6189265,-0.01113302,-0.024023473,0.23502372,0.21284339
2023-04-29 02:03:46.942,0.59468675,1.5848471,0.89858437,0.7443327,0.30227745,1.2308272,0.794765,0.31920376,0.7319133,0.6223732,0.7519862,0.52068955,0.63960916,0.40905103,0.7929623,0.62418777,-0.0101323165,-0.024023473,0.22183219,0.22776924
2023-04-29 02:03:47.042,0.36669627,1.5848471,0.8827177,0.6984481,0.07379533,1.2308272,0.7811323,0.28762415,0.50787103,0.6223732,0.7223297,0.52068955,0.66367453,0.40905103,0.8201643,0.62318534,0.01293804,-0.024023473,0.20516685,0.24402733
2023-04-29 02:03:47.142,0.36669627,1.5848471,0.8827177,0.6984481,0.07379533,1.2308272,0.7811323,0.28762415,0.50787103,0.6223732,0.7223297,0.52068955,0.66367453,0.40905103,0.8201643,0.62318534,0.01293804,-0.024023473,0.20516685,0.24402733
2023-04-29 02:03:47.242,0.4156615,1.5848471,0.8437922,0.6620691,0.045624595,1.2308272,0.77302754,0.2642745,0.5475138,0.6223732,0.6610228,0.5218376,0.66757834,0.40905103,0.8517847,0.6162638,0.03314066,-0.024023473,0.19175021,0.25895306
2023-04-29 02:03:47.342,0.4686042,1.5848471,0.79299426,0.6397484,0.034634598,1.2308272,0.7673507,0.25714776,0.56513494,0.6223732,0.5812144,0.5271527,0.65914935,0.40905103,0.88933986,0.60459095,0.0432455,-0.024023473,0.18884547,0.26606405
2023-04-29 02:03:47.442,0.60161585,1.5848471,0.73591673,0.65827984,0.112965934,1.2308272,0.7437087,0.2820738,0.6416575,0.6223732,0.49315503,0.57003176,0.6333109,0.40905103,0.9296431,0.5758097,0.05121147,-0.024023473,0.19665436,0.27731943
2023-04-29 02:03:47.542,0.66917086,1.5848471,0.73591673,0.6855573,0.17307098,1.2308272,0.7437087,0.29177698,0.68318063,0.6223732,0.49315503,0.5905449,0.6264457,0.40905103,0.9296431,0.56055385,0.061950617,-0.024023473,0.19665436,0.29051784
2023-04-29 02:03:47.642,0.7303118,1.5848471,0.73591673,0.684125,0.19324048,1.2308272,0.7437087,0.2398419,0.68725026,0.6223732,0.49315503,0.59451485,0.6271157,0.40905103,0.9296431,0.5415653,0.07853483,-0.024023473,0.19665436,0.2936528
2023-04-29 02:03:47.742,0.7748786,1.5848471,0.73591673,0.70411325,0.21341054,1.2308272,0.7437087,0.2274276,0.68725026,0.6223732,0.49315503,0.59451485,0.6275207,0.40905103,0.9296431,0.5237366,0.0993869,-0.024023473,0.19665436,0.30181503
2023-04-29 02:03:47.842,0.80560124,1.5848471,0.73591673,0.6972236,0.23235713,1.2308272,0.7437087,0.20207758,0.68725026,0.6223732,0.49315503,0.5912028,0.6245282,0.40905103,0.9296431,0.5073865,0.11735597,-0.024023473,0.19665436,0.30906263
2023-04-29 02:03:47.942,0.8335445,1.5848471,0.73591673,0.70133257,0.24741548,1.2308272,0.7437087,0.17694165,0.68725026,0.6223732,0.49315503,0.5899187,0.6170041,0.40905103,0.9296431,0.48859727,0.13011836,-0.024023473,0.19665436,0.31444094
2023-04-29 02:03:48.042,0.8618388,1.5848471,0.73591673,0.70741475,0.25586846,1.2308272,0.7437087,0.15106161,0.68725026,0.6223732,0.49315503,0.58981687,0.6048966,0.40905103,0.9296431,0.4633859,0.13652605,-0.024023473,0.19665436,0.31446314
2023-04-29 02:03:48.142,0.8618388,1.5848471,0.73591673,0.70741475,0.25586846,1.2308272,0.7437087,0.15106161,0.68725026,0.6223732,0.49315503,0.58981687,0.6048966,0.40905103,0.9296431,0.4633859,0.13652605,-0.024023473,0.19665436,0.31446314
2023-04-29 02:03:48.242,0.88654715,1.5848471,0.73591673,0.7033489,0.25864014,1.2308272,0.7437087,0.1412328,0.68725026,0.6223732,0.49315503,0.5600081,0.5864618,0.40905103,0.9296431,0.44484088,0.1382811,-0.024023473,0.19665436,0.32215172
2023-04-29 02:03:48.342,0.89992076,1.5848471,0.73591673,0.70958596,0.25914234,1.2308272,0.7437087,0.13417993,0.6597603,0.6223732,0.49315503,0.476115,0.55809057,0.40905103,0.9296431,0.41902453,0.1403073,-0.024023473,0.19665436,0.33099878
2023-04-29 02:03:48.442,0.9020184,1.5848471,0.73591673,0.71384543,0.25929436,1.2308272,0.7437087,0.1218296,0.63118243,0.6223732,0.49315503,0.3946118,0.51771057,0.40905103,0.9296431,0.3722852,0.14426728,-0.024023473,0.19665436,0.3284736
2023-04-29 02:03:48.542,0.89574385,1.5848471,0.73591673,0.72520757,0.2591592,1.2308272,0.7437087,0.11679567,0.6281924,0.6223732,0.49315503,0.3980482,0.4677775,0.40905103,0.9296431,0.3263381,0.145419,-0.024023473,0.19665436,0.32319024
2023-04-29 02:03:48.642,0.88220996,1.5848471,0.73591673,0.74196595,0.25839627,1.2308272,0.7437087,0.113192245,0.6281924,0.6223732,0.49315503,0.4222976,0.4173412,0.40905103,0.9296431,0.2849445,0.1384602,-0.024023473,0.19665436,0.3095135
2023-04-29 02:03:48.742,0.8647438,1.5848471,0.73591673,0.75451887,0.2586303,1.2308272,0.7437087,0.10216457,0.62127006,0.6223732,0.49315503,0.4671951,0.3799412,0.40905103,0.9296431,0.25513515,0.12586811,-0.024023473,0.19665436,0.2897094
2023-04-29 02:03:48.842,0.8410891,1.5848471,0.73591673,0.75497365,0.25997236,1.2308272,0.7437087,0.083586894,0.6120301,0.6223732,0.49315503,0.52860266,0.36509165,0.40905103,0.9296431,0.24491972,0.115995094,-0.024023473,0.19665436,0.27169418
2023-04-29 02:03:48.942,0.80710894,1.5848471,0.73591673,0.73784065,0.2573984,1.2308272,0.7437087,0.06287411,0.6120098,0.6223732,0.49315503,0.60419464,0.3665816,0.40905103,0.9296431,0.25313592,0.11224157,-0.024023473,0.19665436,0.2571762
2023-04-29 02:03:49.042,0.7568434,1.5848471,0.73591673,0.7001245,0.2421977,1.2308272,0.7437087,0.046365704,0.6091935,0.6223732,0.49315503,0.6807018,0.36705863,0.40905103,0.9296431,0.26860183,0.106865734,-0.024023473,0.19665436,0.23728457
2023-04-29 02:03:49.142,0.6873763,1.5848471,0.73591673,0.646138,0.21705656,1.2308272,0.7437087,0.04466731,0.5821978,0.6223732,0.49315503,0.7141452,0.35571992,0.40905103,0.9296431,0.28139898,0.09158591,-0.024023473,0.19665436,0.20337762
2023-04-29 02:03:49.242,0.6044764,1.5848471,0.73591673,0.5862639,0.19273217,1.2308272,0.7437087,0.058499012,0.5090687,0.6223732,0.49315503,0.70366395,0.33755013,0.40905103,0.9296431,0.2904964,0.06528441,-0.024023473,0.19665436,0.15698978
2023-04-29 02:03:49.342,0.5217566,1.5848471,0.36605662,0.52493155,0.17611174,1.2308272,0.2972188,0.07844479,0.49305478,0.6223732,0.48104864,0.6791447,0.32457164,0.40905103,0.601993,0.30033138,0.033048827,-0.024023473,0.40445057,0.10730999
2023-04-29 02:03:49.442,0.44832143,1.5848471,0.4190152,0.45822036,0.16457763,1.2308272,0.25452513,0.09529258,0.49305478,0.6223732,0.48739964,0.6763449,0.32081565,0.40905103,0.5870559,0.31459713,0.0023759613,-0.024023473,0.3892816,0.06385013
