,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10
2023-04-28 22:35:36.655,0.5554571,0.22086199,0.9905789,0.8817211,0.8223111,0.05818348,0.51368713,0.0003875228,0.59814966,-0.060366727,0.68119925,0.26905763,0.04287765,0.3395731,0.029844576,0.3862984,-0.21501793,0.4529047,-0.42107445,0.03324353
2023-04-28 22:35:36.755,0.5554571,0.22086199,1.0829605,0.8817211,0.8223111,0.05818348,0.5893297,0.0003875228,0.59814966,-0.060366727,0.6949965,0.26905763,0.04287765,0.3395731,0.051042117,0.3862984,-0.21501793,0.4529047,-0.41205272,0.03324353
2023-04-28 22:35:36.855,0.5554571,0.22086199,1.1030422,0.8817211,0.8223111,0.05818348,0.60648406,0.0003875228,0.59814966,-0.060366727,0.6949965,0.26905763,0.04287765,0.3395731,0.063938424,0.3862984,-0.21501793,0.4529047,-0.4147269,0.03324353
2023-04-28 22:35:36.955,0.5554571,0.22086199,1.1109171,0.8817211,0.8223111,0.05818348,0.61401486,0.0003875228,0.59814966,-0.060366727,0.69597954,0.26905763,0.04287765,0.3395731,0.07642755,0.3862984,-0.21501793,0.4529047,-0.42241958,0.03324353
2023-04-28 22:35:37.055,0.5554571,0.22086199,1.117081,0.8817211,0.8223111,0.05818348,0.6177716,0.0003875228,0.59814966,-0.060366727,0.6989458,0.26905763,0.04287765,0.3395731,0.089764684,0.3862984,-0.21501793,0.4529047,-0.43230632,0.03324353
2023-04-28 22:35:37.155,0.5554571,0.22086199,1.1251347,0.8817211,0.8223111,0.05818348,0.61967,0.0003875228,0.59814966,-0.060366727,0.7019244,0.26905763,0.04287765,0.3395731,0.10771143,0.3862984,-0.21501793,0.4529047,-0.43859556,0.03324353
2023-04-28 22:35:37.255,0.5554571,0.22086199,1.1305184,0.8817211,0.8223111,0.05818348,0.61504847,0.0003875228,0.59814966,-0.060366727,0.7019244,0.26905763,0.04287765,0.3395731,0.12744865,0.3862984,-0.21501793,0.4529047,-0.43771797,0.03324353
2023-04-28 22:35:37.355,0.5554571,0.22086199,1.1277066,0.8817211,0.8223111,0.05818348,0.59746367,0.0003875228,0.59814966,-0.060366727,0.69974995,0.26905763,0.04287765,0.3395731,0.14272407,0.3862984,-0.21501793,0.4529047,-0.4329588,0.03324353
2023-04-28 22:35:37.455,0.5554571,0.22086199,1.1095792,0.8817211,0.8223111,0.05818348,0.5623197,0.0003875228,0.59814966,-0.060366727,0.6719556,0.26905763,0.04287765,0.3395731,0.14781584,0.3862984,-0.21501793,0.4529047,-0.42989218,0.03324353
2023-04-28 22:35:37.555,0.5554571,0.22086199,1.0762855,0.8817211,0.8223111,0.05818348,0.5148208,0.0003875228,0.59814966,-0.060366727,0.63232344,0.26905763,0.04287765,0.3395731,0.14302987,0.3862984,-0.21501793,0.4529047,-0.43183765,0.03324353
2023-04-28 22:35:37.655,0.5554571,0.22086199,1.0339913,0.8817211,0.8223111,0.05818348,0.46658844,0.0003875228,0.59814966,-0.060366727,0.59693736,0.26905763,0.04287765,0.3395731,0.133168,0.3862984,-0.21501793,0.4529047,-0.4386372,0.03324353
2023-04-28 22:35:37.755,0.5554571,0.22086199,0.98702335,0.8817211,0.8223111,0.05818348,0.42778414,0.0003875228,0.59814966,-0.060366727,0.5759063,0.26905763,0.04287765,0.3395731,0.12518549,0.3862984,-0.21501793,0.4529047,-0.44851887,0.03324353
2023-04-28 22:35:37.855,0.5554571,0.22086199,0.93269175,0.8817211,0.8223111,0.05818348,0.3958476,0.0003875228,0.59814966,-0.060366727,0.5759063,0.26905763,0.04287765,0.3395731,0.12376985,0.3862984,-0.21501793,0.4529047,-0.45857528,0.03324353
2023-04-28 22:35:37.955,0.5554571,0.22086199,0.8666077,0.8817211,0.8223111,0.05818348,0.3530344,0.0003875228,0.59814966,-0.060366727,0.5636264,0.26905763,0.04287765,0.3395731,0.12954235,0.3862984,-0.21501793,0.4529047,-0.46662316,0.03324353
2023-04-28 22:35:38.055,0.5554571,0.22086199,0.7908759,0.8817211,0.8223111,0.05818348,0.28527418,0.0003875228,0.59814966,-0.060366727,0.53682077,0.26905763,0.04287765,0.3395731,0.1383546,0.3862984,-0.21501793,0.4529047,-0.4741128,0.03324353
2023-04-28 22:35:38.155,0.5554571,0.22086199,0.7908759,0.8817211,0.8223111,0.05818348,0.28527418,0.0003875228,0.59814966,-0.060366727,0.53682077,0.26905763,0.04287765,0.3395731,0.1383546,0.3862984,-0.21501793,0.4529047,-0.4741128,0.03324353
2023-04-28 22:35:38.255,0.5554571,0.22086199,0.7023808,0.8817211,0.8223111,0.05818348,0.19033693,0.0003875228,0.59814966,-0.060366727,0.47439107,0.26905763,0.04287765,0.3395731,0.14356093,0.3862984,-0.21501793,0.4529047,-0.4827698,0.03324353
2023-04-28 22:35:38.355,0.5554571,0.22086199,0.5743725,0.8817211,0.8223111,0.05818348,0.01930018,0.0003875228,0.59814966,-0.060366727,0.32314166,0.26905763,0.04287765,0.3395731,0.127449,0.3862984,-0.21501793,0.4529047,-0.49975833,0.03324353
2023-04-28 22:35:38.455,0.5554571,0.22086199,0.5743725,0.8817211,0.8223111,0.05818348,0.01930018,0.0003875228,0.59814966,-0.060366727,0.32314166,0.26905763,0.04287765,0.3395731,0.127449,0.3862984,-0.21501793,0.4529047,-0.49975833,0.03324353
2023-04-28 22:35:38.555,0.5554571,0.22086199,0.5722845,0.8817211,0.8223111,0.05818348,-0.0019325173,0.0003875228,0.59814966,-0.060366727,0.3072673,0.26905763,0.04287765,0.3395731,0.10909261,0.3862984,-0.21501793,0.4529047,-0.5023974,0.03324353
2023-04-28 22:35:38.655,0.5554571,0.22086199,0.57230484,0.8817211,0.8223111,0.05818348,0.015793715,0.0003875228,0.59814966,-0.060366727,0.24359474,0.26905763,0.04287765,0.3395731,0.06368893,0.3862984,-0.21501793,0.4529047,-0.5002085,0.03324353
2023-04-28 22:35:38.755,0.5554571,0.22086199,0.57230484,0.8817211,0.8223111,0.05818348,0.015793715,0.0003875228,0.59814966,-0.060366727,0.24359474,0.26905763,0.04287765,0.3395731,0.06368893,0.3862984,-0.21501793,0.4529047,-0.5002085,0.03324353
2023-04-28 22:35:38.855,0.5554571,0.22086199,0.5519842,0.8817211,0.8223111,0.05818348,0.018542957,0.0003875228,0.59814966,-0.060366727,0.2252781,0.26905763,0.04287765,0.3395731,0.03736869,0.3862984,-0.21501793,0.4529047,-0.50096864,0.03324353
2023-04-28 22:35:38.955,0.5554571,0.22086199,0.52043533,0.8817211,0.8223111,0.05818348,0.009130133,0.0003875228,0.59814966,-0.060366727,0.18251103,0.26905763,0.04287765,0.3395731,0.012282823,0.3862984,-0.21501793,0.4529047,-0.499909,0.03324353
2023-04-28 22:35:39.055,0.5554571,0.22086199,0.48829913,0.8817211,0.8223111,0.05818348,-0.017827712,0.0003875228,0.59814966,-0.060366727,0.11949209,0.26905763,0.04287765,0.3395731,-0.01589959,0.3862984,-0.21501793,0.4529047,-0.46697697,0.03324353
2023-04-28 22:35:39.155,0.5554571,0.22086199,0.4912716,0.8817211,0.8223111,0.05818348,-0.021113858,0.0003875228,0.59814966,-0.060366727,0.120247625,0.26905763,0.04287765,0.3395731,-0.017476048,0.3862984,-0.21501793,0.4529047,-0.43689066,0.03324353
2023-04-28 22:35:39.255,0.5554571,0.22086199,0.4954434,0.8817211,0.8223111,0.05818348,-0.015878726,0.0003875228,0.59814966,-0.060366727,0.13113172,0.26905763,0.04287765,0.3395731,-0.015534152,0.3862984,-0.21501793,0.4529047,-0.41045773,0.03324353
2023-04-28 22:35:39.355,0.5554571,0.22086199,0.4954434,0.8817211,0.8223111,0.05818348,-0.015878726,0.0003875228,0.59814966,-0.060366727,0.13113172,0.26905763,0.04287765,0.3395731,-0.015534152,0.3862984,-0.21501793,0.4529047,-0.41045773,0.03324353
2023-04-28 22:35:39.455,0.5554571,0.22086199,0.49626273,0.8817211,0.8223111,0.05818348,-0.0014633689,0.0003875228,0.59814966,-0.060366727,0.15947816,0.26905763,0.04287765,0.3395731,-0.015960643,0.3862984,-0.21501793,0.4529047,-0.39682227,0.03324353
2023-04-28 22:35:39.555,0.5554571,0.22086199,0.49638242,0.8817211,0.8223111,0.05818348,0.0286417,0.0003875228,0.59814966,-0.060366727,0.20487405,0.26905763,0.04287765,0.3395731,-0.02232049,0.3862984,-0.21501793,0.4529047,-0.39862797,0.03324353
2023-04-28 22:35:39.655,0.5554571,0.22086199,0.5014121,0.8817211,0.8223111,0.05818348,0.075315215,0.0003875228,0.59814966,-0.060366727,0.22291707,0.26905763,0.04287765,0.3395731,-0.032122098,0.3862984,-0.21501793,0.4529047,-0.409474,0.03324353
2023-04-28 22:35:39.755,0.5554571,0.22086199,0.5236398,0.8817211,0.8223111,0.05818348,0.15029319,0.0003875228,0.59814966,-0.060366727,0.2023616,0.26905763,0.04287765,0.3395731,-0.03743056,0.3862984,-0.21501793,0.4529047,-0.4105772,0.03324353
2023-04-28 22:35:39.855,0.5554571,0.22086199,0.53912663,0.8817211,0.8223111,0.05818348,0.1528698,0.0003875228,0.59814966,-0.060366727,0.19868737,0.26905763,0.04287765,0.3395731,-0.029518321,0.3862984,-0.21501793,0.4529047,-0.37700918,0.03324353
2023-04-28 22:35:39.955,0.5554571,0.22086199,0.53912663,0.8817211,0.8223111,0.05818348,0.1528698,0.0003875228,0.59814966,-0.060366727,0.19868737,0.26905763,0.04287765,0.3395731,-0.029518321,0.3862984,-0.21501793,0.4529047,-0.37700918,0.03324353
2023-04-28 22:35:40.055,0.5554571,0.22086199,0.55769175,0.8817211,0.8223111,0.05818348,0.13312367,0.0003875228,0.59814966,-0.060366727,0.19170724,0.26905763,0.04287765,0.3395731,-0.019205356,0.3862984,-0.21501793,0.4529047,-0.31564698,0.03324353
2023-04-28 22:35:40.155,0.5554571,0.22086199,0.5722497,0.8817211,0.8223111,0.05818348,0.10178631,0.0003875228,0.59814966,-0.060366727,0.1821904,0.26905763,0.04287765,0.3395731,-0.009984879,0.3862984,-0.21501793,0.4529047,-0.24438152,0.03324353
2023-04-28 22:35:40.255,0.5554571,0.22086199,0.5731714,0.8817211,0.8223111,0.05818348,0.06792089,0.0003875228,0.59814966,-0.060366727,0.17140009,0.26905763,0.04287765,0.3395731,-0.0039712866,0.3862984,-0.21501793,0.4529047,-0.18531066,0.03324353
2023-04-28 22:35:40.355,0.5554571,0.22086199,0.56752366,0.8817211,0.8223111,0.05818348,0.04371286,0.0003875228,0.59814966,-0.060366727,0.16030668,0.26905763,0.04287765,0.3395731,0.0013302928,0.3862984,-0.21501793,0.4529047,-0.1478767,0.03324353
2023-04-28 22:35:40.455,0.5554571,0.22086199,0.56442827,0.8817211,0.8223111,0.05818348,0.046140023,0.0003875228,0.59814966,-0.060366727,0.17608494,0.26905763,0.04287765,0.3395731,0.011374504,0.3862984,-0.21501793,0.4529047,-0.12842554,0.03324353
2023-04-28 22:35:40.555,0.5554571,0.22086199,0.57374316,0.8817211,0.8223111,0.05818348,0.08177108,0.0003875228,0.59814966,-0.060366727,0.22396964,0.26905763,0.04287765,0.3395731,0.031581834,0.3862984,-0.21501793,0.4529047,-0.11805045,0.03324353
2023-04-28 22:35:40.655,0.5554571,0.22086199,0.60055995,0.8817211,0.8223111,0.05818348,0.13143317,0.0003875228,0.59814966,-0.060366727,0.2519502,0.26905763,0.04287765,0.3395731,0.0626479,0.3862984,-0.21501793,0.4529047,-0.108730815,0.03324353
2023-04-28 22:35:40.755,0.5554571,0.22086199,0.63668644,0.8817211,0.8223111,0.05818348,0.17304298,0.0003875228,0.59814966,-0.060366727,0.2643856,0.26905763,0.04287765,0.3395731,0.09776405,0.3862984,-0.21501793,0.4529047,-0.09542372,0.03324353
2023-04-28 22:35:40.855,0.5554571,0.22086199,0.6730673,0.8817211,0.8223111,0.05818348,0.19692108,0.0003875228,0.59814966,-0.060366727,0.27522552,0.26905763,0.04287765,0.3395731,0.12741615,0.3862984,-0.21501793,0.4529047,-0.07613437,0.03324353
2023-04-28 22:35:40.955,0.5554571,0.22086199,0.7037307,0.8817211,0.8223111,0.05818348,0.20247915,0.0003875228,0.59814966,-0.060366727,0.28838092,0.26905763,0.04287765,0.3395731,0.14589168,0.3862984,-0.21501793,0.4529047,-0.05458631,0.03324353
2023-04-28 22:35:41.055,0.5554571,0.22086199,0.7210332,0.8817211,0.8223111,0.05818348,0.18814948,0.0003875228,0.59814966,-0.060366727,0.3113601,0.26905763,0.04287765,0.3395731,0.15352543,0.3862984,-0.21501793,0.4529047,-0.03535867,0.03324353
2023-04-28 22:35:41.155,0.5554571,0.22086199,0.72108394,0.8817211,0.8223111,0.05818348,0.1553458,0.0003875228,0.59814966,-0.060366727,0.3051067,0.26905763,0.04287765,0.3395731,0.1555523,0.3862984,-0.21501793,0.4529047,-0.019356303,0.03324353
2023-04-28 22:35:41.255,0.5554571,0.22086199,0.70821226,0.8817211,0.8223111,0.05818348,0.11858147,0.0003875228,0.59814966,-0.060366727,0.27232677,0.26905763,0.04287765,0.3395731,0.15773189,0.3862984,-0.21501793,0.4529047,-0.0049822326,0.03324353
2023-04-28 22:35:41.355,0.5554571,0.22086199,0.6877796,0.8817211,0.8223111,0.05818348,0.0999082,0.0003875228,0.59814966,-0.060366727,0.25809515,0.26905763,0.04287765,0.3395731,0.16486694,0.3862984,-0.21501793,0.4529047,0.008392546,0.03324353
2023-04-28 22:35:41.455,0.5554571,0.22086199,0.6598001,0.8817211,0.8223111,0.05818348,0.10804875,0.0003875228,0.59814966,-0.060366727,0.25595796,0.26905763,0.04287765,0.3395731,0.17918658,0.3862984,-0.21501793,0.4529047,0.017117262,0.03324353
2023-04-28 22:35:41.555,0.5554571,0.22086199,0.62201226,0.8817211,0.8223111,0.05818348,0.12734303,0.0003875228,0.59814966,-0.060366727,0.26015684,0.26905763,0.04287765,0.3395731,0.20086294,0.3862984,-0.21501793,0.4529047,0.017330134,0.03324353
2023-04-28 22:35:41.655,0.5554571,0.22086199,0.5830937,0.8817211,0.8223111,0.05818348,0.14231572,0.0003875228,0.59814966,-0.060366727,0.26060963,0.26905763,0.04287765,0.3395731,0.22821315,0.3862984,-0.21501793,0.4529047,0.009318008,0.03324353
2023-04-28 22:35:41.755,0.5554571,0.22086199,0.5551836,0.8817211,0.8223111,0.05818348,0.15139048,0.0003875228,0.59814966,-0.060366727,0.2587734,0.26905763,0.04287765,0.3395731,0.25848773,0.3862984,-0.21501793,0.4529047,-0.0011356088,0.03324353
2023-04-28 22:35:41.855,0.5554571,0.22086199,0.5433664,0.8817211,0.8223111,0.05818348,0.15259795,0.0003875228,0.59814966,-0.060366727,0.25874975,0.26905763,0.04287765,0.3395731,0.28723705,0.3862984,-0.21501793,0.4529047,-0.008364097,0.03324353
2023-04-28 22:35:41.955,0.7769579,0.22086199,0.54626256,0.6635925,0.42429656,0.05818348,0.13922231,0.77191913,0.8345723,-0.060366727,0.25874975,0.38496366,0.6348785,0.3395731,0.31001198,0.48361397,0.023328394,0.4529047,-0.011122124,0.015485789
2023-04-28 22:35:42.055,0.7024915,0.22086199,0.545108,0.66317064,0.37782007,0.05818348,0.10385603,0.77445143,0.8345723,-0.060366727,0.25874975,0.4289343,0.5934051,0.3395731,0.3234266,0.44855744,0.05355513,0.4529047,-0.013455843,0.056140337
2023-04-28 22:35:42.155,0.6404418,0.22086199,0.5269615,0.660525,0.38062227,0.05818348,0.05418981,0.7838923,0.8345723,-0.060366727,0.2599638,0.43070143,0.56129277,0.3395731,0.3263826,0.42684153,0.061003804,0.4529047,-0.020422278,0.08181927
2023-04-28 22:35:42.255,0.5903522,0.22086199,0.49296415,0.64293045,0.42946637,0.05818348,0.007944634,0.80450183,0.8345723,-0.060366727,0.26506177,0.51384366,0.5340896,0.3395731,0.3214124,0.40968972,0.058238164,0.4529047,-0.034915842,0.105713345
2023-04-28 22:35:42.355,0.56158894,0.22086199,0.4472036,0.65300685,0.5114672,0.05818348,-0.021452801,0.8418568,0.87303066,-0.060366727,0.26342294,0.6758969,0.51160336,0.3395731,0.31353703,0.40122518,0.05928453,0.4529047,-0.056157343,0.116292596
2023-04-28 22:35:42.455,0.5758585,0.22086199,0.3918479,0.7168539,0.6181106,0.05818348,-0.03776307,0.8984743,0.99741596,-0.060366727,0.25276992,0.8451127,0.49891412,0.3395731,0.30705208,0.41600204,0.06554829,0.4529047,-0.07847396,0.11678529
2023-04-28 22:35:42.555,0.6633828,0.22086199,0.3365958,0.8347691,0.72637624,0.05818348,-0.049458846,0.96260166,1.1512072,-0.060366727,0.22612245,1.0115255,0.50945514,0.3395731,0.30205485,0.4704243,0.06947455,0.4529047,-0.09596824,0.11375948
2023-04-28 22:35:42.655,0.80484337,0.22086199,0.28939316,0.97126657,0.8148227,0.05818348,-0.06138015,1.0235677,1.2628992,-0.060366727,0.1341056,1.1753626,0.5484081,0.3395731,0.29496065,0.55336744,0.06571276,0.4529047,-0.10863829,0.10764329
2023-04-28 22:35:42.755,0.9405107,0.22086199,0.24765183,1.0914356,0.87311,0.05818348,-0.07775513,1.0701398,1.2978789,-0.060366727,0.034461513,1.257979,0.6007967,0.3395731,0.28338042,0.63362235,0.055396684,0.4529047,-0.12158773,0.10247346
2023-04-28 22:35:42.855,1.0346602,0.22086199,0.20855103,1.1787639,0.9008529,0.05818348,-0.102104075,1.0952959,1.3062792,-0.060366727,0.037352454,1.2878633,0.64359075,0.3395731,0.26752958,0.6882912,0.04300125,0.4529047,-0.1393665,0.10125867
2023-04-28 22:35:42.955,1.0867937,0.22086199,0.17682159,1.2310764,0.9065011,0.05818348,-0.13341893,1.0994656,1.3117023,-0.060366727,0.06710014,1.294836,0.6674859,0.3395731,0.24760045,0.7154985,0.033967707,0.4529047,-0.1634812,0.101280615
2023-04-28 22:35:43.055,1.1081265,0.22086199,0.15544848,1.2531961,0.90322196,0.05818348,-0.159399,1.0899836,1.3130746,-0.060366727,0.06468574,1.2955766,0.6769951,0.3395731,0.22139227,0.724115,0.034514997,0.4529047,-0.1923245,0.1048915
2023-04-28 22:35:43.155,1.1258065,0.22086199,0.14133419,1.2723715,0.91020596,0.05818348,-0.17144942,1.0863396,1.2904047,-0.060366727,0.050115503,1.2955766,0.66932845,0.3395731,0.18575531,0.7258743,0.047038984,0.4529047,-0.22092059,0.120028436
2023-04-28 22:35:43.255,1.1408892,0.22086199,0.13098021,1.2812706,0.92518973,0.05818348,-0.17591155,1.085789,1.2736918,-0.060366727,0.04958366,1.2955766,0.6684459,0.3395731,0.1396669,0.7312179,0.06775121,0.4529047,-0.24411695,0.12780516
2023-04-28 22:35:43.355,1.1586032,0.22086199,0.11504218,1.284636,0.9390614,0.05818348,-0.18161972,1.083804,1.2717683,-0.060366727,0.04958366,1.2955766,0.6701937,0.3395731,0.085031934,0.73670995,0.079572216,0.4529047,-0.2583192,0.1310425
2023-04-28 22:35:43.455,1.1726998,0.22086199,0.078450836,1.2841557,0.9467916,0.05818348,-0.19224358,1.0772892,1.2717683,-0.060366727,0.04958366,1.2955766,0.6680539,0.3395731,0.02589724,0.73908293,0.075106554,0.4529047,-0.26373127,0.12837292
2023-04-28 22:35:43.555,1.1826776,0.22086199,0.019107094,1.2820895,0.9500621,0.05818348,-0.20412399,1.0669,1.2717683,-0.060366727,0.04958366,1.2955766,0.66135746,0.3395731,-0.030838393,0.73895305,0.061119467,0.4529047,-0.26202214,0.12324185
2023-04-28 22:35:43.655,1.1906668,0.22086199,-0.061579544,1.2795444,0.9531241,0.05818348,-0.21451166,1.0535076,1.2717683,-0.060366727,0.04958366,1.2955766,0.6542998,0.3395731,-0.07589894,0.7388508,0.04824303,0.4529047,-0.25744596,0.11714202
2023-04-28 22:35:43.755,1.2006043,0.22086199,-0.15559098,1.279239,0.9547763,0.05818348,-0.22218789,1.0355121,1.2719946,-0.060366727,0.04958366,1.2955766,0.6502826,0.3395731,-0.10188983,0.7399068,0.037020657,0.4529047,-0.25542113,0.10330573
2023-04-28 22:35:43.855,1.2133309,0.22086199,-0.24703693,1.2783285,0.94844323,0.05818348,-0.22751169,1.008585,1.2757071,-0.060366727,0.040331632,1.2955766,0.6534714,0.3395731,-0.108674616,0.7428923,0.022001078,0.4529047,-0.25611252,0.08953237
2023-04-28 22:35:43.955,1.2252734,0.22086199,-0.24416064875,1.2726468,0.92505515,0.05818348,-0.2291817,0.96604466,1.2813714,-0.060366727,-0.0033123307,1.2955766,0.6642235,0.3395731,-0.10326709,0.7448091,0.0014533759,0.4529047,-0.25405222,0.08163932
2023-04-28 22:35:44.055,1.2228354,0.22086199,-0.24128436749999999,1.252226,0.8800458,0.05818348,-0.2291566,0.90372044,1.2813714,-0.060366727,-0.064337015,1.2955766,0.67200696,0.3395731,-0.09284906,0.7352702,-0.018584877,0.4529047,-0.24525449,0.081307165
2023-04-28 22:35:44.155,1.1935474,0.22086199,-0.23840808624999998,1.2069551,0.81627834,0.05818348,-0.23251739,0.8160434,1.2733699,-0.060366727,-0.05673088,1.2959074,0.66183573,0.3395731,-0.081495844,0.7035923,-0.031668898,0.4529047,-0.23201793,0.08511038
2023-04-28 22:35:44.255,1.1371105,0.22086199,-0.23553180499999998,1.1321883,0.7458632,0.05818348,-0.2376685,0.702331,1.2021108,-0.060366727,0.013128489,1.2310948,0.6263525,0.3395731,-0.071405545,0.64831746,-0.036518138,0.4529047,-0.22004801,0.085782625
2023-04-28 22:35:44.355,1.066491,0.22086199,-0.23265552375,1.0327356,0.69098,0.05818348,-0.23250006,0.5755247,1.1270655,-0.060366727,0.07815595,1.087375,0.57480645,0.3395731,-0.06515361,0.58457786,-0.034579385,0.4529047,-0.21264476,0.08086645
2023-04-28 22:35:44.455,1.0028903,0.22086199,-0.2297792425,0.9290155,0.6728061,0.05818348,-0.2024992,0.46409702,1.0783807,-0.060366727,0.12053928,0.9100411,0.5259988,0.3395731,-0.063456275,0.5336583,-0.0273291,0.4529047,-0.21136399,0.079893164
2023-04-28 22:35:44.555,0.9670808,0.22086199,-0.22690296125,0.85738677,0.68540186,0.05818348,-0.14941406,0.39030477,1.0402877,-0.060366727,0.09840889,0.77621686,0.49199972,0.3395731,-0.06401041,0.5048891,-0.01791903,0.4529047,-0.21633084,0.08106277
2023-04-28 22:35:44.655,0.95304245,0.22086199,-0.22402668,0.8411126,0.70292205,0.05818348,-0.08861797,0.3455261,0.973047,-0.060366727,0.084347256,0.68832934,0.46792072,0.3395731,-0.06311816,0.4902175,-0.008326088,0.4529047,-0.22591716,0.08317226
2023-04-28 22:35:44.755,0.9318276,0.22086199,-0.12493535,0.8248217,0.68894315,0.05818348,-0.03477362,0.3003698,0.8757392,-0.060366727,0.08395227,0.66731936,0.44863197,0.3395731,-0.059299972,0.47754848,-0.030391324,0.4529047,-0.23556916,0.08033191
2023-04-28 22:35:44.855,0.91092044,0.22086199,-0.034385495,0.82756865,0.6840465,0.05818348,0.0054778806,0.25983706,0.82927567,-0.060366727,0.08395227,0.6546228,0.43971065,0.3395731,-0.05381666,0.47618747,-0.05136866,0.4529047,-0.24323736,0.07953669
